# Büntgen - DolinaWaksmunska - PCAB - ITRDB POLA028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14003
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14003.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; pola028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/pola028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - DolinaWaksmunska - PCAB - ITRDB POLA028
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Kaszka, R.; Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Tree Physiology
#   Published_Title: Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia
#   Published_Date_or_Year: 2007
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1093/treephys/27.5.689
#   Full_Citation: Büntgen, U., D.C. Frank, R.J. Kaczka, A. Verstege, T. Zwijacz-Kozica, and J. Esper. 2007. Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia. 
Tree Physiology 27: 689-702
#   Abstract: We analyzed growth responses to climate of 24 tree-ring width and four maximum latewood density chronologies from the greater Tatra region in Poland and Slovakia. This network comprises 1183 ring-width and 153 density measurement series from four conifer species (Picea abies (L.) Karst., Larix decidua Mill., Abies alba (L.) Karst., and Pinus mugo (L.)) between 800 and 1550 m a.s.l. Individual spline detrending was used to retain annual to multi-decadal scale climate information in the data. Twentieth century temperature and precipitation data from 16 grid-boxes covering the 48-50 °N and 19-21 °E region were used for comparison. The network was analyzed to assess growth responses to climate as a function of species, elevation, parameter, frequency and site ecology. Twenty ring-width chronologies significantly correlated (P < 0.05) with June-July temperatures, whereas the latewood density chronologies were correlated with the April-September temperatures. Climatic effects of the previous-year summer generally did not significantly influence ring formation, whereas site elevation and frequency of growth variations (i.e., inter-annual and decadal) were significant variables in explaining growth response to climate. Response to precipitation increased with decreasing elevation. Correlations between summer temperatures and annual growth rates were lower for Larix decidua than for Picea abies. Principal component analysis identified five dominant eigenvectors that express somewhat contrasting climatic signals. The first principal component contained highest loadings from 11 Picea abies ring-width chronologies and one Pinus mugo ring-width chronology and explained 42% of the network's variance. The mean of these 12 high-elevation chronologies was significantly correlated at 0.62 with June-July temperatures, whereas the mean of three latewood density chronologies, which loaded most strongly on the fourth principal component, significantly correlated at 0.69 with April-September temperatures (P < 0.001 over the 1901-2002 period in both cases). These groupings allow for a robust estimation of June-July (1661-2004) and April-September (1709-2004) temperatures, respectively. Comparison with reconstructions from the Alps and Central Europe supports the general rule of the dominant influence of growing season temperature on high-elevation forest growth. 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: DolinaWaksmunska
#   Location: Poland
#   Northernmost_Latitude: 49.25
#   Southernmost_Latitude: 49.25
#   Easternmost_Longitude: 20.0667
#   Westernmost_Longitude: 20.0667
#   Elevation_m: 1350
#--------------------
# Data_Collection
#   Collection_Name: POLA028
#   First_Year: 1748
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## tdw002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw025_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw025; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw026_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw026; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## tdw016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: tdw016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	tdw002_raw	tdw003_raw	tdw005_raw	tdw006_raw	tdw007_raw	tdw008_raw	tdw009_raw	tdw010_raw	tdw011_raw	tdw012_raw	tdw014_raw	tdw015_raw	tdw017_raw	tdw018_raw	tdw019_raw	tdw020_raw	tdw022_raw	tdw023_raw	tdw025_raw	tdw026_raw	tdw029_raw	tdw030_raw	tdw032_raw	tdw016_raw
1748	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63
1751	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63
1752	1.39	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91
1753	1.43	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77
1754	1.12	NA	NA	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09
1755	1.11	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12
1756	0.86	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	NA	1.34
1757	0.78	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	NA	NA	1.13
1758	0.93	NA	NA	NA	NA	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	1.96
1759	1.22	NA	NA	NA	NA	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	2.17
1760	1.36	NA	NA	NA	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	1.94
1761	1.33	NA	NA	NA	NA	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	1.77
1762	1.18	NA	NA	NA	NA	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	NA	NA	NA	NA	1.71
1763	1.31	NA	NA	NA	NA	2.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	NA	NA	NA	2.54
1764	0.84	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	NA	NA	NA	1.97
1765	0.99	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.19	NA	NA	NA	NA	NA	NA	NA	1.54
1766	1.16	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	1.48
1767	1.31	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	NA	1.6
1768	1.21	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	1.34
1769	1.18	NA	NA	NA	NA	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.49	NA	NA	NA	NA	NA	NA	NA	1.08
1770	1.19	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73	NA	NA	NA	NA	NA	NA	NA	0.82
1771	1.65	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	1.26
1772	1.6	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	0.95
1773	1.44	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	1.36
1774	1.38	NA	NA	NA	NA	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	1.12
1775	1.19	NA	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA	NA	NA	NA	1.15
1776	1.27	NA	NA	NA	NA	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	NA	NA	NA	NA	NA	NA	0.96
1777	1.47	NA	NA	NA	NA	2.51	NA	NA	NA	NA	NA	NA	1.93	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	0.81
1778	1.65	NA	NA	NA	NA	2.31	NA	NA	NA	NA	NA	NA	1.69	NA	NA	2.78	NA	NA	NA	NA	NA	NA	NA	1.26
1779	1.21	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	1.7	NA	NA	1.76	NA	NA	NA	NA	NA	NA	NA	0.84
1780	1.15	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	1.73	NA	NA	2.23	NA	NA	NA	NA	NA	NA	NA	0.79
1781	1.29	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA	NA	1.71	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	1.14
1782	0.92	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	1.51	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	1.4
1783	1.24	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA	NA	1.28	NA	NA	1.74	NA	NA	NA	NA	NA	NA	NA	1.45
1784	1.29	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	1.29	NA	NA	1.62	NA	NA	NA	NA	NA	NA	NA	1.43
1785	1.19	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA	NA	1.2	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	1.36
1786	1.27	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	1.48	NA	NA	1.26	NA	NA	NA	NA	NA	1.09	NA	1.22
1787	1.22	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA	NA	1	NA	NA	1.12	NA	NA	NA	NA	NA	0.92	NA	1.27
1788	1.26	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	1.25	NA	NA	1.09	NA	NA	NA	NA	NA	1.2	NA	1.57
1789	1.33	NA	NA	NA	NA	1.86	NA	NA	NA	NA	NA	NA	1.29	NA	NA	1.26	NA	NA	NA	NA	NA	1.36	NA	1.48
1790	1.68	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	1.19	NA	NA	1.13	NA	NA	NA	NA	NA	1.2	NA	1.22
1791	1.47	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	1.15	NA	NA	0.98	NA	NA	NA	NA	NA	1.25	NA	1.41
1792	1.09	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA	0.99	NA	NA	0.8	NA	NA	NA	NA	NA	1.19	NA	1.64
1793	1.19	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	0.65	NA	NA	0.97	NA	NA	NA	NA	NA	0.7	NA	1.44
1794	1.35	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	0.95	NA	NA	1.3	NA	NA	NA	NA	NA	1.12	NA	1.57
1795	1.13	NA	NA	NA	NA	1.48	NA	NA	NA	0.43	NA	NA	0.95	NA	NA	1.24	NA	NA	NA	NA	NA	0.73	NA	1.11
1796	0.97	NA	NA	NA	NA	1.6	NA	NA	NA	0.53	NA	NA	1.05	NA	NA	1.27	NA	NA	NA	NA	NA	0.86	NA	1.19
1797	1.23	NA	NA	NA	NA	1.76	NA	NA	NA	0.63	NA	NA	0.95	NA	NA	1.2	NA	NA	NA	NA	NA	1.2	NA	1.21
1798	1.03	NA	NA	NA	NA	1.39	NA	NA	NA	0.63	NA	NA	0.76	NA	NA	1.41	NA	NA	NA	NA	NA	1.18	NA	1.41
1799	1.3	NA	NA	NA	NA	0.98	NA	NA	NA	0.54	NA	NA	0.55	NA	NA	1.37	NA	NA	NA	NA	NA	0.83	NA	1.12
1800	1.07	NA	NA	NA	NA	1.28	NA	NA	NA	0.87	NA	NA	0.85	NA	NA	1.6	NA	NA	NA	NA	NA	0.84	NA	1.09
1801	1.1	NA	NA	NA	NA	1.43	NA	NA	NA	0.72	NA	NA	0.96	NA	NA	1.43	NA	NA	NA	NA	NA	0.95	NA	1.19
1802	1.08	NA	NA	NA	NA	1.48	NA	NA	NA	0.71	NA	NA	0.93	NA	NA	1.39	NA	NA	NA	NA	NA	1.22	NA	1.53
1803	0.68	NA	NA	NA	NA	1.04	NA	NA	NA	0.57	NA	NA	0.5	NA	NA	0.96	NA	NA	NA	NA	NA	1.21	NA	1.31
1804	0.79	NA	NA	NA	NA	1.03	NA	NA	NA	0.69	NA	NA	0.55	NA	NA	0.82	NA	NA	NA	NA	NA	1.49	NA	1.08
1805	0.64	NA	NA	NA	NA	0.91	NA	NA	NA	0.57	NA	NA	0.47	NA	NA	0.92	NA	NA	NA	NA	NA	1.21	NA	0.95
1806	0.85	NA	NA	NA	NA	0.84	NA	NA	NA	0.69	NA	NA	0.48	NA	NA	0.8	NA	NA	NA	NA	NA	1.07	NA	0.7
1807	0.77	NA	NA	NA	NA	1.03	NA	NA	NA	0.48	NA	NA	0.63	NA	NA	1.19	NA	NA	NA	NA	NA	1.53	NA	1.02
1808	0.86	NA	NA	NA	NA	0.97	NA	NA	NA	0.45	NA	NA	0.38	NA	NA	1.05	NA	NA	NA	NA	NA	1.62	NA	0.92
