# Fischer - Nordrhein-Westfalen/Siebengebirge drb03 - FASY - ITRDB GERM163
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16679
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16679.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ163-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ163-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ163.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ163.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Siebengebirge drb03 - FASY - ITRDB GERM163
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Siebengebirge drb03
#   Location: Germany
#   Northernmost_Latitude: 50.65
#   Southernmost_Latitude: 50.65
#   Easternmost_Longitude: 7.2333
#   Westernmost_Longitude: 7.2333
#   Elevation_m: 230
#--------------------
# Data_Collection
#   Collection_Name: GERM163
#   First_Year: 1899
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drb0316m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0316m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0315m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0315m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0314m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0314m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0313m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0313m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0312m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0312m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0311m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0311m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0310m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0310m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0309m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0309m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0306m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0306m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0304m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0304m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0303m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0303m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb0301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb0301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drb0316m_raw	drb0315m_raw	drb0314m_raw	drb0313m_raw	drb0312m_raw	drb0311m_raw	drb0310m_raw	drb0309m_raw	drb0308m_raw	drb0307m_raw	drb0306m_raw	drb0305m_raw	drb0304m_raw	drb0303m_raw	drb0302m_raw	drb0301m_raw
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	3.46	NA	NA	3.98	NA	NA	2.13	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	3.28	NA	NA	1.93	NA	NA	1.43	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	3.65	NA	NA	2.96	NA	NA	1.36	NA	NA	NA
1906	NA	NA	NA	NA	1.52	1.98	4.46	NA	NA	2.41	NA	NA	0.91	NA	NA	NA
1907	NA	NA	NA	NA	1.54	1.67	3.49	NA	NA	2.18	NA	NA	1.06	NA	NA	NA
1908	NA	NA	NA	NA	1.35	1.77	3.68	NA	NA	2.29	NA	NA	1.26	NA	NA	NA
1909	NA	NA	NA	NA	1.67	1.56	3.1	NA	NA	2.9	NA	2.87	1.28	NA	NA	NA
1910	NA	NA	NA	NA	1.72	2.4	4.9	NA	NA	3.08	NA	3.75	1.27	NA	NA	0.86
1911	4.92	NA	NA	NA	1.38	1.56	3.8	NA	NA	2.46	NA	3.76	1.76	NA	NA	1.28
1912	4.26	NA	NA	NA	1.48	2.02	3.33	NA	NA	2.26	NA	3.36	1.87	NA	NA	1.49
1913	3.07	NA	NA	NA	2.73	1.31	3.15	2.31	NA	2.94	NA	2.54	1.4	NA	NA	1.32
1914	2.92	NA	NA	NA	0.91	1.28	3.62	2.43	NA	3.74	NA	1.87	1.57	NA	NA	1.1
1915	3.34	NA	NA	NA	0.93	1.04	2.65	2.22	NA	2.8	NA	2.53	0.8	0.58	NA	1.22
1916	3.04	NA	NA	NA	1.3	1.56	2.61	2.3	NA	2.56	NA	2.3	0.83	0.42	NA	1.42
1917	3.1	NA	NA	NA	1.07	1.49	2.18	2.36	NA	2.6	NA	1.36	1.19	1.3	NA	1.1
1918	2.91	NA	NA	NA	1.36	1.39	2.08	1.76	NA	1.7	NA	1.42	0.56	0.82	NA	1.79
1919	2.42	NA	NA	NA	0.92	1.68	2.74	1.49	NA	2.13	NA	1.35	1.43	0.11	NA	1.1
1920	1.79	3.14	NA	NA	0.95	1.18	2.58	1.08	NA	1.36	NA	0.83	1.03	0.18	NA	1.24
1921	1.7	2.21	NA	NA	1.12	1.14	1.96	0.89	NA	1.01	NA	1	0.82	0.09	NA	1.22
1922	1.79	2.29	NA	2.15	1.16	1.57	2.14	1.61	NA	1.28	NA	0.89	0.79	0.22	NA	2.29
1923	1.64	2.7	NA	2.4	1.43	1.84	3.01	1.81	NA	2.24	NA	2.19	1.7	0.79	NA	2.5
1924	2.08	2.55	NA	2.35	1.9	1.8	3.58	2.66	NA	3.13	NA	3.06	3.01	1.84	NA	2.82
1925	3.01	2.26	NA	2.58	1.82	2.84	3.99	2.02	NA	2.86	NA	2.89	3.17	2.48	1.88	2.96
1926	3.59	2.45	NA	2.13	1.15	2.11	3.02	2.54	NA	3.38	NA	2.04	2.12	1.69	1.34	2.04
1927	3.45	2.25	NA	1.94	1.35	1.8	3.38	2.25	NA	3.41	NA	1.95	2.6	1.1	1.01	2.16
1928	3.65	2.54	NA	1.7	1.47	1.64	2.97	1.9	NA	2.75	NA	1.89	1.8	1.03	1.92	1.72
1929	3.04	2.75	NA	2.75	1.26	1.81	2.86	1.72	NA	2.28	NA	1.5	1.37	1.06	1.56	1.6
1930	3.22	2.82	NA	2.65	1.48	1.68	2.98	1.69	NA	2.94	NA	1.27	1.57	1.6	1.88	1
1931	3.24	3.66	NA	3.3	1.62	1.66	3.76	1.94	NA	2.81	NA	1.92	1.59	1.82	1.7	1.22
1932	3.33	3.22	NA	2.52	1.24	1.26	3.28	1.9	NA	2.74	NA	2.71	1.71	1.6	1.66	1.1
1933	3.63	2.65	NA	2.6	0.94	1.07	3.3	2.1	NA	2.36	NA	2.03	1.57	1.36	1.46	1.5
1934	3.56	2.48	NA	2.67	0.23	0.68	2.99	2.05	NA	2.07	NA	1.84	1.22	1.04	1.05	1.28
1935	1.84	3.06	NA	2.89	0.52	1.03	2.57	1.64	NA	1.47	NA	1.48	1.45	1.27	1.09	1.12
1936	2.81	4.19	NA	2.99	1.54	1.77	3.16	2.49	NA	2.41	NA	1.85	1.83	2.21	1.9	1.48
1937	4.06	3.6	NA	2.7	1.41	1.16	3.18	1.44	NA	2.42	NA	1.82	1.76	1.2	0.96	1.07
1938	5.01	3.88	NA	3.64	2.64	2.2	4.1	3.23	NA	3.94	NA	3.54	2.25	1.96	2.29	1.84
1939	7.18	3.7	NA	4.68	2.74	2.82	4.09	2.96	NA	3.4	5.3	3.53	2.48	2.3	2.5	1.77
1940	8.01	4.22	NA	4.8	2.85	2.98	4.74	4.28	NA	4.36	5.48	4.3	3.53	2.96	3	2.44
1941	8.53	4.78	NA	5.17	3.34	2.78	5.44	3.6	NA	4.61	6.37	4.89	3.18	2.72	2.55	2.14
1942	12.14	5.6	NA	5.03	4.48	3.26	6.34	4.57	NA	5.58	6.96	6.42	3.64	3.36	2.54	1.9
1943	8.9	5.78	NA	4.96	3.64	3.4	5.98	4.24	NA	5.32	5.62	5.67	5.78	2.97	2.74	2.27
1944	5.66	5.38	NA	3.84	2.72	2.4	5.7	4.02	NA	5.05	5.33	5.31	5.83	2.1	1.98	1.9
1945	5.5	4.9	NA	4.11	1.9	3.4	4.92	3.42	NA	3.84	6.54	5.62	5.59	2.04	1.45	1.48
1946	4.45	6.18	NA	5.22	2.76	5.04	6.04	3.37	NA	3.7	5.25	4.78	4.34	2.42	1.86	1.75
1947	3.63	4.23	NA	3.61	2.58	3.06	3.59	2.1	NA	1.8	3.24	2.25	2.88	1.64	1.64	1.24
1948	3.35	2.96	NA	2.17	0.68	1.44	1.18	0.53	0.54	0.48	2.98	0.64	1.12	1.96	0.88	2.04
1949	4.66	3.62	NA	2.65	1.05	2.66	3.12	1.88	1.36	1.13	4.12	1.64	3.52	2.44	1.17	2.15
1950	5.06	3.62	NA	4.93	1.34	3.1	4.69	3.1	2.76	1.52	5.56	2.6	4.6	2.67	1.24	2.02
1951	4.71	4.34	NA	6.08	2.06	2.7	5.6	3.18	3.65	2.14	5.8	2.03	4.54	2.39	1.52	1.86
1952	3.37	4.74	NA	5.96	2	2.18	5.08	1.93	2.82	1.06	4.45	2.5	3.2	2.06	1.31	1.51
1953	4.83	5.86	NA	6.84	4.54	2.74	5.68	4.15	4.31	1.74	5.79	2.98	4.52	3.4	2.42	3.14
1954	5.11	6.18	NA	5.59	5.35	2.66	5.74	4.92	4.53	2.31	6.05	3.83	4.37	2.54	1.87	4.62
1955	4.47	7.28	3.13	6.26	5.58	2.56	5.9	5.94	4.22	3.19	6.18	3.67	4.54	2.48	2.25	5.3
1956	3.81	5.95	3.62	5.43	2.82	1.86	5	4.43	3.73	2.38	5.56	3.3	3.68	1.62	1.9	4.08
1957	4.71	6.34	4.01	5.77	4.54	1.71	5.23	4.8	3.58	1.88	5.28	5.18	4.34	1.99	1.54	3.46
1958	5.83	7	5.06	8.43	5.44	2.54	6.32	5.74	4.6	2.94	6.66	3.84	5.8	2.7	2.3	5.54
