# Hartl - Oberammergau, Laichwald D - ABAL - ITRDB DEU380
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37579
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37579.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu380-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu380.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu380.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Oberammergau, Laichwald D - ABAL - ITRDB DEU380
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Oberammergau, Laichwald D
#   Location: Germany
#   Northernmost_Latitude: 47.485
#   Southernmost_Latitude: 47.485
#   Easternmost_Longitude: 11.026
#   Westernmost_Longitude: 11.026
#   Elevation_m: 838
#--------------------
# Data_Collection
#   Collection_Name: DEU380
#   First_Year: 1818
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OGLD301C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD301C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD301O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD301O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD304C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD304O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD304O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD306C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD306C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD306O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD306O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD307C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD307C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD307O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD307O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD308C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD308C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD308O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD308O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD309C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD309C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD309O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD309O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD310C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD310C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD310O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD310O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD311C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD311C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD311O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD311O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD313C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD313C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD313O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD313O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD314C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD314C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OGLD314O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OGLD314O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OGLD301C_raw	OGLD301O_raw	OGLD304C_raw	OGLD304O_raw	OGLD306C_raw	OGLD306O_raw	OGLD307C_raw	OGLD307O_raw	OGLD308C_raw	OGLD308O_raw	OGLD309C_raw	OGLD309O_raw	OGLD310C_raw	OGLD310O_raw	OGLD311C_raw	OGLD311O_raw	OGLD313C_raw	OGLD313O_raw	OGLD314C_raw	OGLD314O_raw
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	2.38
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	2.01
1822	NA	NA	NA	2.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	2.58
1823	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	2.71	2.43
1824	NA	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	2.22	NA	NA	NA	NA	2.46	NA	2.42	1.97
1825	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA	NA	3.27	3.25	2.54	NA	NA	2.41	NA	2.59	2.53
1826	NA	NA	NA	2.33	NA	NA	NA	NA	NA	NA	NA	3.16	2.17	2.29	NA	NA	2.17	NA	2.79	2.58
1827	NA	NA	NA	1.76	1.55	NA	NA	NA	NA	NA	NA	2.37	1.95	1.94	NA	NA	1.71	NA	2.5	2.33
1828	NA	NA	NA	1.91	1.35	NA	NA	NA	NA	NA	NA	2.09	1.69	1.87	NA	NA	1.35	NA	2.65	2.45
1829	NA	NA	NA	1.39	1.61	NA	NA	NA	NA	NA	NA	1.48	1.46	1.57	NA	NA	1.45	NA	2.65	2.33
1830	NA	NA	NA	1.03	1.45	NA	NA	NA	NA	NA	NA	1.04	0.86	1	NA	NA	1.05	NA	2.17	1.8
1831	NA	NA	NA	1.33	0.16	NA	NA	NA	NA	NA	NA	1.3	1.04	1.05	NA	NA	1.19	NA	3.32	2.58
1832	1.65	NA	NA	1.25	1.38	NA	NA	NA	NA	NA	NA	1.05	0.79	0.99	NA	NA	1.25	NA	3.01	2.32
1833	1.43	NA	NA	1.03	1.29	NA	NA	NA	NA	NA	NA	1.22	1.18	0.61	NA	NA	1.26	NA	2.5	2.1
1834	1.32	NA	NA	1.29	3.18	NA	2.19	NA	NA	NA	NA	1.14	1.3	0.87	NA	NA	1.56	NA	2.56	2.15
1835	1.21	NA	NA	1.04	1.46	NA	2.51	NA	NA	NA	NA	1	1.94	1.19	NA	NA	1.4	NA	2.55	2.05
1836	1.43	NA	NA	1.26	0.85	NA	2.36	NA	NA	NA	NA	0.74	1.51	1.06	NA	NA	1.31	NA	2.46	2.02
1837	1.35	NA	NA	1.47	0.58	NA	2.13	NA	NA	NA	NA	0.86	1.3	1.06	NA	NA	1.33	NA	2.68	2.42
1838	1.66	NA	NA	1.19	0.53	NA	1.72	NA	NA	NA	NA	0.77	1.2	0.93	NA	NA	1.47	NA	2.64	2.39
1839	1.31	NA	NA	1.13	0.62	NA	1.27	NA	NA	NA	NA	0.64	0.89	0.85	NA	NA	1.24	NA	2.69	2.31
1840	1.12	NA	NA	1.35	0.57	NA	1.02	NA	NA	NA	NA	0.43	0.62	0.73	1.52	NA	1.16	NA	2.61	2.01
1841	1.13	NA	NA	1.27	0.5	NA	0.9	NA	NA	NA	NA	0.42	0.45	0.61	1.21	NA	1.08	NA	2.28	1.86
1842	1.35	NA	NA	1.52	0.58	NA	1.32	NA	NA	NA	1.42	0.38	0.51	0.76	1.4	NA	1.59	NA	2.88	2.57
1843	1.25	NA	NA	1.32	0.8	NA	1.38	NA	NA	NA	1.52	0.48	0.71	0.94	1.6	0.2	1.61	NA	3.04	2.27
1844	1.24	NA	NA	1.06	0.65	NA	1.24	NA	NA	NA	0.95	0.38	0.73	0.8	1.3	0.27	1.39	NA	2.87	2.06
1845	1.31	NA	NA	1.05	0.75	NA	1.54	NA	NA	NA	1.27	0.35	0.76	0.74	1.77	0.32	1.28	NA	2.89	2.46
1846	1.13	NA	NA	1.16	0.92	NA	1.4	NA	NA	NA	1.35	0.51	0.74	0.88	1.66	0.25	1.66	NA	3.3	2.54
1847	0.74	NA	NA	0.77	0.46	NA	0.79	NA	NA	0.66	0.69	0.34	0.41	0.51	1.08	0.29	1.14	NA	1.93	1.79
1848	0.95	NA	NA	0.98	0.68	NA	0.89	NA	NA	0.7	0.88	0.42	0.49	0.46	1.59	0.35	1.29	NA	2.81	2.11
1849	0.99	NA	NA	1.13	0.66	NA	1.02	NA	NA	0.9	0.92	0.43	0.53	0.54	1.59	0.29	1.4	NA	2.19	2.5
1850	0.95	NA	NA	1.1	0.56	NA	0.85	NA	NA	0.88	0.76	0.37	0.48	0.46	1.4	0.31	1.33	NA	2.48	2.61
1851	0.59	NA	NA	1.09	0.47	NA	0.98	NA	NA	1.07	1.03	0.4	0.34	0.39	1.42	0.28	1.31	NA	2.3	2.67
1852	0.66	NA	NA	0.95	0.39	NA	0.94	NA	NA	0.81	0.7	0.37	0.37	0.34	1.36	0.2	1.1	NA	2.37	2.38
1853	0.68	NA	NA	1.16	0.37	NA	1.11	NA	NA	0.97	0.75	0.34	0.31	0.22	1.54	0.65	1.68	NA	2.45	2.75
1854	0.4	NA	NA	1.08	0.29	NA	0.69	NA	NA	0.66	0.53	0.42	0.18	0.17	1.12	0.93	1.5	NA	1.85	2.04
1855	0.55	0.75	NA	0.91	0.23	NA	0.73	NA	NA	0.58	0.52	0.28	0.25	0.21	0.87	0.8	1.38	NA	2.05	2.21
1856	0.67	1.07	NA	0.74	0.26	NA	0.76	NA	NA	0.51	0.4	0.28	0.23	0.24	0.81	0.9	1.46	NA	1.87	1.86
1857	0.66	1.03	NA	0.64	0.2	NA	0.55	NA	NA	0.52	0.33	0.32	0.2	0.22	0.61	0.83	1.08	NA	1.68	1.6
1858	0.53	0.96	NA	0.66	0.18	NA	0.63	NA	NA	0.56	0.24	0.22	0.23	0.13	0.7	0.94	1.04	NA	1.88	1.69
1859	0.81	0.98	NA	0.83	0.18	NA	0.61	NA	NA	0.62	0.36	0.45	0.19	0.11	0.91	1.11	1.19	NA	2.09	2.25
1860	0.93	1.56	NA	1.09	0.15	NA	0.5	NA	NA	0.63	0.32	0.29	0.12	0.11	0.78	0.94	1.34	NA	1.87	1.92
1861	1.45	1.85	NA	1.32	0.33	NA	0.8	NA	NA	0.78	0.47	0.52	0.2	0.19	0.94	1.21	1.47	1.69	2.1	2.54
1862	0.85	1.21	NA	0.99	0.14	NA	0.55	NA	NA	0.42	0.24	0.38	0.13	0.11	0.59	0.73	1.07	1.26	1.59	1.55
1863	1.23	1.38	NA	1.46	0.23	NA	0.67	NA	NA	0.73	0.34	0.52	0.23	0.17	0.67	0.73	1.45	1.63	2.16	2.19
1864	1.21	1.48	NA	1.25	0.17	NA	0.51	NA	NA	0.46	0.26	0.45	0.19	0.15	0.61	0.7	1.13	1.25	1.94	1.71
1865	0.78	1.12	0.82	0.59	0.1	NA	0.33	NA	NA	0.23	0.2	0.27	0.06	0.06	0.24	0.41	0.7	0.7	0.82	0.82
1866	1.22	1.84	1.57	1.11	0.15	NA	0.48	NA	NA	0.3	0.21	0.32	0.15	0.1	0.4	0.63	0.87	0.79	1.71	1.59
1867	1.29	1.67	1.43	0.99	0.16	NA	0.5	NA	NA	0.24	0.21	0.34	0.18	0.19	0.52	0.71	0.83	0.81	1.49	1.31
1868	0.99	1.48	0.92	0.7	0.11	NA	0.42	NA	NA	0.15	0.12	0.19	0.25	0.15	0.33	0.47	0.63	0.57	1.17	0.97
1869	0.87	1.59	0.95	0.65	0.09	NA	0.4	NA	NA	0.13	0.12	0.31	0.18	0.14	0.29	0.41	0.73	0.57	0.75	0.84
1870	0.89	1.23	0.71	0.54	0.11	NA	0.36	NA	NA	0.09	0.14	0.25	0.21	0.12	0.21	0.34	0.55	0.56	0.57	0.71
