# Richter - Cuenca Vega de Cordono - PINI - ITRDB SPAI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4246
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4246.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Richter - Cuenca Vega de Cordono - PINI - ITRDB SPAI032
#--------------------
# Investigators
#   Investigators: Richter, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cuenca Vega de Cordono
#   Location: Spain
#   Northernmost_Latitude: 40.43
#   Southernmost_Latitude: 40.43
#   Easternmost_Longitude: -1.9
#   Westernmost_Longitude: -1.9
#   Elevation_m: 1440
#--------------------
# Data_Collection
#   Collection_Name: SPAI032
#   First_Year: 1794
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## E160504A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160504A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160505A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160505A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160506A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160506A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160507A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160507A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160508A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160508A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160509A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160509A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160504B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160504B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160505B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160505B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160506B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160506B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160507B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160507B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160508B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160508B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160509B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160509B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	E160504A_raw	E160505A_raw	E160506A_raw	E160507A_raw	E160508A_raw	E160509A_raw	E160504B_raw	E160505B_raw	E160506B_raw	E160507B_raw	E160508B_raw	E160509B_raw
1860	3.11	1.28	3.17	3.41	0.49	3.13	NA	0.8	3.63	3.77	1	2.64
1861	2.36	2.03	3.54	3.43	0.43	2.83	NA	0.89	3.56	4.26	1.25	4.45
1862	2.7	1.8	3.66	3.12	0.46	2.72	NA	0.68	3.23	4.09	0.86	2.46
1863	2.16	1.59	3.19	3.4	0.65	2.06	3.24	0.71	3.37	4.56	0.8	1.61
1864	2.76	1.74	3.55	3.39	0.89	2.84	6	0.81	3.71	4.6	1.16	2.39
1865	1.76	1.16	3.44	2.25	0.65	2.31	5.57	0.58	3.32	3.83	0.96	1.87
1866	2.05	1.49	3.95	3.46	0.75	1.98	4.99	0.75	3.89	4.95	1.54	1.47
1867	1.82	1.12	4.07	2.96	1.07	2.07	4.38	0.6	3.38	4.1	1.52	1.66
1868	0.91	1.27	2.94	2.8	0.64	1.79	3.55	0.56	2.67	2.93	1.05	1.36
1869	1.45	1.79	3.71	2.86	0.92	1.84	5.63	0.72	3.33	2.8	1.31	1.4
1870	1.29	1.92	2.86	2.78	0.84	1.44	4.56	0.85	3.23	3.03	1.02	1.08
1871	1.73	1.39	3.27	2.65	0.84	1.48	3.62	0.92	4.16	3.27	1.09	1.18
1872	1.42	1.1	2.77	2.08	0.36	1.18	3.56	0.69	2.72	2.62	0.53	0.84
1873	2.52	1.13	2.13	1.9	0.43	1.16	3.03	0.47	2.5	2.4	0.5	0.71
1874	2.09	1.31	2.34	1.82	0.39	0.94	2.8	0.61	2.23	1.88	0.55	0.79
1875	1.7	1.12	3.34	2.18	0.34	1.4	1.84	0.68	2.97	2.32	0.58	0.98
1876	1.62	1.01	2.82	2.13	0.42	1.42	2.47	0.55	2.64	2.21	0.46	1.16
1877	2.72	0.91	2.86	2.19	0.6	2.12	3.02	0.64	3.19	1.9	0.91	1.81
1878	2.6	1.06	2.71	2.65	0.42	2.2	2.3	0.35	2.98	2.37	1.02	1.8
1879	1.86	0.42	1.84	1.54	0.35	1.09	1.67	0.2	1.94	1.42	0.49	1.05
1880	1.88	0.79	1.97	2.3	0.36	1.62	2.07	0.45	2.18	2.29	0.57	1.14
1881	2.93	0.81	2.34	2.21	0.42	1.87	3.02	0.45	2.4	2.32	0.95	1.96
1882	2.01	0.49	1.85	2.78	0.39	1.67	1.68	0.38	2.03	2.61	1.06	2.32
1883	2.2	0.77	2.17	2.28	0.35	1.66	2.03	0.31	1.93	2.31	0.6	1.73
1884	1.81	0.59	1.9	2	0.45	1.14	1.83	0.37	2	1.96	0.76	1.57
1885	2.7	0.69	2.12	2.56	0.6	1.88	2.06	0.63	2.9	2.95	0.87	1.74
1886	2.41	0.75	2.79	2.68	0.52	1.41	1.82	0.58	2.64	3.26	0.93	1.15
1887	2.45	0.6	1.99	2.42	0.54	0.99	2.43	0.47	2.22	2.41	0.69	0.85
1888	2.11	0.84	2.44	2.37	0.56	0.95	2.36	0.52	2.29	1.88	0.94	0.78
1889	2.35	0.84	2.62	2.22	0.45	1.21	1.98	0.51	2.39	2.13	0.83	0.94
1890	2.11	0.41	1.76	1.4	0.6	1.02	2.32	0.39	1.75	1.86	1.13	0.72
1891	1.85	0.43	1.7	1.49	0.64	1.17	2.88	0.47	1.63	1.68	1.6	0.75
1892	1.8	0.51	1.86	1.71	0.68	1.21	2.83	0.51	1.54	1.88	2.16	1.01
1893	1.79	0.21	1.72	1.49	0.52	0.88	3.83	0.33	1.44	1.86	1.73	0.9
1894	1.92	0.4	1.72	1.31	0.65	0.9	3.56	0.43	1.08	1.62	1.26	0.65
1895	1.78	0.53	1.61	1.46	0.48	0.88	3.71	0.53	1.27	2.44	1.14	0.47
1896	1.76	0.22	1.57	1.14	0.56	0.83	4.1	0.3	1.34	2.1	1.57	0.58
1897	1.44	0.32	1.31	1.17	0.64	0.9	3.3	0.37	1.25	2.2	1.5	0.53
1898	1.33	0.3	1.02	0.91	0.77	0.8	2.46	0.26	1.09	1.73	1.27	0.5
1899	2.07	0.38	1.86	1.14	1.22	0.89	4.28	0.3	1.36	1.98	2.67	0.64
1900	1.08	0.22	1.13	1.22	1.4	0.93	2.51	0.26	1.21	1.6	2.42	0.65
1901	1.37	0.27	1	1.14	1.21	1	2.5	0.34	1.07	1.65	1.62	0.57
1902	1.85	0.34	1.47	1.37	1.36	1.21	2.38	0.42	1.63	1.87	2.32	0.74
1903	1.79	0.6	1.93	1.79	1.47	1.28	2.83	0.68	1.83	2.03	3.17	1.02
1904	1.53	0.38	1.36	1.47	1.36	0.99	1.53	0.4	1.68	1.24	2.65	0.9
1905	1.3	0.39	1.74	1.61	1.21	1.1	1.67	0.54	1.82	1.68	3	0.77
1906	1.26	0.29	1.41	1.83	1.12	1.04	1.19	0.42	1.4	1.73	2.25	0.83
1907	1.62	0.24	1.1	1.51	1.62	0.81	1.22	0.29	1.47	1.14	2.53	0.64
1908	1.76	0.55	1.52	1.57	2	1.19	1.43	0.4	1.72	1.56	3.53	0.78
1909	1.8	0.18	1.44	1.42	1.41	0.9	1.19	0.55	1.67	1.19	2.4	0.77
1910	2.68	0.27	1.3	2.11	1.73	0.98	1.35	0.87	1.44	1.73	2.71	0.79
1911	0.49	0.19	1.22	1.74	1.77	0.76	0.32	0.77	1.8	1.71	2.08	0.53
1912	0.62	0.25	1.48	1.68	2.93	0.86	0.16	0.5	2.21	0.99	2.24	0.52
1913	0.27	0.35	1.26	1.54	2.25	0.97	0	0.58	1.69	1.35	1.69	0.73
1914	0.41	0.53	1.55	1.53	2.41	1.04	0.23	0.82	2.21	1.46	1.64	0.96
1915	0.31	0.22	1.03	0.94	2.04	0.75	0.17	0.45	1.29	0.73	1.89	0.78
1916	0.38	0.38	1.05	0.85	2.12	0.8	0.21	0.58	1.35	0.67	2.37	0.81
1917	0.4	0.26	0.81	0.95	1.93	0.5	0.14	0.48	1.23	0.69	2.6	0.7
1918	0.33	0.32	0.96	0.82	1.63	0.74	0.2	0.32	1.02	0.81	2.28	0.75
1919	0.57	0.32	1.05	0.99	1.34	0.89	0.39	0.41	1.42	0.82	2.29	0.78
1920	0.86	0.26	1.44	0.53	1.15	0.72	0.44	0.69	1.46	0.57	2.56	0.52
1921	0.78	0.25	0.49	0.6	1.4	0.65	0.46	0.49	0.68	0.68	1.49	0.44
1922	0.62	0.29	0.4	0.7	1.2	0.58	0.5	0.28	0.48	0.7	1.5	0.49
1923	0.98	0.28	0.63	0.88	1.22	0.63	0.61	0.46	0.54	0.81	1.73	0.64
1924	0.97	0.17	0.81	0.71	1.03	0.47	0.46	0.37	0.58	0.63	2.31	0.49
1925	1.29	0.29	0.69	1.14	0.89	0.53	0.74	0.44	0.76	0.8	1.79	0.28
1926	1.73	0.26	1.15	1.28	1.15	0.6	1.11	0.48	0.74	1.48	2.01	0.58
1927	1.43	0.22	0.75	1.07	1.04	0.46	1.04	0.26	0.7	1.36	1.72	0.39
1928	0.99	0.2	0.87	0.91	1.36	0.45	1.01	0.44	0.7	1.3	1.55	0.42
1929	1.31	0.29	0.68	1.02	1.06	0.52	0.73	0.57	0.89	1.12	1.72	0.37
1930	1.24	0.42	0.7	1.34	0.93	0.59	0.71	0.57	0.7	0.98	1.42	0.33
1931	1.23	0.22	0.71	1.15	1	0.55	0.89	0.42	0.89	1.06	1.36	0.43
1932	1.37	0.47	0.88	1.25	1.19	0.53	0.93	0.56	0.8	1.35	1.71	0.57
1933	2.01	0.51	1.04	1.35	1.19	0.84	1.38	0.84	1.22	1.36	1.87	0.69
1934	1.29	0.24	0.62	0.69	0.85	0.56	0.95	0.37	0.7	0.98	1.14	0.36
1935	1.43	0.1	0.71	0.82	1.07	0.46	1.13	0.4	0.71	1.39	1.73	0.28
1936	1.89	0.28	0.87	0.8	0.9	0.63	1.93	0.38	0.71	1.5	1.42	0.49
1937	1.85	0.31	0.92	0.83	1.23	0.63	2.11	0.35	0.84	1.58	1.59	0.62
1938	1.33	0.25	0.85	0.71	1.21	0.69	1.45	0.31	0.82	1.07	1.33	0.53
1939	1.63	0.26	0.6	0.5	1.09	0.51	1.36	0.32	0.69	0.85	1.08	0.53
1940	1.95	0.48	1.17	0.73	1.23	0.75	2.37	0.67	1.11	1.21	1.32	0.58
1941	1.31	0.14	0.83	0.45	1.11	0.67	1.56	0.29	0.83	0.82	0.95	0.32
1942	0.86	0.16	0.69	0.55	1.01	0.58	1.11	0.25	0.55	0.49	1.07	0.27
1943	1.39	0.17	0.71	0.69	0.85	0.58	1.28	0.21	0.73	0.9	1.56	0.42
1944	1.09	0.23	0.74	0.62	0.74	0.54	1.39	0.3	0.99	0.76	1.08	0.38
1945	0.85	0.23	0.62	0.36	0.77	0.56	1.13	0.3	0.89	0.64	0.86	0.34
1946	0.83	0.11	0.48	0.4	0.52	0.44	1.37	0.24	0.65	0.51	0.66	0.4
1947	0.51	0.21	0.34	0.41	0.48	0.39	1.29	0.3	0.33	0.71	0.73	0.21
1948	1.08	0.2	0.36	0.43	0.7	0.48	1.61	0.19	0.59	0.76	1.22	0.28
1949	0.6	0.19	0.25	0.27	0.57	0.53	0.62	0.07	0.3	0.41	0.77	0.38
1950	1.05	0.1	0.52	0.31	0.77	0.42	1.41	0.22	0.51	0.49	1.07	0.38
1951	1.16	0.22	0.52	0.45	0.7	0.42	1.3	0.23	0.52	0.38	1.07	0.31
1952	1.88	0.31	0.72	0.58	0.92	0.39	1.65	0.31	0.61	0.67	1.3	0.34
1953	1.42	0.18	0.62	0.56	0.73	0.38	1.42	0.25	0.51	0.51	1.06	0.21
1954	1.75	0.29	0.68	0.47	0.49	0.33	1.17	0.37	0.7	0.53	0.47	0.24
1955	1.4	0.18	0.77	0.3	0.37	0.38	1.15	0.35	0.58	0.26	0.59	0.33
1956	1.43	0.2	0.82	0.3	0.45	0.56	1.09	0.35	0.68	0.37	0.76	0.27
1957	1.68	NA	0.74	0.27	0.48	0.47	1.28	0.45	0.71	0.36	0.66	0.34
1958	2.08	NA	0.57	0.31	0.66	0.49	1.36	0.26	0.58	0.19	0.76	0.38
1959	2.44	NA	0.87	0.36	0.83	0.43	2	0.33	0.94	0.34	0.68	0.39
1960	2	NA	0.8	0.3	0.69	0.64	1.66	0.34	0.75	0.31	0.88	0.31
1961	1.47	NA	0.88	0.11	0.95	0.47	1.4	0.13	0.71	0	0.92	0.26
1962	1.35	NA	0.89	0.21	0.8	0.4	1.04	0.19	0.62	0.2	0.73	0.29
1963	0.93	NA	0.64	0.23	0.83	0.28	0.82	0.2	0.56	0.17	0.83	0.23
1964	1.4	NA	0.72	0.25	1.02	0.56	1.7	0.14	0.6	0.21	1.65	0.39
1965	0.79	NA	0.56	0.24	0.78	0.46	0.6	0.57	0.39	0.16	1.29	0.39
1966	0.76	NA	0.54	0.43	0.84	0.53	0.7	0.38	0.45	0.25	1.5	0.32
1967	0.99	NA	0.62	0.2	0.9	0.39	1.04	0.23	0.35	0.12	1.42	0.18
1968	0.76	NA	0.6	0.33	0.99	0.47	0.93	0.22	0.38	0.19	1.24	0.35
1969	0.95	NA	0.56	0.42	0.93	0.72	0.77	0.34	0.43	0.19	1.42	0.45
