# Hartl - Höllengebirge, Salzberg E - LADE - ITRDB AUT128
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37490
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37490.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut128-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut128.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut128.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Höllengebirge, Salzberg E - LADE - ITRDB AUT128
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: Hartl-Meier C, Rothe A (2014) Zuwachsreaktionen des Bergwaldes auf Klimaänderungen. LWF aktuell 99, 42–44. 
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Höllengebirge, Salzberg E
#   Location: Austria
#   Northernmost_Latitude: 47.791
#   Southernmost_Latitude: 47.791
#   Easternmost_Longitude: 13.552
#   Westernmost_Longitude: 13.552
#   Elevation_m: 527
#--------------------
# Data_Collection
#   Collection_Name: AUT128
#   First_Year: 1818
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MWSE901C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE901C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE901O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE901O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE902C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE902C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE902O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE902O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE905C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE905C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE905O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE905O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE906C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE906C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE906O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE906O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE908C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE908C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE908O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE908O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE909C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE909C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE909O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE909O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE910C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE910C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE910O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE910O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE911C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE911C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE911O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE911O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE913C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE913C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE913O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE913O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE914C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE914C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWSE914O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWSE914O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MWSE901C_raw	MWSE901O_raw	MWSE902C_raw	MWSE902O_raw	MWSE905C_raw	MWSE905O_raw	MWSE906C_raw	MWSE906O_raw	MWSE908C_raw	MWSE908O_raw	MWSE909C_raw	MWSE909O_raw	MWSE910C_raw	MWSE910O_raw	MWSE911C_raw	MWSE911O_raw	MWSE913C_raw	MWSE913O_raw	MWSE914C_raw	MWSE914O_raw
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.75
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	NA	2.41
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	2.78
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.71	NA	2.13
1824	NA	2.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	1.7
1825	NA	3.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.34	NA	2.36	NA	2.61
1826	NA	3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	2.23	NA	2.12
1827	NA	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	2.89	NA	2.34
1828	NA	3.8	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	3.32	NA	3.3	NA	3.62
1829	NA	2.49	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA	NA	NA	NA	1.62	5.48	2.66	NA	2.84
1830	3.74	1.94	NA	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA	NA	2.59	3.04	1.79	NA	3.13
1831	5.68	3.46	NA	NA	NA	NA	NA	NA	2.23	NA	NA	NA	NA	NA	NA	3.43	3.64	2.3	NA	3.83
1832	4.59	4.21	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA	NA	3.94	4.09	3.06	NA	4.7
1833	5.03	4.05	NA	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	NA	NA	3.56	3.75	2.97	NA	4.37
1834	3.98	2.56	NA	NA	NA	NA	NA	NA	1.45	NA	3.77	NA	2.54	1.92	NA	3.48	2.53	2.28	NA	2.95
1835	3.95	2.83	NA	NA	NA	3.69	NA	NA	1.94	NA	3.33	NA	2.64	1.95	NA	3.98	2.54	2.43	NA	2.71
1836	3.7	2.62	NA	NA	NA	3.55	NA	NA	1.73	NA	2.94	2.45	2.09	1.32	NA	3.92	2.9	2.84	NA	1.93
1837	3.72	2.61	NA	NA	NA	3.45	NA	NA	1.91	2.42	3.59	3.15	2.25	1.73	NA	4.32	3.45	3.01	NA	1.9
1838	4.69	3	NA	NA	NA	3.81	NA	NA	2.4	2.82	5.53	3.76	2.63	1.79	NA	3.92	4.25	3.08	NA	3.19
1839	4.09	3.77	NA	NA	NA	3.77	NA	NA	2.26	2.37	6.3	2.9	2.86	2.02	9.54	5.25	3	2.37	NA	3.63
1840	4.5	4.3	NA	NA	NA	3.64	NA	NA	3.26	3.16	6.72	4.5	3.47	2.38	8.99	5.12	3.02	2.79	NA	4.19
1841	3.89	3.41	NA	NA	NA	3.6	NA	4.9	2.85	2.47	5.99	3.76	2.93	1.99	5.58	4.76	2.52	2.11	NA	3.63
1842	4.09	3.59	NA	NA	NA	3.55	NA	5.05	2.4	2.34	5.24	3.77	2.77	1.73	5.74	4.26	2.24	1.95	NA	3.44
1843	4.69	3.55	3.51	NA	NA	3.51	NA	4.81	1.82	2.35	4.33	3.41	2.37	1.61	5.55	4.83	2.24	1.98	NA	3.86
1844	4.15	4.24	3.51	NA	NA	3.42	NA	3.14	1.89	2.34	3.84	2.73	2.22	1.4	4.51	3.97	2.27	2.2	NA	4.17
1845	3.95	3.77	3.67	NA	NA	3.16	NA	3.4	1.7	2.06	3.71	3.02	2.39	1.19	4.58	4.19	2.45	2.07	NA	2.77
1846	3.35	3.13	1.53	NA	NA	2.38	NA	2.63	1.2	1.82	2.99	2.19	1.83	1.13	4.64	4.08	1.67	1.69	NA	1.95
1847	4.59	3.79	1.21	NA	NA	2.87	5.36	3.85	1.84	2.27	4	2.61	2.49	1.62	5	4.16	2.83	2.53	NA	2.4
1848	4.97	4.36	1.43	NA	NA	3.76	3.64	3.52	1.77	2.01	3.19	2.21	2.59	1.84	5.97	4.66	2.74	2.51	NA	2.92
1849	4.35	4.22	3.96	NA	NA	3.55	4.17	3.48	1.83	2.27	3.43	2.61	2.59	1.66	4.87	4.33	2.15	2.39	NA	2.72
1850	4.58	4.42	3.43	NA	NA	3.4	3.6	3.68	2.06	2.69	4.48	2.74	3.19	1.69	4.78	4.94	1.82	2.42	NA	2.92
1851	4.79	3.57	3.86	NA	NA	3.6	3.63	3.42	2.23	2.63	3.93	2.5	2.25	1.31	4.31	4.37	2.45	2.44	NA	2.7
1852	4.61	2.89	3.18	NA	NA	3.04	3.14	2.65	2.07	2.5	2.82	2.05	1.51	0.92	3.87	4.22	2.07	2.1	2.96	2.06
1853	3.92	2.37	3.91	NA	NA	2.64	2.96	2.71	1.55	2.55	2.14	1.61	1.77	0.84	3.22	3.18	1.64	1.77	3.19	1.88
1854	4.8	3.75	5.74	NA	NA	3.75	3.76	3.45	1.88	2.59	3.19	2.19	2.05	1.21	4.24	4.65	1.95	1.78	3.74	1.93
1855	3.15	3.7	5.15	NA	NA	2.87	2.78	1.9	1.39	1.66	2.02	1.17	1.26	1.22	3.84	3.73	1.66	1.41	3.48	1.71
1856	3.25	3.46	4.45	NA	NA	2.69	2.58	2.2	1.62	1.69	1.84	1.17	1.47	1.19	3.34	3.92	1.54	1.6	3.11	1.78
1857	3.91	3.74	3.7	NA	3.8	2.59	2	2.39	1.62	1.62	1.81	1.15	1.62	1.31	2.76	3.96	1.67	1.54	3.44	1.77
1858	3.6	2.66	3.87	NA	3.64	1.93	2.23	2.33	1.3	1.59	1.6	1.14	1.59	1.16	2.46	3.28	1.52	1.55	2.9	1.84
1859	3.34	2.22	2.16	3.2	2.71	2.02	1.67	1.88	1.05	1.22	1.09	0.82	1.5	0.86	1.92	2.52	1.38	1.42	1.95	1.34
1860	4.22	2.76	3.2	4.95	3.06	2.03	2.94	2.49	1.3	1.29	1.84	1.33	2.04	1.23	2.24	2.56	1.83	1.76	2.79	1.55
1861	3.43	2.46	2.58	4.62	3.81	2.5	2.32	2.31	1.44	1.31	1.36	1.27	2.04	1.27	2.12	2.6	1.33	1.57	2.77	1.62
1862	3.59	2.82	3.39	7.66	4.42	3.07	2.58	2.19	1.46	1.28	1.5	0.93	2.47	1.48	2.36	2.79	1.74	1.88	3.25	1.93
1863	3.06	1.87	3.18	8.03	4.08	2.6	2.86	2.28	1.06	0.9	1.5	1.11	1.89	1.15	2.33	2.35	1.55	1.24	2.43	1.77
1864	2.03	1.66	3.08	6.05	3.22	1.94	2.31	2.15	1.12	0.92	1.17	0.87	1.71	1.11	2.02	2.2	1.03	1.1	2.08	1.26
1865	2.2	2.31	2.91	5.27	3.17	2.08	2.04	1.89	1.21	1.25	1.11	0.89	1.28	1.26	1.96	1.96	0.94	1.12	1.93	1.29
1866	2.81	2.5	2.92	5.23	2.94	2.32	1.71	2.06	1.33	1.19	1.03	1.01	1.39	1.28	2.58	2.29	1.37	1.35	2.09	1.57
1867	2.4	1.62	3.2	7.59	3.69	2.81	2.19	2.2	1.66	1.18	1.87	1.33	1.85	1.14	2.7	2.27	1.11	1.39	2.7	1.55
1868	1.72	1.64	2.35	4.09	2.73	2.21	1.44	1.97	1.14	1.04	1.21	1.05	1.14	1.03	2.07	2.22	1.31	1.23	1.86	1
1869	1.29	1.03	2.6	3.53	2.23	1.91	1.56	2.09	1.46	1.11	1.08	0.98	1.45	1.25	2.42	2.35	1.05	1.28	2	1.52
