# Vitas - Juodkrante - PCAB - ITRDB LITH003
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5199
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5199.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith003-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith003-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith003.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith003.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Vitas - Juodkrante - PCAB - ITRDB LITH003
#--------------------
# Investigators
#   Investigators: Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Juodkrante
#   Location: Lithuania
#   Northernmost_Latitude: 55.55
#   Southernmost_Latitude: 55.55
#   Easternmost_Longitude: 21.12
#   Westernmost_Longitude: 21.12
#   Elevation_m: 10
#--------------------
# Data_Collection
#   Collection_Name: LITH003
#   First_Year: 1885
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JUEM01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM36_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM36; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM37_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM37; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JUEM38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JUEM38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JUEM01_raw	JUEM02_raw	JUEM03_raw	JUEM05_raw	JUEM06_raw	JUEM07_raw	JUEM11_raw	JUEM12_raw	JUEM13_raw	JUEM14_raw	JUEM15_raw	JUEM16_raw	JUEM18_raw	JUEM19_raw	JUEM20_raw	JUEM22_raw	JUEM24_raw	JUEM25_raw	JUEM26_raw	JUEM28_raw	JUEM29_raw	JUEM30_raw	JUEM31_raw	JUEM32_raw	JUEM34_raw	JUEM35_raw	JUEM36_raw	JUEM37_raw	JUEM38_raw
1885	1.9	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	NA
1886	2.4	NA	2.7	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	NA
1887	1.6	NA	3.1	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	NA
1888	1.8	1.7	2.4	NA	NA	3.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7	NA
1889	1.4	2.6	2.5	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA
1890	2.3	4.2	1.6	NA	0.7	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.1	NA
1891	1.3	2.5	3.5	3.7	2.2	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	1.3
1892	2.6	1.6	2.7	3.9	1.7	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA	NA	NA	3.4	3
1893	1.2	3	2.9	2	2.2	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.2	NA	NA	NA	1.5	1.3
1894	1.7	4.2	1.2	3.1	1.3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.7	NA	NA	NA	2.2	1.7
1895	1	3	2.9	2.4	1.9	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	1.5	NA	NA	NA	1.5	1.6
1896	1.1	1.7	1.7	1.6	0.5	1.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	1.9	NA	NA	NA	1.7	3
1897	1.4	2.4	1.6	1.9	0.7	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	2	NA	NA	NA	2	2.9
1898	2.4	2	1.6	2.6	1.1	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	1.8	NA	NA	NA	2.1	2.7
1899	2.2	3.9	1.5	1.7	1.8	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2.4	NA	NA	NA	1.4	2.3
1900	2.4	2.3	0.9	1.7	1.9	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	1.9	NA	NA	2.7	2.5	2.1
1901	2.1	2.5	2.1	1.8	1.8	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8	1.4	NA	NA	2.8	2.9	1.7
1902	1.8	3.3	2	2.4	1.4	1.9	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.3	1.2	NA	8.4	2.1	2.8	1
1903	1.7	2.4	1.9	2.1	1.6	1.4	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.9	1.2	5.9	6.8	2.3	2.3	0.9
1904	1.5	2.2	2.1	1.5	2.3	1.3	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8	1.6	4.8	6.5	2.2	1.3	0.8
1905	1.4	3.1	2.1	2.5	1.2	1.2	3.2	4.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6	1.2	3.4	5.5	1.4	1.7	1.4
1906	0.8	2.2	1.6	2.3	1.4	1.6	3.1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8	0.8	3	4.1	1.6	2.1	1.1
1907	1.8	2.6	1.8	2.7	1.3	1.6	4.1	3.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	1.6	2.9	4.1	1	3	2.7
1908	1	1.7	1.6	1.9	1	1.7	2.9	2.8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	1.3	2.2	3.5	2.3	1.7	1.1
1909	1.7	2.1	1.6	3.7	1.2	1.9	5.1	3.3	2.2	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.2	1.7	2.9	6.4	1.2	3.3	0.9
1910	1.2	1.9	1	3	1	1.5	4.1	3.2	2	2.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.1	1.9	1.9	4.2	3.9	2.6	1.2
1911	1.1	2.9	2.4	2.1	1.6	1.2	2.3	2.5	1.5	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	3.5	4.3	6.9	3	1.6	1.1
1912	1.2	2.2	2	1.7	1	0.8	1.5	3.5	1.2	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	2.3	3.1	4.9	1.9	1.4	0.4
1913	0.5	2.3	1.4	0.9	1.4	0.3	0.8	2.2	3.9	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	2	3	3.8	1.8	0.3	0.5
1914	0.4	2.4	1.5	0.8	1.8	0.3	0.6	1.9	2	1.8	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	2	4.1	3.2	1	0.3	0.8
1915	0.8	1.7	0.6	1.7	1.2	0.9	2.3	1.8	2.6	1.7	2.6	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.8	0.9	1.5	1.9	0.8	0.9	1.5
1916	1.2	5.9	1.8	3.2	2.8	2	4.6	0.8	3.8	2.9	7.5	4.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7	1.7	3.3	3.5	2.6	2.2	0.9
1917	1	2.9	1.2	1.3	1.4	1.2	2	1.2	3.6	2.4	2.9	5.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	1.2	2.5	1.7	3.1	1.3	0.6
1918	1	2.8	1.1	1.6	1.4	1.8	2.7	1.5	2.1	2.5	3.5	3.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	1.3	3.5	2.7	2.3	1.8	0.4
1919	1.6	5.8	2.1	3.1	2.2	2.6	4	2.3	3.4	3.1	5.9	2.7	3.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.1	2	5.3	4.4	2.8	3.9	2.4
1920	1.3	2	1.3	1.3	1.6	1.7	2.2	1.7	3	2.2	2.1	5.3	3.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	1.4	2.1	2.8	1.4	1.8	1.9
1921	0.8	2.3	0.9	2	1.2	1.6	2.4	1.4	2.5	2.1	2.6	5.5	3	1.7	NA	NA	NA	NA	NA	NA	NA	NA	2.3	1.5	2.8	2.2	1.2	2	1.1
1922	1.1	3	1.4	2.3	2	1.8	3	1.9	3.9	2.2	3.9	4.5	3.2	1.4	NA	NA	NA	NA	NA	NA	NA	NA	3.5	1.4	3.2	2.6	2.3	1.9	1.4
1923	1.8	4.8	2.2	2.4	3.1	2.4	3.4	2.4	4.4	2.7	4	4.1	4.6	1.8	NA	NA	NA	NA	NA	NA	NA	NA	2.6	2.3	3.8	3.5	2.8	2.3	2.2
1924	2.1	4.8	2.3	1.9	1.9	2.3	2.5	2.3	4.2	2.7	3.7	2.8	4.4	1.7	NA	NA	NA	NA	NA	NA	NA	NA	2.4	1.8	3.4	2.6	1.8	2.8	1.8
1925	1.7	2.9	2.6	2.4	2.1	2.5	4.1	2.7	3.4	2.5	4.4	2.7	4.1	1.8	2.8	NA	NA	NA	NA	NA	NA	NA	4.3	2.4	4.7	3.4	2.3	3.6	1.6
1926	2	3.1	3.6	2.9	2	2.2	4.4	3.1	3.1	3.2	5.5	2.3	4.1	1.9	3.3	NA	NA	NA	NA	NA	NA	NA	5.3	3.6	5.1	3.3	3	3	2.3
1927	1.9	3	2.5	2.5	2.2	1.7	4.6	4.1	4.9	3	4.3	2.8	3.6	2.1	4.3	NA	NA	NA	NA	NA	NA	NA	4.8	3.4	4.4	3.3	2.5	2.3	2.3
