# Schweingruber - Laagennus Pyhantunturi National Park - PCAB - ITRDB FINL019
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4491
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4491.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl019e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl019e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl019e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl019e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Laagennus Pyhantunturi National Park - PCAB - ITRDB FINL019
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Laagennus Pyhantunturi National Park
#   Location: Finland
#   Northernmost_Latitude: 67.0
#   Southernmost_Latitude: 67.0
#   Easternmost_Longitude: 27.12
#   Westernmost_Longitude: 27.12
#   Elevation_m: 270
#--------------------
# Data_Collection
#   Collection_Name: FINL019
#   First_Year: 1701
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 538011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 538122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 538122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	538011_raw	538012_raw	538021_raw	538022_raw	538031_raw	538032_raw	538041_raw	538042_raw	538051_raw	538052_raw	538061_raw	538071_raw	538072_raw	538081_raw	538082_raw	538091_raw	538092_raw	538101_raw	538102_raw	538111_raw	538112_raw	538121_raw	538122_raw
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	0.13	0.12	NA	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	0.66	0.59	NA	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	0.67	0.29	NA	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	1.23	1.06	NA	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	0.86	0.77	NA	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	1.01	1.03	NA	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	1.49	1.21	NA	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	1.62	1.21	NA	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA	1.58	1.56	NA	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	1.32	1.38	NA	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	1.19	1.28	NA	NA	NA	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.22	NA	NA	NA	NA	0.73	0.88	NA	NA	NA	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	0.19	NA	NA	NA	NA	0.57	1.03	NA	NA	NA	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.23	NA	NA	NA	NA	0.71	1.06	NA	NA	NA	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	1.46	1.05	0.25	NA	NA	NA	NA	0.99	1.17	NA	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	1.62	1.56	0.31	NA	NA	NA	NA	1.08	1.34	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.27	0.45	NA	NA	NA	NA	1.18	1.69	NA	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	1.38	1.71	0.38	NA	NA	NA	NA	1.4	1.66	NA	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.03	0.3	NA	NA	NA	NA	0.99	1.08	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.16	0.46	NA	NA	NA	NA	1.21	1.22	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.12	0.44	NA	NA	NA	NA	0.85	0.8	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	0.57	NA	1.11	1.5	0.45	NA	NA	NA	NA	0.95	0.9	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	0.68	NA	0.96	1.18	0.56	NA	NA	NA	NA	0.92	0.97	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	0.84	NA	1.16	1.42	0.56	NA	NA	NA	NA	0.9	0.84	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	0.94	NA	1.23	1.63	0.5	NA	NA	NA	NA	0.95	0.79	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	0.7	NA	0.73	1.14	0.44	NA	NA	NA	NA	0.69	0.66	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	0.71	NA	0.98	1.4	0.46	NA	NA	NA	NA	0.84	0.7	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	0.91	NA	1.1	1.35	0.5	NA	NA	NA	NA	1.12	0.9	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	0.88	NA	1.17	1.78	0.62	NA	NA	NA	NA	1.4	1.29	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	0.61	NA	0.88	1.24	0.46	NA	NA	NA	NA	1.04	0.98	NA	NA	NA	1.17	NA	NA
1731	NA	NA	NA	NA	NA	NA	0.64	NA	0.69	0.95	0.47	1.07	NA	NA	NA	0.77	0.67	NA	NA	NA	0.62	NA	NA
1732	NA	NA	NA	NA	NA	NA	0.61	NA	1.07	1.41	0.51	1.11	NA	NA	NA	0.96	0.89	NA	NA	NA	0.49	NA	NA
1733	NA	NA	NA	NA	NA	NA	0.34	NA	0.84	1.34	0.42	1.05	NA	NA	0.48	0.77	0.67	NA	NA	NA	0.56	NA	NA
1734	NA	NA	NA	NA	NA	NA	0.21	NA	0.8	1.25	0.22	0.6	NA	NA	0.4	0.66	0.68	NA	NA	NA	0.46	NA	NA
1735	NA	NA	NA	NA	NA	NA	0.34	NA	1.11	1.38	0.47	1.1	NA	NA	0.88	1.02	0.94	NA	NA	NA	0.42	NA	NA
1736	NA	NA	NA	NA	NA	NA	0.36	NA	1.47	1.77	0.46	0.98	NA	NA	0.83	0.83	0.76	NA	NA	NA	0.74	NA	NA
1737	NA	NA	NA	NA	NA	NA	0.46	NA	0.99	1.24	0.41	0.73	NA	NA	0.84	0.91	0.78	NA	NA	NA	0.56	NA	NA
1738	NA	NA	NA	NA	NA	NA	0.55	NA	1.45	1.58	0.68	0.95	NA	NA	0.92	0.95	0.93	NA	NA	NA	0.73	NA	NA
1739	NA	NA	NA	NA	NA	NA	0.54	NA	1.21	1.55	0.46	1.07	NA	NA	0.98	1.2	0.93	NA	NA	NA	0.63	NA	NA
1740	NA	NA	NA	NA	NA	NA	0.53	NA	1.19	1.45	0.58	0.93	NA	NA	0.8	1.09	0.87	NA	NA	NA	0.52	NA	NA
1741	NA	NA	NA	NA	NA	NA	0.34	0.32	0.96	0.78	0.38	0.4	NA	NA	0.49	0.89	0.74	NA	NA	NA	0.6	NA	NA
1742	NA	NA	NA	NA	NA	NA	0.36	0.34	1.09	1.19	0.44	0.45	NA	NA	0.5	0.78	0.72	NA	NA	1.61	0.71	NA	NA
1743	NA	NA	NA	NA	NA	NA	0.35	0.27	1.14	1.23	0.53	0.58	NA	NA	0.6	0.66	0.81	NA	NA	1.39	0.45	NA	NA
1744	NA	NA	NA	NA	NA	NA	0.41	0.42	1.11	1.33	0.66	0.76	NA	NA	0.59	0.56	0.75	NA	NA	1.01	0.39	NA	NA
1745	NA	NA	NA	NA	NA	NA	0.33	0.34	0.76	1.42	0.61	0.76	NA	NA	0.77	0.55	0.73	NA	NA	1.06	0.39	NA	NA
1746	NA	NA	NA	NA	NA	NA	0.4	0.44	1.32	1.7	0.53	0.54	NA	NA	0.76	0.68	0.76	NA	1.5	0.88	0.5	NA	NA
1747	NA	NA	NA	NA	NA	NA	0.34	0.28	0.82	1.03	0.49	0.37	NA	NA	0.37	0.38	0.5	NA	0.79	0.49	0.28	NA	NA
