# Richter - Cuenca Buenache - PINI - ITRDB SPAI029
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4241
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4241.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai029-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai029-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai029.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai029.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Richter - Cuenca Buenache - PINI - ITRDB SPAI029
#--------------------
# Investigators
#   Investigators: Richter, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cuenca Buenache
#   Location: Spain
#   Northernmost_Latitude: 40.15
#   Southernmost_Latitude: 40.15
#   Easternmost_Longitude: -1.9
#   Westernmost_Longitude: -1.9
#   Elevation_m: 1385
#--------------------
# Data_Collection
#   Collection_Name: SPAI029
#   First_Year: 1711
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## E160201A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160201A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160201B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160201B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160202B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160202B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160202C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160202C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160203A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160203B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160203B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160204B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160204B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160204C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160204C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160205A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160205B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160205B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E160205C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E160205C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	E160201A_raw	E160201B_raw	E160202B_raw	E160202C_raw	E160203A_raw	E160203B_raw	E160204A_raw	E160204B_raw	E160204C_raw	E160205A_raw	E160205B_raw	E160205C_raw
1776	NA	NA	NA	NA	3.14	NA	NA	2.46	NA	1	1.28	1.01
1777	NA	NA	NA	NA	2.28	NA	NA	2.34	NA	1.31	0.97	1.35
1778	NA	NA	NA	NA	2.51	NA	NA	1.31	NA	0.88	1.06	0.89
1779	NA	NA	NA	NA	3.03	NA	NA	1.2	NA	1.19	1.01	1.15
1780	NA	NA	NA	NA	1.77	NA	NA	0.98	NA	0.73	0.6	1.01
1781	NA	NA	NA	NA	2.82	NA	NA	1.04	NA	1.06	1.02	1.08
1782	NA	NA	NA	NA	1.95	NA	NA	1.15	NA	0.91	1.26	0.91
1783	NA	NA	NA	NA	1.96	NA	NA	1.23	NA	1.41	1.37	1.2
1784	NA	NA	NA	NA	3.32	NA	NA	1.4	NA	1.55	1.26	1.72
1785	NA	NA	NA	NA	3.03	NA	NA	1.05	NA	1.45	1.08	1.39
1786	NA	NA	NA	NA	2.96	NA	NA	0.73	NA	1.33	0.99	1.3
1787	NA	NA	NA	NA	2.89	NA	NA	0.81	NA	1.41	1.34	1.48
1788	NA	NA	NA	NA	3.5	NA	NA	1.36	NA	1.14	1.7	1.16
1789	NA	NA	NA	NA	3.01	NA	NA	0.69	NA	1.44	1.35	1.45
1790	NA	NA	NA	NA	2.86	4.12	NA	0.79	NA	1.04	0.85	1.06
1791	NA	NA	NA	NA	2.32	2.77	NA	1.31	NA	1.22	1.66	1.39
1792	NA	NA	NA	NA	2	3.04	NA	1.39	NA	1.51	1.67	1.66
1793	NA	NA	NA	NA	2.07	4.47	NA	1.44	NA	1.11	1.14	1.1
1794	NA	NA	NA	NA	3.05	5.01	NA	1.45	NA	1.32	1.23	1.12
1795	NA	NA	NA	NA	2.39	3.42	NA	1.41	NA	1.67	1.52	1.79
1796	NA	NA	NA	NA	2.71	3.62	NA	1.48	NA	1.34	1.35	1.55
1797	NA	NA	NA	NA	3.01	3.63	NA	0.78	NA	1.36	1.3	1.44
1798	NA	NA	NA	NA	2.7	4.38	NA	0.65	NA	0.89	1.22	0.81
1799	NA	NA	NA	NA	1.91	3.21	NA	1.1	NA	1.43	1	1.39
1800	2.65	NA	0.93	1.19	1.81	1.91	NA	0.89	NA	1.2	0.76	1.15
1801	3.5	NA	1.41	1.97	2.53	3.92	NA	1.17	NA	1.04	1.23	1.1
1802	3.08	NA	1.58	1.63	2.43	3.46	NA	1.06	NA	1.11	1.32	1.22
1803	1.86	NA	1.4	2.04	2.06	3.28	NA	0.52	NA	0.7	0.69	0.77
1804	3.07	NA	1.54	1.97	1.22	1.77	NA	0.6	NA	0.79	0.94	0.65
1805	2.24	NA	0.88	1.57	0.87	0.96	NA	0.4	NA	0.73	0.88	0.72
1806	1.74	NA	1.3	1.65	1.25	3.11	NA	0.52	NA	0.68	0.88	0.72
1807	1.54	NA	1.16	1.31	1.04	1.16	NA	0.73	NA	0.95	1.27	1.15
1808	1.14	3.14	0.7	1.16	1.21	1.86	NA	0.44	NA	0.96	0.85	0.98
1809	1.05	2.88	1.14	1.3	1.73	2.23	NA	0.41	NA	1.11	1.06	1.14
1810	1.32	3.44	0.97	1.44	1.42	2.03	NA	0.64	NA	1.1	1	1.16
1811	1.72	3.19	1.21	1.82	1.48	1.67	NA	0.82	NA	0.91	1.27	1
1812	1.1	3.15	1.37	2.1	1.61	2.1	NA	0.84	NA	1.17	1.37	1.15
1813	1.62	2.57	1.37	2.31	1.92	2.22	NA	0.62	NA	1.37	1.29	1.4
1814	1.64	2.79	1.21	2.07	1.36	1.76	NA	0.54	NA	1.25	1.32	1.34
1815	1.61	2.94	1.35	2.79	2.31	3.23	NA	0.7	NA	1.3	1.03	1.25
1816	0.76	2.22	1.93	2.84	1.31	2.07	NA	0	NA	0.97	0.99	0.98
1817	1.35	2.84	1.87	2.55	1.16	2.68	NA	0.26	NA	1.04	0.97	1
1818	1.79	3.92	1.41	1.59	1.35	1.57	NA	0.53	NA	0.9	1.17	0.76
1819	1.26	4.73	1.57	1.69	2.06	1.86	NA	0.63	NA	1.12	1.51	1.16
1820	0.95	3.06	1.46	1.46	2.14	2.34	NA	0.67	NA	1.31	1.09	1.17
1821	0.37	1.58	1.73	1.55	1.87	2.09	NA	0.6	NA	1.14	0.93	1.06
1822	0.85	3.59	1.43	1.32	1.79	0.9	NA	0.37	NA	1.17	0.74	1.12
1823	0.74	4.04	1.27	1.41	1.51	1.09	NA	0.45	NA	1.01	0.61	1.15
1824	0.87	2.97	1.36	1.04	1.43	1.2	NA	0.48	NA	0.71	0.59	0.68
1825	0.8	4.04	1.28	1.3	1.18	1.25	NA	0.5	NA	1.06	0.49	1.04
1826	0.73	3.77	1.08	1.19	0.84	0.87	NA	0.52	NA	0.86	0.73	0.72
1827	0.87	3.68	1.77	1.52	1.48	1.19	NA	0.79	NA	0.76	0.79	0.71
1828	0.99	3.29	2.32	2.05	1.51	1.48	NA	0.55	NA	0.96	0.83	0.81
1829	0.98	3.27	2.34	1.82	0.89	0.88	NA	0.61	NA	0.84	0.8	0.86
1830	1.06	4.19	1.89	1.33	1.15	1.43	NA	0.49	NA	0.77	0.8	0.77
1831	1.49	2.78	1.3	1.38	1.03	1.6	NA	0.53	NA	0.83	1.05	0.91
1832	1.59	2.97	1.3	1.67	0.8	1.49	NA	0.64	NA	0.88	1	0.93
1833	1.63	3.71	0.83	1.64	1.01	1.77	NA	0.46	NA	0.73	1.02	0.79
1834	1.8	4.77	0.97	1.77	1.05	1.35	NA	0.45	NA	1.24	1.08	1.23
1835	1.32	4	0.9	1.74	1.81	1.38	NA	0.61	NA	0.5	0.81	0.57
1836	1.95	4.7	1.18	2.07	2.17	1.65	NA	0.57	NA	0.63	0.67	0.65
1837	1.69	3.58	1.17	1.68	1.58	1.5	NA	0.66	NA	0.79	0.58	0.89
1838	1.81	2.99	0.99	1.38	1.14	1.04	NA	0.39	NA	0.87	0.64	0.88
1839	0.93	3.53	1.08	1.27	1.37	1.31	NA	0.54	NA	0.76	0.84	0.74
1840	1.07	2.39	1.8	1.26	1.15	1.06	NA	0.34	NA	0.44	0.93	0.5
1841	1.47	2.16	0.53	0.44	0.71	0.65	NA	0.23	NA	0.61	0.77	0.56
1842	1.54	2.23	0	0	1.81	1.28	NA	0	NA	0.69	0.46	0.73
1843	2.5	3.53	0.44	0.35	2.92	2.14	NA	0.72	NA	0.97	0.65	1.01
1844	2.41	3.48	0.74	0.7	2.29	1.32	NA	0.79	NA	0.79	0.72	0.89
1845	2.09	3.38	1.01	1.71	1.94	0.87	NA	0.81	NA	1.04	1.09	1.07
1846	2.07	2.22	1.61	2.64	2.66	1.47	NA	1.36	NA	1.21	1.11	1.2
1847	1.17	1.77	1.16	1.45	1.62	1.16	NA	0.6	NA	0.79	0.75	0.73
1848	0.53	2.04	0.84	0.84	0.86	1.18	NA	0.24	NA	0.64	0.45	0.62
1849	1.05	2.13	1.1	1.11	0.77	0.85	NA	0.54	NA	0.72	0.51	0.72
1850	1.27	1.97	1.63	1.96	1.29	1.5	NA	1.72	NA	0.71	0.7	0.72
1851	1.47	1.85	1.44	1.77	1.12	1.05	NA	1.2	NA	0.78	0.6	0.75
1852	0.65	1.08	0.69	0.97	1.09	0.73	NA	0.47	NA	0.62	0.51	0.62
1853	0.62	1.04	0.7	0.9	1.19	1.05	NA	0.75	NA	0.4	0.36	0.42
1854	1	1.3	1.07	2.22	1.45	1.95	NA	1.21	NA	0.72	0.4	0.72
1855	1.49	1.07	1.37	2.16	1.85	2.06	0.51	1.57	0.51	0.56	0.34	0.61
1856	2.48	2.02	2.21	2.59	3.1	1.85	1.04	1.76	1.04	0.87	0.47	0.83
1857	1.89	2.45	2.15	2.08	2.19	1.63	0.62	1.59	0.62	0.77	0.7	0.75
1858	1.46	3.43	2.38	2.51	1.99	1.65	0.75	1.31	0.75	0.85	0.68	0.82
1859	1.15	3.29	2.52	2.75	2.79	1.78	1.29	2.03	1.29	1.15	0.76	1.27
1860	1.05	2.28	1.71	1.67	1.77	1.58	0.63	0.84	0.63	0.81	0.46	0.75
1861	1.34	3.15	1.8	2.05	1.68	1.91	0.77	0.88	0.77	0.81	0.58	0.79
1862	1.26	2.01	1.81	1.76	1.83	2.19	0.64	1.1	0.64	0.7	0.58	0.76
1863	1.4	2.97	1.02	1.74	1.07	1.31	0.41	0.54	0.41	0.66	0.38	0.64
1864	1.1	3.48	1.23	2.24	1.66	1.81	1.08	0.99	1.08	0.9	0.76	0.86
1865	1.23	3.85	1.62	1.62	1.62	1.64	1.13	0.87	1.13	0.68	0.61	0.65
1866	0.99	2.72	1.08	1.76	0.77	1.2	0.92	0.43	0.92	0.61	0.32	0.5
1867	1.01	3.38	1.66	2.48	1.29	0.84	0.84	0.9	0.84	0.47	0.33	0.64
1868	0.59	2.66	0.92	1.73	1.6	1.62	0.79	1.06	0.79	0.57	0.62	0.62
1869	0.82	3.53	1.48	2.62	2.56	1.52	0.84	1.06	0.84	0.66	0.73	0.53
1870	0.81	1.89	1.14	1.92	2.07	1.53	0.71	1.45	0.71	0.42	0.4	0.4
1871	0.91	2.56	0.61	1.56	1.86	2.38	0.42	0.56	0.42	0.67	0.45	0.61
1872	1.08	2.78	0.69	1.71	2.6	2.19	0.78	0.97	0.78	0.66	0.71	0.7
1873	0.88	2.04	0.66	1.34	1.69	2	0.5	0.96	0.5	0.57	0.48	0.6
1874	0.97	3.07	0.74	1.2	1.85	1.69	0.6	0.8	0.6	0.89	0.69	0.94
1875	1.12	3.62	0.7	1.1	1.46	1.82	0.79	1.3	0.79	0.98	0.74	0.98
1876	1	2.15	0.65	0.95	2.14	2.2	0.78	1.15	0.78	0.87	0.63	0.82
1877	1.24	2.16	0.67	1.09	2.92	2.8	1.02	1.03	1.02	0.86	0.8	0.82
1878	1.3	2.25	0.77	1.19	2.45	2.65	1.13	1.33	1.13	1.17	0.77	1.14
1879	0.59	0.95	0.41	0.67	1.28	1.43	0.58	0.46	0.58	0.65	0.25	0.64
1880	0.87	1.33	0.49	0.7	1.73	1.45	0.8	0.6	0.8	NA	NA	0.87
1881	1.3	1.64	0.76	0.91	2.35	2.33	1.24	0.97	1.24	NA	NA	1
1882	1.12	1.39	0.6	1.09	1.73	2.15	1.21	0.85	1.21	NA	NA	1.09
1883	1.44	1.52	0.62	1.14	2.11	1.83	1.17	0.95	1.17	NA	NA	0.84
1884	2.27	1.16	0.48	1.15	1.32	1.15	0.69	0.76	0.69	NA	NA	1.09
1885	2.92	1.1	0.76	1.62	1.36	1.44	0.7	0.56	0.7	NA	NA	1.1
1886	2.89	1.38	0.61	1.28	1.04	1.3	0.66	0.72	0.66	NA	NA	0.47
1887	1.6	0.87	0.43	1.48	0.62	0.84	0.42	0.49	0.42	NA	NA	0.49
1888	1.99	0.91	0.71	1.68	0.69	0.75	0.31	0.43	0.31	NA	NA	0.81
1889	2.19	0.89	1.08	2.18	0.86	1.04	0.55	0.55	0.55	NA	NA	0.71
1890	1.45	0.76	0.56	1.49	0.76	0.81	0.41	0.61	0.41	NA	NA	0.57
1891	1.36	0.76	0.52	1.52	0.56	0.65	0.5	0.58	0.5	NA	NA	0.33
1892	1.72	0.91	0.93	1.41	0.94	0.91	0.58	0.81	0.58	NA	NA	0.53
