# Seim - Fushe Lura - PIHE - ITRDB ALB002
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13721
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13721.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/alb002-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; alb002-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/alb002.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/alb002.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-10-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-10-22
#--------------------
# Title
#   Study_Name: Seim - Fushe Lura - PIHE - ITRDB ALB002
#--------------------
# Investigators
#   Investigators: Seim, A.; Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Fonti, P.; Haska, H.; Herzig, F.; Tegel, W.(https://orcid.org/0000-0003-4707-2848); Trouet, V.(https://orcid.org/0000-0002-2683-8704); Treydte, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Climate Research
#   Published_Title: Climate sensitivity of a millennium-long pine chronology  from Albania.
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.3354/cr01076
#   Full_Citation: Seim, A., U. Buentgen, P. Fonti, H. Haska, 
F. Herzig, W. Tegel, V. Trouet, and K. Treydte. 2012. 
Climate sensitivity of a millennium-long pine chronology 
from Albania. 
## ABS1b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ABS1b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ABS2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ABS2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ABS5a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ABS5a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ABS5b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ABS5b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ABS6a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ABS6a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ABS6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ABS6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL01001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL01001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL01001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL01001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL01002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL01002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL01004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL01004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL01005a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL01005a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL01005d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL01005d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL03SW1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL03SW1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL03SW2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL03SW2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL03SW3_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL03SW3; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL03SW4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL03SW4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL03SW5_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL03SW5; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04002c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04002c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04006b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04006b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04007a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04007a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04008c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04008c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04009a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04009a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04009b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04009b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04010a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04010a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04010b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04010b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04011a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04011a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04011d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04011d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04012a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04012a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04012b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04012b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04013a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04013a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04015b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04015b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04016a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04016a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04016d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04016d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04017a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04017a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04017b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04017b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04019a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04019a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04020d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04020d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04030b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04030b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04031b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04031b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04032a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04032a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04033b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04033b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04035a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04035a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04036_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04036; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04037_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04037; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04037d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04037d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04038a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04038a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04039d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04039d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04040d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04040d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04041a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04041a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04041b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04041b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04043b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04043b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04045_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04045; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04047_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04047; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04048a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04048a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04049a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04049a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04049d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04049d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04051a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04051a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04054b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04054b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04055d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04055d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04057a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04057a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04058b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04058b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04058d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04058d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04062a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04062a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04062d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04062d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04063a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04063a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04063c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04063c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04065c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04065c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04066b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04066b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04067a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04067a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04067b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04067b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04068a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04068a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04069b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04069b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04070a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04070a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04070b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04070b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04073a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04073a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04074a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04074a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04074b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04074b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04075c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04075c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04083_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04083; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04087_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04087; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04088_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04088; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04093_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04093; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04094_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04094; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04095_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04095; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04096_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04096; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04097_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04097; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04098_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04098; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04105_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04105; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04107d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04107d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04140d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04140d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04162a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04162a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04162d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04162d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04D01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04D01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04D01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04D01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04D02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04D02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04D02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04D02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL04_001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL04_001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL05010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL05010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
