# Genova Fuster - Pedriza - PISY - ITRDB SPAI021
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3286
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3286.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai021-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai021-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai021.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai021.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Genova Fuster - Pedriza - PISY - ITRDB SPAI021
#--------------------
# Investigators
#   Investigators: Genova Fuster, M.; Fernandez-Cancio, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pedriza
#   Location: Spain
#   Northernmost_Latitude: 40.87
#   Southernmost_Latitude: 40.87
#   Easternmost_Longitude: -4.2
#   Westernmost_Longitude: -4.2
#   Elevation_m: 1650
#--------------------
# Data_Collection
#   Collection_Name: SPAI021
#   First_Year: 1715
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GU201NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU201NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU201SPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU201SPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU202NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU202NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU202SPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU202SPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU203NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU203NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU203SPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU203SPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU204NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU204NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU204SPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU204SPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU205NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU205NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU205OPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU205OPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU207NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU207NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU207SPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU207SPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU208NPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU208NPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GU208SPS_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GU208SPS; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GU201NPS_raw	GU201SPS_raw	GU202NPS_raw	GU202SPS_raw	GU203NPS_raw	GU203SPS_raw	GU204NPS_raw	GU204SPS_raw	GU205NPS_raw	GU205OPS_raw	GU207NPS_raw	GU207SPS_raw	GU208NPS_raw	GU208SPS_raw
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.47	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.63	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.37	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.73	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.16	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.91	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.27	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.08	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	4.23	3.88	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	4.27	2.16	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	4.13	2.08	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	6.73	2.65	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	6.08	3.61	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	5.09	2.71	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	3.25	2.88	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	4.24	3.09	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	1.47	1.54	5.27	3.56	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	2.23	1.9	3.85	2.36	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	1.41	1.2	0.98	1.84	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	1.35	1.55	1.45	2.96	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	1.54	1.25	1.59	3.57	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	1.29	1.31	2.9	3.34	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	1.64	1.5	2.7	2.96	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	1.76	1.69	2.33	1.72	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	2.02	1.53	2.79	1.53	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	1.93	1.77	2.37	1.79	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	1.18	1.18	1.46	2.22	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	2.03	1.85	1.3	2.95	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	2.03	2.1	1.44	3.41	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	2.53	1.76	1.36	2.58	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	1.9	1.69	1.34	2.45	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	1.69	1.33	1.12	2.29	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	0.97	1.15	1	2.12	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	1.27	1.89	0.85	2.36	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	1.33	1.59	1.25	2.33	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	1.86	1.86	1.64	1.96	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	1.88	2.15	1.94	2.88	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	2.98	2.64	1.77	2.63	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	1.97	1.71	1.86	2.91	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	2.11	1.28	1.47	2.38	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	1.88	1.1	1.57	2.1	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	1.84	1.74	2.01	1.89	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	1.51	1.46	1.5	1.64	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	1.35	1.65	1.21	2.07	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	1	0.91	1	1.88	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	0.94	0.88	0.8	1.34	NA	NA	NA	NA
1770	NA	NA	NA	1.8	NA	NA	0.6	0.6	0.94	1.09	NA	NA	NA	NA
1771	NA	NA	NA	2.97	NA	NA	0.52	0.55	1.09	1.19	NA	NA	NA	NA
1772	NA	NA	NA	5.34	NA	NA	1.02	0.96	0.99	1.21	NA	NA	NA	NA
1773	NA	NA	NA	5.83	NA	NA	1.3	1.26	1.58	1.26	NA	NA	NA	NA
1774	NA	NA	NA	5.42	NA	NA	1.15	0.59	1.64	1.49	NA	NA	NA	NA
1775	NA	NA	NA	5.06	NA	NA	0.83	0.7	2.03	1.74	NA	NA	NA	NA
1776	2.3	NA	NA	3.84	NA	NA	1.13	0.71	2.02	1.77	NA	NA	NA	NA
1777	3.33	2.37	NA	3.79	NA	NA	1.07	1.06	1.82	2.1	NA	NA	NA	NA
1778	4.24	2.47	NA	4.42	NA	NA	1.33	1.4	1.59	1.7	NA	NA	NA	NA
1779	3.44	1.97	NA	4.45	NA	NA	1.27	1.43	2.08	2.56	NA	NA	NA	NA
1780	1.45	1.08	NA	4.5	NA	NA	1.42	1.12	1	1.64	NA	NA	NA	NA
1781	4.29	1.2	NA	4.17	NA	NA	1.48	1.08	1.14	1.87	NA	NA	NA	NA
1782	4.83	3.56	NA	4.12	NA	NA	1.64	0.99	1.09	1.96	NA	NA	NA	NA
1783	5.12	3.23	NA	2.32	NA	NA	1.19	1.06	1.84	2.65	NA	NA	NA	NA
1784	4.02	2.88	NA	1.66	NA	NA	1.1	0.82	1.51	2.24	NA	NA	NA	NA
1785	6.35	3.84	NA	1.94	NA	NA	1.49	1.12	1.56	2.2	NA	NA	NA	NA
1786	5.45	4.81	NA	2.59	NA	NA	1.43	1.06	1.34	2.42	NA	NA	NA	NA
1787	5.43	2.92	NA	2.9	NA	NA	2.2	1.16	1.13	1.62	NA	NA	NA	NA
1788	3.57	3.45	NA	3.11	NA	NA	3.11	1.72	1.8	1.59	NA	NA	NA	NA
1789	2.78	3.51	NA	2.36	NA	NA	2.06	1.18	1.72	1.45	NA	NA	NA	NA
1790	4.9	1.92	NA	1.85	NA	NA	2.05	1.04	1.48	2.25	NA	NA	NA	NA
1791	6.1	3.99	NA	2.54	NA	NA	2.6	1.07	1.37	2.21	NA	NA	NA	NA
1792	6.35	5.31	NA	4.04	NA	NA	2.25	1.04	1.74	1.6	NA	NA	NA	NA
1793	4.49	2.83	NA	2.65	NA	NA	1.56	1.19	1.69	1.82	NA	NA	NA	NA
1794	5.3	4.18	NA	3.41	NA	NA	2.26	1.33	1.64	1.24	NA	NA	NA	NA
