# Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4388
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4388.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran016l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran016l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-31
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-31
#--------------------
# Title
#   Study_Name: Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Col D'Allos
#   Location: France
#   Northernmost_Latitude: 44.27
#   Southernmost_Latitude: 44.27
#   Easternmost_Longitude: 6.57
#   Westernmost_Longitude: 6.57
#   Elevation_m: 1900
#--------------------
# Data_Collection
#   Collection_Name: FRAN016
#   First_Year: 1792
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 257030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257220_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257220; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257230_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257230; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257260_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257260; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	257030_raw	257070_raw	257090_raw	257120_raw	257150_raw	257160_raw	257220_raw	257230_raw	257260_raw
1865	0.4	0.18	0.24	NA	0.29	0.28	0.41	0.36	0.28
1866	0.31	0.16	0.18	NA	0.23	0.19	0.33	0.34	0.23
1867	0.41	0.14	0.17	NA	0.26	0.25	0.32	0.3	0.27
1868	0.3	0.11	0.15	NA	0.19	0.19	0.45	0.29	0.21
1869	0.28	0.14	0.13	NA	0.29	0.22	0.31	0.3	0.32
1870	0.23	0.11	0.15	NA	0.14	0.23	0.3	0.24	0.15
1871	0.23	0.17	0.17	NA	0.25	0.2	0.39	0.31	0.34
1872	0.25	0.13	0.18	NA	0.22	0.18	0.28	0.27	0.2
1873	0.21	0.13	0.17	NA	0.28	0.19	0.38	0.22	0.28
1874	0.25	0.13	0.24	NA	0.23	0.2	0.45	0.29	0.28
1875	0.28	0.16	0.23	NA	0.21	0.21	0.43	0.39	0.36
1876	0.28	0.13	0.15	NA	0.18	0.18	0.59	0.33	0.4
1877	0.26	0.13	0.21	NA	0.2	0.15	0.46	0.31	0.32
1878	0.22	0.16	0.14	NA	0.25	0.18	0.39	0.37	0.45
1879	0.14	0.11	0.15	NA	0.15	0.15	0.32	0.33	0.45
1880	0.24	0.14	0.17	NA	0.19	0.15	0.38	0.43	0.41
1881	0.26	0.13	0.13	0.39	0.21	0.22	0.31	0.35	0.4
1882	0.36	0.13	0.21	0.43	0.24	0.18	0.33	0.3	0.29
1883	0.19	0.12	0.2	0.54	0.2	0.19	0.4	0.27	0.24
1884	0.17	0.17	0.17	0.37	0.19	0.21	0.27	0.26	0.29
1885	0.15	0.16	0.17	0.4	0.17	0.16	0.37	0.27	0.28
1886	0.22	0.15	0.16	0.35	0.29	0.2	0.36	0.31	0.44
1887	0.2	0.13	0.15	0.28	0.25	0.15	0.37	0.3	0.27
1888	0.2	0.11	0.16	0.38	0.14	0.15	0.35	0.27	0.29
1889	0.22	0.13	0.15	0.45	0.16	0.17	0.39	0.34	0.29
1890	0.29	0.12	0.14	0.33	0.24	0.19	0.33	0.44	0.35
1891	0.23	0.1	0.11	0.31	0.31	0.16	0.26	0.37	0.33
1892	0.23	0.12	0.15	0.45	0.19	0.16	0.32	0.33	0.27
1893	0.29	0.13	0.13	0.43	0.18	0.15	0.35	0.33	0.35
1894	0.18	0.1	0.12	0.26	0.21	0.14	0.28	0.3	0.29
1895	0.21	0.12	0.16	0.3	0.17	0.18	0.49	0.39	0.45
1896	0.12	0.13	0.13	0.3	0.12	0.13	0.38	0.23	0.27
1897	0.18	0.15	0.16	0.28	0.16	0.16	0.45	0.44	0.54
1898	0.11	0.12	0.1	0.18	0.17	0.15	0.46	0.33	0.48
1899	0.18	0.11	0.15	0.34	0.22	0.16	0.66	0.47	0.63
1900	0.18	0.12	0.12	0.38	0.2	0.19	0.47	0.47	0.52
1901	0.2	0.13	0.1	0.43	0.17	0.18	0.4	0.48	0.61
1902	0.19	0.15	0.11	0.23	0.22	0.14	0.36	0.45	0.64
1903	0.17	0.14	0.14	0.31	0.21	0.18	0.36	0.34	0.45
1904	0.2	0.16	0.21	0.43	0.22	0.22	0.38	0.49	0.72
1905	0.18	0.16	0.12	0.26	0.19	0.22	0.3	0.42	0.48
1906	0.17	0.13	0.23	0.22	0.16	0.17	0.31	0.25	0.37
1907	0.2	0.11	0.17	0.25	0.19	0.19	0.33	0.38	0.34
1908	0.26	0.13	0.18	0.34	0.18	0.19	0.42	0.36	0.28
1909	0.28	0.13	0.19	0.31	0.25	0.24	0.39	0.45	0.39
1910	0.25	0.13	0.18	0.25	0.18	0.26	0.37	0.37	0.33
1911	0.21	0.12	0.16	0.28	0.21	0.25	0.32	0.42	0.33
1912	0.18	0.12	0.18	0.21	0.17	0.23	0.24	0.31	0.22
1913	0.34	0.14	0.16	0.27	0.24	0.29	0.25	0.44	0.22
1914	0.25	0.1	0.17	0.29	0.23	0.23	0.3	0.33	0.18
1915	0.23	0.1	0.2	0.33	0.21	0.27	0.28	0.33	0.29
1916	0.23	0.13	0.19	0.32	0.37	0.26	0.29	0.66	0.39
1917	0.21	0.09	0.16	0.24	0.3	0.25	0.27	0.62	0.39
1918	0.22	0.12	0.17	0.2	0.32	0.25	0.27	0.4	0.41
1919	0.23	0.12	0.17	0.16	0.26	0.22	0.22	0.32	0.35
1920	0.3	0.18	0.25	0.15	0.25	0.23	0.38	0.52	0.59
1921	0.3	0.12	0.14	0.61	0.18	0.15	0.3	0.76	0.42
1922	0.2	0.08	0.16	0.33	0.17	0.18	0.41	0.41	0.47
1923	0.23	0.09	0.18	0.39	0.17	0.12	0.34	0.36	0.46
1924	0.39	0.1	0.24	0.31	0.2	0.17	0.43	0.41	0.39
1925	0.47	0.26	0.25	0.66	0.23	0.21	0.52	0.51	0.37
1926	0.32	0.25	0.22	0.54	0.25	0.3	0.46	0.41	0.47
1927	0.24	0.3	0.36	0.36	0.27	0.19	0.69	0.4	0.47
1928	0.17	0.18	0.27	0.25	0.2	0.21	0.39	0.43	0.34
1929	0.16	0.25	0.29	1.58	0.27	0.25	0.4	0.27	0.59
1930	0.2	0.25	0.18	0.76	0.13	0.44	0.4	0.2	0.4
1931	0.35	0.22	0.16	0.39	0.12	0.26	0.49	0.24	0.42
1932	0.14	0.21	0.18	0.42	0.11	0.16	0.49	0.18	0.4
1933	0.47	0.28	0.22	0.27	0	0.21	0.46	0.29	0.49
1934	0.67	0.27	0.17	0.28	0	0.21	0.52	0.33	0.34
1935	0.5	0.28	0.13	0.22	0	0.18	0.52	0.28	0.39
1936	0.42	0.28	0.18	0.23	0	0.22	0.56	0.5	0.62
1937	0.48	0.41	0.21	0.26	0	0.2	0.62	0.16	0.64
1938	0.43	0.2	0.24	0.45	0.13	0.22	0.55	0.32	0.73
1939	0.29	0.29	0.29	0.33	0.12	0.23	0.45	0.11	0.6
1940	0.34	0.33	0.4	0.46	0.3	0.23	0.7	0.35	1.02
1941	0.52	0.29	0.22	0.31	0.52	0.28	0.57	0.24	0.65
1942	0.33	0.2	0.27	0.21	0.5	0.21	0.38	0.25	0.56
1943	0.41	0.16	0.26	0.27	0.54	0.23	0.38	0.29	0.7
1944	0.38	0.14	0.35	0.56	0.34	0.21	0.49	0.55	0.69
1945	0.41	0.18	0.23	0.28	0.41	0.22	0.36	0.61	0.59
1946	0.33	0.18	0.28	0.42	0.22	0.18	0.28	0.23	0.57
1947	0.33	0.14	0.26	0.28	0.2	0.17	0.34	0.16	0.67
1948	0.22	0.1	0.28	0.28	0.22	0.22	0.37	0.16	0.44
1949	0.18	0.12	0.19	0.24	0.2	0.19	0.35	0.2	0.52
1950	0.2	0.13	0.15	0.11	0.15	0.13	0.22	0.23	0.38
1951	0.2	0.11	0.22	0.13	0.1	0.15	0.31	0.27	0.27
1952	0.41	0.12	0.2	0.19	0.16	0.21	0.43	0.27	0.37
1953	0.31	0.13	0.31	0.27	0.18	0.26	0.5	0.41	0.4
1954	0.29	0.14	0.36	0.41	0.22	0.25	0.6	0.39	0.42
1955	0.41	0.22	0.41	0.44	0.32	0.28	0.47	0.42	0.54
1956	0.32	0.15	0.36	0.25	0.26	0.25	0.51	0.3	0.61
1957	0.28	0.19	0.31	0.29	0.23	0.17	0.36	0.29	0.45
1958	0.35	0.17	0.38	0.43	0.26	0.24	0.51	0.43	0.6
1959	0.38	0.17	0.29	0.33	0.13	0.21	0.46	0.32	0.48
1960	0.42	0.18	0.29	0.27	0.16	0.23	0.48	0.24	0.4
1961	0.41	0.23	0.39	0.36	0.19	0.22	0.61	0.28	0.61
1962	0.22	0.14	0.15	0.15	0.12	0.14	0.25	0.15	0.29
1963	0.31	0.15	0.42	0.29	0.21	0.29	0.5	0.35	0.42
1964	0.31	0.14	0.68	0.31	0.2	0.3	0.55	0.24	0.6
1965	0.27	0.16	0.32	0.25	0.2	0.25	0.44	0.28	0.57
1966	0.29	0.16	0.33	0.22	0.24	0.19	0.41	0.26	0.38
1967	0.27	0.19	0.26	0.23	0.16	0.2	0.44	0.3	0.42
1968	0.18	0.12	0.19	0.13	0.13	0.22	0.29	0.25	0.25
1969	0.23	0.24	0.38	0.22	0.16	0.27	0.58	0.29	0.41
1970	0.28	0.21	0.25	0.18	0.14	0.23	0.33	0.24	0.47
1971	0.24	0.19	0.35	0.22	0.15	0.15	0.26	0.24	0.55
1972	0.21	0.21	0.34	0.24	0.17	0.24	0.28	0.31	0.7
1973	0.23	0.16	0.41	0.65	0.22	0.24	0.36	0.21	0.49
1974	0.2	0.22	0.4	0.44	0.21	0.19	0.4	0.24	0.54
1975	0.29	0.22	0.26	0.32	0.22	0.25	0.39	0.28	0.62
