# Becker - Schonegrund - PISY - ITRDB GERM015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2710
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2710.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ015-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ015-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ015.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ015.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1990-08-01
#--------------------
# File_Last_Modified_Date
#   Date: 1990-08-01
#--------------------
# Title
#   Study_Name: Becker - Schonegrund - PISY - ITRDB GERM015
#--------------------
# Investigators
#   Investigators: Becker, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Schonegrund
#   Location: Germany
#   Northernmost_Latitude: 48.57
#   Southernmost_Latitude: 48.57
#   Easternmost_Longitude: 9.08
#   Westernmost_Longitude: 9.08
#   Elevation_m: 740
#--------------------
# Data_Collection
#   Collection_Name: GERM015
#   First_Year: 1769
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 879210_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879210; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 879220_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879220; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 879230_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879230; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 879250_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879250; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 879270_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879270; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 879290_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879290; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 879350_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 879350; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	879210_raw	879220_raw	879230_raw	879250_raw	879270_raw	879290_raw	879350_raw
1843	0.31	0.23	0.47	0.24	0.55	0.34	0.43
1844	0.33	0.25	0.39	0.24	0.43	0.4	0.31
1845	0.32	0.22	0.32	0.23	0.49	0.42	0.26
1846	0.47	0.46	0.45	0.33	0.76	0.49	0.38
1847	0.38	0.26	0.38	0.34	0.6	0.55	0.3
1848	0.48	0.33	0.36	0.35	0.52	0.53	0.39
1849	0.33	0.29	0.32	0.25	0.51	0.39	0.25
1850	0.26	0.19	0.32	0.16	0.4	0.34	0.23
1851	0.33	0.24	0.37	0.21	0.42	0.47	0.26
1852	0.25	0.21	0.39	0.25	0.49	0.44	0.27
1853	0.34	0.26	0.41	0.28	0.54	0.46	0.23
1854	0.24	0.27	0.35	0.25	0.42	0.35	0.21
1855	0.27	0.25	0.4	0.31	0.42	0.32	0.22
1856	0.27	0.25	0.45	0.31	0.44	0.35	0.24
1857	0.22	0.23	0.41	0.22	0.41	0.31	0.21
1858	0.22	0.19	0.4	0.22	0.45	0.29	0.19
1859	0.25	0.22	0.43	0.29	0.44	0.41	0.31
1860	0.25	0.21	0.4	0.28	0.43	0.42	0.32
1861	0.25	0.22	0.4	0.26	0.48	0.37	0.36
1862	0.3	0.32	0.5	0.29	0.65	0.44	0.41
1863	0.25	0.31	0.54	0.26	0.53	0.41	0.36
1864	0.26	0.34	0.5	0.25	0.56	0.4	0.35
1865	0.18	0.14	0.26	0.19	0.34	0.21	0.26
1866	0.17	0.14	0.21	0.17	0.32	0.18	0.16
1867	0.16	0.23	0.2	0.22	0.47	0.32	0.24
1868	0.18	0.23	0.27	0.25	0.47	0.32	0.29
1869	0.16	0.25	0.29	0.24	0.43	0.34	0.36
1870	0.17	0.2	0.29	0.22	0.36	0.34	0.34
1871	0.16	0.17	0.25	0.22	0.32	0.45	0.33
1872	0.17	0.13	0.24	0.22	0.31	0.34	0.22
1873	0.17	0.21	0.28	0.32	0.24	0.24	0.25
1874	0.17	0.23	0.32	0.29	0.32	0.34	0.26
1875	0.23	0.27	0.3	0.31	0.42	0.41	0.29
1876	0.22	0.33	0.4	0.32	0.44	0.42	0.35
1877	0.2	0.36	0.44	0.35	0.35	0.4	0.31
1878	0.15	0.29	0.42	0.26	0.35	0.3	0.24
1879	0.17	0.27	0.37	0.24	0.29	0.27	0.19
1880	0.11	0.18	0.3	0.2	0.23	0.22	0.17
1881	0.17	0.27	0.31	0.24	0.22	0.29	0.22
1882	0.19	0.26	0.35	0.24	0.28	0.31	0.27
1883	0.14	0.25	0.34	0.23	0.29	0.23	0.18
1884	0.13	0.25	0.29	0.21	0.32	0.22	0.2
1885	0.14	0.29	0.32	0.31	0.3	0.27	0.2
1886	0.15	0.28	0.3	0.32	0.31	0.34	0.25
1887	0.15	0.22	0.27	0.25	0.25	0.23	0.14
1888	0.09	0.14	0.19	0.19	0.2	0.15	0.15
1889	0.09	0.13	0.16	0.18	0.13	0.13	0.09
1890	0.12	0.22	0.19	0.24	0.15	0.21	0.11
1891	0.08	0.15	0.09	0.18	0.11	0.19	0.06
1892	0.08	0.12	0.12	0.11	0.13	0.16	0.08
1893	0.13	0.16	0.18	0.14	0.17	0.15	0.13
1894	0.12	0.22	0.16	0.18	0.21	0.21	0.17
1895	0.08	0.21	0.17	0.21	0.17	0.26	0.13
1896	0.08	0.25	0.2	0.28	0.16	0.33	0.14
1897	0.11	0.36	0.22	0.34	0.2	0.32	0.15
1898	0.09	0.32	0.18	0.25	0.2	0.22	0.1
1899	0.13	0.32	0.23	0.21	0.22	0.21	0.14
1900	0.14	0.29	0.24	0.18	0.19	0.17	0.12
1901	0.18	0.34	0.29	0.29	0.26	0.3	0.18
1902	0.08	0.38	0.27	0.21	0.24	0.3	0.15
1903	0.1	0.34	0.25	0.18	0.2	0.22	0.11
1904	0.15	0.37	0.32	0.25	0.17	0.22	0.13
1905	0.16	0.31	0.33	0.26	0.2	0.33	0.14
1906	0.18	0.25	0.27	0.16	0.18	0.22	0.1
1907	0.16	0.31	0.3	0.2	0.27	0.26	0.11
1908	0.11	0.27	0.23	0.2	0.11	0.2	0.13
1909	0.11	0.2	0.24	0.17	0.08	0.19	0.14
1910	0.1	0.26	0.2	0.15	0.06	0.21	0.11
1911	0.09	0.22	0.19	0.11	0.03	0.12	0.1
1912	0.15	0.28	0.25	0.24	0.16	0.21	0.15
1913	0.14	0.23	0.21	0.2	0.11	0.2	0.11
1914	0.2	0.35	0.25	0.16	0.13	0.2	0.1
1915	0.16	0.33	0.33	0.26	0.13	0.23	0.12
1916	0.15	0.31	0.29	0.28	0.15	0.18	0.1
1917	0.13	0.2	0.24	0.19	0.11	0.14	0.08
1918	0.16	0.18	0.17	0.14	0.07	0.12	0.04
1919	0.2	0.19	0.23	0.19	0.06	0.11	0.06
1920	0.19	0.28	0.27	0.19	0.11	0.11	0.11
1921	0.14	0.28	0.23	0.16	0.05	0.11	0.09
1922	0.13	0.31	0.25	0.19	0.07	0.13	0.07
1923	0.17	0.25	0.18	0.18	0.05	0.11	0.07
1924	0.19	0.36	0.35	0.28	0.11	0.16	0.1
1925	0.26	0.43	0.36	0.31	0.13	0.19	0.12
1926	0.15	0.33	0.3	0.23	0.11	0.14	0.1
1927	0.2	0.38	0.41	0.32	0.14	0.14	0.11
1928	0.2	0.33	0.38	0.28	0.13	0.09	0.09
1929	0.15	0.31	0.3	0.31	0.12	0.11	0.08
1930	0.16	0.24	0.24	0.25	0.11	0.13	0.1
1931	0.15	0.26	0.23	0.26	0.17	0.22	0.09
1932	0.18	0.29	0.21	0.19	0.11	0.15	0.07
1933	0.2	0.19	0.22	0.17	0.12	0.12	0.08
1934	0.11	0.16	0.23	0.13	0.1	0.13	0.08
1935	0.17	0.14	0.3	0.15	0.05	0.09	0.05
1936	0.15	0.23	0.35	0.13	0.07	0.1	0.1
1937	0.14	0.27	0.32	0.15	0.09	0.12	0.11
1938	0.16	0.2	0.27	0.12	0.08	0.11	0.14
1939	0.17	0.2	0.29	0.13	0.09	0.11	0.15
1940	0.1	0.21	0.22	0.1	0.07	0.1	0.09
1941	0.13	0.21	0.23	0.12	0.06	0.11	0.09
1942	0.14	0.21	0.29	0.16	0.08	0.12	0.12
1943	0.23	0.25	0.38	0.23	0.11	0.25	0.15
1944	0.17	0.18	0.23	0.18	0.1	0.18	0.12
1945	0.19	0.32	0.33	0.19	0.11	0.18	0.2
1946	0.23	0.32	0.39	0.19	0.14	0.27	0.23
1947	0.19	0.31	0.37	0.35	0.18	0.3	0.35
1948	0.21	0.26	0.33	0.26	0.2	0.29	0.24
1949	0.22	0.25	0.3	0.29	0.12	0.21	0.18
1950	0.24	0.31	0.34	0.37	0.18	0.31	0.2
1951	0.19	0.22	0.23	0.26	0.15	0.31	0.13
1952	0.17	0.23	0.25	0.23	0.13	0.29	0.11
1953	0.21	0.32	0.36	0.3	0.19	0.39	0.23
1954	0.2	0.22	0.31	0.29	0.15	0.27	0.19
1955	0.16	0.18	0.28	0.23	0.17	0.25	0.18
1956	0.14	0.18	0.25	0.19	0.18	0.2	0.13
1957	0.17	0.15	0.24	0.16	0.12	0.16	0.1
1958	0.23	0.26	0.28	0.26	0.17	0.14	0.14
1959	0.23	0.25	0.31	0.26	0.18	0.23	0.15
1960	0.21	0.14	0.24	0.24	0.14	0.19	0.12
1961	0.2	0.17	0.17	0.2	0.14	0.13	0.13
1962	0.24	0.2	0.23	0.21	0.15	0.09	0.11
1963	0.19	0.13	0.19	0.15	0.1	0.09	0.07
1964	0.15	0.14	0.22	0.13	0.08	0.07	0.06
1965	0.22	0.23	0.28	0.25	0.12	0.13	0.12
1966	0.23	0.27	0.28	0.23	0.15	0.21	0.14
1967	0.26	0.34	0.34	0.34	0.17	0.19	0.16
1968	0.19	0.28	0.36	0.25	0.14	0.13	0.15
1969	0.23	0.29	0.39	0.3	0.12	0.14	0.17
1970	0.29	0.25	0.38	0.32	0.17	0.14	0.18
1971	0.33	0.37	0.51	0.33	0.19	0.19	0.25
