# Schweingruber - Col D'Allos - ABAL - ITRDB FRAN015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4387
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4387.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran015-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran015-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran015.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran015.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Col D'Allos - ABAL - ITRDB FRAN015
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Col D'Allos
#   Location: France
#   Northernmost_Latitude: 44.27
#   Southernmost_Latitude: 44.27
#   Easternmost_Longitude: 6.57
#   Westernmost_Longitude: 6.57
#   Elevation_m: 1900
#--------------------
# Data_Collection
#   Collection_Name: FRAN015
#   First_Year: 1771
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 256010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256190_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256190; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256200_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256200; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256240_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256240; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256250_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256250; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 256270_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 256270; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	256010_raw	256020_raw	256040_raw	256080_raw	256130_raw	256170_raw	256190_raw	256200_raw	256240_raw	256250_raw	256270_raw
1838	1.31	0.77	NA	1.32	0.33	NA	1.07	0.88	1.43	NA	0.89
1839	1.35	0.98	NA	1.43	0.31	NA	0.76	0.93	1.58	NA	0.77
1840	1.22	0.97	NA	1.27	0.35	NA	0.77	0.69	1.29	NA	0.72
1841	1.34	1.14	NA	1.52	0.37	NA	0.86	0.86	1.55	NA	0.74
1842	1.28	1.3	NA	1.49	0.47	NA	1	0.98	1.62	NA	0.89
1843	1.3	1.25	NA	1.48	0.52	NA	0.89	0.91	1.33	NA	0.86
1844	1.35	1.05	NA	1.15	0.52	NA	0.83	0.96	1.41	NA	0.8
1845	1.39	0.94	0.55	1.22	0.52	NA	0.75	0.89	1.24	NA	0.81
1846	1.89	1.38	0.75	1.74	0.78	NA	1.06	1.13	1.76	2.42	0.94
1847	1.18	0.86	0.55	1.03	0.48	NA	0.58	0.67	0.96	1.59	0.53
1848	1.67	1.25	0.76	1.49	0.64	NA	0.89	0.76	1.59	2.1	0.95
1849	1.25	0.98	0.63	1.18	0.55	NA	0.74	0.83	1.21	1.28	0.72
1850	1.09	0.91	0.74	1.25	0.54	NA	0.7	0.64	1.02	1.28	0.78
1851	1.01	0.84	0.56	1.18	0.58	NA	0.71	0.82	1.1	1.17	0.83
1852	1.11	0.98	0.66	1.05	0.62	NA	0.82	0.79	0.86	1.24	0.84
1853	1.25	0.95	0.65	1.17	0.54	NA	0.75	0.85	0.86	1.27	0.86
1854	0.99	0.99	0.87	0.88	0.58	NA	0.75	0.61	0.61	1.32	0.87
1855	0.79	0.74	0.58	0.84	0.45	NA	0.64	0.83	0.46	1.2	0.76
1856	0.93	0.9	0.72	0.96	0.54	NA	0.65	0.9	0.49	1.46	0.95
1857	0.77	0.71	0.53	1.01	0.54	NA	0.66	0.79	0.39	1.34	0.8
1858	0.68	0.79	0.45	0.7	0.53	NA	0.58	0.71	0.56	1.37	0.69
1859	0.9	0.91	0.5	1.05	0.72	NA	0.78	0.96	0.77	1.85	0.97
1860	0.68	0.72	0.26	0.53	0.43	NA	0.56	0.64	0.6	1.07	0.65
1861	0.69	0.79	0.3	0.67	0.46	NA	0.75	0.8	0.86	1.42	0.81
1862	0.53	0.65	0.31	0.48	0.41	NA	0.48	0.53	0.66	1.23	0.77
1863	0.64	0.77	0.41	0.72	0.56	NA	0.62	0.68	0.77	1.17	0.72
1864	0.54	0.78	0.35	0.54	0.52	NA	0.61	0.66	0.74	1.28	0.86
1865	0.36	0.65	0.28	0.5	0.43	NA	0.47	0.73	0.59	1.04	0.67
1866	0.56	0.85	0.35	0.56	0.62	NA	0.53	0.83	0.73	1.33	1.01
1867	0.58	0.95	0.37	0.65	0.56	NA	0.65	0.78	0.53	1.45	0.93
1868	0.5	0.67	0.31	0.45	0.47	NA	0.57	0.59	0.38	1.23	0.71
1869	0.44	0.75	0.41	0.49	0.55	NA	0.59	0.69	0.42	1.25	0.8
1870	0.42	0.47	0.24	0.31	0.37	NA	0.45	0.5	0.26	0.73	0.53
1871	0.55	0.8	0.32	0.51	0.6	NA	0.53	0.59	0.34	1.09	0.72
1872	0.51	0.67	0.22	0.46	0.59	NA	0.42	0.52	0.4	0.87	0.6
1873	0.82	0.71	0.34	0.56	0.6	NA	0.55	0.57	0.45	1.02	0.72
1874	0.63	0.83	0.29	0.36	0.57	NA	0.38	0.53	0.36	0.8	0.53
1875	0.78	1.03	0.27	0.38	0.51	NA	0.41	0.54	0.4	1.06	0.84
1876	1.19	1.59	0.36	0.48	0.69	NA	0.51	0.67	0.65	1.38	0.98
1877	1.46	1.84	0.37	0.49	0.66	NA	0.42	0.67	0.53	1.41	1.24
1878	1.67	2.58	0.41	0.43	0.64	NA	0.41	0.57	0.28	1.39	1.45
1879	1.86	2.11	0.33	0.39	0.5	NA	0.34	0.52	0.24	1.23	1.35
1880	2.38	2.04	0.4	0.46	0.69	NA	0.45	0.57	0.34	1.59	1.88
1881	2.57	2.06	0.44	0.51	0.74	NA	0.4	0.59	0.71	1.77	2.14
1882	2.45	1.66	0.39	0.42	0.68	NA	0.29	0.45	0.68	1.51	1.86
1883	2.94	1.68	0.43	0.54	0.61	NA	0.44	0.69	0.88	1.61	2.42
1884	2.88	1.93	0.53	0.47	0.65	NA	0.45	0.61	1.05	1.88	2.53
1885	2.58	1.55	0.42	0.49	0.57	NA	0.45	0.54	0.97	1.47	2.15
1886	2.22	1.22	0.4	0.51	0.65	NA	0.35	0.48	1.06	1.25	2.23
1887	2.46	1.28	0.5	0.54	0.65	NA	0.41	0.57	1.13	1.15	2.03
1888	1.86	1.11	0.39	0.38	0.53	NA	0.33	0.47	0.84	0.95	1.93
1889	2.15	1.45	0.69	0.6	0.66	0.37	0.57	0.63	1.45	1.18	2.56
1890	1.84	1.35	0.62	0.51	0.68	0.31	0.49	0.6	1.29	1.24	2.39
1891	1.18	1.21	0.5	0.48	0.65	0.36	0.54	0.41	1.1	1.09	1.59
1892	1.39	1.46	0.76	0.59	0.74	0.4	0.52	0.58	1.42	1.29	2.13
1893	1.43	1.55	0.73	0.52	0.96	0.34	0.45	0.69	1.58	1.27	2.24
1894	1.36	1.3	0.63	0.48	0.89	0.29	0.44	0.58	1.2	0.95	2.1
1895	1.5	1.31	0.75	0.57	0.99	0.36	0.4	0.58	1.38	1.02	2.02
1896	1.64	1.37	0.62	0.62	1.12	0.35	0.44	0.66	1.38	1.05	1.95
1897	1.61	1.3	0.67	0.58	0.89	0.34	0.56	0.73	1.43	1.1	2.09
1898	1.93	1.43	0.67	0.58	0.98	0.31	0.51	0.67	1.58	1.14	1.84
1899	1.91	1.48	0.64	0.45	1.08	0.26	0.35	0.52	1.49	0.98	1.04
1900	1.65	1.32	0.63	0.47	0.9	0.24	0.44	0.56	1.29	0.93	0.93
1901	1.74	1.57	0.81	0.49	1.23	0.32	0.51	0.7	1.42	1.08	1.19
1902	1.86	1.2	0.78	0.53	1.11	0.27	0.56	0.7	1.36	0.99	1.2
1903	1.92	1.31	0.91	0.57	1.24	0.35	0.65	0.67	1.27	1.04	1.23
1904	1.53	1.55	0.88	0.44	0.96	0.35	0.64	0.46	1.05	0.89	1.11
1905	1.52	1.31	0.91	0.44	1.08	0.45	0.61	0.57	1.12	0.87	1.2
1906	1.46	1.27	0.93	0.39	0.96	0.4	0.62	0.58	0.99	0.83	1.19
1907	1.35	1.06	0.93	0.34	0.76	0.34	0.46	0.46	0.67	0.67	0.77
1908	1.39	1.17	0.88	0.37	0.86	0.27	0.51	0.52	0.9	0.67	1.02
1909	1.39	1.17	1.02	0.37	0.81	0.21	0.53	0.53	1.15	0.73	1.11
1910	1.48	1.11	1.03	0.5	0.71	0.37	0.72	0.55	0.98	0.75	1.3
1911	1.58	0.95	1.24	0.72	0.78	0.41	0.73	0.64	1.2	0.88	1.42
1912	1.57	0.87	1.24	0.67	0.89	0.33	0.53	0.49	1.1	0.91	1.28
1913	1.38	0.86	1.04	0.79	0.85	0.42	0.67	0.59	1.21	0.86	1.33
1914	1.86	1.28	1.42	0.97	1.2	0.39	0.9	0.6	2.1	1.19	1.9
1915	1.54	1.04	1.16	0.74	0.85	0.35	0.79	0.6	1.43	0.89	1.44
1916	1.76	1.03	1.32	0.85	0.85	0.36	0.64	0.58	1.9	0.88	1.57
1917	1.61	0.95	1.19	0.78	0.78	0.34	0.56	0.59	1.31	0.82	1.47
1918	1.53	0.95	1.21	0.77	0.76	0.35	0.49	0.55	1.35	0.85	1.43
1919	1.39	0.84	1.08	0.72	0.77	0.35	0.42	0.51	1.22	0.82	1.26
1920	1.57	0.82	1.18	0.75	1.38	0.36	0.38	0.55	1.4	1.12	1.37
1921	1.5	0.89	1.41	0.74	1.42	0.46	0.48	0.74	1.71	1.26	1.03
1922	1.14	0.68	1.24	0.54	1.26	0.41	0.3	0.55	0.31	1.05	0.41
1923	1.14	0.71	1.34	0.73	1.74	0.52	0.37	0.61	0.66	1.25	0.64
1924	1.11	0.7	1.27	0.63	1.5	0.68	0.44	0.6	0.44	1.09	0.89
1925	1.04	0.77	1.37	1.1	1.76	1.05	0.59	0.73	0.67	1.25	1.08
1926	1.18	0.92	1.29	1.93	1.99	1.99	0.74	0.71	1.54	1.51	1.15
1927	1	0.83	1.18	2.15	1.79	2.13	0.73	0.79	1.85	1.79	1.16
1928	1.13	0.79	1.57	2.44	2.05	2.75	0.87	0.83	2.73	1.81	1.04
1929	0.59	0.7	1.26	2	2.21	1.9	0.65	0.6	2.16	1.71	0.95
1930	0.86	0.5	1.59	1.82	1.33	1.82	0.68	0.66	1.7	1.72	0.86
1931	1.18	0.64	1.95	1.3	2.06	2.04	0.81	0.96	1.84	1.77	0.76
1932	1.57	0.94	2.87	1.39	2.34	2.18	1.27	1.09	2.55	2.03	1.06
1933	1.37	0.75	3.01	1.33	2.23	2.03	1.32	1.02	1.58	1.52	0.9
1934	1.2	0.72	2.85	1.19	2.44	2.2	1.3	1.22	2.07	1.37	0.8
1935	1.33	0.85	2.49	1.98	2.6	2.91	1.45	1.41	2.02	1.54	0.94
1936	1.88	1.05	2.88	2.27	2.96	2.99	1.95	1.56	2.67	1.65	1.39
1937	1.66	0.96	2.06	2.1	2.25	2.49	1.72	1.47	2.2	1.63	1.27
1938	1.75	1.03	1.91	2.16	2.8	2.59	1.78	1.48	2.47	1.73	1.45
1939	1.73	1.04	1.94	2.23	2.45	2.24	1.92	1.41	2.29	1.75	1.35
1940	1.78	1.07	2.35	2.26	2.49	2.33	2.03	1.39	2.72	1.68	1.47
1941	1.79	1.06	2	1.99	2.64	2.27	1.94	1.61	2.26	1.59	1.39
1942	1.06	0.98	2.07	1.81	2.34	1.87	1.56	1.3	1.69	1.23	1.01
1943	1.39	1.12	2.1	1.7	2.48	1.81	1.64	1.35	1.95	1.27	1.21
1944	1.24	1.01	1.94	1.42	2.54	1.76	1.54	1.32	1.79	1.2	1.15
1945	1.19	0.92	1.69	1.28	2.06	1.59	1.25	1.22	1.57	1.16	1
1946	1.32	0.95	1.79	1.36	2.18	1.58	1.48	1.35	1.98	1.22	1.43
1947	1.2	0.91	1.83	1.37	1.94	1.55	1.42	1.02	1.55	1.27	1.13
1948	1.16	0.86	1.93	1.49	1.78	1.56	1.26	1.08	1.67	1.22	1.28
1949	1.14	1.01	1.92	2.25	1.99	2.02	1.68	1.43	2.08	1.32	1.25
1950	0.99	0.91	2.09	2.1	1.97	1.61	1.12	1.42	1.48	1	0.98
1951	1.18	0.94	2.11	1.83	2.02	1.49	1.01	1.24	1.58	1.18	1.22
1952	1.18	0.9	2.36	2.25	2.23	1.99	1.25	1.52	2.23	1.44	1.36
1953	1.14	1.07	2.14	1.83	2.44	1.63	1.2	1.65	1.92	1.77	1.57
1954	1.17	1.01	2.4	1.96	2.3	1.69	1.39	1.61	1.79	1.74	1.6
1955	1.42	1.15	2.94	2.15	2.07	1.49	1.4	1.94	1.81	1.94	1.56
1956	1.61	1.2	2.39	2.01	1.8	1.56	1.47	1.95	1.85	1.95	1.44
1957	1.46	1.1	2.15	1.9	1.57	1.46	1.31	1.85	1.61	1.68	1.31
1958	1.36	0.97	2.11	1.87	1.67	1.39	1.22	1.47	1.63	1.63	1.45
1959	1.1	0.78	2.41	2	1.91	1.5	1.56	1.42	1.67	1.71	1.57
1960	1.24	0.92	2.07	1.92	1.65	1.49	1.54	1.57	1.35	1.64	1.75
1961	1.39	1.01	2.53	2.04	1.7	1.85	1.69	1.48	1.68	1.68	1.75
1962	1.22	0.79	1.89	1.6	1.49	1.55	1.38	1.41	1.28	1.34	1.42
1963	1.01	0.73	1.94	1.39	1.65	1.31	1.39	1.21	1.05	1.3	1.21
1964	1.31	0.95	2.27	1.87	2.04	1.85	1.88	1.6	1.64	1.66	1.53
1965	0.92	0.84	1.8	1.64	1.98	1.64	1.49	1.41	1.19	1.35	1.16
1966	0.87	0.91	1.79	1.91	2.22	1.56	1.58	1.41	1.3	1.39	1.34
1967	1.22	1.09	2.1	2.15	2.17	1.72	1.73	1.63	1.44	1.53	1.2
