# Schneider - Berlin Teufelssee dek03 - QUPE - ITRDB DEU304
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36418
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36418.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu304-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu304-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu304.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu304.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Teufelssee dek03 - QUPE - ITRDB DEU304
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Teufelssee dek03
#   Location: Germany
#   Northernmost_Latitude: 52.426667
#   Southernmost_Latitude: 52.426667
#   Easternmost_Longitude: 13.626944
#   Westernmost_Longitude: 13.626944
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU304
#   First_Year: 1880
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dek0301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0303m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0303m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0304m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0304m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0306m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0306m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0309m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0309m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0310m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0310m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0311m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0311m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0312m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0312m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0313m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0313m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0314m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0314m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dek0315m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dek0315m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dek0301m_raw	dek0302m_raw	dek0303m_raw	dek0304m_raw	dek0305m_raw	dek0306m_raw	dek0307m_raw	dek0308m_raw	dek0309m_raw	dek0310m_raw	dek0311m_raw	dek0312m_raw	dek0313m_raw	dek0314m_raw	dek0315m_raw
1880	NA	2.11	NA	NA	NA	2.19	NA	NA	2.18	NA	NA	NA	NA	NA	NA
1881	NA	3.67	NA	NA	NA	2.35	NA	NA	1.97	NA	NA	NA	NA	NA	NA
1882	NA	3.44	5.27	NA	NA	4.04	NA	NA	3.1	NA	2.12	NA	NA	NA	NA
1883	NA	2.37	4.58	NA	NA	3.24	NA	NA	2.66	NA	2.06	NA	NA	NA	NA
1884	NA	2.42	4.72	NA	NA	3.54	NA	NA	3.28	NA	2.82	NA	NA	4.16	NA
1885	NA	1.33	3.74	NA	NA	2.41	NA	NA	2.61	NA	2.21	NA	NA	3.83	NA
1886	NA	1.15	4.02	1.67	NA	3.66	NA	2.59	2.53	3.59	3	NA	NA	3.19	NA
1887	NA	0.89	3.01	2.47	NA	1.74	NA	1.24	2.13	2.13	2.92	NA	NA	2.3	NA
1888	NA	0.53	2.84	2.25	NA	2.41	NA	1.46	1.31	1.56	2.09	NA	NA	1.64	NA
1889	NA	0.84	2.99	2.5	NA	1.87	NA	1.29	1.09	1.85	1.24	NA	NA	2	NA
1890	NA	2.34	4.67	4.18	NA	2.94	NA	2.28	2.51	3.48	2.57	NA	NA	2.91	NA
1891	NA	3.52	6.18	3.56	NA	4.21	NA	2.88	1.8	4.43	3.31	NA	NA	4.21	NA
1892	NA	2.16	3.58	2.33	NA	2.42	NA	2.1	1.9	3.13	2.22	NA	NA	2.42	NA
1893	NA	1.46	2.84	0.96	NA	1.35	NA	1.36	1.26	2.37	1.34	NA	NA	1.9	NA
1894	NA	3.1	5.38	2.7	NA	3.03	NA	3.4	3.08	4.76	2.59	NA	NA	3.74	NA
1895	NA	2	2.12	1.67	NA	1.89	NA	1.83	1.76	2.61	1.62	NA	2.23	2	NA
1896	4.89	3.07	2.99	2.76	NA	2.72	NA	2.64	2.8	3.99	2.57	NA	3	3.22	NA
1897	5.1	3.86	3.12	3.14	NA	4.45	NA	2.96	2.71	5.25	2.22	3.71	3.67	3.44	NA
1898	5.48	3.13	2.18	2.77	NA	4.49	NA	2.57	3.14	3.07	2.31	3.43	3.28	3.16	NA
1899	5.92	2.92	2.24	2.54	3.79	3.3	NA	2.84	2.3	3.52	2.47	3.6	5.36	2.97	NA
1900	4.06	2.46	2.06	2.32	3	2.82	NA	2.56	1.94	2.36	2.04	2.84	7	2.96	NA
1901	2.16	1.71	1.65	1.54	1.86	1.89	NA	2	2.6	3.07	1.68	2.44	6.37	2.7	NA
1902	3.43	2.24	2.58	2.78	2.86	2.63	NA	2.96	3.2	4.82	2.4	2.82	5.66	3.6	NA
1903	4.03	2.5	2.38	2.83	2.27	2.85	NA	2.84	3.12	3.94	2.74	3.64	4.33	4.1	NA
1904	2.74	1.64	1.5	1.4	1.38	2	NA	2	1.56	2.08	2.06	2.57	2.65	2.82	NA
1905	3.52	1.48	2.36	1.68	2.24	3.1	3.01	2.9	2.73	3.35	2.64	3.71	3.08	3.84	NA
1906	3.39	1.74	2.22	1.9	2.29	2.57	3.1	2.28	2.16	2.78	2.59	2.79	1.99	2.56	NA
1907	3.48	1.62	2.26	1.57	1.91	2.42	3.44	1.96	1.88	2.24	1.96	2.26	2.6	3.06	NA
1908	3.99	1.7	1.79	1.83	1.87	2.2	2.98	2.22	2.18	1.61	1.94	2.8	2.9	2.51	NA
1909	2.21	0.78	1	0.71	1.23	1.56	2.06	1.56	1.54	1.2	1.46	1.9	1.03	1.47	NA
1910	3.26	1.16	1.53	1.48	2.02	2.38	3.66	2.43	3.22	2.38	2.09	2.93	3.17	3.38	NA
1911	2.02	0.84	0.94	0.84	1.31	1.72	1.75	1.67	2.1	1.86	1.76	2.36	2.25	2.1	NA
1912	2.34	1.02	1.54	1.12	2.35	2.44	2.26	2.48	2.16	1.79	1.42	2.62	1.42	1.94	2.93
1913	1.76	1.03	1.75	0.96	2.1	2.3	2.81	2.03	1.82	1.93	1.38	1.92	1.52	1.84	2.83
1914	2.85	2.35	2.74	2.13	3.28	4.1	4.41	3.53	3.16	3.04	1.84	2.78	2.24	3.92	4.09
1915	2.15	1.68	1.71	1.41	2.07	2.73	2.43	2.57	1.84	2.4	1.51	2.08	1.82	2.07	3.7
1916	2.72	2.56	2.18	1.8	3.17	3.86	3.97	3.6	2.94	3.42	2.42	2.98	2.22	2.49	4.4
1917	2.33	1.78	1.87	1.24	2.22	2.92	1.9	2.45	1.31	2.36	1.58	1.86	1.8	1.85	3.29
1918	3.49	2.39	2.1	1.96	3.91	3.35	3.22	3.05	2.33	3.84	2.5	2.77	3.18	3.02	4.24
1919	3.46	1.76	2.04	1.66	3.9	2.62	2.55	2.6	2.19	2.7	2.36	2.38	3.38	2.12	3.4
1920	3.98	2.54	2.16	1.72	5.17	2.86	2.72	2.76	2.44	3.31	2.3	2.73	3.7	2.66	3.44
1921	3.08	2.07	1.66	1.88	2.73	2.29	1.82	2.15	1.98	2.42	2.1	2.2	3.04	2.36	3.21
1922	3.06	1.9	2.19	2.08	2.63	2.55	2.26	2.34	1.74	2.88	1.71	2.22	3.06	2.29	3.11
1923	3.64	2.28	2.02	2.5	2.57	2.7	2.9	2.42	2.29	3.69	2.3	2.76	3.36	3.09	3.72
1924	3.58	1.98	2.33	2.48	2.49	2.65	2.46	2.26	2.28	2.72	2.34	2.78	3.88	2.94	3.24
1925	1.79	0.98	1.18	1.09	1.17	1.64	1.68	1.5	1.48	1.27	1.9	1.74	1.69	1.3	2.21
1926	2.34	1.16	1.49	1.04	1.57	2.38	2.05	2.04	1.27	1.1	1.6	3.1	2.07	2	3.36
1927	3.3	1.26	2.1	1.4	2.29	2.78	3.3	2.68	2.75	1.94	2.33	4.28	2.79	2.12	4.56
1928	2.78	1.24	2.21	1.12	2.69	2.6	2.94	2.58	2.3	2.2	2.47	3.82	2.63	2.04	4.16
1929	2.16	1.27	2.08	1.36	2.3	2.21	2.36	2.41	1.74	2.54	1.92	2.53	2.39	1.8	3.3
1930	1.62	1.22	2.08	1.75	2.84	2.37	2.2	2.26	2.59	3.21	3.01	2.62	2.06	2.12	4.14
1931	3.19	2.12	2.53	3	4.98	3.29	2.82	2.78	3.24	3.51	4.18	3.45	3.3	3.36	5.71
1932	2.83	1.74	2.56	2.74	4.56	2.78	2.2	2.82	2.2	2.98	3.36	2.72	2.66	2.34	5.4
1933	2.83	2.06	2.6	2.42	3.21	2.72	2	2.44	2.14	3.58	2.32	2.6	2.62	2.06	5.35
1934	1.81	1.02	1.46	1.4	1.86	1.63	1.22	1.56	1.16	1.69	1.42	1.54	1.62	1.06	3.45
1935	2.76	1.51	2.11	2.16	2.79	2.26	1.48	2.02	1.76	3.33	1.67	2.08	2.29	2.12	3.5
1936	3.26	1.8	2.14	2.14	3.12	2.54	2.1	2.43	2.12	3.12	1.7	2.34	2.48	1.97	4.24
1937	3.49	2.08	2.45	2.21	2.72	2.42	1.81	2.26	1.88	3.46	1.9	2.38	3.06	2.19	4.7
1938	3.94	2.14	2.54	2.56	3.62	2.72	2.93	2.48	2.22	3.5	2.71	2.94	3.06	1.92	4.06
1939	4.32	2.6	2.59	2.51	4.16	3.02	3.59	3.12	2.5	3.98	3.06	3.52	3.8	2.2	4.61
1940	1.78	1.4	1.38	1.28	1.34	1.48	1.92	1.32	0.94	1.58	1.52	1.85	2.12	1.12	2.44
1941	2.85	1.32	1.72	1.12	1.2	1.53	1.74	1.36	0.74	1.3	1.85	2.1	2.34	1.44	3.17
1942	4.88	1.9	1.86	1.7	2.54	2.4	2.98	2.26	1.28	2.62	2.44	2.8	2.47	1.52	4.6
1943	2.62	1.86	1.84	2.34	1.87	1.96	2.6	1.72	1.2	2.76	2.78	2.39	2.32	1.56	4.04
1944	1.8	1.25	1.3	1.44	1.26	1.84	2.08	1.92	0.65	1.6	1.46	1.76	1.6	1.22	3.4
1945	1.8	1.62	1.08	1.82	2.54	1.66	3.22	1.46	0.79	2.26	2.32	2.16	1.52	1.44	3.7
1946	2.14	2	1.25	1.9	2.36	2.61	2.27	2.06	1.76	3.94	2.76	2.88	2.54	1.98	3.62
