# Neuwirth - Nordrhein-Westfalen/Arnsberg dro01 - FASY - ITRDB GERM206
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16740
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16740.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ206-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ206-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ206.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ206.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Nordrhein-Westfalen/Arnsberg dro01 - FASY - ITRDB GERM206
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Arnsberg dro01
#   Location: Germany
#   Northernmost_Latitude: 51.1
#   Southernmost_Latitude: 51.1
#   Easternmost_Longitude: 8.0167
#   Westernmost_Longitude: 8.0167
#   Elevation_m: 455
#--------------------
# Data_Collection
#   Collection_Name: GERM206
#   First_Year: 1838
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dro0101m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0101m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0102m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0102m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0103m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0103m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0104m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0104m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0105m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0105m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0106m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0106m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0107m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0107m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0108m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0108m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0109m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0109m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0110m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0110m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0111m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0111m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0113m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0113m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0114m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0114m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0115m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0115m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dro0116m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dro0116m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dro0101m_raw	dro0102m_raw	dro0103m_raw	dro0104m_raw	dro0105m_raw	dro0106m_raw	dro0107m_raw	dro0108m_raw	dro0109m_raw	dro0110m_raw	dro0111m_raw	dro0113m_raw	dro0114m_raw	dro0115m_raw	dro0116m_raw
1927	1.98	1.33	2.14	1.99	1.54	3.08	3.62	3.14	1.62	2.61	3.06	1.96	2.06	1.74	2.46
1928	1.98	1.58	2.18	1.8	1.45	2.46	3.6	2.96	1.65	2.23	2.38	1.73	2.26	1.38	1.3
1929	2.02	1.12	2.29	2.26	1.28	2.34	2.74	2.61	2.17	2.3	2.06	1.68	1.36	0.72	0.92
1930	1.8	1.42	2.2	1.64	1.2	1.71	1.89	2.4	2.18	2.11	1.98	2.08	0.95	1.63	1.15
1931	3.46	2.02	2.93	2.29	1.96	3.1	3.1	3.54	2.72	2.76	3.42	2.32	1.36	2.19	2.15
1932	3.55	2.07	2.7	1.94	1.64	2.49	2.52	3.09	2.5	3.03	2.32	2.18	1.75	1.89	1.59
1933	4.14	2.61	3.02	2.71	1.82	2.82	3.14	3.7	2.58	3.08	2.82	2.81	1.55	1.14	1.79
1934	3.46	2.19	1.9	2.58	1.64	2.38	3	3.3	2.24	2.9	2.26	2.34	1.72	1.59	2.29
1935	2.52	1.84	1.8	2.15	1.57	2.32	2.64	2.96	2.21	2.72	2.44	2.36	1.86	1.81	1.78
1936	3.03	2.19	2.38	2.72	2.28	3.56	3.62	3.66	2.78	3.3	2.24	2.59	1.8	1.28	1.81
1937	2.12	1.71	1.91	1.72	1.58	2.82	2.54	2.4	2.22	2.91	1.76	2.34	1.55	1.26	1.29
1938	2.71	2.27	2.36	2.36	1.78	2.26	2.82	2.45	2.77	2.8	2.18	2.97	1.53	0.76	1.34
1939	3.42	1.95	2.21	2.4	2.05	2.56	3.12	2.46	2.94	3	2.28	2.73	1.48	1.66	1.65
1940	2.72	1.5	2.31	2.22	1.68	2.44	2.66	2.18	2.69	2.63	2.12	2.46	1.62	1.7	1.41
1941	2.54	1.68	2.11	1.85	1.86	2.79	2.78	2.28	2.42	2.67	2.06	2.21	1.28	1.56	1.62
1942	3.46	1.53	2.38	1.48	2.63	2.5	3.2	2.64	3	2.48	2.04	2.2	1.31	1.69	2.16
1943	3.06	2.43	2.62	2.1	3.03	2.5	3.54	3.19	3.26	2.28	2.54	2.88	1.2	1.26	2.49
1944	2.96	2.2	3.12	1.91	2.16	1.81	3.53	3.38	3.46	2.44	2.79	2.88	1.18	2.25	2.49
1945	2.56	2.2	3.08	1.36	2.05	1.54	3.77	2.86	2.3	1.91	2.59	2.84	1.18	1.12	1.57
1946	2.8	2.34	2.34	1.09	2.09	1.78	3.66	2.43	2.76	0.5	2.24	2.4	1.12	2.59	1.96
1947	2.09	1.6	1.54	0.98	1.3	1.62	2.3	1.8	1.83	1.8	1.8	2.04	0.94	1.24	1.52
1948	0.88	1.45	0.67	0.5	0.34	0.6	1.42	1.1	1.45	2.38	0.69	1.21	0.73	0.23	0.44
1949	2.24	2.53	1.62	0.6	0.58	1.68	2.22	1.92	2.38	2.96	1.46	1.6	1.5	1.48	1.34
1950	2.2	2.19	2.39	1.16	0.94	1.05	2.8	1.98	2.88	2.43	2.1	1.84	1.56	1.75	1.85
1951	2.65	2.12	2.96	1.1	1.02	1.68	3.12	2.26	3.16	1.44	2.81	2.32	2.1	2.58	2.72
1952	2.76	2.47	2.71	1.66	1.62	2.26	2.52	2.32	2.4	1.58	2.55	2.2	2.04	1.82	2.26
1953	3.77	3.55	3.52	2.56	2.4	3.24	3.5	3.03	3.84	2.58	2.05	2.89	1.1	1.11	2.46
1954	3.68	3.03	3.09	2.9	2.59	3	3.11	2.89	3.82	2.1	2.94	2.54	1.68	1.65	2.63
1955	4.19	2.33	2.82	2.5	2.45	2.78	3.42	2.6	2.66	1.75	3.62	2.93	2.14	1.69	3.19
1956	3.5	1.84	2.48	1.85	2.06	2.55	2.66	2.48	3.01	2.17	2.62	2.65	2.04	0.96	2.31
1957	3.38	1.91	2.37	1.7	1.85	2.42	2.84	2.88	2.88	2.98	2.92	2.25	1.58	1.09	2.5
1958	4.62	2.47	3.04	1.5	2.56	2.88	4.06	4.16	3.75	2.56	3.3	3.67	1.72	1.56	3.39
1959	2.18	1.63	1.72	1.06	1.32	2.12	2.06	2.72	1.66	1.16	1.94	2.48	1.96	0.86	1.5
1960	3	2.25	1.96	1.68	1	1.28	1.76	3.19	1.91	1.77	0.98	3.5	0.76	0.94	1.58
1961	2.24	2.17	2.46	1.74	1.26	1.76	1.92	3.43	2.99	2.82	2.08	2.62	1.54	2.15	3.01
1962	3.84	2.61	3.7	2.48	2.44	2.3	2.92	3.82	3.5	2.33	3.3	2.73	2.41	2.58	3.91
1963	2.98	1.76	2.53	1.98	1.94	1.84	2.48	2.98	2.6	2.23	2.68	2.33	1.94	1.67	2.31
1964	1.94	1.34	2.13	1.9	1.29	1.6	2.42	2.82	2.54	2.63	1.7	2.3	1.62	2.04	1.77
1965	3.15	2.68	3.14	2.1	2.11	2.54	3.17	3.3	3.55	2.5	2.35	2.66	2.21	2.68	2.23
1966	2.62	2.48	2.36	2.02	2.03	2.84	3.18	3.7	3.56	2.75	2.7	2.66	2.34	2.88	2.98
1967	2.76	3.27	2.9	2.18	2.01	2.01	3.98	3.86	3.66	2.72	3.17	2.52	2.44	3.45	2.9
1968	2.92	2.85	2.52	2.69	1.96	1.76	3.82	3.6	3.74	2.6	2.84	2.62	2.55	3.31	3.03
1969	3.02	2.55	2.58	2.42	2.02	2.49	3.5	3.42	2.86	2.1	2.5	3.1	2.57	2.95	3.05
1970	2.22	2.18	2.3	2.47	1.41	2.52	3.1	3.16	3.06	2.04	2.11	2.64	2.18	2.57	2.69
1971	2.31	1.92	2.05	2.42	1.37	2.18	2.87	3.09	2.8	2.71	2.1	2.7	2.3	2.16	2.21
1972	2.68	2.37	1.98	2.82	1.34	2.39	3.1	2.82	2.68	2.61	2.4	2.96	2.03	2.32	1.89
1973	1.96	2.24	1.63	2.12	0.98	2.08	1.92	2.3	1.62	2.9	1.92	2.76	1.36	1.91	1.5
1974	2.12	2.02	1.06	1.62	0.76	1.81	1.88	1.81	2.98	3.39	1.52	2.7	0.8	1.1	1.08
1975	3.1	2.33	1.65	2.46	1.82	2.21	2.98	2.8	2.47	1.26	2.7	3.42	1.74	2.28	2.7
1976	1.28	1.04	1.26	1.36	0.88	1.4	1.28	1.29	1.14	1.5	1.05	1.18	0.74	0.93	1.01
1977	2.14	1.84	1.53	1.37	0.86	1.72	1.77	1.32	2.25	1.87	1.51	1.54	0.88	1.14	0.97
1978	2.35	2.22	1.84	1.72	1.02	2.08	2.2	2	2.3	2.15	1.68	1.49	1.46	2.1	1.62
1979	2.46	1.98	1.88	2.2	1.02	1.9	2.32	2.08	2.1	2.73	1.79	1.44	1.81	2.42	2.22
1980	2.46	3.12	2.12	2.31	1.18	1.64	2.3	2.74	2.37	1.84	1.64	1.3	1.88	2.5	2.67
1981	2.39	2.82	1.86	1.57	0.9	1.46	2.06	2.78	1.65	2.44	1.53	1.68	1.16	1.86	2.62
1982	2.89	2.71	2.38	1.9	1.32	1.71	2.46	2.99	2.02	2.35	1.88	1.85	2.03	2.09	2.39
1983	2.2	1.43	1.66	1.34	0.96	1.45	2.02	2.42	1.74	2.53	1.62	1.68	1.52	1.89	1.41
1984	2.52	1.15	1.81	1.29	1.18	1.62	2.64	2.77	2.48	2.01	1.26	2.3	1.16	1.21	1.02
1985	2.8	1.66	2.02	1.32	1.36	1.48	2.52	2.6	1.94	1.32	1.26	2.14	1.52	1.88	1.9
1986	2.14	1.32	1.49	1.34	1.24	1.46	1.92	1.92	1.9	1.35	0.9	1.46	1.42	2.25	1.75
1987	2.02	1.03	1.14	1.27	1.28	1.7	1.55	1.69	1.62	1.46	1.02	1.16	0.88	1.77	1.14
1988	2.46	0.77	1.24	1.16	1.24	1.4	1.94	1.92	1.79	1.86	0.76	1.47	0.99	1.49	1.38
1989	1.76	1.22	1.14	1.34	0.84	1.49	1.65	1.88	1.34	0.78	0.88	1.35	0.86	1.48	0.85
1990	1.06	0.75	0.62	0.38	0.36	1.52	0.67	0.9	0.56	0.66	0.32	0.66	0.29	1.08	0.27
1991	1.48	0.9	0.84	0.56	0.34	1.18	0.34	0.83	0.6	1.15	0.32	0.53	0.59	0.88	0.44
1992	1.94	1.68	1.34	1	0.34	0.92	0.83	1.58	0.79	0.55	0.68	0.92	0.77	1.98	0.61
1993	2.01	0.82	1.6	1.58	0.54	1.15	1.16	1.62	1.32	1.02	1.28	1.44	1.04	2.45	0.79
1994	2.2	1.01	1.77	2.13	0.71	1.06	1.32	1.91	1.79	3.07	1.29	1.79	1.61	2.26	0.97
1995	1.14	0.88	0.66	0.72	0.28	0.36	0.65	0.7	0.7	1.31	0.51	0.66	0.37	1.48	0.68
1996	1.07	0.51	0.51	0.36	0.2	0.32	0.47	0.26	0.62	1.05	0.24	0.75	0.23	0.49	0.4
1997	1.61	1.37	1	1.24	0.68	1.04	1.4	0.83	1.08	2.22	0.75	1.12	1.01	1.5	0.63
1998	1.53	1.53	1	1.42	0.74	1.3	1.72	1.16	1.02	1.66	0.8	1.13	0.8	1.83	0.7
1999	1.56	1.61	1.14	1.3	0.87	1.49	1.57	1.74	1.16	2.45	0.88	1.5	1	2.08	0.72
2000	0.96	1.13	0.6	0.7	0.4	0.7	0.81	1.07	0.9	1.17	0.38	0.56	0.44	1.14	0.44
2001	2.22	2.4	1.68	1.8	0.84	1.08	1.32	2.42	1.64	3.03	1.06	1.79	1.29	2.06	0.98
2002	1.38	0.98	0.94	1.8	0.56	1.06	0.7	1.93	1.08	2.31	1.03	1.3	0.84	1.84	0.75
2003	1.25	0.87	1.12	1.6	0.79	1.08	0.93	1.71	1.22	2.24	0.99	1.36	1	2.42	1.12
2004	1.23	0.39	0.24	0.68	0.32	0.97	0.3	0.64	0.62	1.01	0.2	0.57	1.08	1.59	0.98
2005	0.97	0.44	0.28	0.4	0.28	0.45	0.28	0.71	0.6	1.01	0.19	0.66	0.82	1.27	0.73
