# Wilson - Frather Eck - PCAB - ITRDB GERM037
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5267
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5267.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ037-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ037-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ037.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ037.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-22
#--------------------
# Title
#   Study_Name: Wilson - Frather Eck - PCAB - ITRDB GERM037
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Frather Eck
#   Location: Germany
#   Northernmost_Latitude: 49.03
#   Southernmost_Latitude: 49.03
#   Easternmost_Longitude: 12.55
#   Westernmost_Longitude: 12.55
#   Elevation_m: 680
#--------------------
# Data_Collection
#   Collection_Name: GERM037
#   First_Year: 1862
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FRE01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE13C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE13C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE15C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE15C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FRE19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FRE19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FRE01A_raw	FRE01B_raw	FRE02A_raw	FRE02B_raw	FRE03A_raw	FRE03B_raw	FRE04A_raw	FRE04B_raw	FRE05A_raw	FRE05B_raw	FRE05C_raw	FRE06A_raw	FRE06B_raw	FRE07A_raw	FRE07B_raw	FRE08A_raw	FRE08B_raw	FRE08C_raw	FRE09A_raw	FRE09B_raw	FRE10A_raw	FRE10B_raw	FRE11A_raw	FRE11B_raw	FRE12A_raw	FRE12B_raw	FRE13B_raw	FRE13C_raw	FRE14A_raw	FRE14B_raw	FRE15A_raw	FRE15B_raw	FRE15C_raw	FRE16A_raw	FRE16B_raw	FRE17A_raw	FRE17B_raw	FRE18A_raw	FRE18B_raw	FRE19A_raw	FRE19B_raw
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.455	NA	NA	NA	1.194	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.284	NA	NA	NA	1.46	1.113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.744	NA	NA	NA	1.126	0.832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.429	NA	NA	NA	1.362	0.786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755	NA	NA	NA	3.349	1.467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.797	NA	NA	NA	1.342	2.134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.312	3.572	NA	NA	2.322	NA	NA	NA	2.097	1.866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.013	3.427	NA	NA	2.417	NA	NA	NA	2.102	1.869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.076	3.28	NA	NA	2.946	NA	NA	NA	2.795	1.404	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.17	4.091	NA	NA	3.253	NA	NA	NA	2.225	1.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.27	3.89	NA	NA	3.212	NA	NA	NA	2.375	1.583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.565	3.861	NA	NA	2.588	NA	NA	NA	1.93	1.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.125	3.4	NA	NA	2.936	NA	NA	NA	2.666	2.335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.045	3.197	NA	NA	2.36	NA	NA	NA	1.378	1.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.557	2.443	3.499	NA	NA	2.262	2.137	NA	NA	0.736	1.09	2.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.521	2.017	2.862	NA	NA	2.692	2.462	NA	NA	1.514	1.972	2.679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.293	3.766	3.796	NA	NA	2.672	2.303	NA	NA	2.319	2.532	2.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	4.208	3.642	NA	NA	2.706	2.299	NA	NA	1.778	3.093	3.152	1.838	NA	NA	NA	NA	3.467	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.132	4.011	3.95	NA	NA	2.899	2.144	NA	NA	1.766	2.839	3.166	1.904	NA	NA	NA	NA	4.84	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	4.071	3.414	NA	NA	2.795	2.653	NA	NA	1.56	3.474	2.335	2.007	NA	NA	NA	NA	5.048	NA	NA	4.317	NA	NA	NA
1883	NA	NA	NA	1.639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.969	3.147	3.026	NA	NA	2.748	2.473	NA	NA	1.376	2.816	1.822	1.728	NA	NA	1.575	NA	4.544	NA	NA	4.921	5.217	NA	NA
1884	NA	NA	NA	1.786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.091	2.858	3.209	NA	NA	2.29	2.236	NA	NA	1.484	2.456	2.155	1.857	NA	NA	1.707	NA	4.209	NA	NA	4.119	4.716	NA	NA
1885	NA	NA	NA	1.566	NA	NA	NA	NA	1.133	0.742	NA	NA	NA	NA	NA	NA	NA	0.856	2.17	1.979	NA	NA	1.87	1.815	2.232	2.153	1.312	2.516	1.782	1.711	NA	NA	1.603	NA	4.4	NA	NA	4.317	2.907	NA	NA
1886	NA	NA	NA	1.621	NA	NA	NA	NA	1.037	0.487	NA	NA	NA	NA	NA	0.908	NA	0.788	2.392	1.802	NA	NA	1.651	2.176	2.177	2.043	1.799	2.537	1.812	1.361	NA	NA	1.863	NA	4.551	NA	NA	3.072	2.272	NA	NA
1887	NA	NA	NA	1.68	NA	NA	NA	NA	1.398	0.578	NA	1.671	1.613	NA	NA	0.842	NA	0.683	1.732	1.743	NA	NA	1.939	1.802	1.348	1.618	0.914	2.456	1.204	0.831	NA	NA	1.618	NA	3.395	NA	NA	2.939	2.902	NA	NA
1888	NA	NA	NA	1.804	NA	NA	NA	NA	1.372	0.741	NA	1.413	1.879	NA	NA	0.843	NA	0.611	1.951	1.914	NA	NA	1.868	2.062	1.713	2.078	1.257	2.395	1.77	1.19	NA	NA	1.706	NA	3.628	NA	NA	2.954	2.603	NA	NA
1889	NA	NA	NA	1.292	NA	NA	NA	NA	1.401	0.623	0.85	2.321	2.198	NA	NA	0.94	NA	0.625	1.132	1.315	NA	NA	1.746	2.222	2.378	1.779	1.263	2.201	1.742	1.149	NA	NA	1.999	3.394	3.737	NA	NA	2.783	2.508	NA	NA
1890	NA	NA	NA	1.502	NA	NA	NA	NA	1.809	1.251	1.192	1.957	1.866	2.168	2.217	1.168	NA	0.888	1.311	1.695	NA	NA	1.704	2.493	1.939	1.778	1.611	2.628	1.626	1.112	NA	NA	2.878	4.367	4.457	NA	NA	3.626	3.714	NA	NA
1891	NA	NA	NA	2.017	NA	NA	NA	NA	3.112	1.413	1.404	2.55	2.147	2.433	2.252	1.465	NA	1.18	1.177	1.599	NA	NA	1.224	1.292	2.812	2.256	1.808	2.902	2.413	1.701	NA	NA	2.258	4.621	4.522	NA	NA	1.983	3.368	NA	NA
1892	NA	NA	NA	1.879	NA	NA	NA	NA	1.571	1.476	1.801	2.036	2.309	1.673	1.748	0.876	NA	0.836	1.263	1.215	NA	NA	1.263	2.338	2.399	2.102	1.569	3.217	2.36	1.696	NA	NA	2.055	3.904	4.267	NA	NA	3.478	3.35	NA	NA
1893	NA	NA	NA	1.648	NA	NA	NA	NA	1.42	1.185	1.847	2.326	2.065	1.568	1.566	1.206	NA	1.018	1.473	1.318	NA	NA	1.687	2.376	2.46	2.329	1.717	3.135	1.799	1.395	NA	NA	2.149	2.451	2.574	NA	NA	3.397	3.061	NA	NA
1894	NA	NA	NA	1.163	NA	NA	NA	NA	1.326	0.755	1.424	2.182	2.032	1.33	1.519	1.203	NA	0.787	1.286	0.968	NA	NA	1.294	1.875	1.943	1.437	1.27	2.336	1.464	1.026	2.22	NA	1.448	3.434	3.166	NA	NA	2.657	2.744	NA	NA
1895	NA	NA	NA	1.371	NA	NA	NA	NA	1.677	0.789	1.456	2.407	1.943	1.331	1.673	1.414	NA	1.187	1.538	1.253	NA	NA	1.471	1.958	2.291	1.871	1.394	2.378	1.745	1.202	2.207	1.613	1.487	3.725	3.641	NA	NA	2.262	3.065	NA	NA
1896	NA	NA	NA	2.097	NA	NA	NA	NA	2.147	0.805	1.779	2.47	2.704	1.385	1.514	1.659	NA	1.288	1.296	1.268	NA	NA	1.593	2.285	1.944	1.93	1.777	2.566	2.243	1.496	2.215	1.554	2.302	3.819	3.979	NA	NA	3.203	3.121	NA	NA
1897	NA	NA	NA	2.26	NA	NA	NA	NA	1.998	0.898	1.623	3.112	2.646	1.343	1.877	1.748	NA	1.343	1.482	1.205	1.962	1.365	1.33	2.068	2.176	1.776	2.211	3.18	2.585	1.7	2.885	1.744	2.06	3.892	4.697	NA	NA	4.297	3.187	NA	NA
1898	NA	NA	NA	1.879	NA	NA	NA	NA	2.083	1.063	1.592	2.315	2.552	1.475	1.48	1.333	NA	1.145	1.437	1.258	2.169	1.438	0.83	1.306	2.326	1.888	1.972	2.774	2.132	1.951	2.416	1.58	2.143	3.242	3.615	NA	NA	2.144	1.855	NA	NA
1899	NA	NA	NA	1.675	NA	NA	NA	NA	1.803	0.835	1.475	1.788	1.854	1.173	1.145	1.074	NA	0.917	1.597	1.222	1.308	1.002	0.874	1.677	1.802	1.735	1.862	2.305	2.327	1.51	1.812	1.71	1.888	2.733	3.465	NA	NA	1.888	1.929	NA	NA
1900	NA	NA	NA	1.267	NA	NA	NA	NA	1.416	0.831	1.649	1.534	1.555	0.927	0.861	0.806	NA	0.613	1.076	0.867	1.111	0.858	0.874	1.451	1.776	1.697	1.257	1.946	1.487	0.963	1.526	1.15	1.385	1.789	2.178	NA	NA	1.257	1.499	NA	NA
