# Coppola - Val di Fumo - LADE - ITRDB ITAL041
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/19876
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-19876.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital041-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ital041-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital041.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ital041.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-01-13
#--------------------
# File_Last_Modified_Date
#   Date: 2016-01-13
#--------------------
# Title
#   Study_Name: Coppola - Val di Fumo - LADE - ITRDB ITAL041
#--------------------
# Investigators
#   Investigators: Coppola, A.; Baroni, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: A. Coppola, G. Leonelli, M. C. Salvatore, M. Pelfin2, and C. Baroni
#   Journal_Name: Climate of the Past
#   Published_Title: Tree-ring based summer mean temperature variations in the Adamello-Presanella Group (Italian Central Alps), AD 1610-2008
#   Published_Date_or_Year: 2013
#   Volume: 9
#   Pages: 211-221
#   Issue: 1
#   Report_Number: 
#   DOI: 10.5194/cp-9-211-2013
#   Full_Citation: None
#   Abstract: Climate records from remote mountain sites and for century-long periods are usually lacking for most continents and also for the European Alps. However, detailed reconstructions of climate parameters for pre-instrumental periods in mountain areas, suffering of glacial retreat caused by recent global warming, are needed in the view of a better comprehension of the environmental dynamics. We present here the first annually-resolved reconstruction of summer (JJA) mean temperature for the Adamello-Presanella Group (Central European Alps), one of the most glaciated mountain groups of the Italian Central Alps. The reconstruction has been based on four larch tree-ring width chronologies derived from living trees sampled in four valleys surrounding the Group. The reconstruction spans from 1610 to 2008 and the statistical verification of the reconstruction demonstrates the positive skill of the tree-ring dataset in tracking summer temperature variability also in the recent period.
#--------------------
#   Authors: Coppola A., Leonelli G., Salvatore M.C., Pelfini M, Baroni C.
#   Journal_Name: Quaternary Research
#   Published_Title: Weakening climatic signal since mid-20th century in European larch tree-ring chronologies at different altitudes from the Adamello-Presanella Massif (Italian Alps)
#   Published_Date_or_Year: 2012
#   Volume: 77
#   Pages: 344-354
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1016/j.yqres.2012.01.004
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Val di Fumo
#   Location: Italy
#   Northernmost_Latitude: 46.0894
#   Southernmost_Latitude: 46.0894
#   Easternmost_Longitude: 10.5683
#   Westernmost_Longitude: 10.5683
#   Elevation_m: 1990
#--------------------
# Data_Collection
#   Collection_Name: ITAL041
#   First_Year: 1710
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FU01SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU01SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU01SU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU01SU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU10SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU10SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU10DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU10DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU11DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU11DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU11SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU11SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU12DU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU12DU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU12SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU12SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU13SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU13SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU13DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU13DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU14DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU14DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU14SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU14SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU02SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU02SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU20DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU20DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU21SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU21SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU21DB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU21DB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU04SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU04SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU04DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU04DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU07SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU07SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU07DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU07DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU09DX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU09DX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU09SX_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU09SX; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FU01SX_raw	FU01SU_raw	FU10SX_raw	FU10DX_raw	FU11DX_raw	FU11SX_raw	FU12DU_raw	FU12SX_raw	FU13SX_raw	FU13DX_raw	FU14DX_raw	FU14SX_raw	FU02SX_raw	FU20DX_raw	FU21SX_raw	FU21DB_raw	FU04SX_raw	FU04DX_raw	FU07SX_raw	FU07DX_raw	FU09DX_raw	FU09SX_raw
1810	1.24	1.18	0.58	0.52	NA	NA	0.06	0.21	NA	NA	0.51	1.13	NA	NA	0.45	1.41	0.22	NA	0.31	0.19	0.11	NA
1811	1.9	1.37	0.9	1.09	NA	NA	0.32	0.41	NA	NA	0.54	0.93	NA	NA	0.86	1.34	0.51	NA	0.85	0.61	0.17	NA
1812	1.15	0.96	0.96	1	NA	NA	0.22	0.46	NA	NA	0.45	0.92	NA	NA	0.4	1.49	0.42	NA	1.08	0.48	0.23	NA
1813	0.29	0.44	0.34	0.5	NA	NA	0.08	0.09	NA	NA	0.17	0.4	NA	NA	0.24	0.81	0.16	NA	0.25	0.15	0.1	NA
1814	1.12	0.73	0.3	0.33	NA	NA	0.2	0.28	NA	NA	0.59	0.82	NA	NA	0.88	1.5	0.2	NA	0.58	0.47	0.11	NA
1815	0.83	0.65	0.48	0.38	NA	NA	0.25	0.22	NA	NA	0.35	0.63	NA	NA	0.51	1.08	0.27	0.61	0.43	0.46	0.08	NA
1816	1.36	1.01	0.54	0.38	NA	NA	0.14	0.31	NA	NA	0.77	1.46	NA	NA	0.76	0.93	0.25	0.59	0.38	0.15	0.1	NA
1817	1.47	1.38	1.04	0.85	NA	NA	0.31	0.4	NA	NA	0.69	1.12	NA	NA	0.58	0.82	0.31	0.65	0.69	0.37	0.13	NA
1818	1.46	1.41	1.13	1.57	NA	NA	0.35	0.5	NA	NA	0.59	0.97	NA	NA	1.32	1.17	0.34	0.71	0.82	0.57	0.11	NA
1819	1.43	1.65	0.59	0.67	NA	NA	0.13	0.3	NA	NA	0.27	0.51	NA	NA	0.8	1	0.21	0.65	0.54	0.48	0.16	NA
1820	1.51	1.32	0.47	0.69	NA	NA	0.16	0.08	NA	NA	0.24	0.66	NA	NA	0.7	0.75	0.19	0.61	0.43	0.4	0.26	NA
1821	1.46	1.32	0.48	0.45	NA	NA	0.14	0.28	NA	NA	0.24	0.64	NA	NA	0.67	0.85	0.21	0.58	0.19	0.27	0.48	NA
1822	2.54	2.16	1.97	1.56	NA	NA	0.57	0.82	NA	NA	0.62	1.12	NA	NA	2.03	1.47	0.56	1.44	0.62	0.61	0.41	NA
1823	2.26	1.6	1.54	1.54	NA	NA	0.65	1.08	NA	NA	0.92	1.6	NA	NA	1.72	1.57	0.51	1.19	0.49	0.69	0.43	NA
1824	3.17	1.61	1.26	1.38	NA	NA	0.69	1.09	NA	NA	0.54	1.32	NA	NA	1.01	0.93	0.46	1.14	0.42	0.4	0.34	NA
1825	1.9	1.02	1.03	1.23	NA	NA	0.61	0.94	1.4	NA	0.55	0.86	NA	NA	0.77	0.78	0.47	1.13	0.4	0.48	0.33	NA
1826	1.23	1.09	0.84	0.81	NA	NA	0.51	0.74	0.86	NA	0.55	0.85	NA	NA	0.95	1.31	0.38	0.74	0.36	0.46	0.35	NA
1827	2.21	1.62	1.16	0.95	NA	NA	0.73	1.13	1.03	NA	0.57	0.92	NA	NA	0.82	1.62	0.52	0.8	0.36	0.35	0.54	NA
1828	1.71	1.53	1.11	1.04	NA	NA	0.49	0.83	1.12	NA	0.28	0.66	NA	NA	0.47	1.03	0.63	0.84	0.47	0.36	0.98	NA
1829	1.6	1.34	1.35	0.9	NA	NA	0.45	0.75	1.12	NA	0.47	0.91	NA	NA	0.49	0.81	0.59	0.77	0.37	0.48	0.9	NA
1830	1.11	1.1	0.47	0.45	NA	NA	0.33	0.27	0.3	NA	0.29	0.23	NA	NA	0.19	1.03	0.31	0.34	0.15	0.29	0.45	NA
1831	1.91	1.72	1.41	1.14	NA	NA	0.53	0.66	0.9	0.74	0.86	0.83	NA	NA	0.52	1.61	0.58	0.53	0.38	0.48	0.85	NA
1832	2	1.92	0.94	0.76	NA	NA	0.79	0.61	1.18	0.85	0.75	1.05	NA	NA	0.58	1.67	0.69	0.5	0.36	0.56	0.83	NA
1833	1.77	1.82	1.35	1.03	NA	NA	1.11	1.07	2.14	1.58	1.66	1.57	NA	NA	1.16	2.02	0.89	0.65	0.72	0.74	1.23	0.66
1834	2.85	2.24	1.45	1.22	NA	NA	1.81	1.41	1.54	1.46	1.08	1.28	NA	NA	0.82	2.17	0.79	0.69	0.91	0.86	1.07	0.98
1835	2.45	1.72	0.96	0.94	NA	NA	1.35	1.04	1.32	0.97	0.99	1.21	NA	NA	0.63	1.79	0.45	0.39	0.61	0.68	0.4	0.49
1836	1.94	1.45	0.81	0.76	NA	NA	1.48	1.09	0.77	0.66	0.87	1.19	NA	NA	0.77	2.05	0.66	0.36	0.56	0.59	0.55	0.72
1837	0.56	0.56	0.77	0.93	NA	NA	1.51	1.33	1.11	0.62	0.72	0.85	NA	NA	0.67	1.63	0.89	0.39	0.73	0.83	0.71	0.84
1838	0.62	0.61	0.48	0.48	NA	NA	1.04	1.14	1.09	0.52	0.33	0.48	NA	NA	0.26	0.96	0.52	0.29	0.39	0.65	0.51	0.76
1839	1.04	0.83	0.48	0.64	NA	NA	1.11	1.02	1.35	0.55	0.35	0.47	NA	NA	0.26	0.83	0.49	0.48	0.38	0.61	0.58	0.76
1840	1.24	0.9	0.36	0.77	NA	NA	1.18	1.32	1.54	0.52	0.54	0.63	NA	NA	0.4	1.4	0.46	0.35	0.35	0.62	0.44	0.74
1841	0.99	0.53	0.22	0.25	NA	NA	0.37	0.68	0.75	0.21	0.09	0.28	NA	NA	0.13	0.83	0.12	0.25	0.09	0.38	0.11	0.6
1842	1.37	1.1	0.56	0.86	NA	NA	1.37	1	1.4	0.62	0.62	0.78	NA	NA	0.48	1.58	0.28	0.44	0.41	0.82	0.31	1.06
1843	0.72	0.72	0.41	0.37	NA	NA	0.45	0.11	0.39	0.22	0.51	0.94	NA	NA	0.69	1.45	0.11	0.11	0.25	0.64	0.22	0.46
1844	1.27	1.47	1.26	0.82	NA	NA	1.19	0.85	1.3	0.59	0.46	1.03	NA	NA	1.12	1.41	0.35	0.46	0.4	0.71	0.47	0.99
1845	1.48	1.63	1.47	1.09	NA	NA	1.12	0.84	1.69	0.66	1.02	1.95	NA	NA	2.43	2.17	0.32	0.34	0.52	0.61	0.43	0.99
1846	1.77	1.52	0.92	0.76	NA	NA	1.13	0.95	2.26	0.59	0.61	1.04	NA	NA	1.31	1.2	0.47	0.45	0.32	0.45	0.64	1.06
1847	1.48	1.13	0.52	0.63	NA	NA	0.51	0.64	2.45	0.69	0.46	0.5	NA	NA	0.52	0.39	0.26	0.16	0.67	0.56	0.5	0.83
1848	1.35	0.87	0.37	0.56	NA	NA	0.54	0.65	2.24	0.57	0.45	0.42	NA	NA	0.62	0.43	0.24	0.25	0.46	0.42	0.63	1.15
1849	1.9	1.49	0.82	1.07	NA	0.85	0.96	0.92	1.76	0.75	0.98	0.7	NA	NA	0.68	0.86	0.38	0.42	0.87	0.76	0.9	1.32
1850	1.39	1.33	0.53	0.55	NA	0.6	0.62	0.45	1.21	0.67	0.61	0.47	NA	NA	0.54	0.68	0.3	0.39	0.67	0.65	0.57	1.03
1851	1.75	1.39	0.41	0.42	NA	0.5	0.57	0.38	1.39	0.82	0.68	0.82	NA	NA	0.67	0.9	0.19	0.42	0.59	0.58	0.49	0.8
1852	1.6	1.5	0.61	0.46	NA	0.68	0.78	0.45	1.38	1.01	0.37	0.75	NA	NA	0.57	0.3	0.39	0.54	0.43	0.41	0.58	0.98
1853	2.17	1.66	0.55	0.4	NA	0.76	0.92	0.44	2.03	1.3	0.68	0.95	NA	NA	1.25	0.84	0.36	0.48	0.37	0.47	0.56	1.08
1854	1.84	1.59	0.31	0.51	NA	0.38	0.49	0.26	1.1	1.2	0.41	0.4	NA	NA	0.46	0.5	0.21	0.22	0.3	0.55	0.46	0.84
1855	1.8	1.38	0.51	0.45	NA	0.42	0.53	0.19	1.27	0.88	0.35	0.58	NA	NA	1.09	0.92	0.17	0.18	0.36	0.42	0.47	1.03
1856	1.48	1.12	0.63	0.54	NA	0.47	0.63	0.28	1.26	0.86	0.53	0.55	NA	NA	1.1	1.07	0.24	0.33	0.38	0.76	0.77	0.96
1857	0.92	0.54	0.39	0.35	NA	0.77	0.16	0.09	1.17	0.65	0.07	0.01	NA	NA	0.3	0.27	0.26	0.35	0.26	0.29	0.89	1.16
1858	2.06	1.5	0.56	0.81	NA	0.92	0.81	0.42	1.24	1.05	0.5	0.55	NA	NA	0.3	0.62	0.34	0.5	0.54	0.52	1.05	1.34
1859	2.43	1.8	0.57	0.45	NA	0.7	0.79	0.11	1.34	0.95	0.22	0.25	NA	NA	0.39	0.6	0.3	0.44	0.49	0.4	1.04	1.11
1860	1.43	1.75	0.8	0.7	NA	0.59	0.92	0.29	1.33	1.57	0.57	0.64	NA	NA	0.98	1.06	0.43	0.51	0.62	0.52	1.29	1.48
1861	2.24	2.18	0.56	0.65	NA	0.39	1.05	0.32	1.74	1.48	0.53	0.47	NA	NA	1.34	1.63	0.43	0.71	0.48	0.52	1.4	1.55
1862	2.97	2.68	0.66	0.97	NA	0.45	1.03	0.27	1.99	1.94	0.48	0.69	NA	NA	1.23	2.17	0.62	0.58	0.96	0.61	1.37	1.33
1863	2.9	2.55	0.37	0.59	0.59	0.29	0.76	0.14	2.03	1.41	0.48	0.75	NA	NA	1.63	2.51	0.7	0.72	0.41	0.42	1.21	1.38
1864	2.76	2.51	0.7	0.67	1.45	0.66	1.13	0.35	2.29	1.79	0.53	0.61	NA	NA	1.66	2.64	0.92	1.05	0.59	0.47	1.39	1.71
1865	3.18	2.59	0.81	0.88	0.93	0.47	0.92	0.34	2.84	1.67	0.59	0.81	NA	NA	2.19	2.19	0.68	1.08	0.57	0.59	1.48	1.6
1866	3.23	2.65	1.25	1.26	1.06	0.78	1.13	0.42	2.69	1.53	0.92	1.14	NA	NA	2.79	2.59	0.87	1.16	0.6	0.8	1.48	1.47
1867	2.53	2.16	0.71	0.77	0.76	0.55	0.48	0.36	2.18	1.17	0.64	0.83	NA	NA	1.89	1.98	0.68	0.76	0.44	0.55	1.43	1.4
1868	3.49	2.51	0.76	1.31	0.88	0.47	0.87	0.47	2.39	1.48	0.76	0.94	NA	NA	1.61	1.81	0.88	0.84	0.82	0.78	1.51	1.43
1869	4.68	2.75	0.72	1.07	0.49	0.2	0.71	0.35	2.5	1.44	0.86	0.86	NA	NA	1.45	1.81	0.51	0.44	0.64	0.77	1.03	1.04
1870	2.44	1.84	1.36	1.78	1.12	0.77	1.46	0.58	3.31	1.98	1.03	1.48	NA	NA	2.18	1.94	1.07	0.91	1.1	1.23	1.76	1.65
1871	2.31	1.62	0.97	1.11	0.8	0.55	0.62	0.13	1.58	0.84	0.85	1.49	NA	NA	1.84	1.4	0.52	0.26	0.45	0.76	0.92	1.11
1872	2.77	1.76	1.11	1.41	0.81	0.53	0.66	0.41	2.81	1.67	1	1.39	NA	NA	1.77	1.34	0.4	0.43	0.81	0.69	0.9	1.05
1873	3.41	1.87	1.48	1.6	0.97	0.67	1.3	0.55	3.17	1.55	1.3	1.56	NA	NA	2.61	2.37	0.5	0.47	1.6	1.05	0.99	1.27
1874	2.68	1.59	0.98	1.44	1.2	1.2	1.35	0.83	2.68	1.62	0.85	1.08	NA	NA	0.94	1.56	0.75	0.62	1.11	0.77	1.28	1.51
1875	3.07	1.74	0.66	1.34	1.17	0.9	1.52	0.79	2.99	1.53	0.96	1.51	NA	NA	1.88	1.56	0.61	0.55	1.04	1.1	1.55	1.53
1876	3.91	1.54	1.07	1.51	1.43	1.35	1.02	0.69	2.13	1.06	0.94	1.72	NA	NA	2.86	2.11	0.57	0.38	1.15	1.01	1.25	1.55
1877	2.36	1.24	0.73	1.07	1.47	1.11	1.22	0.8	2.72	1.32	0.89	2.21	NA	NA	1.38	1.09	0.67	0.59	0.66	0.7	1.44	1.69
1878	1.61	1.52	0.66	1.14	1.21	0.84	0.6	0.59	2.57	1.07	0.31	0.74	NA	NA	0.89	1.32	0.41	0.42	0.57	0.62	1.51	1.57
1879	2.21	1.68	1.53	1.83	1.32	1.23	1.06	0.56	2.13	1.3	1.44	2.25	NA	NA	1.66	2.25	0.32	0.38	1.05	1	1.49	1.26
1880	1.18	1.56	0.69	0.85	0.96	0.77	0.47	0.29	1.7	0.73	0.33	0.69	NA	NA	0.55	0.79	0.39	0.29	0.37	0.37	1.55	1.31
1881	1.92	1.79	0.66	1.01	1.02	1.21	0.77	0.6	2.32	1.13	0.79	0.87	NA	NA	0.99	1.44	0.57	0.44	0.59	0.48	1.6	1.35
1882	2.04	1.4	0.53	0.88	1.17	0.92	0.77	0.73	1.92	1.33	0.75	0.2	NA	NA	0.2	1.99	0.25	0.37	0.61	0.46	1.39	1.03
1883	1.96	1.34	0.56	0.81	0.85	0.9	0.73	0.61	1.83	1.07	0.69	0.98	NA	NA	1.03	1.91	0.38	0.4	0.76	0.42	1.05	1
1884	2.05	1.44	0.33	0.57	0.82	0.99	0.45	0.51	1.99	0.92	0.43	0.61	NA	NA	0.78	1.45	0.42	0.33	0.65	0.47	1.41	1.2
1885	2.5	1.79	0.74	1.04	0.89	0.93	0.67	0.96	1.92	1.06	0.9	1.26	NA	NA	0.88	1.58	0.52	0.58	1.31	0.75	1.62	1.39
1886	1.76	1.24	0.45	0.8	0.46	0.38	0.51	0.67	2.28	0.97	0.75	1.45	NA	NA	0.55	1.38	0.43	0.6	1.22	0.5	1	1.12
1887	3.06	1.94	0.95	1.39	1.03	1.15	1.04	1.24	3.58	1.68	1.49	2.27	NA	NA	1.34	1.69	0.48	0.78	1.23	0.58	1.5	1.49
1888	1.46	0.96	0.89	1.33	0.94	0.8	0.99	1.13	3.44	1.58	0.9	1.93	NA	NA	0.71	1.81	0.31	0.92	1.02	0.62	1.46	1.34
1889	1.09	1.04	0.94	1.09	0.81	1.09	0.78	0.85	3.95	1.62	0.83	2.07	NA	NA	0.4	1.15	0.65	0.84	1.09	0.64	1.43	1.32
1890	1.19	1.16	0.77	1.25	0.91	0.68	0.54	0.35	2.81	1.41	1.07	1.52	NA	NA	0.2	1.06	0.37	0.61	0.98	0.65	1.18	1.17
1891	0.77	0.68	0.87	1.33	1.05	1.04	0.83	0.52	1.94	1.45	1.07	2.03	NA	NA	0.33	0.96	0.53	0.57	1.07	0.72	1.17	1.15
1892	1.03	0.89	1.09	1.95	1.39	1.48	1.1	0.91	2.78	1.63	1.66	2.03	NA	NA	0.6	1.53	0.42	0.77	1.3	0.99	1.67	1.37
1893	0.94	0.89	0.7	1.77	1.31	1.49	0.86	0.63	2.68	1.13	1.1	1.24	NA	NA	0.17	0.87	0.44	0.77	0.94	0.7	1.63	1.48
1894	1.95	1.41	0.75	1.92	1.56	1.66	0.97	0.78	2.59	1.3	1.31	1.07	NA	NA	0.25	0.82	0.28	0.72	0.85	0.75	1.79	1.47
1895	2.39	1.76	0.86	1.72	1.53	1.76	0.56	0.63	2.42	0.85	1.34	1.25	NA	NA	0.23	1.24	0.39	0.71	1.17	0.57	1.63	1.49
1896	2.04	1.33	0.73	1.5	1.5	1.38	0.89	0.77	2.2	1.02	0.98	1.16	NA	NA	0.45	1.08	0.35	0.84	1.05	0.8	1.89	1.4
1897	1.68	1.56	0.63	1.16	0.97	0.52	0.82	0.52	1.69	0.78	1.34	2.51	NA	NA	0.84	1.79	0.3	0.55	1.35	0.68	1.46	1.22
1898	1.84	1.77	0.77	0.89	1.38	0.75	0.59	0.45	1.76	0.63	0.81	1.71	NA	NA	0.94	1.63	0.22	0.49	1.26	0.7	1.23	1.18
1899	2.22	2.07	0.67	0.95	1.82	0.94	0.95	0.7	2.37	1.01	0.78	1.05	NA	NA	0.75	1.34	0.43	0.88	1.1	0.73	1.65	1.78
1900	2.3	1.94	0.89	1.13	2.05	1.6	1.13	0.97	2.4	1.19	0.8	1.09	NA	NA	1.05	1.31	0.61	1.01	1.35	0.84	1.84	1.96
1901	1.79	1.73	0.73	1.23	2.56	2.16	1.02	0.81	2.58	1.21	1.35	1.56	NA	NA	1.81	1.52	0.78	1.11	1.38	0.78	1.68	1.54
1902	1.47	1.48	0.47	0.54	1.58	1.52	0.64	0.51	2.4	0.57	0.87	1.26	NA	NA	0.87	1.28	0.55	0.59	0.74	0.63	1.17	0.99
1903	0.88	1.37	0.59	0.64	2.02	1.82	0.64	0.36	2.26	0.84	0.72	0.77	NA	NA	0.8	1.33	0.44	0.56	0.71	0.79	0.92	1.19
1904	1.81	2.01	1.03	1.52	2.37	1.53	1.32	0.91	3.58	1.25	1.65	2.88	NA	NA	1.6	2.47	0.63	1	1.26	1.52	1.62	1.48
1905	1.33	1.73	0.72	0.99	2.21	1.21	0.83	1.03	2.85	0.86	0.86	1.4	NA	2.87	1.17	1.22	0.55	0.79	0.8	1.05	1.42	1.32
1906	1.36	1.43	0.95	0.95	1.11	1.01	0.73	0.92	2.11	0.71	0.74	1.29	NA	2.13	1.67	1.42	0.54	0.66	1.22	1.3	1.73	1.47
1907	1.51	1.49	0.75	0.64	1.33	1.02	0.71	0.97	2.74	0.97	0.64	1.03	3.32	3.4	0.93	1.16	0.52	0.74	1.15	1.08	1.36	1.43
1908	1.81	1.77	0.87	0.96	1.71	1.91	0.89	1.4	4.15	1.46	1.11	2.12	3.08	3.23	1.84	1.74	0.78	0.86	1.86	1.58	1.74	2.06
1909	1.32	1.19	0.28	0.4	0.46	0.84	0.41	0.63	2.54	0.74	0.53	0.84	1.52	2.2	0.89	1.1	0.4	0.5	0.83	0.81	0.83	1.12
1910	1.53	1.36	0.62	0.48	0.97	1.23	0.55	0.82	2.17	0.92	1.13	1.59	1.69	2.23	2.19	2.11	0.57	0.54	0.93	0.81	0.89	1.05
1911	1.61	1.4	0.74	0.7	1.01	1.3	0.47	0.63	3.02	1.5	1.05	1.74	2.41	2.12	1.22	1.29	0.85	0.9	1.15	1.05	1.3	1.82
1912	2.18	1.52	0.74	0.88	1.41	1.71	0.73	0.97	2.81	1.99	1.32	1.92	3.26	2.43	2.05	1.72	1.04	0.94	1.1	1.13	1.65	2.06
1913	0.98	0.88	0.59	0.5	0.7	0.78	0.48	0.66	1.75	1.09	0.5	0.8	2.19	1.62	0.93	1.18	0.61	0.42	0.68	0.9	1.2	1.37
1914	1.24	1.06	0.43	0.5	0.82	1.08	0.42	0.67	2.07	1.02	0.64	1.24	2.52	2.05	1.16	0.89	0.7	0.6	0.86	1.22	1.35	1.61
1915	1.53	1.71	0.95	0.78	1.02	1.75	0.91	1.25	2.49	2.26	0.83	3.21	2.53	2.9	1.79	1.23	1.44	0.78	1.49	1.24	1.55	1.99
1916	2.12	1.77	0.74	0.8	1.46	1.8	0.69	0.88	2.35	2.43	1.39	4.58	1.47	2.99	1.84	1.92	0.97	0.67	1.51	1.28	1.46	1.27
1917	2.3	1.83	1.19	1.11	1.2	1.71	1.32	2.07	3.14	2.4	1.62	3.78	1.92	3.6	3.04	2.96	1.64	1.11	1.98	1.39	2.46	2.55
1918	1.54	1.43	0.91	0.8	1.05	1.35	0.89	1.5	1.74	1.4	0.83	1.77	1.6	2.59	1.6	2.07	0.84	0.59	2.13	1.16	2.04	2.14
