# Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4664
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4664.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust008l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust008l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust008l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Stubaital Milderaun Alm - PICE - ITRDB AUST008
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stubaital Milderaun Alm
#   Location: Austria
#   Northernmost_Latitude: 47.13
#   Southernmost_Latitude: 47.13
#   Easternmost_Longitude: 11.28
#   Westernmost_Longitude: 11.28
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: AUST008
#   First_Year: 1822
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus cembra L.
#   Common_Name: Swiss stone pine
#   Tree_Species_Code: PICE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 251006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 251018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 251018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	251006_raw	251008_raw	251009_raw	251010_raw	251011_raw	251014_raw	251016_raw	251018_raw
1896	0.4	0.1	0.12	0.12	0.06	0.05	0.05	0.23
1897	0.39	0.21	0.12	0.15	0.16	0.04	0.12	0.22
1898	0.34	0.25	0.3	0.42	0.08	0.1	0.15	0.17
1899	0.22	0.12	0.24	0.36	0.11	0.08	0.11	0.16
1900	0.27	0.27	0.22	0.12	0.07	0.13	0.2	0.27
1901	0.58	0.1	0.17	0.33	0.09	0.07	0.16	0.3
1902	0.48	0.15	0.15	0.38	0.12	0.09	0.13	0.28
1903	0.47	0.12	0.19	0.39	0.09	0.05	0.12	0.44
1904	0.62	0.18	0.45	0.66	0.17	0.17	0.19	0.59
1905	0.5	0.19	0.26	0.59	0.06	0.09	0.05	0.52
1906	0.61	0.16	0.09	0.38	0.14	0.15	0.15	0.94
1907	0.42	0.18	0.25	0.26	0.1	0.07	0.15	1.57
1908	0.38	0.15	0.14	0.09	0.09	0.07	0.05	1.39
1909	0.33	0.31	0.12	0.07	0.11	0.06	0.18	1.04
1910	0.22	0.14	0.05	0.09	0.07	0.12	0.06	0.41
1911	0.36	0.26	0.23	0.38	0.11	0.16	0.1	0.37
1912	0.33	0.12	0.02	0.02	0.03	0.09	0.06	0.14
1913	0.14	0.06	0.11	0.16	0.04	0.05	0.05	0.1
1914	0.23	0.12	0.14	0.25	0.1	0.08	0.1	0.07
1915	0.26	0.11	0.07	0.15	0.07	0.06	0.06	0.06
1916	0.25	0.09	0.1	0.22	0.07	0.08	0.06	0.1
1917	0.32	0.24	0.09	0.51	0.07	0.08	0.1	0.07
1918	0.33	0.21	0.15	0.17	0.09	0.13	0.12	0.07
1919	0.24	0.11	0.08	0.51	0.07	0.08	0.07	0.03
1920	0.27	0.11	0.06	0.27	0.07	0.06	0.05	0.08
1921	0.56	0.26	0.1	0.29	0.15	0.14	0.19	0.13
1922	0.43	0.18	0.07	0.13	0.11	0.08	0.11	0.06
1923	1.72	0.48	0.1	0.3	0.23	0.16	0.07	0.22
1924	1.03	0.23	0.06	0.12	0.06	0.04	0.02	0.09
1925	0.91	0.08	0.03	0.16	0.07	0.08	0.04	0.05
1926	0.36	0.12	0.08	0.2	0.09	0.08	0.09	0.11
1927	0.42	0.06	0.06	0.18	0.07	0.06	0.06	0.15
1928	0.5	0.3	0.11	0.28	0.12	0.11	0.09	0.55
1929	1.33	0.61	0.11	0.47	0.11	0.1	0.15	0.41
1930	1.34	0.23	0.07	0.17	0.05	0.06	0.03	0.2
1931	0.42	0.1	0.07	0.24	0.06	0.01	0.05	0.12
1932	0.89	0.38	0.15	0.23	0.03	0.12	0.16	0.11
1933	0.39	0.17	0.09	0.14	0.03	0.07	0.03	0.12
1934	0.21	0.15	0.09	0.12	0.04	0.04	0.07	0.09
1935	0.42	0.2	0.2	0.1	0.05	0.05	0.1	0.14
1936	0.23	0.26	0.11	0.08	0.04	0.02	0.05	0.12
1937	0.28	0.15	0.17	0.2	0.05	0.06	0.09	0.33
1938	0.38	0.09	0.23	0.14	0.03	0.04	0.05	0.15
1939	0.61	0.43	0.24	0.23	0.08	0.06	0.12	0.12
1940	0.31	0.32	0.2	0.12	0.05	0.05	0.04	0.06
1941	0.35	0.2	0.09	0.07	0.05	0.01	0.04	0.07
1942	0.26	0.24	0.11	0.19	0.05	0.06	0.05	0.12
1943	0.22	0.17	0.16	0.23	0.07	0.08	0.1	0.07
1944	0.27	0.07	0.13	0.11	0.02	0.03	0.06	0.07
1945	0.43	0.19	0.24	0.19	0.05	0.08	0.06	0.11
1946	0.37	0.32	0.26	0.39	0.1	0.08	0.06	0.12
1947	0.36	0.2	0.19	0.18	0.07	0.05	0.1	0.08
1948	0.16	0.11	0.08	0.13	0	0.05	0.02	0.07
1949	0.19	0.29	0.16	0.23	0.06	0.07	0.09	0.13
1950	0.12	0.14	0.17	0.07	0.01	0.03	0.06	0.16
1951	0.34	0.17	0.12	0.25	0.05	0.07	0.05	0.07
1952	0.76	0.41	0.12	0.27	0.11	0.11	0.17	0.24
1953	0.57	0.27	0.08	0.2	0.04	0.05	0.03	0.1
1954	0.64	0.34	0.09	0.24	0.1	0.08	0.1	0.26
1955	0.4	0.07	0.03	0.09	0.04	0.08	0.06	0.57
1956	0.37	0.21	0.03	0.16	0.07	0.07	0.06	0.47
1957	0.25	0.17	0.07	0.07	0.03	0.01	0.01	0.21
1958	0.52	0.19	0.11	0.18	0.06	0.05	0.09	0.1
1959	0.51	0.3	0.07	0.15	0.07	0.08	0.08	0.17
1960	0.16	0.07	0.03	0.09	0.01	0.02	0.01	0.1
1961	0.27	0.11	0.1	0.09	0.04	0.01	0.05	0.06
1962	0.3	0.12	0.11	0.15	0.05	0.04	0.05	0.08
1963	0.22	0.11	0.11	0.29	0.03	0.01	0.03	0.01
1964	0.21	0.13	0.11	0.47	0.01	0.03	0.04	0.01
1965	0.1	0.09	0.07	0.22	0.01	0.04	0.01	0.01
1966	0.11	0.1	0.03	0.08	0.06	0.06	0.01	0.01
1967	0.11	0.13	0.06	0.15	0.03	0.08	0.08	0.05
1968	0.14	0.1	0.1	0.03	0.01	0.07	0.03	0.01
1969	0.15	0.09	0.29	0.31	0.05	0.08	0.07	0.05
1970	0.13	0.14	0.12	0.13	0.03	0.09	0.11	0.09
1971	0.15	0.09	0.43	0.25	0.06	0.08	0.05	0.05
1972	0.12	0.11	0.12	0.1	0.03	0.1	0.01	0.04
1973	0.12	0.14	0.09	0.22	0.04	0.1	0.04	0.01
1974	0.15	0.1	0.18	0.32	0.05	0.19	0.07	0.1
1975	0.18	0.08	0.11	0.34	0.07	0.24	0.08	0.09
