# Schweingruber - Nizza Foret d'Aillon - ABAL - ITRDB FRAN017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4556
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4556.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran017n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran017n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran017n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran017n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Nizza Foret d'Aillon - ABAL - ITRDB FRAN017
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nizza Foret d'Aillon
#   Location: France
#   Northernmost_Latitude: 43.88
#   Southernmost_Latitude: 43.88
#   Easternmost_Longitude: 7.33
#   Westernmost_Longitude: 7.33
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: FRAN017
#   First_Year: 1838
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 259010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 259100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 259100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	259010_raw	259020_raw	259030_raw	259040_raw	259050_raw	259060_raw	259070_raw	259080_raw	259090_raw	259100_raw
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27
1844	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.27
1845	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.28
1846	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.27
1847	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.3
1848	NA	NA	NA	NA	0.23	0.24	NA	NA	NA	0.28
1849	NA	NA	NA	0.35	0.25	0.23	NA	NA	NA	0.28
1850	NA	NA	NA	0.36	0.21	0.24	NA	NA	NA	0.28
1851	NA	NA	NA	0.42	0.23	0.25	NA	NA	NA	0.28
1852	NA	NA	NA	0.38	0.23	0.27	NA	NA	NA	0.28
1853	NA	NA	NA	0.33	0.22	0.25	NA	NA	NA	0.27
1854	NA	NA	NA	0.33	0.23	0.27	NA	NA	NA	0.28
1855	NA	NA	NA	0.29	0.22	0.27	NA	NA	NA	0.3
1856	NA	NA	NA	0.29	0.24	0.26	NA	NA	NA	0.28
1857	NA	NA	NA	0.29	0.24	0.27	NA	NA	NA	0.28
1858	NA	NA	NA	0.3	0.26	0.27	NA	NA	NA	0.29
1859	NA	NA	NA	0.29	0.23	0.3	NA	NA	NA	0.3
1860	NA	NA	NA	0.3	0.23	0.29	0.26	NA	NA	0.31
1861	NA	NA	NA	0.29	0.23	0.27	0.26	0.25	NA	0.31
1862	NA	NA	NA	0.29	0.23	0.29	0.28	0.25	NA	0.31
1863	NA	NA	NA	0.31	0.22	0.28	0.25	0.26	NA	0.31
1864	NA	NA	NA	0.27	0.21	0.28	0.26	0.25	NA	0.32
1865	NA	NA	NA	0.3	0.24	0.28	0.28	0.27	NA	0.33
1866	NA	NA	NA	0.26	0.22	0.27	0.25	0.25	NA	0.32
1867	NA	NA	NA	0.26	0.24	0.29	0.27	0.26	NA	0.32
1868	NA	NA	NA	0.26	0.23	0.27	0.26	0.25	NA	0.3
1869	NA	NA	NA	0.26	0.24	0.29	0.28	0.26	NA	0.3
1870	NA	NA	NA	0.24	0.22	0.28	0.24	0.23	NA	0.3
1871	NA	NA	NA	0.26	0.26	0.3	0.31	0.29	NA	0.34
1872	NA	NA	NA	0.22	0.23	0.27	0.27	0.25	NA	0.29
1873	NA	NA	NA	0.22	0.22	0.26	0.23	0.25	NA	0.29
1874	NA	NA	NA	0.24	0.23	0.26	0.25	0.25	NA	0.31
1875	NA	NA	NA	0.24	0.22	0.27	0.26	0.25	NA	0.3
1876	NA	0.24	NA	0.23	0.21	0.24	0.26	0.24	NA	0.3
1877	NA	0.23	NA	0.24	0.22	0.24	0.25	0.24	NA	0.32
1878	NA	0.24	NA	0.26	0.23	0.28	0.25	0.26	NA	0.33
1879	NA	0.24	NA	0.25	0.23	0.26	0.26	0.25	NA	0.33
1880	NA	0.23	NA	0.25	0.22	0.27	0.28	0.26	NA	0.36
1881	NA	0.21	NA	0.25	0.21	0.26	0.27	0.25	NA	0.3
1882	NA	0.23	NA	0.26	0.23	0.26	0.27	0.26	NA	0.31
1883	NA	0.21	NA	0.24	0.23	0.25	0.26	0.25	NA	0.29
1884	NA	0.22	NA	0.26	0.26	0.26	0.27	0.26	NA	0.28
1885	NA	0.21	NA	0.24	0.23	0.24	0.26	0.24	NA	0.28
1886	NA	0.21	NA	0.24	0.23	0.24	0.25	0.26	NA	0.28
1887	NA	0.21	NA	0.23	0.22	0.25	0.26	0.24	NA	0.29
1888	NA	0.23	NA	0.24	0.24	0.24	0.27	0.26	NA	0.27
1889	NA	0.22	NA	0.23	0.23	0.24	0.26	0.24	NA	0.26
1890	NA	0.23	NA	0.23	0.24	0.25	0.26	0.25	NA	0.29
1891	NA	0.23	NA	0.24	0.23	0.25	0.26	0.25	NA	0.3
1892	NA	0.24	NA	0.25	0.23	0.26	0.27	0.25	NA	0.3
1893	NA	0.24	NA	0.26	0.23	0.27	0.27	0.26	NA	0.29
1894	NA	0.24	NA	0.27	0.25	0.28	0.28	0.26	NA	0.29
1895	NA	0.22	0.21	0.27	0.24	0.26	0.29	0.26	NA	0.3
1896	NA	0.21	0.21	0.27	0.21	0.25	0.24	0.24	NA	0.27
1897	NA	0.22	0.23	0.27	0.24	0.27	0.26	0.24	NA	0.28
1898	NA	0.2	0.23	0.26	0.23	0.25	0.26	0.23	NA	0.25
1899	NA	0.21	0.24	0.28	0.24	0.27	0.26	0.25	NA	0.31
1900	NA	0.22	0.23	0.27	0.21	0.25	0.26	0.25	NA	0.28
1901	NA	0.22	0.23	0.26	0.23	0.24	0.26	0.25	NA	0.3
1902	NA	0.23	0.22	0.25	0.2	0.25	0.27	0.26	NA	0.3
1903	NA	0.22	0.23	0.26	0.21	0.27	0.25	0.26	NA	0.29
1904	NA	0.26	0.23	0.25	0.24	0.25	0.25	0.28	NA	0.3
