# Hartl - Berchtesgaden, Sittersbach - LADE - ITRDB DEU365
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37564
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37564.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu365-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu365.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu365.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Sittersbach - LADE - ITRDB DEU365
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Sittersbach
#   Location: Germany
#   Northernmost_Latitude: 47.568
#   Southernmost_Latitude: 47.568
#   Easternmost_Longitude: 12.825
#   Westernmost_Longitude: 12.825
#   Elevation_m: 1600
#--------------------
# Data_Collection
#   Collection_Name: DEU365
#   First_Year: 1689
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGSB902E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB902E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB902I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB902I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB905E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB905E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB905I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB905I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB906E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB906E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB906I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB906I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB907E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB907E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB907I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB907I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB908E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB908E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB908I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB908I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB909E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB909E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB909I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB909I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB911E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB911E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB911I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB911I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB912E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB912E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB912I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB912I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB913E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB913E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB913I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB913I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB914E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB914E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGSB914I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGSB914I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGSB902E_raw	NGSB902I_raw	NGSB905E_raw	NGSB905I_raw	NGSB906E_raw	NGSB906I_raw	NGSB907E_raw	NGSB907I_raw	NGSB908E_raw	NGSB908I_raw	NGSB909E_raw	NGSB909I_raw	NGSB911E_raw	NGSB911I_raw	NGSB912E_raw	NGSB912I_raw	NGSB913E_raw	NGSB913I_raw	NGSB914E_raw	NGSB914I_raw
1747	NA	0.99	NA	2.17	NA	0.62	1.15	0.7	0.89	NA	2.04	1.89	NA	NA	1.32	1.1	1.42	1.47	1.83	1.76
1748	NA	1.78	NA	2.46	NA	0.73	1.36	0.73	0.95	NA	2.26	2.31	NA	NA	1.47	0.99	1.9	2.06	1.94	2.29
1749	NA	1.32	NA	1.46	NA	0.96	1.52	0.66	0.71	NA	2.25	1.86	NA	NA	1.57	0.83	1.66	1.81	1.64	1.69
1750	NA	1.28	NA	1.1	NA	1.58	1.1	0.8	0.9	NA	1.63	1.41	NA	NA	1.2	0.71	0.9	0.78	1.28	1.16
1751	NA	0.87	NA	1.02	NA	1.36	0.91	0.76	0.77	NA	1.43	1.14	NA	NA	1.17	0.76	0.68	0.85	1.27	1.12
1752	NA	1.13	NA	1.53	NA	1.74	1.29	0.85	1.39	NA	1.7	1.44	NA	NA	1.53	1.12	0.95	1.07	1.77	1.44
1753	NA	1.22	NA	1.57	NA	1.48	1.05	0.69	1.14	NA	1.61	1.05	NA	NA	1.24	1.02	0.78	1.08	1.52	1.46
1754	NA	1.23	NA	1.76	NA	1.52	1.35	0.79	0.94	NA	2.07	1.45	NA	NA	1.22	0.85	1.01	1.44	1.71	2.45
1755	NA	1.22	NA	1.4	NA	1.44	0.97	0.64	1.1	NA	1.61	1.47	NA	NA	0.79	0.53	0.6	0.9	1.39	1.9
1756	NA	1.04	NA	1.49	NA	2.02	1.53	1.2	1.28	NA	2	1.56	NA	NA	1.22	0.86	1.34	1.81	1.55	2.14
1757	NA	1.09	NA	1.59	NA	2.24	1.32	0.9	1.51	NA	1.82	2.3	NA	NA	1.19	0.95	1.54	1.57	1.5	2.06
1758	NA	0.91	NA	0.97	NA	1.62	1.07	0.62	0.93	0.94	1.18	1.21	NA	NA	0.82	0.61	0.78	0.98	1.38	1.82
1759	0.77	1.29	NA	1.16	NA	1.77	1.65	0.71	1.14	1.23	1.24	1.54	NA	NA	1.22	0.76	1.3	0.99	1.45	2.01
1760	0.97	1.55	NA	1.61	NA	2.16	2.08	1.07	1.41	1.65	1.56	1.77	NA	NA	1.03	0.53	1.98	1.81	2.27	2.88
1761	0.78	1.38	NA	1.7	2.58	2.28	1.95	0.91	1.28	1.31	1.97	1.17	NA	NA	1.45	1.03	2.33	1.82	1.97	1.95
1762	0.5	1	NA	1.03	1.42	1.31	1.13	0.4	0.77	0.79	1.07	0.75	NA	NA	0.81	0.49	1.17	1.18	1.13	1.46
1763	0.8	1.52	NA	1.48	1.43	1.29	1.75	0.6	1.16	0.83	1.4	1.17	NA	NA	1.26	0.73	1.23	1.09	2.08	2.34
1764	1	1.5	NA	1.84	1.83	1.61	1.86	0.88	1.34	1.14	2.07	1.89	NA	NA	1.42	1.09	1.97	1.92	2.81	2.75
1765	0.74	1.19	NA	1.21	1.1	1.01	1.08	0.65	0.91	0.75	1.29	1.13	NA	NA	0.89	0.66	1.17	1.26	1.56	1.75
1766	0.71	1.38	NA	1.39	1.35	1.22	1.08	0.68	0.84	0.87	1.57	1.4	NA	NA	0.83	0.51	1.11	1	1.73	1.98
1767	0.96	1.44	NA	1.61	1.46	1.59	1.23	0.63	0.92	1.02	1.93	1.47	NA	NA	0.93	0.67	1.5	1.21	1.89	2.28
1768	0.91	1.39	NA	1.82	1.56	2.13	1.4	0.63	0.91	1.25	1.92	1.36	NA	NA	0.82	0.77	1.49	1.51	1.54	2.29
1769	0.89	1.56	NA	1.79	1.97	2.16	1.86	1.07	0.95	1.26	1.81	1.7	NA	NA	1.1	0.84	1.45	1.41	2.03	2.26
1770	0.57	1.04	NA	1.26	2.13	1.67	1.86	0.76	0.82	0.68	1.52	1.56	NA	NA	1.4	0.9	1.5	1.51	1.6	1.46
1771	0.68	0.84	NA	1.11	1.9	1.56	1.06	0.68	0.8	0.96	1.25	1.3	NA	NA	1.12	0.8	1.28	1.11	1.32	1
1772	0.85	1.09	NA	1.14	1.38	1.33	1.25	0.64	0.82	0.81	1.38	1.2	NA	NA	1.39	0.83	1.3	1.08	1.38	1.08
1773	1.04	1.06	NA	0.91	2.02	1.59	1.56	0.96	1.27	1.17	1.45	1.11	NA	NA	1.03	0.8	1.44	1.56	1.5	1.23
1774	0.92	0.84	NA	0.51	1.57	1.06	1.18	0.6	1.19	0.81	1.24	0.87	NA	NA	0.78	0.48	0.5	0.6	0.93	0.92
1775	1.18	1.29	NA	1.03	1.91	1.07	1.51	0.72	1.22	0.88	1.44	1.35	NA	NA	1.12	1.01	1.29	1.43	1.42	1.52
1776	1.16	1.15	NA	0.69	1.42	0.79	1.07	0.56	0.94	0.69	0.89	0.9	NA	NA	0.84	0.68	0.86	1.01	1.06	1.21
1777	1.11	1.33	NA	0.65	1.34	0.61	1.11	0.42	0.89	0.64	0.75	0.78	0.4	NA	0.76	0.63	0.62	0.8	0.99	1.76
1778	1.09	1.6	NA	0.51	1.33	0.61	0.89	0.38	0.71	0.48	0.66	0.74	0.5	NA	0.67	0.6	0.65	1.15	0.97	1.62
1779	1.02	1	NA	0.74	1.22	0.56	0.66	0.32	0.71	0.55	0.74	0.74	0.47	NA	0.52	0.48	0.3	0.6	0.91	1.63
1780	1.11	1.16	NA	0.83	1.84	0.78	1	0.41	1.09	0.73	1.11	1.1	0.66	NA	0.81	0.83	0.82	0.84	1.14	1.87
1781	0.4	0.25	NA	0.11	0.4	0.05	0.25	0.03	0.15	0.07	0.27	0.2	0.53	NA	0.25	0.15	0.23	0.45	0.38	0.29
1782	0.45	0.55	NA	0.38	1.07	0.5	1.02	0.39	0.35	0.43	0.54	0.49	0.82	NA	1.03	0.53	0.3	0.34	0.62	0.7
1783	0.72	0.57	NA	0.44	1.55	0.5	0.85	0.25	0.33	0.48	0.51	0.38	0.93	NA	1.16	0.4	0.21	0.34	0.59	0.78
1784	0.94	0.72	NA	0.97	1.65	0.8	1.34	0.35	0.42	0.52	1.04	0.71	1.71	NA	1.55	0.53	0.57	0.72	0.99	1.1
1785	0.83	0.64	NA	0.75	0.95	0.56	1.05	0.25	0.35	0.57	0.81	0.62	0.82	NA	1.17	0.41	0.51	0.55	0.82	0.97
1786	0.74	0.61	NA	0.86	0.99	0.57	0.96	0.3	0.45	0.63	0.96	0.6	1.19	NA	0.87	0.39	0.41	0.69	0.97	1.14
1787	0.79	0.51	NA	0.91	1.12	0.7	0.97	0.33	0.53	0.54	1.25	0.82	1.33	NA	0.98	0.61	0.41	0.65	0.77	1.04
1788	1.14	0.9	NA	1.05	1.61	0.84	1.86	0.48	0.93	0.73	1.76	0.87	1.4	NA	1.17	0.64	0.71	0.83	1.21	1.46
1789	0.84	0.7	NA	1.12	2.04	0.95	2.3	0.58	1.15	0.71	1.5	1.09	1.32	NA	1.11	0.6	0.97	0.75	1.5	1.91
1790	0.99	0.71	1.56	1.3	1.72	0.86	1.79	0.67	0.92	0.71	1.61	0.99	2.24	NA	1.01	0.7	0.88	0.99	1.57	1.58
1791	1.07	0.9	1.95	1.34	1.86	0.97	1.54	0.73	1.28	0.86	1.29	1.13	2.19	NA	1.16	0.7	0.84	1.03	1.24	1.66
1792	1.17	1.07	1.83	0.91	2.17	1.2	1.45	0.5	1.26	0.85	1.32	1.16	1.94	NA	1.48	0.7	1.09	1.18	1.37	1.97
1793	0.75	0.82	1.51	0.91	1.67	1.18	1.18	0.56	0.94	0.54	0.93	1.12	0.88	NA	1.25	0.61	0.98	1.2	0.79	1.67
1794	1.12	0.9	1.4	0.56	1.76	1.23	0.55	0.26	1.19	0.56	0.62	0.93	1.18	NA	0.73	0.25	0.4	0.78	0.56	2.22
1795	0.71	0.78	0.57	0.32	1.28	0.93	0.29	0.16	0.7	0.46	0.46	0.67	0.98	NA	0.38	0.2	0.09	0.21	0.22	0.53
1796	0.36	0.39	0.69	0.56	1.26	0.94	0.47	0.31	0.76	0.42	0.41	0.59	0.94	NA	0.79	0.39	0.42	0.51	0.74	1.16
1797	0.49	0.58	0.84	0.61	1.24	1.1	0.54	0.32	0.67	0.49	0.41	0.63	1.23	NA	0.74	0.47	0.37	0.45	0.74	1.16
1798	0.6	0.55	0.77	0.49	1.2	1.01	0.83	0.38	0.56	0.44	0.55	0.63	1.39	NA	0.9	0.5	0.58	0.57	0.8	1.18
1799	0.54	0.47	0.61	0.32	1.02	0.63	0.53	0.29	0.37	0.27	0.35	0.42	0.91	NA	0.63	0.31	0.26	0.3	0.75	0.76
1800	0.48	0.44	0.79	0.45	1.02	0.4	0.83	0.34	0.34	0.21	0.43	0.43	0.96	NA	0.6	0.31	0.42	0.43	0.7	0.67
1801	0.41	0.45	0.6	0.46	0.61	0.33	0.78	0.24	0.24	0.13	0.39	0.37	1.11	NA	0.6	0.34	0.36	0.39	0.37	0.52
1802	0.75	0.64	0.91	0.73	1.25	0.64	1.38	0.37	0.41	0.21	0.83	0.67	1.31	NA	0.85	0.41	0.52	0.59	0.89	0.71
1803	0.46	0.35	0.01	0.02	0.55	0.26	0.07	0.01	0.25	0.04	0.21	0.04	1.08	NA	0.27	0.04	0.01	0.01	0.01	0.01
1804	0.64	0.6	0.81	0.53	1.22	0.52	0.89	0.37	0.46	0.31	0.49	0.51	1.7	NA	0.63	0.45	0.3	0.37	0.57	0.35
1805	0.55	0.58	0.64	0.54	0.8	0.31	0.51	0.26	0.39	0.18	0.54	0.36	1.34	NA	0.5	0.33	0.24	0.22	0.47	0.28
1806	0.72	0.72	0.93	0.59	0.92	0.39	0.59	0.2	0.61	0.2	0.52	0.34	1.51	NA	0.55	0.38	0.25	0.34	0.62	0.39
1807	0.85	1.09	1.38	0.78	1.33	0.55	2.1	0.43	0.83	0.28	1.03	0.48	2.25	NA	1.16	0.67	0.44	0.48	1.1	0.67
1808	0.94	1.07	1.12	0.88	1.44	0.54	1.7	0.52	0.55	0.17	1.28	0.51	2.13	NA	0.83	0.59	0.5	0.59	1.21	0.62
1809	0.93	0.92	1.3	1	1.51	0.61	1.45	0.48	0.88	0.28	1.19	0.62	1.98	NA	0.86	0.84	0.51	0.67	1.09	0.71
1810	0.58	0.67	0.85	0.41	0.9	0.26	0.41	0.31	0.41	0.24	0.62	0.29	1.15	NA	0.38	0.38	0.13	0.16	0.34	0.27
1811	0.99	1.27	1.81	1.39	1.31	0.8	1.19	0.63	0.84	0.55	1.75	1.1	2.36	NA	1.1	1.22	0.65	0.65	0.88	0.86
1812	0.96	1.05	0.93	0.64	1.09	0.72	0.65	0.42	0.55	0.42	0.99	0.85	2.19	2.14	0.5	0.52	0.52	0.65	0.77	0.87
1813	0.66	0.75	0.74	0.45	0.78	0.43	0.27	0.19	0.35	0.35	0.45	0.37	1.61	1.85	0.33	0.45	0.16	0.17	0.29	0.45
1814	0.52	0.68	0.45	0.16	0.59	0.35	0.22	0.16	0.24	0.3	0.38	0.3	1.39	1.74	0.21	0.26	0.04	0.02	0.35	0.1
1815	0.54	0.52	0.53	0.49	0.39	0.23	0.28	0.28	0.22	0.19	0.39	0.35	1.33	1.17	0.32	0.26	0.23	0.04	0.36	0.46
1816	0.46	0.5	0.34	0.3	0.36	0.24	0.35	0.23	0.13	0.21	0.41	0.28	1.4	1.19	0.23	0.39	0.05	0.24	0.25	0.22
1817	0.63	0.93	0.68	0.72	0.78	0.58	0.82	0.47	0.24	0.45	0.7	0.55	2.5	1.45	0.81	0.71	0.43	0.63	0.62	0.74
1818	0.56	0.7	0.66	0.61	0.51	0.3	0.71	0.37	0.3	0.37	0.55	0.43	1.51	1.21	0.43	0.49	0.23	0.27	0.54	0.45
1819	0.65	1	0.82	0.69	0.65	0.45	0.72	0.39	0.28	0.21	0.49	0.48	1.17	1.64	0.46	0.44	0.35	0.44	0.43	0.64
1820	0.66	1.29	0.96	0.52	0.52	0.31	0.58	0.3	0.32	0.22	0.43	0.51	1.38	1.88	0.33	0.29	0.22	0.21	0.27	0.41
1821	0.22	0.47	0.36	0.07	0.04	0.02	0.09	0.11	0.01	0.01	0.03	0.04	0.81	0.87	0.1	0.05	0.04	0.07	0.01	0.01
1822	1.28	1.56	1.71	0.83	0.89	0.44	1.42	0.4	0.34	0.35	1.09	0.76	1.27	1.49	0.62	0.78	0.47	0.59	0.72	1.03
1823	1.27	1.16	0.49	0.14	0.57	0.35	0.73	0.23	0.37	0.35	0.72	0.59	1.24	1.19	0.31	0.3	0.38	0.44	0.66	0.7
1824	1.02	1.16	0.58	0.38	0.59	0.37	0.72	0.23	0.38	0.28	0.56	0.53	1.32	1.27	0.38	0.43	0.38	0.4	0.48	0.4
1825	0.96	1	0.28	0.2	0.64	0.35	0.43	0.18	0.37	0.23	0.59	0.52	1.24	1.21	0.37	0.3	0.2	0.27	0.36	0.33
1826	0.83	0.82	0.34	0.25	0.58	0.33	0.41	0.23	0.4	0.2	0.9	0.52	1.02	1.21	0.37	0.42	0.16	0.27	0.34	0.31
1827	0.89	1.08	0.16	0.14	0.82	0.53	0.5	0.25	0.67	0.27	1.01	0.66	1.09	1.25	0.43	0.49	0.32	0.5	0.48	0.56
1828	0.59	0.45	0.01	0.14	0.48	0.37	0.38	0.14	0.56	0.17	0.55	0.38	0.66	0.64	0.34	0.25	0.19	0.24	0.29	0.26
1829	0.34	0.31	0.01	0.01	0.04	0.18	0.12	0.01	0.24	0.15	0.04	0.07	0.46	0.37	0.15	0.01	0.03	0.02	0.22	0.07
1830	0.4	0.28	0.15	0.14	0.4	0.31	0.34	0.16	0.36	0.14	0.3	0.25	0.6	0.68	0.34	0.34	0.12	0.23	0.28	0.19
1831	0.45	0.29	0.06	0.02	0.1	0.19	0.24	0.06	0.46	0.1	0.15	0.14	0.92	0.87	0.28	0.15	0.1	0.14	0.1	0.11
1832	0.27	0.15	0.02	0.01	0.11	0.09	0.12	0.07	0.35	0.17	0.15	0.1	0.78	0.78	0.09	0.05	0.02	0.04	0.21	0.08
1833	0.88	0.63	0.49	0.52	0.85	0.44	0.83	0.39	0.71	0.37	0.6	0.43	1.84	1.94	0.66	0.57	0.47	0.54	0.61	0.38
1834	0.89	0.67	0.37	0.36	0.88	0.62	0.71	0.36	1.21	0.62	0.67	0.53	2.12	2.74	0.61	0.58	0.65	0.61	0.59	0.59
1835	0.75	0.6	0.34	0.28	0.75	0.66	0.94	0.38	0.89	0.52	0.58	0.57	1.35	1.56	0.59	0.58	0.51	0.56	0.55	0.53
1836	0.72	0.62	0.28	0.18	0.56	0.53	0.35	0.26	0.73	0.41	0.59	0.53	1.24	1.56	0.37	0.32	0.28	0.44	0.43	0.4
1837	0.87	0.65	0.31	0.31	0.61	0.48	0.42	0.24	0.86	0.39	0.62	0.47	1.05	0.94	0.45	0.41	0.34	0.5	0.53	0.57
1838	0.98	0.57	0.34	0.35	0.8	0.67	0.53	0.29	0.82	0.46	0.54	0.46	1.09	1.21	0.44	0.38	0.4	0.45	0.54	0.86
1839	0.82	0.38	0.33	0.3	0.62	0.62	0.6	0.25	0.72	0.35	0.49	0.44	0.97	1.18	0.39	0.36	0.4	0.38	0.45	0.82
1840	0.86	0.45	0.34	0.16	0.27	0.36	0.4	0.19	0.62	0.3	0.32	0.27	0.81	0.75	0.31	0.22	0.18	0.22	0.44	0.59
1841	0.7	0.37	0.36	0.3	0.47	0.56	0.45	0.29	0.71	0.31	0.37	0.36	0.89	0.95	0.35	0.3	0.35	0.33	0.51	0.57
1842	1.04	0.64	0.59	0.51	0.58	0.65	0.84	0.32	0.83	0.52	0.56	0.63	1.6	1.56	0.59	0.56	0.65	0.6	0.75	0.83
1843	0.5	0.27	0.31	0.27	0.33	0.51	0.43	0.16	0.6	0.3	0.37	0.37	1.19	1.03	0.3	0.23	0.32	0.21	0.34	0.48
1844	0.67	0.37	0.67	0.64	0.64	0.77	0.67	0.26	0.93	0.47	0.48	0.62	1.35	1.42	0.53	0.49	0.43	0.47	0.64	0.64
1845	0.73	0.42	0.48	0.55	0.48	0.65	0.71	0.27	0.74	0.44	0.48	0.75	1.19	0.99	0.41	0.48	0.43	0.31	0.67	0.48
1846	0.96	0.6	1.1	0.83	1.37	1.47	1.35	0.39	1.75	0.82	0.49	1	1.42	0.95	0.79	0.59	0.56	0.53	1.14	0.77
1847	1.23	0.71	1.37	1.11	1.39	1.4	1.48	0.54	1.62	0.95	1.07	1.59	2.28	1.14	0.8	0.79	1.17	0.97	1.56	0.94
1848	0.85	0.7	0.86	0.72	0.79	0.88	0.84	0.4	1.42	0.65	0.66	1.05	1.39	0.87	0.63	0.53	0.4	0.47	0.93	0.7
1849	1.26	1	1.26	1.09	1.65	1.49	1.37	0.62	1.7	1.18	1	1.62	1.82	1.16	0.82	0.8	0.99	0.86	1.7	1.15
1850	0.89	0.61	0.9	0.64	1.2	0.97	0.92	0.37	1.23	0.68	0.82	0.99	1.51	0.66	0.51	0.6	0.65	0.67	0.97	0.88
1851	0.65	0.51	0.5	0.42	0.56	0.58	0.44	0.21	0.89	0.39	0.64	0.61	1.28	0.73	0.47	0.44	0.47	0.29	0.63	0.75
1852	0.92	0.86	0.77	0.73	0.76	0.79	0.69	0.47	1.17	0.59	1.21	1.21	1.6	0.85	0.65	0.62	0.69	0.73	1.04	1.26
1853	0.77	0.66	0.66	0.53	0.6	0.54	0.52	0.38	0.85	0.4	1.21	0.91	1.59	0.72	0.5	0.52	0.51	0.46	0.84	0.74
1854	0.78	0.64	0.83	0.74	0.79	0.72	0.89	0.46	0.95	0.45	1.6	0.9	1.96	1.13	0.6	0.52	0.67	0.51	1.08	0.91
1855	0.65	0.51	0.9	0.66	0.93	0.78	0.85	0.46	0.96	0.54	1.41	0.81	1.94	1.25	0.53	0.58	0.85	0.54	1.05	0.95
1856	0.7	0.5	0.81	0.7	0.7	0.67	1.13	0.4	0.95	0.46	1.49	1.07	1.5	0.8	0.48	0.41	0.58	0.38	0.84	1
1857	0.91	0.69	0.68	0.7	0.8	0.69	1.53	0.44	0.98	0.49	1.82	1.52	1.82	1.58	0.57	0.57	0.75	0.48	1.13	1.15
1858	0.78	0.81	0.84	0.78	0.83	0.86	1.02	0.51	0.91	0.52	1.49	1.19	1.5	1.22	0.57	0.53	0.71	0.73	1.03	1.03
1859	0.75	0.7	1	0.8	0.72	0.78	0.91	0.41	0.91	0.35	1.31	0.98	1.59	1.14	0.6	0.49	0.68	0.66	0.85	1.32
1860	0.52	0.64	0.98	0.73	0.78	0.94	0.49	0.3	1.01	0.52	0.74	0.56	1.26	0.9	0.28	0.22	0.31	0.28	0.57	0.9
1861	0.84	0.78	1.2	0.89	1.02	1.17	0.88	0.58	1	0.6	1.22	0.95	1.65	1.64	0.62	0.61	0.5	0.53	0.66	1.49
1862	0.87	0.68	1.39	0.91	1.32	1.02	1.03	0.55	1.27	0.69	1.44	0.97	2	2.1	0.73	0.56	0.7	0.62	1.14	1.7
1863	0.98	0.71	1.73	0.97	1.42	1.13	0.89	0.5	1.26	0.72	1.69	0.94	2.22	2.25	0.95	0.68	1.01	0.63	1.02	1.56
1864	0.93	0.59	1.15	0.6	1.08	0.82	0.58	0.37	1.04	0.55	0.9	0.66	1.7	1.52	0.5	0.49	0.79	0.52	0.81	1.45
1865	0.81	0.72	1.47	0.78	1	0.95	0.91	0.58	0.94	0.44	0.99	0.56	1.64	1.8	0.55	0.47	0.86	0.65	0.9	1.69
1866	0.7	0.45	0.88	0.53	0.65	0.65	0.69	0.47	0.81	0.38	0.88	0.5	1.28	1.51	0.49	0.42	0.8	0.52	0.69	0.88
1867	0.79	0.62	1.63	0.84	1.47	1.19	0.99	0.54	1.33	0.78	1.57	0.8	1.81	1.72	0.63	0.56	1.04	0.58	0.72	1.27
1868	0.94	0.7	1.04	0.52	1.83	1.31	1.23	0.6	1.54	0.91	0.94	0.55	1.16	1.18	0.62	0.53	0.96	0.76	1.25	1.65
