# Esper - Homburg - PCAB - ITRDB GERM240
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30745
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30745.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ240-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ240-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ240.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ240.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-15
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-15
#--------------------
# Title
#   Study_Name: Esper - Homburg - PCAB - ITRDB GERM240
#--------------------
# Investigators
#   Investigators: Esper, J.(https://orcid.org/0000-0003-3919-014X); Kochbeck, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Missing rings were inserted with the value 1. NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Homburg
#   Location: Germany
#   Northernmost_Latitude: 49.29578
#   Southernmost_Latitude: 49.29578
#   Easternmost_Longitude: 7.32473
#   Westernmost_Longitude: 7.32473
#   Elevation_m: 340
#--------------------
# Data_Collection
#   Collection_Name: GERM240
#   First_Year: 1938
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EDS0101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0104a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0104a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0104c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0104c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0106b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0106b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0107a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0107a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0107b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0107b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0108a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0108a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0108b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0108b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0109b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0109b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0110b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0110b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0112a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0112a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0113a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0113a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0113b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0113b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0114b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0114b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0115a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0115a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0115b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0115b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0118a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0118a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0118b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0118b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0119a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0119a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0119b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0119b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0120a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0120a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0121b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0121b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0122a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0122a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0122b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0122b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0123b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0123b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0124a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0124a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0124b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0124b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0125a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0125a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0126a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0126a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0126b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0126b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0127b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0127b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0131a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0131a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0131b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0131b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0134a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0134a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0134b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0134b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0139a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0139a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0139b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0139b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0140a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0140a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0140b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0140b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDS0144a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDS0144a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EDS0101a_raw	EDS0104a_raw	EDS0104c_raw	EDS0106b_raw	EDS0107a_raw	EDS0107b_raw	EDS0108a_raw	EDS0108b_raw	EDS0109b_raw	EDS0110b_raw	EDS0112a_raw	EDS0113a_raw	EDS0113b_raw	EDS0114b_raw	EDS0115a_raw	EDS0115b_raw	EDS0118a_raw	EDS0118b_raw	EDS0119a_raw	EDS0119b_raw	EDS0120a_raw	EDS0121b_raw	EDS0122a_raw	EDS0122b_raw	EDS0123b_raw	EDS0124a_raw	EDS0124b_raw	EDS0125a_raw	EDS0126a_raw	EDS0126b_raw	EDS0127b_raw	EDS0131a_raw	EDS0131b_raw	EDS0134a_raw	EDS0134b_raw	EDS0139a_raw	EDS0139b_raw	EDS0140a_raw	EDS0140b_raw	EDS0144a_raw
1938	3.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	5.56	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	5.97	4.41	NA	NA	NA	NA	NA	4.51	NA	NA	NA	NA	NA	NA	3.86	NA	NA	NA	NA	4.81	NA	NA	NA	NA	NA	NA	NA	NA	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1941	3.5	4.61	NA	NA	NA	NA	NA	4.35	NA	NA	NA	NA	NA	NA	2.72	NA	NA	NA	NA	3.76	NA	NA	NA	NA	NA	NA	NA	NA	3.64	NA	3.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
1942	4.28	3.73	NA	NA	NA	NA	NA	3.13	NA	NA	NA	NA	NA	NA	2.82	NA	NA	NA	NA	3.89	NA	NA	NA	NA	NA	NA	NA	NA	3.52	NA	5.21	3.44	NA	NA	NA	3.08	NA	NA	4.03	NA
1943	2.84	4.41	NA	NA	NA	NA	2.08	2.05	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	1.95	NA	NA	NA	4.9	NA	NA	NA	NA	3.61	NA	3.79	2.88	NA	NA	2.51	2.38	NA	NA	1.81	NA
1944	2.97	2.98	NA	NA	NA	NA	1.76	1.95	NA	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	2.55	NA	NA	NA	3.96	NA	NA	NA	NA	2.69	NA	3.09	1.55	NA	NA	2.7	1.94	2.06	NA	1.76	NA
1945	3.45	2.71	NA	2.67	NA	NA	1.68	2.56	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	1.95	2.94	NA	NA	3.09	NA	NA	NA	NA	2.88	NA	3.29	1.69	NA	NA	2.68	1.77	1.97	2.34	2.01	NA
1946	3.35	1.21	NA	1.88	NA	NA	1.92	1.57	NA	NA	NA	NA	NA	NA	1.86	NA	NA	NA	NA	2.12	3.69	NA	NA	2.63	2.86	NA	NA	NA	3.12	NA	2.69	2.2	NA	NA	2.1	2.02	2.72	2.46	1.54	NA
1947	1.29	1.79	NA	2.45	NA	2.1	1.71	2.45	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	NA	1.86	1.96	NA	0.28	2.96	1.41	NA	NA	NA	2.92	NA	1.57	2.6	NA	NA	1.21	1.99	2.56	1.72	1.16	NA
1948	4.37	3.33	NA	3.52	NA	2.96	1.92	1.93	NA	NA	NA	NA	NA	NA	1.36	NA	NA	2.7	NA	1.89	2.25	NA	0.23	3.56	1.43	NA	NA	NA	2.53	NA	1.54	2.24	NA	4.11	2.88	1.97	2.78	2.57	1.77	NA
1949	3.08	2.09	NA	4.21	NA	1.71	1.8	2.37	NA	NA	NA	NA	4.16	NA	1.28	NA	NA	3.39	NA	1.93	1.9	NA	0.46	1.78	1.1	NA	NA	NA	2.75	NA	2	3.34	NA	2.67	3.44	2.64	3.2	2.6	1.72	NA
1950	4.58	2.34	2.31	2.25	NA	2.1	2.07	2.9	NA	NA	NA	NA	3.86	NA	1.42	NA	3.68	3.21	1.87	2.02	2.49	NA	0.38	1.69	1.77	NA	NA	3.26	3.58	NA	2.58	4.1	NA	2.97	3.62	3.72	3.66	2.71	1.81	NA
1951	3.55	1.74	1.5	2.73	NA	1.72	2.02	1.87	NA	NA	NA	NA	3.93	NA	1.17	NA	3.49	4.04	1.61	2.05	3.71	NA	0.4	1.47	1.81	NA	NA	3.97	3.56	3.59	2.72	4.07	NA	3.3	3.76	3.45	4.56	3.39	2.26	NA
1952	2.19	1.38	2.2	2.12	1.5	1.24	1.26	1.95	2.77	NA	NA	3.72	1.27	NA	0.47	NA	2.91	3.16	1.29	1.96	3.49	NA	0.9	1.27	1.09	NA	2.1	1.93	2.3	2.68	1.4	2.22	NA	1.93	1.98	2.54	3.16	2.33	1.86	NA
1953	2.71	1.57	1.35	1.63	1.93	2.28	1.48	1.32	3.55	NA	NA	6.6	4.67	NA	1.14	NA	5.61	4.91	2.17	2.62	3.57	NA	0.62	1.19	1.42	1.91	2.66	2.39	3.81	4.9	2.16	2.14	NA	2.44	3.01	3.27	3.97	3.42	1.42	2.55
1954	4.38	1.94	2.5	3.34	1.77	1.65	2.29	1.23	3.12	NA	NA	8.27	7.73	NA	1.62	NA	4.17	3.9	2.44	2.33	3.91	NA	1.08	2.08	1.87	1.73	2.94	2.73	2.65	4.26	2.41	2.15	NA	3.21	3.36	3.04	3.89	3.12	2.06	3.19
1955	5.72	2.58	2.6	2.25	3.4	2.54	2.14	3.14	5	NA	4.11	7.03	7.31	NA	2.03	NA	5.02	4.56	3.2	3.78	4.9	NA	2.44	2.47	1.88	3.49	3.52	3.18	3.93	5.4	2.77	2.23	NA	3.61	4.36	2.49	4.7	3.49	2.25	2.87
1956	8.72	2.76	2.87	2.14	2.69	2.8	2.44	3.21	4.69	NA	4.96	6.8	7.86	NA	2.29	NA	4.71	5.23	3.24	5.16	4.69	NA	1.69	3.55	2.4	2.78	2.84	2.6	3.66	5	2.54	2.39	NA	3.9	4	2.57	4.33	2.96	2.12	3.32
1957	5.02	2.01	2.08	1.8	2.79	1.89	1.92	2.51	3.79	NA	5.03	6.2	5.04	NA	1.29	NA	3.9	8.05	2.67	3.21	3.78	NA	2.67	2.59	2.04	2.74	3.35	2.52	3.29	3.64	1.89	1.88	NA	3.67	3.18	1.94	2.93	2.29	1.97	1.95
1958	5.51	3.37	3.55	3.5	4.6	2.99	3.8	4.48	3.29	NA	2.46	7.75	4.99	NA	1.6	NA	4.77	7.32	3.28	3.23	4	NA	1.4	3.4	2.44	4.62	3.41	4.57	4.02	5.21	2.35	3.38	NA	3.79	3.63	2.34	2.85	3.05	2.17	2.85
1959	2.51	1.31	1.27	3.02	2.71	2.01	2.17	2.17	2.99	NA	3.12	6.68	4.67	NA	0.9	NA	4.04	4.71	2.56	2.35	2.6	NA	0.36	1.9	1.49	2.67	2.62	2.37	2.05	3.08	1.57	2.14	NA	1.79	1.91	1.59	2.09	2.02	1.88	1.53
1960	3.09	1.62	1.48	4.26	3.47	2.03	2.17	2.92	4.09	3.81	3.86	7.2	6.29	1.76	1.52	NA	5.24	4.19	3.49	3.77	4.61	NA	2	1.5	3.26	3.35	3.52	3.9	3.77	3.24	2.06	2.56	NA	2.33	2.97	1.63	1.6	1.61	1.06	2.19
1961	3.04	0.99	1.85	2.33	3.4	2.15	1.94	2.51	3.49	2.49	2.97	8.08	5.88	1.87	0.85	NA	5.04	5.79	2.97	3.03	4.69	NA	2.29	1.3	2.53	3.45	2.57	3.49	3.6	4.29	2.01	2.17	NA	2.29	2.6	1.65	1.05	1.84	0.82	2.29
1962	1.4	0.81	1.07	1.4	1.89	1.18	1	1.6	2.84	1.6	3	6.73	4.29	1.11	1.32	NA	3.75	4.41	2.06	2.58	5.63	NA	1.96	0.8	1.5	1.97	1.1	1.88	2.34	3.5	1.96	1.74	NA	1.54	1.31	1.46	1.06	1.11	1.09	1.16
1963	2.59	2.29	2.12	1.63	2.09	1.41	1.43	2.55	3.27	2.14	4.57	9.75	5.01	1.55	1.63	NA	4.68	5.12	2.81	3.64	4.14	NA	2.71	1.92	2.43	1.93	1.5	1.89	3.1	3.33	2.18	2.58	NA	2.64	2.94	2.04	2.14	1.44	0.68	1.19
1964	1.48	1.65	1.51	0.77	1.24	1.02	0.93	1.42	2.05	1.7	2.37	7.39	4.87	1.24	1.78	NA	2.75	3.36	1.19	1.5	3.33	NA	1.66	1.24	1.21	1.24	0.85	1.07	1.81	1.75	1.03	1.51	NA	1.19	1.17	0.01	1.76	0.95	0.5	0.66
1965	2.81	2.12	2.08	1.52	3.22	1.75	1.43	2.87	2.83	1.64	1.98	9.17	6.72	1.08	1.59	NA	4.1	3.07	1.59	1.49	6.22	NA	2.05	2.45	2.31	3.07	1.97	2.52	3.27	3.14	2.05	1.89	NA	2.46	2.61	1.24	1.82	1.29	0.56	1.52
1966	1.9	1.18	1.38	1.85	2.51	1.21	1.43	2.33	5.05	1.9	1.85	8.66	4.52	1.03	1.51	3.74	3.87	2.84	1.79	1.37	3.82	NA	1.88	2.13	3.26	2.48	1.55	0.01	4	3.85	2.08	2.21	NA	1.67	1.78	1.15	1.29	1.25	1.2	1.46
1967	2.53	1.8	3.51	1.35	3.61	1.93	1.68	3.83	6.6	2.57	1.93	9.05	6.73	2.41	1.78	4.48	7.98	3.49	2.89	3.7	4.68	NA	1.5	2.94	3.59	3.52	1.49	2.71	4.46	4.06	2.63	2.13	NA	2.57	2.59	1.35	1.8	2.48	1.77	1.71
1968	7.24	3.2	4.07	1.05	3.05	2.54	1.62	3.3	5.06	2.86	2.57	9.82	6.83	1.94	1.7	3.22	5.89	3.18	3.03	3.69	2.47	NA	2.08	2.78	4.64	3.08	1.91	3.3	3.73	4.17	2.6	2.79	NA	1.83	2.56	1.21	1.69	1.95	0.88	1.99
1969	6.22	2.2	2.71	0.68	2.23	3.08	1.62	2.65	4.22	3.48	1.58	8.07	5.2	3.48	1.74	2.98	5.22	3.19	2.25	2.98	2.12	NA	2.41	2.43	5.1	2.29	2.22	2.32	3.37	4.27	2.7	2.63	NA	1.92	2.07	1.23	1.7	1.73	1.13	1.79
1970	7.56	2.94	2.63	1.38	1.94	2.83	1.59	2.58	5.99	2.71	1.33	7.97	4.22	1.79	1.47	2.46	4.47	4.37	2.67	2.77	3.3	NA	2.59	3.34	3.94	1.85	1.65	3.21	3.39	4.6	1.86	2.6	NA	1.99	2.03	1.53	1.61	1.56	1.19	2.17
1971	6.31	2.21	3.05	1.33	1.67	2.64	1.54	2.48	2.72	2.89	0.68	9.16	5.18	1.96	1.38	2.94	3.99	5.28	1.56	2.56	3.19	NA	1.66	2.27	2.1	1.67	1.01	2.74	2.3	2.33	1.36	2	NA	2.03	1.73	1.28	1.46	1.66	1.12	1.98
1972	6.22	2.23	3.09	1.12	1.55	2.79	1.9	2.62	3.28	2.79	0.97	8.9	5.8	2.77	2.02	2.75	3.64	6.04	1.61	3.09	2.37	2.27	2.04	1.46	1.8	1.59	1.03	1.48	2.57	2.44	1.24	1.88	NA	2.24	1.81	1.65	2.4	1.94	1.05	2.14
1973	3.14	1.43	1.63	1.3	1.26	2.03	1.32	1.38	3.2	2.05	0.79	6.28	4.51	0.75	1.26	2.66	2.91	4.08	1.38	2.08	1.9	2.57	1.22	1.32	1.43	1.2	0.99	1.53	1.89	1.72	0.83	1.64	NA	1.65	1.38	1.23	1.62	1.1	0.94	1.53
1974	1.42	1.09	0.01	0.91	0.85	1.52	0.99	1.08	0.73	1.81	0.84	5.94	4.09	0.7	1.54	3.13	1.2	1.69	1.02	1.29	1.4	1.39	1.09	1.01	0.01	0.91	0.7	0.01	0.65	0.92	0.79	1.69	NA	0.97	0.61	0.65	0.86	0.93	0.9	1.22
