# Pilcher - Ludlow - QURO - ITRDB BRIT010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4222
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4222.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-05-06
#--------------------
# File_Last_Modified_Date
#   Date: 2015-05-06
#--------------------
# Title
#   Study_Name: Pilcher - Ludlow - QURO - ITRDB BRIT010
#--------------------
# Investigators
#   Investigators: Pilcher, J.R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ludlow
#   Location: United Kingdom
#   Northernmost_Latitude: 52.35
#   Southernmost_Latitude: 52.35
#   Easternmost_Longitude: -2.73
#   Westernmost_Longitude: -2.73
#   Elevation_m: 185
#--------------------
# Data_Collection
#   Collection_Name: BRIT010
#   First_Year: 1823
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q3472_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3472; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3474_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3474; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3475_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3475; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3476_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3476; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3477_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3477; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3478_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3478; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3479_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3479; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3480_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3480; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3481_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3481; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3482_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3482; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3483_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3483; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3484_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3484; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3485_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3485; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3486_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3486; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3487_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3487; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q3472_raw	Q3474_raw	Q3475_raw	Q3476_raw	Q3477_raw	Q3478_raw	Q3479_raw	Q3480_raw	Q3481_raw	Q3482_raw	Q3483_raw	Q3484_raw	Q3485_raw	Q3486_raw	Q3487_raw
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA
1825	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	2.12	2.35	NA	NA
1826	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12	1.34	1.32	NA	NA
1827	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	2.2	1.67	NA	NA
1828	1.71	NA	NA	NA	NA	NA	NA	NA	2.89	NA	1.88	1.87	2.17	NA	NA
1829	1.9	NA	NA	NA	NA	NA	NA	NA	3.77	NA	2.5	2.55	2.08	NA	NA
1830	2.37	NA	NA	NA	NA	NA	NA	NA	3.54	NA	2.58	2.61	2.85	NA	NA
1831	3.06	NA	NA	NA	NA	NA	NA	NA	3.75	3.57	2.79	2.56	2.99	NA	3.23
1832	1.88	NA	NA	NA	2.26	NA	NA	NA	2.52	2.78	2.79	2.09	2.6	NA	2.51
1833	3.01	NA	NA	3.3	3.08	NA	NA	NA	2.63	3.58	2.97	2.64	2.47	NA	2.21
1834	2.54	NA	NA	3.73	2.82	NA	NA	NA	2.37	3.72	2.23	2.53	2.8	NA	2.85
1835	2.07	NA	NA	2.77	2.51	NA	NA	NA	2.31	2.91	2.18	1.95	2.51	NA	2.49
1836	2.01	NA	NA	2.72	2.35	1.97	NA	NA	1.9	1.87	1.73	1.72	1.91	NA	1.99
1837	2.15	NA	NA	3.43	2.64	2.77	NA	NA	1.99	2.26	2.07	1.65	2.44	NA	2.14
1838	1.25	NA	NA	1.98	1.24	1.45	NA	NA	1.35	1.05	1.25	1.28	1.51	NA	1.6
1839	1.89	NA	NA	2.49	0.99	1.8	NA	NA	2.09	1.22	1.65	1.66	1.45	NA	1.96
1840	1.15	NA	NA	1.69	0.98	1.35	NA	NA	1.13	0.82	1.32	0.85	1.13	NA	1.29
1841	2	NA	NA	2.81	0.95	2.36	NA	NA	1.89	0.63	1.65	1.11	1.35	NA	2.23
1842	2.23	NA	NA	2.72	3.08	2.08	NA	NA	1.84	1.19	1.86	1	1.51	NA	2.06
1843	1.73	NA	NA	2.66	2.12	2.04	NA	NA	1.53	1	1.51	0.95	1.28	NA	2.4
1844	1.07	NA	NA	1.35	1.22	1.1	NA	NA	0.9	1.06	0.74	0.78	0.72	NA	0.87
1845	0.94	NA	NA	2.48	1.59	2.12	NA	NA	1.23	1.18	1.15	1.05	1.49	NA	1.74
1846	2.06	NA	NA	2.36	1.77	2.07	NA	NA	1.33	1	1.22	1.11	1.05	NA	1.67
1847	0.95	NA	NA	1.13	0.88	1.92	NA	NA	1.11	0.58	0.81	0.73	0.72	NA	0.81
1848	1.04	NA	NA	1.66	0.67	1.28	NA	NA	0.89	0.44	0.47	0.52	0.67	NA	0.98
1849	1.49	NA	NA	1.61	2.36	2.67	NA	2.06	1.35	0.86	1.02	1.42	1.19	NA	1.12
1850	1.61	NA	NA	1.46	3.24	2.79	2.25	2.16	1.49	1.31	1.23	1.84	1.69	NA	1.48
1851	2.03	3.73	NA	1.96	3.54	2.8	2.9	2.57	2.07	1.77	1.73	2.13	2.14	2.02	1.92
1852	1.49	2.95	NA	1.92	3.2	2.84	2.75	1.81	1.5	1.38	1.61	2.03	1.9	2.33	2.02
1853	1.16	2.56	NA	1.25	3.59	2.16	2.92	1.74	1.68	1.04	1.77	2.32	1.98	2.33	1.64
1854	1.07	1.56	NA	1.12	2.82	2.73	1.59	1.42	1.33	0.76	1.62	1.45	1.37	1.31	1.27
1855	0.92	2.2	1.99	1.52	2.45	3.32	1.52	1.38	1.74	1.28	1.64	1.11	1.63	1.98	1.95
1856	0.97	1.48	1.9	1.18	1.92	2.8	1.7	1.22	1.24	1.17	2.14	1.2	0.87	1.48	1.11
1857	1.42	2.53	2.85	1.86	3.38	3.02	2.61	1.86	2.09	1.24	2.63	2.02	0.79	1.82	1.59
1858	1.26	2.35	1.4	1.65	1.76	2.28	1.75	1.81	1.71	0.96	1.99	1.83	0.7	2.08	1.32
1859	1.07	2.11	2.22	1.68	2.42	2.68	1.87	2.18	1.69	1.26	1.97	2	1.41	2.82	1.18
1860	1	1.76	1.56	1.51	1.52	1.88	1	1.51	1.02	0.82	1.35	2	1.64	1.73	1.38
1861	1.6	2.98	3.49	1.69	2.78	4.11	1.01	1.45	1.32	1.37	1.62	3.19	1.98	2.95	1.74
1862	1.04	2.19	1.59	1.49	2.07	2.45	1.03	0.75	1.03	1.44	0.92	3.03	1.25	1.64	1.72
1863	0.65	1.11	0.89	1.04	1.25	1.13	0.4	0.7	0.83	1.15	0.83	0.91	1.31	1	1.01
1864	0.49	0.86	0.53	0.92	0.88	1.01	0.25	0.61	0.59	0.71	0.38	0.72	0.73	0.62	0.4
1865	1.04	1.46	0.58	0.9	1.33	1.25	0.48	0.77	0.81	0.62	0.77	0.85	1.01	0.83	0.63
1866	0.53	1.43	0.56	1.08	0.91	1.23	0.52	1.03	1.06	0.75	0.47	0.86	1.29	1.04	0.76
1867	0.51	1.47	1.18	0.83	1.37	1.78	0.68	1.2	0.96	0.9	0.63	0.88	1.55	1.68	1.05
1868	0.68	1.87	0.94	0.77	1.81	1.45	0.79	1.68	1.03	1.04	0.68	1.07	1.37	1.4	0.97
1869	0.51	1.55	0.78	0.72	1.29	1.27	0.79	1.04	0.95	0.58	0.42	0.65	1.16	1.15	0.77
1870	0.61	1.79	0.81	0.67	1.31	1.48	0.71	1.21	0.95	0.7	0.58	0.75	1.07	1.19	0.83
1871	0.51	1.79	0.59	0.7	1.35	1.76	1.02	1.25	0.95	0.75	0.53	1.05	1.05	1.63	1.04
1872	0.7	1.41	0.7	0.77	1.63	1.48	1.1	1.4	1.01	0.96	0.78	1.25	1.26	1.46	1.17
1873	0.54	1.8	0.9	0.94	1.11	1.54	1.47	1.44	1.32	1.3	0.79	1.61	1.2	1.41	0.94
1874	0.58	1.42	0.67	0.68	0.91	1.01	0.83	1.23	0.76	0.81	0.63	1.13	0.97	0.73	0.5
1875	0.58	1.7	1.26	1.1	1.39	1.72	1.5	1.63	1.01	1.53	0.86	1.55	1.35	2.1	0.98
1876	0.52	1.12	0.67	0.69	1.07	1.06	0.74	1.24	0.76	1.09	0.69	0.94	0.77	0.95	0.49
1877	0.52	1.46	0.89	0.93	1.08	1.17	0.85	1.08	0.88	0.89	0.61	1.25	0.82	1.28	0.73
1878	0.82	1.52	0.92	0.93	1.3	1.51	1.17	1.44	1.03	1.08	0.93	1.14	1.22	1.56	0.99
1879	0.58	1.55	0.74	0.77	1.29	1.52	1.57	1.34	0.92	1.06	0.68	1.15	0.89	1.33	0.71
1880	0.62	1.66	0.89	0.76	1.12	1.27	1.34	1.31	0.99	1.08	0.64	1.18	0.94	1.39	0.61
1881	0.49	0.88	0.26	0.68	0.75	0.92	0.64	0.83	0.89	0.8	0.65	0.9	0.47	0.97	0.54
1882	0.52	1.01	0.3	0.79	0.91	0.81	0.82	0.75	0.7	0.55	0.6	0.66	0.48	0.98	0.54
1883	0.59	1.25	0.78	0.79	0.97	0.96	0.89	1.19	0.8	0.95	0.65	0.75	0.57	1.01	0.55
1884	0.68	1.18	0.87	0.97	1.03	1.1	0.72	1.16	0.69	1.07	0.63	0.72	0.82	1.17	0.63
1885	0.6	1.22	0.77	0.87	0.97	1.14	0.86	1.03	0.92	0.77	0.63	0.72	0.72	1.09	0.74
1886	0.53	1.41	0.43	0.85	0.8	0.89	0.93	0.92	0.86	0.45	0.61	0.87	0.6	1.19	0.73
1887	0.5	1.12	0.58	0.71	0.68	0.73	0.59	0.73	0.72	0.61	0.63	0.64	0.59	0.98	0.51
