# Neuwirth - Nordrhein-Westfalen/Oberbergisches drl03 - FASY - ITRDB GERM201
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16719
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16719.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ201-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ201-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ201.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ201.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Nordrhein-Westfalen/Oberbergisches drl03 - FASY - ITRDB GERM201
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Oberbergisches Land drl03
#   Location: Germany
#   Northernmost_Latitude: 50.9667
#   Southernmost_Latitude: 50.9667
#   Easternmost_Longitude: 7.7167
#   Westernmost_Longitude: 7.7167
#   Elevation_m: 260
#--------------------
# Data_Collection
#   Collection_Name: GERM201
#   First_Year: 1857
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drl0301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0303m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0303m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0304m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0304m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0306m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0306m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0309m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0309m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0310m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0310m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0311m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0311m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drl0312m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drl0312m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drl0301m_raw	drl0302m_raw	drl0303m_raw	drl0304m_raw	drl0305m_raw	drl0306m_raw	drl0307m_raw	drl0308m_raw	drl0309m_raw	drl0310m_raw	drl0311m_raw	drl0312m_raw
1857	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	2.05	2.34	NA	NA	NA	NA	NA	NA	2.35	NA	NA
1861	NA	2.12	2.38	NA	NA	NA	NA	NA	NA	3.68	NA	NA
1862	NA	2.66	2.29	NA	NA	NA	NA	NA	NA	3.25	NA	NA
1863	NA	2.3	1.69	NA	NA	NA	NA	NA	NA	2.45	NA	NA
1864	NA	1.9	1.87	NA	NA	NA	NA	NA	NA	2.5	4.63	NA
1865	2.22	1.06	1.78	NA	NA	NA	NA	NA	NA	2.17	6.62	NA
1866	2.14	1.15	1.53	NA	NA	NA	NA	NA	NA	1.48	6.12	NA
1867	2.05	1.16	1.87	NA	NA	NA	NA	NA	1.76	2.05	7.19	NA
1868	1.56	0.68	0.95	2.23	NA	NA	NA	NA	0.69	0.96	2.51	NA
1869	2.04	1.45	1.81	2.61	NA	NA	NA	NA	1.66	1.84	2.78	NA
1870	1.84	0.92	2.1	3.29	1.1	NA	NA	NA	1.06	1.59	2.97	NA
1871	1.59	0.6	1.43	2.52	0.73	3.64	NA	NA	1.19	1.3	3.41	1.56
1872	2.27	1.28	1.6	3.26	0.99	2.54	NA	NA	1.48	1.31	3.32	1.73
1873	1.95	0.72	1.55	3.7	0.7	3.29	NA	NA	1.88	1.49	2.96	1.48
1874	1.55	0.88	1.4	2.45	0.78	2.85	NA	NA	1.64	1.32	2.16	1.29
1875	2.06	1.46	2.01	3.96	1.13	4.14	NA	NA	3.34	1.31	3.28	1.73
1876	1.84	1.14	1.92	2.55	0.65	3.15	NA	NA	2.39	1.44	2.1	1.41
1877	1.97	1.52	2.03	3.24	0.96	2.25	1.92	NA	2.18	1.17	2.6	1.46
1878	3.65	2.36	2.49	4.24	1.61	3.29	3.1	NA	2.9	2.34	3.99	2.02
1879	3.82	2.48	2.22	3.23	2.66	2.46	2.83	NA	2.7	2.88	4.1	1.33
1880	3.68	1.86	2.12	3.82	2.53	2.52	3.16	NA	2.55	2.48	4.06	1.71
1881	2.52	1.54	1.58	2.73	2.37	1.87	2.25	NA	2.22	2.94	2.9	1.34
1882	2.62	1.98	2.23	1.9	2.5	2.06	2.59	NA	2.44	2.76	3.28	1.21
1883	2.16	1.48	1.56	1.57	2.22	2.03	2.48	NA	2.11	2.68	2.02	0.86
1884	2.91	2.44	2.26	1.25	2.94	3.07	2.43	2.49	2.77	2.89	2.61	1.27
1885	1.96	1.64	0.93	0.9	1.96	2.06	1.28	1.89	1.65	1.64	1.54	0.52
1886	2.09	2.12	1.42	0.82	2.75	2.09	1.28	2.22	1.57	2.15	2.68	0.77
1887	1.58	1.91	1.83	1.12	1.78	1.88	1.14	1.93	1.14	1.64	1.63	0.74
1888	1.25	1.72	1.45	2.3	1.57	1.47	1.08	1.42	1.08	1.24	1.54	0.57
1889	1.54	2.08	1.66	3.22	1.64	1.62	1.18	1.51	0.89	1.15	1.66	0.68
1890	2.42	3.06	3.25	3.46	2.4	2.03	1.47	1.69	1.53	1.79	1.69	0.43
1891	2.16	2.36	2.84	2.84	2.67	2.13	1.45	1.91	1.6	1.62	1.57	0.63
1892	2.33	2.16	2.86	1.86	2.38	1.48	1.46	1.74	1.61	1.26	1.44	0.61
1893	1.84	1.78	1.64	1.26	1.38	1.15	1.1	1.48	1.39	1.04	1.02	0.19
1894	2.66	2.08	2.39	1.57	2.16	1.47	1.58	2.23	1.38	1.25	1.85	1.46
1895	2.84	2.67	3.24	2.1	2.8	1.39	2.02	2.35	1.72	1.78	2.22	3.1
1896	2.42	2.22	2.38	1.2	2.04	1.06	1.36	1.93	1.33	1.35	1.65	3.7
1897	2.75	2.59	3.12	1.88	2.03	1.28	1.56	2.21	1.39	1.42	2.17	2.85
1898	2.56	2.23	2.96	2.28	2.06	0.95	1.16	1.97	1.72	1.43	2.42	3.21
1899	2.46	1.9	1.89	2.04	2.44	1.31	1.38	1.63	1.94	1.02	2.23	2.79
1900	2.18	1.47	1.7	1.86	1.81	1.43	1.28	1.44	1.43	1	2.32	3.31
1901	1.92	1.64	1.84	2.02	1.82	1.86	1.32	1.86	2.05	1	1.86	3.38
1902	1.82	1.48	1.63	1.7	1.56	1.4	1.3	1.75	2.15	1.02	1.84	3.49
1903	2.1	1.76	2.6	2	2.2	1.26	1.58	2.12	2.42	0.93	2.14	2.78
1904	2.33	1.69	2.16	2.04	1.97	1.9	1.51	1.95	2.32	0.98	2.11	3.54
1905	1.16	1.08	1.76	0.95	1.3	1.16	1.38	1.88	2.34	0.94	2.01	3.27
1906	1.35	1.45	2.1	1.83	1.41	1.14	1.15	2.58	2.35	1	1.98	2.04
1907	1.68	1.38	2.34	1.9	1.2	1.34	1.06	2.04	2.45	0.98	1.4	1.88
1908	2.37	1.85	2.01	2.26	1.32	1.49	1.4	2.69	2.62	1.21	1.76	1.4
1909	2.22	1.61	1.64	1.49	0.76	0.98	1.18	1.96	2.9	1.18	1.34	2.18
1910	1.8	1.43	1.78	1.55	1.16	0.97	0.98	2.28	2.69	1.22	1.04	2.26
1911	2.05	1.79	1.76	1.85	2.01	1.22	1.2	2.66	2.19	1.26	1.7	2.17
1912	1.58	1.8	1.81	1.65	2.42	1.34	1.13	2.22	2.98	1.54	2.15	2.31
1913	1.66	1.7	1.53	1.56	2.52	1.1	0.96	1.86	2.38	1.64	1.72	1.86
1914	2.35	2.1	2.62	2.18	3.1	1.56	1.16	2.32	3.62	1.94	2.16	1.56
1915	2.3	1.92	1.74	1.76	2.56	1.43	1.41	2.98	2.87	1.79	1.7	1.95
1916	2.3	1.86	2.66	1.22	2.9	1.41	1.5	2.68	2.86	2.39	1.5	1.53
1917	2.46	1.46	2.86	2.41	2.74	1.8	1.77	2.89	3.63	2.44	1.66	1.7
1918	0.7	1.62	1.97	1.74	1.42	1.45	1.28	1.8	2.81	1.56	1.54	0.84
1919	0.96	1.33	1.4	1.43	1.52	1.29	1.64	1.83	2.26	1.6	1.56	1.44
1920	1.65	1.59	1.69	1.62	1.72	1.18	1.84	2.14	2.51	1.79	1.76	1.79
1921	1.96	1.52	1.33	1.37	1.46	0.9	1.47	1.93	2.85	1.62	1.64	1.64
1922	1.98	1.28	1.62	1.04	1.44	1.05	1.26	1.9	3.26	1.94	1.16	0.96
1923	1.97	1.42	1.72	1.35	1.44	0.76	1.48	1.73	2.08	1.48	1.82	1.14
1924	2.14	1.54	2.24	2.14	1.82	1.41	1.84	2.12	2.69	2.06	1.96	1.66
1925	2.56	1.18	2.04	2.3	1.66	0.85	1.92	2	2.57	2.34	2.02	1.54
