# Bigler - Untervaz GR Satz - PISY - ITRDB SWIT276
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14112
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14112.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit276-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit276-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit276.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit276.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-10-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-10-22
#--------------------
# Title
#   Study_Name: Bigler - Untervaz GR Satz - PISY - ITRDB SWIT276
#--------------------
# Investigators
#   Investigators: Bigler, C.; Vanoni, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Untervaz GR Satz
#   Location: Switzerland
#   Northernmost_Latitude: 46.9
#   Southernmost_Latitude: 46.9
#   Easternmost_Longitude: 9.5333
#   Westernmost_Longitude: 9.5333
#   Elevation_m: 560
#--------------------
# Data_Collection
#   Collection_Name: SWIT276
#   First_Year: 1863
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## US.W01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## US.W22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: US.W22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	US.W01_raw	US.W02_raw	US.W05_raw	US.W06_raw	US.W07_raw	US.W08A_raw	US.W11_raw	US.W12_raw	US.W13_raw	US.W14_raw	US.W15_raw	US.W16_raw	US.W17_raw	US.W18B_raw	US.W19_raw	US.W20_raw	US.W21_raw	US.W22_raw
1863	NA	NA	NA	NA	8.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	7.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	8.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	6.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	10.87	7.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	8.73	6.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	8.59	6.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	6.96	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	9.06	3.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	5.86	6.89	7.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	4.54	4.08	5.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	4.3	2.66	4.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	3.96	3.1	3.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	3.18	4.36	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	3.62	2.9	5.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	3.84	3.03	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	4.5	3.3	5.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	6.18	3.17	5.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	5.19	4.54	2.01	5.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	4.34	3.37	1.35	4.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	5.52	4.49	2.27	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	5.52	5.57	2.69	4.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	2.98	2.91	1.34	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	4.53	3.66	1.64	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	3.97	2.74	1.26	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	4.34	3.43	1.6	3.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	4.26	3.86	1.98	4.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	4.9	3.98	2.66	4.25	NA	NA	NA	NA	NA	NA	NA	NA	5.07	NA	NA	NA
1891	NA	NA	4.03	4.27	2.93	3.32	NA	NA	NA	NA	NA	NA	NA	NA	4.63	NA	NA	NA
1892	NA	NA	4.15	2.85	2.91	3.57	NA	NA	NA	NA	NA	NA	NA	NA	4.15	NA	NA	NA
1893	NA	NA	3.51	3.62	2.38	3.66	3.02	NA	NA	NA	NA	NA	NA	NA	3.58	NA	NA	NA
1894	NA	NA	3.1	3.23	1.95	2.9	3.13	NA	NA	NA	NA	NA	NA	NA	3.84	NA	NA	NA
1895	NA	NA	3.54	2.82	1.32	2.94	2.99	NA	NA	NA	NA	3.84	4.99	NA	3.75	NA	NA	NA
1896	NA	NA	3.06	1.9	0.95	2.8	3.2	NA	NA	NA	NA	3.62	3.39	NA	2.63	NA	NA	NA
1897	NA	NA	4.55	3.37	1.8	4.01	2.81	NA	NA	NA	NA	4.8	5.99	NA	3.66	NA	NA	NA
1898	NA	NA	4.6	3.59	2.11	4.3	3.14	NA	NA	NA	NA	4.95	6.49	NA	3.46	NA	NA	NA
1899	NA	NA	3.89	3.74	1.55	2.66	2.2	NA	NA	NA	NA	4.29	2.81	NA	2.33	NA	NA	NA
1900	NA	NA	3.35	2.94	1.31	1.91	3.38	NA	NA	NA	NA	4.16	3.2	NA	1.42	NA	NA	NA
1901	NA	NA	5.18	2.77	1.41	2.83	3.86	NA	NA	NA	NA	4.02	3.77	NA	2.92	NA	NA	NA
1902	NA	NA	4.05	2.92	1.31	2.98	3.51	NA	NA	NA	NA	3.51	3.13	NA	2.17	NA	NA	NA
1903	NA	NA	3.66	2.87	1.37	2.2	4.22	NA	NA	NA	NA	4.12	3.15	NA	2.95	2.1	NA	NA
1904	NA	NA	2.53	1.71	1.19	1.54	3.81	NA	NA	NA	NA	3.42	3.23	NA	1.73	1.6	NA	NA
1905	NA	NA	2.74	2.1	1.23	1.69	3.03	NA	NA	3.08	NA	2.84	3.01	NA	1.41	1.83	NA	NA
1906	NA	NA	3.44	2.93	1.13	2.08	3.72	NA	NA	3.67	NA	3.6	3.1	NA	2.12	1.97	NA	NA
1907	NA	NA	2.75	2.2	1.24	1.95	2.61	NA	NA	4.09	NA	3.25	2.23	NA	1.58	1.71	NA	NA
1908	NA	NA	2.45	2.26	0.98	1.62	4.3	NA	NA	3.66	NA	3.11	2.24	NA	1.51	2.42	NA	NA
1909	NA	NA	2.29	2.34	1.48	2.12	4.37	NA	NA	4.06	NA	2.5	2.86	NA	1.38	2.61	NA	NA
1910	NA	NA	2.94	3.41	1.84	2.92	4.46	NA	NA	4.4	NA	3.44	3.48	NA	2.16	3.64	NA	NA
1911	NA	NA	2.13	2.96	1.27	2.13	4.6	NA	NA	3.27	NA	2.41	2.14	NA	1.72	2.97	NA	NA
1912	NA	NA	0.91	3.44	1.42	3.22	4.94	NA	NA	4.44	4.8	3.09	3.51	NA	1.92	4.15	NA	3.55
1913	NA	NA	1.16	3.57	1.14	2.95	5.78	NA	NA	4.77	4.8	3.55	2.68	NA	2.33	4.05	NA	3.06
1914	NA	NA	2.04	3.71	1.34	2.98	6.71	NA	NA	5.22	4.91	4.13	3.67	NA	1.74	4.75	NA	2.74
1915	NA	NA	1.45	2.71	0.99	2.23	5.32	NA	NA	5.09	4.23	2.79	2.51	NA	1.32	3.48	NA	3.94
