# Vanoni - Amden - PCAB - ITRDB SWIT390
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33038
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33038.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit390-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit390-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit390.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit390.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Amden - PCAB - ITRDB SWIT390
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Amden
#   Location: Switzerland
#   Northernmost_Latitude: 47.180832
#   Southernmost_Latitude: 47.180832
#   Easternmost_Longitude: 9.176242
#   Westernmost_Longitude: 9.176242
#   Elevation_m: 1380
#--------------------
# Data_Collection
#   Collection_Name: SWIT390
#   First_Year: 1789
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AHF01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AHF15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AHF15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AHF01_raw	AHF02_raw	AHF03_raw	AHF04_raw	AHF05_raw	AHF07_raw	AHF08_raw	AHF09_raw	AHF10_raw	AHF13_raw	AHF14_raw	AHF15_raw
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.79
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.63
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.76
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.03
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.52
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.95
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.22
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.84
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.28
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.83
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.24
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.17
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.92
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.72
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.97
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47
1812	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	1.64
1813	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	1.62
1814	NA	NA	NA	NA	NA	2.45	NA	NA	NA	NA	NA	2.41
1815	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	NA	1.99
1816	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	1.65
1817	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	NA	1.58
1818	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	1.5
1819	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	NA	1.42
1820	NA	NA	NA	NA	NA	2.28	NA	NA	NA	NA	NA	1.57
1821	NA	NA	NA	NA	NA	1.61	NA	NA	NA	NA	NA	1.31
1822	NA	NA	NA	NA	NA	2.21	NA	NA	NA	NA	NA	1.71
1823	NA	NA	NA	NA	NA	1.98	NA	NA	NA	NA	NA	1.37
1824	NA	NA	NA	NA	NA	1.45	NA	NA	NA	NA	NA	0.77
1825	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA	0.46
1826	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	NA	0.47
1827	NA	NA	NA	NA	NA	1.63	NA	NA	NA	NA	NA	0.63
1828	NA	NA	NA	NA	NA	2.34	NA	NA	NA	NA	NA	0.86
1829	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	1.17
1830	NA	NA	NA	NA	NA	2.49	NA	NA	NA	NA	NA	0.86
1831	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	0.78
1832	NA	NA	NA	NA	NA	2.9	NA	NA	NA	NA	NA	0.81
1833	NA	NA	NA	NA	NA	3.48	NA	NA	NA	NA	NA	1.26
1834	NA	NA	NA	1.49	NA	3.69	NA	NA	NA	NA	NA	1.53
1835	NA	NA	NA	1.14	NA	3.34	NA	NA	NA	NA	NA	1.22
1836	NA	NA	NA	1.15	NA	2.83	NA	NA	NA	NA	NA	1.17
1837	NA	NA	NA	1.43	NA	2.7	NA	NA	NA	NA	NA	1.83
1838	NA	NA	NA	1.59	NA	2.61	NA	NA	NA	NA	NA	1.46
1839	NA	NA	NA	1.23	NA	2.25	NA	NA	NA	NA	NA	1.04
1840	NA	NA	NA	1.24	NA	2.3	NA	NA	NA	NA	NA	1.18
1841	NA	NA	NA	1.3	NA	1.92	NA	NA	NA	NA	NA	0.89
1842	NA	NA	NA	1.63	NA	2.37	NA	NA	NA	NA	NA	0.92
1843	NA	NA	NA	1.39	NA	1.75	NA	NA	NA	NA	NA	0.64
1844	NA	3.68	NA	1.19	NA	1.75	NA	NA	NA	NA	NA	0.74
1845	NA	3.76	NA	1.22	NA	1.46	NA	NA	NA	NA	NA	0.68
1846	NA	4.22	NA	1.24	NA	1.89	NA	NA	NA	NA	NA	0.93
1847	NA	3.59	NA	1.09	NA	1.82	NA	NA	NA	NA	NA	0.87
1848	NA	3.98	NA	1.23	NA	1.87	NA	NA	NA	NA	NA	0.78
1849	NA	2.57	NA	1.4	NA	2.29	NA	NA	NA	NA	NA	1.1
1850	NA	2.4	NA	1.32	NA	2.48	NA	NA	NA	NA	NA	1.28
1851	NA	2.62	NA	1.22	NA	2.18	NA	NA	NA	NA	NA	1.38
1852	NA	3.28	NA	1.38	NA	1.8	NA	NA	NA	NA	NA	1.81
1853	NA	3.46	NA	1.67	NA	2.63	NA	3.61	NA	NA	NA	1.89
1854	NA	2.88	NA	1.58	NA	3.05	NA	3.07	NA	NA	NA	1.83
1855	NA	1.99	NA	1.34	NA	2.38	NA	2.47	NA	NA	NA	1.69
1856	NA	2.12	NA	1.33	NA	2.57	NA	1.85	NA	NA	NA	1.7
1857	NA	2.56	NA	1.74	NA	2.72	NA	2.04	NA	NA	NA	1.31
1858	NA	2.2	NA	1.69	NA	2.3	NA	1.65	4.63	NA	NA	1.13
1859	NA	2.09	NA	1.48	NA	2.31	NA	1.5	4.48	NA	NA	1.05
1860	NA	2.09	NA	1.75	NA	1.58	NA	1.37	3.73	NA	NA	1.15
1861	NA	2.08	NA	1.82	NA	1.74	NA	1.78	4.29	NA	NA	1.49
1862	NA	2.14	NA	1.48	NA	0.7	NA	2.33	3.38	NA	NA	1.09
1863	NA	2.64	NA	2.12	NA	0.81	NA	3.27	3.88	NA	NA	1.07
1864	NA	2.29	NA	2.48	NA	1.28	NA	2.91	2.9	NA	NA	0.83
1865	NA	2.33	NA	3.15	NA	2.94	NA	3.42	2.97	NA	NA	0.88
1866	NA	1.82	NA	2.43	NA	3.4	NA	2.37	2.67	NA	NA	0.73
1867	NA	2	NA	2.62	NA	4.26	NA	3.05	2.8	NA	NA	1
1868	NA	1.94	NA	2.49	NA	3.67	NA	2.84	3.32	NA	NA	0.98
1869	NA	2.56	NA	2.68	NA	3.84	NA	2.82	2.86	NA	NA	1.02
1870	NA	2.72	NA	3	NA	4.5	NA	2.57	3.06	NA	NA	0.97
1871	NA	2.26	NA	2.75	NA	4.31	NA	3.1	2.38	NA	NA	1.09
1872	NA	2.06	NA	2.72	NA	3.8	NA	2.62	2.15	NA	NA	1.28
1873	NA	2.18	NA	2.51	NA	3.58	NA	3.12	2.08	NA	NA	1.35
1874	NA	1.87	NA	2.6	NA	2.76	NA	2.45	1.64	NA	NA	1.29
1875	NA	1.86	3.89	2.88	NA	2.97	NA	2.97	1.86	NA	NA	1.37
1876	NA	2.37	3.83	2.62	NA	3.01	NA	2.48	1.47	NA	NA	1.18
1877	NA	2.7	3.76	2.76	NA	2.5	NA	2.42	1.17	NA	NA	1.58
1878	NA	2.04	3.42	2.53	NA	2.3	NA	1.84	1.56	NA	NA	1.06
1879	NA	1.41	2.86	2.38	NA	1.82	NA	1.6	1.69	NA	NA	0.53
1880	NA	1.37	3.14	1.99	NA	2.15	NA	2.15	2.57	NA	NA	0.61
1881	NA	1.76	3.14	2.17	NA	2.58	NA	2.92	2.74	NA	NA	0.91
1882	NA	2.14	2.81	2.37	NA	3.15	NA	2.9	3.03	NA	NA	1.09
1883	NA	1.83	2.86	2.25	NA	3.02	NA	2.3	2.93	NA	NA	1.08
1884	NA	1.65	3.25	1.75	NA	3.78	NA	2.2	3.42	NA	NA	1.51
1885	NA	1.69	3.7	1.85	NA	3.3	NA	2.07	3.47	NA	NA	1.39
1886	NA	1.46	3.16	1.68	NA	2.86	NA	2.27	2.51	NA	NA	0.95
1887	NA	1.95	3.05	1.72	2.83	3.59	NA	3.4	3.03	NA	NA	1.33
1888	NA	1.5	2.31	1.66	2.5	2.7	NA	2.24	2.37	NA	NA	1.14
1889	NA	2.13	2.93	1.98	2.57	2.69	NA	2.45	2.66	NA	NA	1.44
1890	NA	2.08	2.23	1.85	2.91	2.31	NA	2.25	2.87	NA	NA	1.15
1891	NA	2.41	2.18	1.83	1.78	2.17	NA	2.2	2.54	NA	NA	1.15
