# Hartl - Simplon RCS09 - LADE - ITRDB CHE422
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37626
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37626.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che422-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/che422.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/che422.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-21
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-21
#--------------------
# Title
#   Study_Name: Hartl - Simplon RCS09 - LADE - ITRDB CHE422
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Kuhl, Eileen; Esper, Jan; Riechelmann, Dana
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Muñoz-Salazar, Tomás; Carlos LeQuesne; Vicente Rozas; Duncan A. Christie; Moisés Rojas-Badilla
#   Published_Date_or_Year: 2022
#   Published_Title: Examining the potential of Austrocedrus chilensis tree rings as indicators of past late-spring frost events in central Chile
#   Journal_Name: Dendrochronologia
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1016/j.dendro.2022.125962
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: 
#   Published_Date_or_Year: 2023
#   Published_Title: 
#   Journal_Name: Ecosphere
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 
#   Full_Citation: 2023. 10.1002/ecs2.4453
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: German Research Foundation 
#   Grant: HA 8048/1-1 
#--------------------
# Site_Information
#   Site_Name: Simplon RCS09
#   Location: Switzerland
#   Northernmost_Latitude: 46.196
#   Southernmost_Latitude: 46.196
#   Easternmost_Longitude: 8.045
#   Westernmost_Longitude: 8.045
#   Elevation_m: 1712
#--------------------
# Data_Collection
#   Collection_Name: CHE422
#   First_Year: 1878
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCS0902a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0902a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0902b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0902b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0903a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0903a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0903b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0903b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0906a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0906a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0906b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0906b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0909a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0909a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0909b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0909b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0911a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0911a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0911b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0911b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0919a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0919a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0919b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0919b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0920a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0920a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0920b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0920b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0922a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0922a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0922b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0922b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0923A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0923A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0923B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0923B_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0925A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0925A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0925b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0925b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0929a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0929a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0929b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0929b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0930a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0930a_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCS0930b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCS0930b_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCS0902a_raw	RCS0902b_raw	RCS0903a_raw	RCS0903b_raw	RCS0906a_raw	RCS0906b_raw	RCS0909a_raw	RCS0909b_raw	RCS0911a_raw	RCS0911b_raw	RCS0919a_raw	RCS0919b_raw	RCS0920a_raw	RCS0920b_raw	RCS0922a_raw	RCS0922b_raw	RCS0923A_raw	RCS0923B_raw	RCS0925A_raw	RCS0925b_raw	RCS0929a_raw	RCS0929b_raw	RCS0930a_raw	RCS0930b_raw
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA
1881	NA	NA	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	NA
1882	NA	NA	NA	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	NA	NA	NA	NA	NA
1883	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA
1884	NA	NA	NA	2.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA
1885	NA	NA	NA	3.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA
1886	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA
1887	NA	NA	NA	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA
1888	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA
1889	NA	NA	2.85	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5	NA	NA	NA	NA	NA
1890	NA	NA	3.65	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.49	NA	NA	NA	NA	NA
1891	NA	NA	3.43	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA
1892	NA	1.79	4.4	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA
1893	NA	2.48	4.73	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73	NA	NA	NA	NA	NA
1894	NA	1.36	3.77	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.44	NA	NA	NA	NA	NA
1895	NA	1.74	3.52	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	1.46	NA	NA	NA	NA
1896	NA	1.72	3.17	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.77	NA	NA	NA	NA
1897	NA	1.16	2.51	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.73	NA	NA	NA	NA
1898	2.45	0.7	2.89	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	0.82	5.04	NA	NA	NA
1899	2.43	1.61	3.5	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	1.29	2.66	NA	NA	NA
1900	2.29	1.13	3.14	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1.24	2.01	NA	NA	1.76
1901	3.38	1.64	3.77	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	1.64	2.47	3.72	NA	2.62
1902	1.87	1.57	0	1.7	NA	NA	NA	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	1.32	1.71	2.72	NA	2.68
1903	1.94	1.55	3.6	1.44	NA	NA	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69	0	2.01	2.44	NA	2.73
1904	1.67	1.29	3.8	1.64	NA	NA	NA	NA	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	1.69	2.17	2.85	NA	2.6
1905	1.53	1.23	3.22	1.56	NA	NA	NA	NA	2.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	1.66	2.08	0	NA	2.44
1906	1.34	1.11	2.66	1.2	NA	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51	1.64	1.92	2.5	2.03	2.61
1907	1.3	0.84	2.33	1.18	NA	NA	NA	NA	2.26	NA	NA	NA	2.76	NA	NA	NA	NA	NA	2.76	1.98	1.86	2.3	1.63	2.38
1908	0.47	0.28	1.36	0	NA	NA	NA	NA	1.16	NA	NA	NA	3.38	1.99	NA	NA	NA	NA	2.21	1.19	1.23	2.19	1.41	2.15
1909	0.59	0.28	1.07	0	NA	NA	NA	NA	0.4	NA	NA	NA	2.68	1.83	NA	NA	NA	NA	1.73	0.71	0.74	1.3	1.62	1.63
1910	1.01	0.69	1.28	0	NA	NA	NA	NA	0.75	NA	3.69	NA	0	3.5	NA	NA	NA	NA	2.03	0.83	1.02	1.48	2.05	1.96
1911	1.02	0.67	1.75	0.63	NA	NA	NA	NA	0.91	NA	2.89	2.9	2.48	2.35	NA	NA	NA	NA	1.79	0.89	0.95	1.55	2.02	2.07
1912	1.02	0.67	1.62	0.58	NA	NA	NA	NA	1.01	NA	2.98	3.46	1.91	1.66	NA	NA	1.73	NA	1.83	1.27	0.52	1.01	1.32	1.61
1913	0.9	0.57	1.24	0.39	NA	NA	NA	NA	1.1	NA	1.91	2.51	2.45	1.87	NA	NA	1.37	2.38	1.91	1.19	0.5	0.71	1.06	1.2
1914	0.81	0.75	1.4	0.51	NA	0.67	NA	NA	1.24	NA	2.64	3.32	2.73	1.88	NA	NA	2.63	1.6	1.67	1.25	0.53	0.57	1.09	1.36
1915	1.21	1.17	1.63	0.97	NA	0.43	NA	NA	1.6	NA	3.44	3.52	3.5	2.36	NA	NA	1.74	1.49	2.55	1.42	0.88	1.1	0	2.13
1916	1	0.83	1.52	1.06	NA	0.47	NA	NA	1.34	NA	3.02	2.53	3.13	2.05	NA	NA	1.82	0.99	2.22	1.38	1.58	1.38	1.24	1.86
1917	1.33	1.37	1.83	1.32	NA	0.7	NA	1.01	1.72	NA	3.55	3.48	2.96	2.51	NA	NA	3.08	1.46	2.9	2.08	0	1.63	1.72	2.3
1918	1.1	1.06	1.95	1.25	NA	0.38	NA	0.73	1.51	NA	2.75	3.09	2.91	1.9	NA	NA	1.56	0.75	2.51	1.57	1.26	0	1.52	2.16
1919	0.88	1.07	1.62	1.04	NA	0.59	NA	0.98	1.12	NA	2.01	2.23	1.94	1.61	NA	NA	2.02	1.41	1.69	1.45	1.22	0	1.41	1.81
1920	1.06	1.07	1.71	0.95	NA	1.05	NA	0.76	1.08	NA	2.43	2.67	1.91	1.28	NA	NA	2.45	2.1	1.98	1.7	0.9	0	1.28	2.13
1921	1.26	1.03	1.87	0.89	NA	1.41	NA	1.44	0	NA	2.56	2.48	2.09	1.49	NA	NA	3.02	2.71	2.6	1.45	1.21	0	1.44	2.62
1922	1.42	1.17	2.27	1.57	NA	2.36	NA	1.92	2.09	3.37	3.09	2.77	3.26	2.49	NA	NA	3.67	3.4	3.58	2.61	1.45	2.23	1.43	2.68
1923	1.08	0.95	2.07	1.39	1.54	1.53	0.45	0.92	1.65	2.54	2.35	2.18	2.25	1.75	NA	NA	2.62	2.46	2.86	2.21	1.2	1.82	1.13	2.2
1924	1.02	1	2.3	1.92	2.27	0	0.97	1.22	1.67	3.27	2.68	2.76	2.29	1.46	1.75	NA	2.74	3.09	2.44	2.51	1.24	2	1.15	1.89
1925	1.2	1.11	2.22	0	1.85	1.82	1.15	1.62	1.68	3.06	2.74	2.8	2.55	1.94	1.25	NA	3.43	2.17	2.34	2.21	0.96	1.63	1.4	2.14
1926	1.02	0.85	1.71	1	1.68	1.86	1.06	0	1.15	1.94	2.57	2.69	2.35	1.79	1.34	NA	2.21	1.89	1.82	1.5	0.77	1.31	1.18	1.91
1927	1.1	0.85	1.41	1.01	2.09	1.81	1.21	0	1.01	0	2.68	2.74	1.83	1.64	1.2	1.28	2.43	2.08	1.94	1.39	0.72	1.31	1.16	1.88
1928	1.06	1.06	1.99	1.54	1.47	1.22	1.29	1.35	1.34	2.53	2.49	0	0	1.39	0	1.41	2.11	1.91	2.31	1.83	0.85	1.48	1.37	2.06
