# Cherubini - Lausanne - PCAB - ITRDB SWIT296
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16862
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16862.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit296-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit296-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit296.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit296.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Lausanne - PCAB - ITRDB SWIT296
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at: 
# # WSL
# # 
# # 
# # Notes: 
# # Formerly lau_620_PCAB_R.tuc NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lausanne
#   Location: Germany
#   Northernmost_Latitude: 46.585
#   Southernmost_Latitude: 46.585
#   Easternmost_Longitude: 6.6586
#   Westernmost_Longitude: 6.6586
#   Elevation_m: 804
#--------------------
# Data_Collection
#   Collection_Name: SWIT296
#   First_Year: 1861
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## pa01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pa06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pa06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	pa01a_raw	pa01b_raw	pa02a_raw	pa02b_raw	pa03a_raw	pa03b_raw	pa04a_raw	pa04b_raw	pa05a_raw	pa05b_raw	pa06a_raw	pa06b_raw
1921	3.68	2.84	1.48	1.55	2.52	2.83	3.57	2.35	2.08	2.96	1.66	1.34
1922	1.59	1.55	1.37	1.4	1.13	1.48	2.12	1.74	1.42	1.44	0.91	0.86
1923	2.92	2.77	2.01	1.71	1.54	1.8	2.18	1.72	1.84	1.83	1.57	0.98
1924	3.23	2.47	1.73	1.63	2.67	2.44	1.76	1.44	1.44	1.84	1.97	1.6
1925	3.1	2.12	1.78	2.11	2.75	2.61	2.07	1.66	1.33	1.91	2.3	1.85
1926	3.87	2.76	2.38	2.04	2.08	2	1.93	1.63	1.49	1.49	2.48	1.35
1927	4.29	2.43	2.41	2.8	4.57	3.3	2.92	2.1	2.06	1.77	3.58	1.98
1928	4	2.2	2.23	2.44	3.31	2.43	1.87	1.88	2.05	1.26	2.89	2.28
1929	2.55	1.46	1.66	1.72	1.29	1.3	0.84	1.08	0.84	0.58	0.71	0.99
1930	3.97	1.63	2.6	2.23	2.62	2.99	1.98	1.83	1.05	0.88	1.42	1.65
1931	5.26	1.96	3.16	2.15	2.64	1.73	1.65	1.38	1.64	1.23	1.49	1.73
1932	4.65	1.93	1.87	2.02	3.38	2.52	1.23	1.15	1.48	2.01	1.59	1.35
1933	5.28	2.6	2.38	2.67	3.54	3.44	1.89	2.45	2.52	4.35	2.5	1.63
1934	6.4	3.41	2.52	2.79	4.02	3.77	1.62	2.02	1.5	2.19	2.2	2.75
1935	4.91	2.41	1.99	1.93	2.03	1.35	1.7	2.08	1.45	1.6	1.78	2.02
1936	5.74	2.36	2.45	3.1	3.98	2.36	1.46	2.34	1.49	1.55	1.02	0.91
1937	4.45	2.66	2.73	2.63	5	2.9	2.15	2.74	2.34	1.95	2.12	1.8
1938	5.06	2.87	2.35	2.95	3.81	1.92	2.3	2.26	2.29	2.3	1.96	1.34
1939	4.35	2.83	2.44	3.8	3.94	2.67	1.98	2.25	2.22	3.45	2.59	1.32
1940	4.51	2.07	3.09	3.3	2.79	2.82	2.27	2.06	1.77	2.23	1.97	1.46
1941	3.55	2.03	2.13	1.95	2.49	2.18	1.86	1.7	1.5	1.85	1.13	1.32
1942	2.21	1.58	1.17	1.55	1.37	1.55	1.02	1.1	0.75	0.83	0.7	0.71
1943	3.93	2.06	2.01	2.28	3.54	3.86	2.6	2.49	1.36	1.46	2.05	2.03
1944	3.75	2.51	1.46	2.54	3.16	3.52	2.57	2.11	1.31	1.51	2.37	2.43
1945	3.1	1.95	1.46	2.16	2.54	2.28	3.14	2.03	1.31	1.61	1.9	2.45
1946	1.77	1.38	1.39	2.11	1.23	1.03	1.31	0.96	0.66	0.74	0.98	0.9
1947	2.61	1.51	1.68	2.17	1.78	1.38	2.45	2.14	1	1.02	1.14	1.25
1948	3.36	2.04	3.12	3	1.46	2.05	1.91	2.34	1.87	1	1.31	1.02
1949	2.66	1.74	2.65	2.17	1.33	1.54	1.77	2.01	1.58	1.69	2.24	1.08
1950	2.93	2.09	3.45	2.66	1.79	1.13	2.27	2.21	1.54	1.47	2.6	1.43
1951	1.87	1.14	3.66	2.41	2.31	1.58	1.33	0.76	1.1	0.86	0.9	0.63
1952	3.05	1.77	2.99	2.63	1.97	2	2.56	1.67	1.84	1.13	1.78	1.18
1953	4.27	2.71	4.25	2.82	1.9	2.27	2.2	1.61	1.4	1.22	1.71	1.21
1954	2.98	1.87	3.86	2.34	2.06	1.79	2.25	1.73	1.22	1.05	1.26	0.93
1955	4.4	2.62	5.01	2.73	2.13	1.91	3.9	2.24	1.68	1.31	1.67	1.61
1956	3.65	2	3.96	2.68	1.52	1.91	4.6	1.76	1.53	0.97	1.58	1.49
1957	3.06	1.77	4.01	3.09	2.27	2.59	4.98	2.76	2.41	2.67	1.47	1.99
1958	2.19	1.38	1.91	1.66	1.09	1.51	3.21	1.8	1	0.89	0.74	1.17
1959	3.35	2.29	4.55	2.77	2.06	4.79	6.45	2.26	1.61	1.32	1.5	1.81
1960	3.91	1.87	4.61	3.2	2.65	4.26	6.14	2.94	2.38	1.38	1.3	1.44
1961	3.23	1.67	5.27	2.57	1.4	2.78	2.53	1.05	2.23	1.08	0.9	1.61
1962	2.19	1.81	4.1	2.27	1.49	2.08	4.33	1.53	1.63	1.49	1.69	1.88
1963	2.43	2.09	4.05	2.75	0.64	0.48	3.6	1.55	1.5	1	1.31	1.42
1964	1.92	1.8	3.84	2.75	2.25	1.79	3.59	1.35	1.3	1	1.55	1.16
1965	1.61	1.4	5.45	1.76	0.96	0.78	1.94	0.78	0.78	0.56	0.64	0.78
1966	1.78	1.75	7.29	2.44	2.04	2.33	3.6	1.42	1.06	0.84	0.64	0.52
1967	3.03	2.36	11.42	3.28	3.81	3.35	5.24	2.16	1.65	1.71	1.7	1.35
1968	2.52	1.99	9.46	2.79	3.16	3.15	4.56	2.09	1.78	1.06	1.33	1.35
1969	2.48	1.97	10.74	3.08	3.7	2.05	6.46	2.67	2.14	1	1.79	1.76
1970	2.05	1.81	8.82	3.11	2.33	1.51	4.33	2.54	2.33	1.08	2	1.63
1971	0.57	0.84	3.92	1.38	1.4	0.95	2.14	1.75	1.62	0.67	1.86	1.43
1972	0.52	1.28	6.62	3.37	2.93	1.83	5.91	4.26	3.2	2.53	2.52	1.49
1973	0.54	1.37	5.89	3.27	2.37	1.56	3.56	3	1.71	1.44	1.88	1.11
1974	0.5	0.91	3.27	1.58	1.04	0.6	2.01	1.89	0.71	0.6	1.21	0.84
1975	0.71	1.74	4.78	2.43	2.2	0.98	3.48	3.09	1.7	1.42	2.1	1.66
1976	0.54	1.08	4.79	2.58	1.84	1.15	3.77	3.39	1.44	1.88	1.87	1.52
1977	0.44	0.69	3.83	2.9	0.98	0.61	2.87	2.39	1.18	0.79	1.47	1.15
1978	1.31	1.41	5.07	2.84	1.98	0.69	4.19	3.17	1.93	0.99	2.65	1.72
1979	1.31	1.23	3.88	3.16	2.17	1.08	3.94	2.28	2.73	1.27	2.68	2.16
1980	1.29	1.5	5.29	2.89	1.25	0.98	2.4	1.8	5.58	1.68	2.31	2.24
1981	2.29	2.17	4.01	3.36	2.98	2.56	5.89	3.82	3.87	3.44	2.73	2.06
1982	2.66	2.87	3.75	2.36	1.5	2.05	4.58	3.2	2.28	2.37	3.08	2.35
1983	1.92	1.99	4.19	1.87	1.49	1.35	5.36	3.72	2.41	2.29	1.88	1.84
1984	0.98	1.19	2.34	1.27	0.52	0.81	3.16	2.73	0.82	1.14	0.88	1.47
1985	1.5	1.79	2.85	1.84	1.34	1.73	3.21	3.37	1.44	1.29	1.44	2.14
1986	1.4	2.45	3.46	2.4	1.03	3.07	2.95	3.1	1.53	1.01	2.04	1.25
1987	1.74	1.7	3.25	2.7	0.81	1.68	1.92	1.51	2.75	1.06	0.93	1.31
1988	1.66	2.13	5.55	3.96	1.73	3.76	4.12	2.76	4.1	1.48	1.44	1.95
1989	0.94	1.51	3.33	2.86	1.45	3.26	2.64	2.24	2.54	1.32	1.63	1.16
1990	0.65	1.46	1.46	1.57	0.45	1.13	1.44	1.39	2.25	0.85	0.95	1.18
1991	0.82	1.79	2.18	1.8	0.67	1.72	3.4	2.25	3.75	0.79	1.16	0.97
1992	1.16	2.11	2.68	2.08	0.5	1.09	3.45	4.02	2.38	0.67	0.72	0.37
1993	1.38	2.05	4.41	2.62	0.68	2.24	4.61	5.75	1.98	0.84	0.96	1.12
1994	1.51	2.1	3.67	2.65	1.18	3.06	3.49	3.97	3.1	0.64	1.27	1.12
1995	0.98	1.1	1.5	1.43	0.76	1.43	1.32	1.49	2.51	0.64	1.74	1.39
1996	1.5	1.79	2.3	1.61	1.65	2.55	2.44	2.07	3.3	0.77	2.73	1.23
1997	2.42	2.15	3.27	2.64	3.14	2.95	3.61	2.68	1.95	0.86	4.75	1.77
1998	1.55	1.31	2.43	2.45	1.53	1.9	3.07	2.07	1.24	0.75	2.85	1.96
