# Büntgen - Riddes - PISY - ITRDB SWIT321
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16894
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16894.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit321-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit321-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit321.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit321.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Riddes - PISY - ITRDB SWIT321
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Affolter, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # dendroclimatology
# # 
# # Formerly rw00491rid01 NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Riddes
#   Location: Switzerland
#   Northernmost_Latitude: 46.15
#   Southernmost_Latitude: 46.15
#   Easternmost_Longitude: 7.2167
#   Westernmost_Longitude: 7.2167
#   Elevation_m: 860
#--------------------
# Data_Collection
#   Collection_Name: SWIT321
#   First_Year: 1887
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 1RD11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD15Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD15Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD17Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD17Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD32A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD32A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD35A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD35A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD37Z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD37Z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD39A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 1RD39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 1RD39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	1RD11A_raw	1RD11B_raw	1RD12A_raw	1RD12B_raw	1RD13A_raw	1RD13B_raw	1RD14A_raw	1RD14B_raw	1RD15Z_raw	1RD16A_raw	1RD16B_raw	1RD17Z_raw	1RD19A_raw	1RD19B_raw	1RD20A_raw	1RD20B_raw	1RD31A_raw	1RD31B_raw	1RD32A_raw	1RD32B_raw	1RD33A_raw	1RD33B_raw	1RD34A_raw	1RD34B_raw	1RD35A_raw	1RD37Z_raw	1RD39A_raw	1RD39B_raw
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	5.49	NA	NA	NA	6.02	4.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	4.19	NA	NA	NA	5.3	3.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	3.01	NA	NA	NA	4.46	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	5.56	NA	NA	NA	5.08	4.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.23	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	6.05	NA	NA	NA	5.49	4.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.96	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	7.15	NA	NA	5.89	NA	NA	NA	5.24	4.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.2	NA	NA	NA	NA
1898	NA	NA	NA	NA	7.13	7.45	NA	9.66	3.56	NA	NA	NA	4.57	4.88	NA	NA	NA	NA	NA	NA	NA	NA	5.92	5.11	NA	NA	NA	NA
1899	NA	NA	NA	NA	6.11	6.49	NA	5.85	3.9	NA	NA	NA	3.2	4.03	NA	NA	NA	NA	NA	NA	NA	NA	5.61	6.03	NA	NA	NA	NA
1900	NA	NA	NA	NA	5.97	6.94	NA	7.22	3.92	NA	NA	NA	3.57	3.87	NA	NA	NA	NA	NA	NA	NA	NA	5.56	4.37	NA	NA	NA	NA
1901	NA	NA	NA	NA	5.44	6.3	NA	6.24	2.95	NA	5.99	NA	3.91	4.54	NA	NA	NA	NA	NA	NA	NA	NA	4.39	4.16	NA	NA	NA	NA
1902	NA	NA	NA	NA	6.41	7.34	NA	7.52	4.76	NA	7.19	NA	4.22	4.58	NA	NA	NA	NA	NA	NA	NA	NA	3.82	5.51	4.54	NA	NA	NA
1903	NA	NA	NA	NA	4.63	4.88	NA	6.95	3.32	5.07	6.7	NA	3.92	3.75	NA	NA	NA	NA	NA	NA	NA	NA	4.52	5.46	2.76	NA	NA	NA
1904	NA	NA	NA	NA	3.78	3.89	NA	7.63	3.09	4.35	6.53	NA	2.88	3.19	NA	NA	NA	NA	NA	NA	NA	NA	6.66	6.44	2.57	NA	NA	NA
1905	NA	NA	NA	NA	5.14	5.37	NA	7.27	3.74	4.04	5.39	NA	4.07	3.56	NA	NA	NA	NA	NA	NA	NA	NA	6.33	5.53	2.39	NA	NA	NA
1906	NA	NA	NA	NA	4.42	4.26	NA	5.28	4.54	3.76	4.55	NA	3.25	3.62	NA	NA	NA	NA	NA	NA	NA	NA	7.13	4.96	2.43	NA	NA	NA
1907	NA	NA	NA	NA	4.36	4.17	3.18	4.47	2.37	2.18	3.78	NA	2.29	2.14	NA	NA	NA	NA	NA	NA	NA	NA	4.47	3.33	1.71	1.34	NA	NA
1908	2.76	NA	NA	NA	3.52	3.22	3.16	3.41	1.65	1.47	3.03	NA	1.37	1.53	NA	NA	NA	NA	NA	NA	NA	NA	1.88	2.31	1.77	1.19	NA	NA
1909	2.61	NA	NA	NA	2.59	2.76	4.03	3.48	1.32	1.2	1.75	NA	1.65	1.71	NA	NA	NA	NA	NA	NA	NA	NA	1.79	2.11	1.68	1.28	NA	NA
1910	2.54	NA	NA	NA	5.9	6.09	4.86	4.26	2.66	1.88	2.42	NA	2.18	2.6	NA	0.91	NA	NA	NA	NA	NA	NA	3.78	3.86	3.17	1.7	NA	NA
1911	1.63	NA	NA	NA	5.23	5.69	4.41	4.15	2.13	1.87	2.08	NA	1.9	2.2	NA	1.38	NA	NA	NA	NA	1.89	NA	4.31	2.81	2.36	1.5	NA	NA
1912	1.72	NA	NA	NA	1.94	1.91	3.65	3.57	2.1	2.29	3.34	NA	2.11	1.91	NA	1.67	NA	NA	NA	NA	2.5	2.47	4.02	2.9	2.61	1.28	NA	NA
1913	1.49	NA	NA	NA	NA	3.91	3.69	3.18	2.21	2.18	2.74	NA	1.91	2.01	NA	1.32	NA	NA	NA	NA	1.6	1.54	3.41	2.93	2.9	0.85	NA	NA
1914	2.22	NA	NA	NA	NA	3.76	3.37	3.77	4	2.73	3.31	NA	2.4	2.57	NA	2.06	NA	NA	NA	3.82	2.48	1.97	4.76	5.34	3.7	1.31	NA	NA
1915	1.31	2.83	NA	NA	NA	4.47	2.25	2.66	2.4	1.95	2.73	NA	2.19	2.14	NA	1.41	NA	NA	NA	2.6	2.78	1.66	2.67	2.77	2.2	1.1	NA	NA
1916	1.59	2.7	NA	NA	NA	3.99	2.62	2.4	2.41	1.76	1.81	NA	2.65	2.01	NA	1.64	NA	NA	NA	2.91	1.82	1.77	3.62	3.2	2.44	1.35	NA	NA
1917	1.31	1.62	NA	NA	NA	2.63	2.59	2.58	2.08	1.88	1.44	NA	2.55	2.68	NA	1.16	NA	NA	NA	2.97	1.34	1.56	2.91	2.95	1.92	1.38	NA	NA
1918	1.2	1.67	NA	NA	NA	2.03	1.72	1.86	1.6	1.16	1.15	NA	2.18	1.86	NA	1.02	NA	NA	NA	2.7	1.28	1.68	2.31	2.3	1.5	0.96	NA	NA
1919	0.81	1.43	NA	NA	NA	3.04	1.98	3.06	2.36	1.59	1.6	NA	2.85	2.32	NA	1.06	NA	NA	NA	2.74	1.26	1.96	2.4	3.05	1.56	1.51	NA	NA
1920	0.64	1.35	NA	NA	NA	1.21	1.42	1.78	2.06	0.96	0.94	NA	2.13	1.71	NA	0.85	NA	NA	NA	2.55	0.84	1.57	1.71	1.94	1.09	0.91	NA	NA
1921	0.12	0.36	NA	NA	NA	0.2	0.21	0.41	0.73	0.15	0.24	NA	0.56	0.63	0.18	0.26	NA	NA	NA	0.98	0.35	0.88	0.44	0.6	0.3	0.26	NA	NA
1922	0.5	1.34	NA	NA	NA	1.19	1.82	2.15	1.54	0.62	0.84	NA	1.28	1.35	0.6	0.44	NA	NA	NA	2.87	0.97	1.69	1.46	1.63	0.42	0.88	NA	NA
1923	0.39	1.02	NA	NA	NA	1.33	3.01	2.32	2.06	0.62	0.96	NA	1.78	1.94	0.7	1.21	NA	NA	NA	2.26	0.96	1.79	2.65	2.96	0.84	1.15	NA	NA
1924	0.56	1.29	NA	NA	NA	1.58	2.85	2.26	1.74	0.99	1.2	NA	1.64	1.82	0.68	1.08	NA	NA	NA	2.35	0.9	1.18	2.64	2.83	0.99	1.14	NA	NA
1925	0.35	0.86	NA	NA	NA	0.44	1.24	1.48	1.49	0.45	0.51	NA	1.23	1.07	0.36	0.64	NA	NA	NA	1.67	0.78	0.77	2.01	1.69	0.75	0.89	NA	NA
1926	0.92	2.23	NA	NA	NA	1.28	2.38	2.75	3.13	1.21	1.78	NA	2.3	2.24	0.93	1.5	NA	0.83	NA	3.09	1.33	1.48	5.39	4.18	1.22	1.9	NA	NA
1927	1.19	2	NA	NA	NA	1.82	2.29	2.71	2.39	0.96	1.43	NA	2.14	2.19	0.9	0.58	0.57	0.44	NA	2.9	0.84	0.94	4.91	3.15	1	1.2	NA	NA
1928	1.34	1.41	NA	NA	NA	0.94	1.32	2.16	1.66	1.02	1.5	NA	1.83	1.87	0.88	0.94	0.57	0.55	NA	2.61	0.59	0.86	3.51	2.23	1.36	0.97	NA	NA
1929	1.29	1.53	NA	NA	NA	1.87	1.86	2.57	1.34	1.08	1.47	NA	1.61	1.88	1	1.02	0.66	0.48	NA	2.51	0.37	0.75	5.32	2.31	1.5	0.77	NA	NA
1930	1.05	1.5	NA	NA	NA	1.05	1.67	2.41	2.05	0.87	1.43	NA	2.16	1.55	0.91	0.73	0.9	0.47	NA	2.83	0.39	0.67	4.61	2.18	2.05	0.87	NA	NA
1931	0.88	1.24	NA	NA	NA	0.57	2.24	2.38	1.69	0.97	1.5	NA	1.64	1.78	0.83	0.9	0.63	0.41	NA	1.96	0.19	0.42	2.92	1.58	1.56	0.71	NA	NA
