# Fischer - Nordrhein-Westfalen/Ostmünsterland drt03 - PISY - ITRDB GERM216
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16749
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16749.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ216-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ216-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ216.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ216.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Ostmünsterland drt03 - PISY - ITRDB GERM216
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Ostmünsterland drt03
#   Location: Germany
#   Northernmost_Latitude: 51.8833
#   Southernmost_Latitude: 51.8833
#   Easternmost_Longitude: 8.5833
#   Westernmost_Longitude: 8.5833
#   Elevation_m: 110
#--------------------
# Data_Collection
#   Collection_Name: GERM216
#   First_Year: 1837
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drt0315m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0315m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0304z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0304z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0313m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0313m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drt0314m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drt0314m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drt0315m_raw	drt0301m_raw	drt0302m_raw	drt0304z_raw	drt0305m_raw	drt0307m_raw	drt0308m_raw	drt0313m_raw	drt0314m_raw
1918	1.29	0.68	0.45	0.64	0.36	0.81	0.32	0.67	0.78
1919	1.36	0.82	0.78	0.46	0.42	0.86	0.48	0.8	0.77
1920	1.93	0.92	1.37	1.15	0.99	1.86	0.53	1.15	0.85
1921	2.04	0.92	1.04	1.11	0.89	1.11	0.93	0.93	0.93
1922	1.04	0.74	0.49	1.55	0.65	1.32	0.83	1.02	0.84
1923	1.02	0.68	0.93	0.77	0.58	1.2	0.67	0.85	0.93
1924	1.14	1.1	0.56	0.72	0.62	1.3	0.85	0.85	0.8
1925	1.62	0.92	0.84	1.42	0.55	1.42	0.78	0.87	0.92
1926	1.15	0.72	0.91	1	0.44	0.94	0.82	0.91	0.58
1927	1.4	0.55	1.13	1.02	0.69	0.7	0.6	0.74	0.62
1928	1.57	0.91	0.76	1.03	0.61	1.1	0.77	0.72	0.9
1929	1.04	0.78	0.64	0.56	0.37	1.09	0.5	0.69	0.67
1930	1.53	1.02	0.66	0.38	0.58	1.29	0.39	0.61	0.61
1931	1.35	1.02	0.54	0.46	0.31	0.92	0.59	0.8	0.58
1932	1.56	1.01	0.6	0.56	0.56	1.03	0.64	0.79	0.62
1933	1.82	0.69	0.58	0.64	0.87	0.96	1.3	1.01	0.52
1934	1.41	0.48	0.7	0.7	0.8	0.84	1.24	1.03	0.58
1935	1.01	0.64	0.84	0.86	0.65	0.67	1.07	1	0.57
1936	1.51	0.61	1.24	0.94	0.96	0.92	1.1	1.19	0.7
1937	1.75	0.62	1.42	1.07	0.62	0.84	1.25	1.13	0.74
1938	1.56	0.84	1.4	0.94	0.45	0.94	1	0.94	0.66
1939	1.64	0.56	1.69	1.14	0.68	1.1	0.73	1.06	0.78
1940	1.22	0.94	0.43	0.62	0.49	0.6	0.6	0.85	0.44
1941	0.93	0.86	0.24	0.41	0.28	0.35	0.33	0.99	0.36
1942	0.8	0.46	0.34	0.32	0.19	0.13	0.16	0.89	0.38
1943	1.13	0.97	0.74	0.5	0.49	0.44	0.31	0.98	0.61
1944	0.98	0.84	0.53	0.14	0.24	0.26	0.34	0.46	0.48
1945	1.32	0.36	0.58	0.37	0.52	0.69	0.7	0.83	0.53
1946	1.11	0.44	0.74	0.49	0.64	1.07	1.21	1.22	0.32
1947	0.87	0.33	0.63	0.31	0.32	0.9	0.58	0.89	0.25
1948	1.14	0.43	0.62	0.31	0.46	0.86	0.83	1.13	0.32
1949	1.06	0.69	0.72	0.73	0.6	0.64	0.94	1.02	0.34
1950	1.38	0.76	0.84	0.88	0.9	1.4	1.16	1.16	0.39
1951	1.72	0.42	0.58	0.86	0.85	1.16	1.46	1.28	0.24
1952	1.86	0.36	0.58	0.9	0.5	1.05	1.06	1.07	0.26
1953	1.74	0.58	0.62	1.58	0.6	1.51	0.74	1.48	0.24
1954	1.13	0.53	0.42	0.36	0.46	1.02	0.36	0.89	0.3
1955	1.02	0.7	0.34	0.48	0.41	0.78	0.53	0.76	0.22
1956	0.64	0.57	0.22	0.23	0.31	0.3	0.38	0.41	0.15
1957	0.94	0.56	0.52	0.37	0.75	0.62	0.34	0.85	0.28
1958	0.75	0.38	0.34	0.54	0.42	0.66	0.41	0.77	0.2
1959	0.72	0.19	0.24	0.47	0.38	0.56	0.25	0.43	0.17
1960	0.42	0.31	0.22	0.4	0.52	0.1	0.11	0.25	0.14
1961	0.7	0.28	0.21	0.66	0.68	0.42	0.23	0.4	0.18
1962	1.04	0.2	0.2	1.2	0.34	0.14	0.19	0.46	0.3
1963	0.99	0.44	0.24	0.95	0.54	0.28	0.26	0.67	0.32
1964	0.74	0.2	0.23	0.75	0.84	0.12	0.25	0.33	0.27
1965	1.01	0.34	0.31	0.95	0.82	0.26	0.44	0.49	0.19
1966	1.09	0.38	0.24	1.31	1.11	0.14	0.39	0.5	0.12
1967	1.5	0.32	0.38	1.15	1.29	0.76	1.06	0.53	0.34
1968	1.35	0.52	0.24	1.08	0.87	0.52	0.46	0.4	0.25
1969	0.9	0.49	0.14	0.88	0.47	0.52	0.56	0.56	0.26
1970	1.02	0.66	0.34	0.55	0.77	0.44	0.54	0.64	0.32
1971	1.27	0.68	0.49	1.03	1.2	0.92	0.82	0.91	0.24
1972	1.46	0.84	0.52	0.97	1.01	1.3	0.88	0.88	0.3
1973	0.74	0.57	0.34	0.66	0.64	1.53	0.93	0.5	0.2
1974	0.58	0.44	0.22	1.07	0.91	1.4	0.9	0.51	0.21
1975	0.84	0.58	0.21	1.62	1.17	2.01	1.47	0.46	0.32
1976	0.74	0.36	0.2	1.13	0.57	1.64	0.94	0.49	0.38
1977	0.96	0.52	0.32	1.27	1.24	1.4	1.38	0.58	0.26
1978	0.68	0.79	0.33	1.51	1.03	1.18	1.02	0.64	0.32
1979	0.64	0.56	0.32	1.2	0.79	0.95	0.54	0.64	0.36
1980	0.74	0.84	0.43	0.69	0.74	1.21	0.68	0.73	0.36
1981	0.74	0.58	0.4	0.71	1.04	0.81	0.77	0.66	0.25
1982	1.13	1.14	0.6	0.91	1.18	1.08	1.27	0.9	0.38
1983	1.14	1.04	0.38	0.8	1.3	0.95	1.16	0.87	0.28
1984	1.35	0.9	0.33	0.74	1.14	0.94	1.3	0.87	0.34
1985	1.12	1.1	0.56	0.87	0.88	0.84	1.23	0.69	0.26
1986	0.66	0.91	0.6	0.51	0.83	0.76	1.74	0.53	0.28
1987	0.25	0.56	0.17	0.67	0.28	0.4	1.43	0.46	0.34
1988	0.18	0.74	0.17	0.56	0.4	0.38	2.43	0.48	0.5
1989	0.21	1.08	0.27	0.87	0.64	0.38	2.04	0.54	0.56
1990	0.15	0.9	0.2	1.17	0.79	0.59	1.89	0.57	0.66
1991	0.13	1.03	0.28	0.82	0.46	0.38	1.12	0.4	0.52
1992	0.26	1.82	0.51	1.42	1.05	0.58	1.75	0.73	1.08
1993	0.16	2.22	0.35	1.7	1.16	0.84	1.74	0.67	0.96
1994	0.3	1.32	0.45	1.53	1.76	0.92	1.73	0.94	1.26
1995	0.5	1.32	0.52	1.69	1.49	1.04	1.58	1.06	1.24
1996	0.21	0.66	0.3	0.6	0.72	0.3	0.61	0.72	0.92
1997	0.33	1.07	0.63	1.74	2.6	0.41	2.48	1.33	1.5
1998	0.23	1.39	0.51	1.41	1.74	0.34	2.46	0.92	0.76
1999	0.31	1.92	0.68	2.05	2.36	0.75	2.28	0.94	0.94
2000	0.43	1.92	0.69	1.41	1.99	0.54	2.16	0.97	0.64
2001	0.39	1.5	0.65	0.95	1.21	0.42	1.97	0.68	0.36
2002	0.6	1.87	0.71	1.19	2.04	1.3	2.1	1.11	0.62
2003	0.55	1.44	0.34	0.78	1.22	1.54	0.37	0.7	0.55
2004	0.75	1.4	0.67	0.85	1.68	1.57	0.7	0.67	0.71
2005	0.7	1.54	0.64	0.92	2.65	1.44	1.09	0.88	0.92
