# Cherubini - Lausanne - ABAL - ITRDB SWIT294
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16860
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16860.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit294-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit294-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit294.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit294.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Lausanne - ABAL - ITRDB SWIT294
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at: 
# # WSL
# # 
# # 
# # Notes: 
# # Formerly lau_620_ABAL_R.tuc NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lausanne
#   Location: Germany
#   Northernmost_Latitude: 46.585
#   Southernmost_Latitude: 46.585
#   Easternmost_Longitude: 6.6586
#   Westernmost_Longitude: 6.6586
#   Elevation_m: 804
#--------------------
# Data_Collection
#   Collection_Name: SWIT294
#   First_Year: 1842
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Abies alba Mill.
#   Common_Name: silver fir
#   Tree_Species_Code: ABAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## aa01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## aa15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: aa15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	aa01a_raw	aa01b_raw	aa02a_raw	aa02b_raw	aa03a_raw	aa03b_raw	aa04a_raw	aa04b_raw	aa05a_raw	aa05b_raw	aa06a_raw	aa06b_raw	aa07_raw	aa08_raw	aa10_raw	aa11_raw	aa13_raw	aa15_raw
1842	NA	NA	NA	NA	NA	NA	NA	NA	5.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	3.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	2.99	NA	NA	NA	3.71	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	5.08	NA	NA	2.82	NA	NA	NA	4.07	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	6.02	NA	NA	3.07	NA	NA	NA	3.53	NA	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	2.52	NA	NA	2.57	NA	NA	NA	2.12	NA	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	3.94	NA	NA	2.91	NA	NA	NA	4.45	NA	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	3.61	NA	3.8	1.26	NA	NA	NA	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	3.97	NA	3.27	1.92	NA	NA	NA	3.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	4.22	NA	2.55	2.31	NA	NA	NA	4.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	3.18	NA	1.09	1.55	NA	NA	NA	3.34	NA	12.58	NA	NA	NA	NA	NA	NA	NA
1853	5.38	4.48	NA	2	2.14	NA	NA	NA	4.59	NA	11.06	4.64	NA	NA	NA	NA	NA	NA
1854	5.5	3.71	NA	2.76	2.11	3.22	NA	NA	4.32	NA	7.19	5.3	NA	NA	NA	NA	NA	NA
1855	3.93	4.29	NA	2	2.13	2.53	NA	NA	2.78	NA	5.5	3.71	NA	NA	NA	NA	NA	NA
1856	3.28	4.2	NA	1.92	2.26	2.86	NA	NA	3.09	NA	5.74	3.53	NA	NA	NA	NA	NA	NA
1857	3.06	3.96	NA	1.62	2.19	2.95	NA	NA	2.47	NA	4.93	3.05	NA	NA	NA	NA	NA	NA
1858	3.48	3.96	NA	1.37	1.87	2.53	NA	NA	2.23	NA	3.87	2.76	NA	NA	NA	NA	NA	NA
1859	2.75	3.81	NA	1.88	2.24	2.32	NA	NA	2.41	NA	3.34	3.13	NA	NA	NA	NA	NA	NA
1860	2.04	2.66	NA	1.7	2.33	2.26	NA	NA	0.89	NA	1.98	2.38	NA	NA	NA	NA	NA	NA
1861	2.55	3.48	NA	2.19	3.18	2.92	NA	NA	1.85	NA	3.02	2.9	NA	NA	NA	NA	NA	NA
1862	1.87	3.25	NA	1.21	2.26	1.66	NA	NA	1.1	NA	2.11	2.12	NA	NA	NA	NA	NA	NA
1863	2.84	3.64	NA	1.71	3.36	2.66	NA	NA	2.33	NA	3.56	3.7	NA	NA	NA	NA	NA	NA
1864	2.09	2.69	NA	1.14	2.55	1.77	NA	NA	2.43	NA	2.8	3.24	NA	NA	NA	NA	NA	NA
1865	1.38	1.78	NA	0.73	2.24	2.17	NA	NA	1.39	NA	1.77	2.33	NA	NA	NA	NA	NA	NA
1866	2.32	2.16	NA	1.63	3.12	3.72	NA	NA	1.95	NA	2.85	3.41	NA	NA	NA	NA	NA	NA
1867	2.71	2.2	NA	1.95	3.21	3.91	NA	NA	2.17	6.12	3.73	3.28	NA	NA	NA	NA	NA	NA
1868	2.24	2.55	NA	1.26	2.73	2.98	NA	NA	1.14	2.58	3.01	2.38	NA	NA	NA	NA	NA	NA
1869	2.53	1.94	2.64	1.47	2.34	1.73	NA	NA	0.85	2.67	2.4	2.04	NA	NA	NA	NA	NA	NA
1870	2.77	2.07	1.93	1.34	2.27	2.07	NA	NA	0.8	2.07	2.1	2.4	NA	NA	NA	NA	NA	NA
1871	3.08	1.89	2.14	1.06	2.94	3.24	NA	NA	0.89	2.94	2.8	2.57	NA	NA	NA	NA	NA	NA
1872	2.8	1.91	1.46	0.95	2.71	2.44	NA	NA	0.76	2.37	2.9	2	NA	NA	NA	NA	NA	NA
1873	4.14	3.24	2.53	1.23	2.49	2.39	NA	NA	0.83	2.32	3.56	3.85	NA	NA	NA	NA	NA	NA
1874	3.9	3.07	3.06	1.26	2.64	2.58	3.31	NA	1.27	2.99	3.24	3.91	NA	NA	NA	NA	NA	NA
1875	3.17	2.54	3.31	1.35	2.99	2.78	4.41	3.33	1.57	2.72	4.65	4.25	NA	NA	NA	NA	NA	NA
1876	3	2.92	2.79	1.38	2.86	2.59	5.32	6.18	2.1	2.93	6.08	4.77	NA	NA	NA	NA	NA	NA
1877	2.8	4.17	3.46	1.55	3.34	2.37	3.87	5.02	2.05	3.05	6.32	4.27	NA	NA	NA	NA	NA	NA
1878	2.37	4.36	2.81	1.38	5.28	3.19	3.2	4.52	2.04	2.7	4.3	3.24	NA	NA	NA	NA	NA	NA
1879	1.96	4.88	3.18	1.08	6.36	3.42	2.98	4.29	2.37	2.16	4.49	3	NA	NA	NA	NA	NA	NA
1880	1.37	4.29	2.66	0.96	5.17	3.26	2.98	2.86	3	1.72	2.96	1.94	NA	NA	NA	NA	NA	NA
1881	2.16	5.01	2.48	1.09	4.6	3.12	3.22	5.01	2.79	1.84	3.85	2.28	NA	NA	NA	NA	NA	NA
1882	1.74	4.25	2.85	1.72	4.14	3.08	3.72	5.56	3.2	2.03	4.02	1.97	NA	NA	NA	NA	NA	NA
1883	1.73	4.65	3.08	1.69	3.52	3.14	5.93	6.68	3.14	2.07	4.27	2.19	NA	NA	NA	NA	NA	NA
1884	1.56	4.65	2.8	1.87	3.32	3.08	4.95	5.29	2.96	2.29	4.17	1.89	NA	NA	NA	NA	NA	NA
1885	1.22	4.66	2.94	1.57	2.51	1.99	3.81	4.41	2.52	1.99	3.04	1.66	NA	NA	NA	NA	NA	NA
1886	0.8	4.95	2.94	1.92	2.97	2.76	3.26	4.64	2	1.96	2.4	1.77	NA	NA	NA	NA	NA	NA
1887	1.14	3.52	2.07	1.42	2.99	1.85	2.79	3.87	1.53	1.92	2.63	1.7	NA	NA	NA	NA	NA	NA
1888	0.85	2.51	1.65	0.83	3.79	1.4	1.79	2.65	1.26	1.6	2.19	1.33	NA	NA	NA	NA	NA	NA
1889	1.34	3.11	1.71	1.16	3.9	1.81	2.89	3.8	1.61	2	2.75	2.09	NA	NA	NA	NA	NA	NA
1890	1.2	3.05	1.82	1.03	3.68	2.49	3.75	4.47	1.33	2.15	2.97	2.23	NA	NA	NA	NA	NA	NA
1891	1.42	2.48	1.76	0.96	2.74	1.44	3.46	4.9	1.13	2.4	3.01	2.31	NA	NA	NA	NA	NA	NA
1892	2	2.08	1.66	0.84	1.75	3.28	2.7	4.02	0.72	1.9	2.55	2.01	NA	NA	NA	NA	NA	NA
