# Schneider - Berlin Volkspark Hasenheide Northeast den16 - QURO - ITRDB DEU316
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36430
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36430.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu316-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu316-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu316.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu316.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Volkspark Hasenheide Northeast den16 - QURO - ITRDB DEU316
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Volkspark Hasenheide Northeast den16
#   Location: Germany
#   Northernmost_Latitude: 52.485656
#   Southernmost_Latitude: 52.485656
#   Easternmost_Longitude: 13.420556
#   Westernmost_Longitude: 13.420556
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU316
#   First_Year: 1780
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## den1601m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1601m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1602m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1602m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1603m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1603m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1604m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1604m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1605m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1605m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1606m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1606m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1607m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1607m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1608m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1608m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1609m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1609m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1610m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1610m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1611m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1611m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1612m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1612m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1613m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1613m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## den1614m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: den1614m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	den1601m_raw	den1602m_raw	den1603m_raw	den1604m_raw	den1605m_raw	den1606m_raw	den1607m_raw	den1608m_raw	den1609m_raw	den1610m_raw	den1611m_raw	den1612m_raw	den1613m_raw	den1614m_raw
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77
1781	NA	1.57	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81
1782	NA	1.09	1.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45
1783	NA	1.3	1.58	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39
1784	NA	1.13	0.76	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66
1785	NA	1.46	1.16	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.38
1786	NA	0.92	1.41	1.01	NA	NA	NA	NA	NA	NA	1.6	NA	NA	1.29
1787	NA	1.04	1.61	1.17	NA	NA	NA	NA	NA	NA	1.73	NA	NA	2.34
1788	NA	1.18	1.89	1.69	NA	NA	NA	NA	NA	NA	1.87	NA	NA	2.09
1789	NA	1.43	2.31	1.68	NA	NA	NA	NA	NA	NA	1.25	NA	NA	2.39
1790	NA	0.75	1.35	0.65	NA	NA	NA	NA	NA	NA	0.82	NA	NA	1.22
1791	1.61	1.24	1.9	1.18	NA	NA	NA	NA	NA	NA	1.09	NA	NA	1.6
1792	1.49	1.41	1.76	1.28	NA	NA	NA	NA	NA	NA	1.23	NA	NA	1.85
1793	1.74	1.43	1.85	1.71	NA	1.97	NA	NA	NA	NA	1.7	NA	NA	1.86
1794	0.68	0.81	0.71	0.56	1.9	1.04	NA	NA	NA	0.9	1.12	NA	NA	0.69
1795	0.56	0.53	0.61	0.41	1.09	0.9	NA	NA	NA	0.59	0.64	NA	NA	0.42
1796	0.47	0.9	0.5	0.24	0.89	1.15	NA	NA	NA	0.53	0.6	NA	NA	0.57
1797	1.9	1.83	0.8	0.99	2.99	2.78	NA	NA	NA	1.75	0.8	NA	NA	0.95
1798	1.38	1.62	1.35	1.1	3.33	2.68	NA	NA	1	1.58	0.79	NA	NA	1.24
1799	1.54	1.77	2.02	1.38	3.15	2.86	NA	NA	1.26	2.2	0.92	NA	NA	2.11
1800	0.98	1.03	1.28	0.9	2.52	1.66	NA	NA	0.69	1.16	0.59	NA	NA	1.2
1801	1.08	1.07	1.84	1.18	3.81	1.91	NA	NA	1.19	1.54	0.66	NA	NA	1.69
1802	1.31	1.76	2.02	1.66	3.46	2.92	NA	NA	1.81	2.08	0.95	NA	NA	1.84
1803	1.03	0.78	1.52	1.3	1.57	1.34	NA	NA	1.38	1.22	0.62	NA	NA	1.18
1804	0.91	0.51	0.68	0.65	1.39	0.48	NA	NA	0.82	0.54	0.38	NA	NA	0.67
1805	1.11	0.96	1.03	0.74	1.81	0.88	NA	NA	1.44	1.01	0.8	NA	NA	1.14
1806	1.21	1.26	1.35	1.14	1.32	0.98	NA	NA	1.55	1.22	1.02	NA	NA	1.21
1807	1.16	1.26	1.43	1.6	1.02	1.7	NA	NA	1.43	1.4	1.04	NA	NA	1.48
1808	1.28	1.71	1.44	1.25	1.1	1.7	NA	NA	1.56	1.48	1.3	NA	NA	1.76
1809	0.89	1.1	1.08	1.18	1.23	2.13	NA	NA	1.44	1.36	0.89	NA	NA	1.49
1810	0.83	1.3	1.18	1.06	1.59	1.8	NA	1.49	1.22	1.32	1.04	NA	NA	1.44
1811	1.28	1.04	1.56	1.29	2.13	2.08	NA	1.39	1.48	1.67	1.34	NA	NA	1.76
1812	0.85	1.52	0.7	0.53	1.42	2.3	NA	0.99	1.45	1.41	1.32	NA	NA	2.08
1813	1.35	1.74	1.51	0.64	1.84	2.42	NA	1.28	1.57	1.88	1.08	NA	NA	2.18
1814	1.92	1.35	1.34	1.24	1.49	1.75	NA	1.34	1.32	1.79	1.23	NA	NA	2.23
1815	2.34	1.65	1.57	1.26	1.41	1.92	NA	1.99	1.88	1.97	1.14	NA	NA	2.49
1816	2.58	2.3	2.37	2.82	1.35	2.6	NA	2.24	2.48	2.08	1.43	NA	NA	2.74
1817	2.5	2.08	2.03	1.78	1.59	2.18	NA	2.21	1.92	2.1	1.22	NA	NA	2.4
1818	1.41	1.5	1.6	1.49	1.71	1.69	NA	2.65	1.49	1.68	1.04	NA	NA	2
1819	1.33	0.92	1.04	0.92	1.36	1.11	NA	1.49	0.91	1.18	0.73	NA	NA	1.42
1820	1.02	0.98	1.04	1.64	1.12	0.92	NA	1.54	0.92	1.66	0.92	NA	NA	1.48
1821	0.83	0.48	0.71	0.66	0.85	0.73	NA	0.76	0.64	0.94	0.54	NA	NA	0.82
1822	0.9	0.47	0.65	0.48	1.12	0.77	NA	0.58	0.5	0.78	0.66	NA	NA	0.68
1823	0.79	0.57	0.59	0.4	1.02	1.14	NA	0.53	0.64	0.46	0.56	NA	NA	0.79
1824	0.61	0.82	0.54	0.36	0.9	0.82	NA	0.45	0.39	0.42	0.58	NA	NA	0.8
1825	1.37	1.92	1.3	1.28	2.1	1.43	NA	1.26	1.25	0.99	0.98	NA	NA	1.97
1826	1.71	1.47	1.21	1.1	1.9	1.38	NA	1.09	1.22	0.89	1	NA	NA	1.84
1827	1.44	1.24	1.14	0.92	1.67	1.72	NA	1.37	1.01	1	0.8	NA	NA	1.64
1828	1.73	1.59	1.3	1.52	2.5	2.43	NA	1.82	1.53	1.4	1.1	NA	NA	2.17
1829	1.9	2.07	1.58	2.32	2.66	2.04	NA	2.33	1.64	1.86	1.05	NA	NA	2.48
1830	2.1	2.3	1.88	2.41	3.82	2	NA	3.43	1.92	2.3	1.43	NA	NA	2.56
1831	1.93	2.1	1.36	1.8	3.22	1.87	NA	2.66	1.77	2.44	1.48	NA	NA	2.18
1832	1.33	1.17	1.07	1.13	2.04	1.15	NA	1.71	1.35	2.04	1.05	1.41	NA	1.18
1833	2.5	1.71	1.26	1.05	2.71	1.24	NA	1.75	1.55	2.19	1.1	1.72	NA	1.48
1834	2.68	2.04	1.68	1.65	3.24	2.31	NA	2.14	1.69	2.4	1.56	2.49	NA	2.36
1835	2.02	1.74	1.35	1.15	2.17	1.61	NA	1.64	1.39	1.74	1.4	2.11	NA	1.95
1836	1.84	1.74	1.19	0.99	2.71	1.14	NA	1.35	1.19	2.79	1.9	1.71	NA	1.62
1837	2.58	2.6	1.32	2.1	4.49	1.94	NA	1.9	1.62	2.12	2.23	2.48	NA	2.14
1838	2.17	1.89	1.34	1.75	3.4	1.5	NA	1.91	1.29	1.68	2.18	2.21	NA	1.66
1839	1.46	1.96	1.33	0.84	2.61	1.44	NA	1.43	1.07	1.21	1.88	2.21	NA	1.75
1840	0.95	1.12	1.06	0.61	1.42	0.63	NA	0.59	0.72	0.89	1.02	0.95	NA	0.94
1841	0.88	0.94	0.93	0.44	3.25	0.53	NA	0.5	0.91	0.69	0.5	1.18	NA	1.32
1842	1.18	0.96	0.98	0.5	3.4	0.71	NA	0.72	1.19	0.82	0.56	1.39	NA	1
1843	0.87	0.75	0.85	0.5	3.14	0.87	NA	1.2	0.94	0.94	0.73	1.74	NA	1.66
1844	0.74	0.89	0.85	0.44	2.09	0.73	NA	1	0.91	1.02	0.65	1.7	NA	0.97
1845	0.76	0.76	0.88	0.39	2.17	0.57	NA	0.98	0.81	1.18	0.62	1.31	NA	0.71
1846	0.86	0.89	1.06	0.59	1.87	0.67	NA	1.08	0.97	1.19	0.91	1.69	NA	0.52
1847	0.9	0.82	1.22	0.6	1.72	0.71	NA	1.15	0.92	1.4	1.07	2.19	NA	0.48
1848	0.48	0.52	0.94	0.79	1.35	0.45	NA	1.14	1.36	0.66	0.48	1.46	NA	0.35
1849	0.62	0.67	0.93	1.2	1.52	0.53	NA	1.07	1.57	0.8	0.35	1.36	NA	0.34
1850	0.59	0.84	0.95	1.94	1.84	0.59	NA	0.82	1.6	0.66	0.49	1.63	NA	0.34
