# Bigler - Sils-Maria GR Resgia - LADE - ITRDB SWIT274
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14110
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14110.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit274-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit274-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit274.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit274.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-10-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-10-22
#--------------------
# Title
#   Study_Name: Bigler - Sils-Maria GR Resgia - LADE - ITRDB SWIT274
#--------------------
# Investigators
#   Investigators: Bigler, C.; Clalüna, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sils-Maria GR Resgia
#   Location: Switzerland
#   Northernmost_Latitude: 46.4333
#   Southernmost_Latitude: 46.4333
#   Easternmost_Longitude: 9.7833
#   Westernmost_Longitude: 9.7833
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: SWIT274
#   First_Year: 1691
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Su.L_02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L_02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Su.L01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Su.L01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Su.L_02_raw	Su.L20_raw	Su.L18_raw	Su.L16_raw	Su.L15_raw	Su.L14_raw	Su.L13_raw	Su.L12_raw	Su.L11_raw	Su.L09_raw	Su.L08_raw	Su.L07_raw	Su.L05_raw	Su.L04a_raw	Su.L03b_raw	Su.L01_raw
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.76	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	0.75	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11	1.11	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.7	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.79	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.75	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.69	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.8	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	1.19	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	1.17	NA	NA	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.82	NA	NA	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.35	NA	NA	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	1.03	NA	NA	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.82	NA	NA	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	0.97	NA	NA	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.05	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.72	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.4	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.56	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.02	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	1.22	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.29	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.78	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.02	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.7	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.36	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	0.8	NA	0.42	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	1.01	NA	0.47	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	1.22	NA	0.43	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.44	NA	0.61	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24	1.38	NA	0.66	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.05	NA	0.59	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.24	NA	0.9	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.93	NA	0.53	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.17	NA	0.96	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	0.8	NA	0.82	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.51	NA	0.43	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.94	NA	0.72	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.96	NA	0.97	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	1.01	NA	0.72	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	1.22	NA	0.87	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.92	NA	0.52	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.59	NA	0.58	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.77	NA	0.52	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.52	NA	0.31	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.27	NA	0.42	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.83	NA	0.34	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.6	NA	0.4	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.41	NA	0.31	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.91	NA	0.62	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	0.48	NA	NA	0.59	0.79	NA	0.4	NA	NA	NA
