# Hartl - Berchtesgaden, Bockstall - FASY - ITRDB DEU324
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37523
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37523.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu324-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu324.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu324.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Bockstall - FASY - ITRDB DEU324
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Bockstall
#   Location: Germany
#   Northernmost_Latitude: 47.667
#   Southernmost_Latitude: 47.667
#   Easternmost_Longitude: 13.021
#   Westernmost_Longitude: 13.021
#   Elevation_m: 760
#--------------------
# Data_Collection
#   Collection_Name: DEU324
#   First_Year: 1842
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGBS503G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS503G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS503K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS503K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS504G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS504G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS504K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS504K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS505G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS505G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS505K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS505K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS506G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS506G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS506K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS506K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS507G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS507G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS507K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS507K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS508G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS508G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS508K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS508K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS510G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS510G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS510K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS510K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS511G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS511G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS511K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS511K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS512G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS512G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS512K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS512K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS513G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS513G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGBS513K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGBS513K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGBS503G_raw	BGBS503K_raw	BGBS504G_raw	BGBS504K_raw	BGBS505G_raw	BGBS505K_raw	BGBS506G_raw	BGBS506K_raw	BGBS507G_raw	BGBS507K_raw	BGBS508G_raw	BGBS508K_raw	BGBS510G_raw	BGBS510K_raw	BGBS511G_raw	BGBS511K_raw	BGBS512G_raw	BGBS512K_raw	BGBS513G_raw	BGBS513K_raw
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	1.18
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.08
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.07
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.05
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.28
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	1.41
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	1.25	1.39
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	0.9	NA	NA	NA	NA	NA	NA	1.23	1.18
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	1.2	0.7	NA	NA	NA	NA	NA	NA	1.14	1.19
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	1.03	0.76	NA	NA	NA	NA	NA	NA	0.9	1.01
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	1.54	1	NA	NA	NA	NA	NA	NA	1.27	1.29
1858	NA	NA	1.66	NA	NA	NA	NA	NA	NA	1.83	1.41	1.02	NA	NA	NA	NA	NA	NA	1.08	1.21
1859	NA	NA	1.9	NA	NA	NA	NA	NA	NA	2.92	2.42	1.36	NA	NA	NA	NA	NA	NA	1.02	1.15
1860	NA	NA	1.32	NA	NA	NA	NA	NA	NA	1.83	1.27	1.44	NA	NA	NA	NA	NA	NA	0.79	0.81
1861	NA	NA	1.5	NA	NA	NA	NA	NA	NA	1.93	1.64	1.17	NA	NA	3.63	NA	NA	NA	0.99	0.92
1862	NA	NA	1.33	NA	NA	NA	NA	NA	NA	1.81	1.29	1.05	NA	NA	3.3	NA	NA	NA	0.74	0.76
1863	NA	NA	1.51	NA	NA	NA	NA	NA	NA	1.71	1.25	1.2	NA	NA	3.04	NA	NA	NA	1	1
1864	NA	NA	1.56	NA	NA	NA	NA	NA	NA	1.32	1.33	1.51	NA	NA	2.46	NA	NA	NA	1.1	1
1865	NA	NA	1.35	NA	NA	1.9	NA	NA	NA	1.18	1.12	1.26	NA	NA	2.69	NA	NA	NA	0.87	0.76
1866	NA	NA	1.57	NA	NA	1.62	NA	NA	NA	1.03	1.28	1.55	NA	NA	2.41	NA	NA	NA	0.99	0.8
1867	NA	NA	1.57	NA	NA	1.95	NA	NA	NA	1.59	1.75	1.64	NA	NA	3.02	NA	NA	NA	0.88	0.96
1868	NA	NA	2.49	NA	NA	1.81	NA	NA	NA	1.29	2.63	1.45	NA	NA	2.67	NA	NA	NA	0.85	1.14
1869	NA	NA	2.4	NA	NA	2.2	NA	NA	NA	1.72	2.71	1.61	NA	NA	3.1	NA	NA	NA	1.03	1.32
1870	NA	NA	1.84	1.89	NA	1.82	NA	NA	NA	1.49	2.43	1.6	NA	NA	2.43	NA	NA	NA	0.93	1.15
1871	1.1	NA	1.96	1.83	NA	1.78	NA	NA	NA	1.46	1.84	1.86	NA	NA	1.9	NA	NA	NA	0.88	1.09
1872	1.14	NA	2.06	1.99	NA	1.83	NA	NA	NA	1.89	1.34	1.54	NA	NA	1.8	NA	NA	NA	0.93	1.23
1873	1	NA	1.95	1.98	NA	1.61	NA	NA	NA	1.73	1.67	2.19	NA	NA	1.79	NA	NA	NA	0.47	0.73
1874	0.86	NA	2.18	2.2	NA	1.72	NA	NA	NA	2.04	1.67	2.14	NA	NA	2.1	NA	NA	NA	0.92	1.21
1875	0.98	NA	1.82	1.81	NA	1.93	NA	NA	NA	2.01	1.9	2.3	NA	NA	1.76	NA	NA	NA	1.16	1.24
1876	0.77	NA	1.73	1.67	NA	1.94	NA	1.32	NA	2	2.36	1.9	NA	NA	1.77	NA	NA	NA	1.15	1.22
1877	0.83	NA	1.43	1.17	2.45	2.36	NA	1.45	NA	1.8	2.31	2.13	NA	NA	2.08	NA	NA	NA	1.11	1.09
1878	0.7	NA	2	1.44	2.14	2.12	NA	1.96	NA	1.79	1.9	2.1	NA	NA	1.94	2.45	NA	NA	1.2	1.16
1879	0.85	NA	2.55	1.64	2.54	2.45	NA	2.06	NA	2.28	2.34	2.87	NA	NA	2.8	3.6	NA	NA	1.32	1.2
1880	0.8	NA	2.06	1.64	2.26	2.05	NA	1.83	NA	1.83	1.91	1.94	NA	1.76	2.44	2.3	NA	NA	1.45	1.16
1881	0.71	NA	1.71	1.41	1.91	2.82	NA	1.74	NA	1.84	2.16	2.37	NA	1.74	2.4	2.08	NA	NA	1.56	1.55
1882	0.63	NA	1.76	1.37	1.71	2.43	NA	1.38	NA	1.8	2.1	2.09	NA	1.81	2.09	1.99	NA	NA	1.42	1.4
1883	0.64	0.76	1.6	1.38	1.65	2.36	NA	1.5	NA	1.69	2.18	2.15	NA	1.6	2.26	1.91	NA	NA	1.49	1.35
1884	0.54	0.67	1.89	1.74	1.98	2.69	NA	1.99	NA	1.94	2.69	2.5	NA	2.02	2.85	1.91	NA	NA	1.89	1.92
1885	0.41	0.77	1.59	1.42	2.04	2.42	NA	1.59	NA	1.88	2.14	1.91	NA	2.81	2.65	1.74	NA	NA	1.67	1.46
1886	0.59	0.46	1.23	1.18	1.91	2.27	NA	1.53	NA	1.67	1.9	1.8	2.19	1.89	2.43	1.4	NA	NA	1.64	1.38
1887	0.65	0.58	1.12	1.08	1.84	2.04	NA	1.41	NA	1.32	1.73	1.71	2.03	2.27	2.1	1.34	NA	NA	1.46	1.34
1888	0.44	0.55	1.1	1.12	1.96	1.81	NA	1.16	NA	1.25	1.61	1.57	1.79	1.73	2.12	1.21	NA	NA	1.25	1.09
1889	0.55	0.78	1.41	1.03	1.94	2.27	1.5	1.45	NA	1.89	1.55	1.98	1.9	1.81	2.62	1.43	NA	NA	1.57	1.49
1890	0.65	0.65	1.7	0.98	1.88	2.42	1.42	1.37	2.19	1.9	1.4	1.8	2.19	1.95	2.73	1.57	NA	NA	1.73	1.6
1891	0.57	0.57	1.31	1.08	1.41	1.81	1.25	1.17	1.65	1.51	1.24	1.41	2.04	1.47	1.84	1.13	NA	NA	1.58	1.52
1892	0.52	0.44	1.15	0.8	1.52	2.43	1.13	1.18	2.15	1.53	1.3	1.5	1.56	1.96	2.2	1.02	NA	NA	1.6	1.47
1893	0.61	0.61	0.94	0.76	1.23	1.69	1.18	1.25	1.88	1.35	1.26	1.35	2.11	1.66	1.27	0.8	NA	NA	1.5	1.38
1894	0.66	0.64	1.2	0.98	1.16	1.74	1.14	1.29	1.74	1.43	1.4	1.56	2.03	2.03	1.98	1.16	NA	NA	1.55	1.48
1895	0.38	0.71	1.16	0.86	1.18	1.97	1.17	1.3	1.91	1.55	1.54	1.61	1.83	2.14	1.8	1.1	NA	NA	1.51	1.24
1896	0.56	0.69	1.27	1.37	1.51	1.95	1.44	1.44	2.16	1.64	1.96	1.82	1.57	2.01	1.5	0.99	NA	NA	1.41	1.4
1897	0.23	0.53	1.25	1.11	1.16	1.71	1.32	1.38	2.3	1.64	2.13	1.56	1.68	1.91	1.45	1.13	NA	NA	1.23	1.37
