# Fonti - Gerra - CASA - ITRDB SWIT214
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10785
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10785.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit214-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit214-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit214.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit214.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Fonti - Gerra - CASA - ITRDB SWIT214
#--------------------
# Investigators
#   Investigators: Fonti, P.; García-González, I.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Earlywood vessel size chronology and climate-growth relationships 
# # 
# # Cores and cross-sections are stored at: 
# # 
# # 
# # References:
# # Fonti and Garcia Gonzalez 2004, New Phytologist;
# # Garcia Gonzalez and Fonti 2006, Tree Physiology 
# # 
# # Notes: 
# # Plain, Slope N 5%
# # Formerly Gerra
# # 
# #  NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: New Phytologist
#   Published_Title: Suitability of chestnut earlywood vessel chronologies for ecological studies
#   Published_Date_or_Year: 2004
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/j.1469-8137.2004.01089.x
#   Full_Citation: Fonti, P. and I. García-González. 2004. 
Suitability of chestnut earlywood vessel chronologies for ecological studies. 
New Phytologist, Vol. 163, Issue 1, pp. 77-86, July 2004.
DOI: 10.1111/j.1469-8137.2004.01089.x
#   Abstract: Wood anatomical features measured in dated tree rings have often proven to be of ecological value. However, little is known about the suitability and power of such measurements studied in a year-to-year basis as is done in dendrochronology.# # The present work is based on a comparative analysis of 60 dated time-series of earlywood features of chestnut (Castanea sativa) grown in the climatic context of the Southern part of the Swiss Alps.# # It has been shown that the earlywood vessel area is a suitable ecological indicator. This variable, although not very sensitive, contains environmental information that is different from that stored in all other ring-width and earlywood features we considered. The vessel size is mainly related to the temperature during two physiologically crucial periods for vessel growth: the end of the previous vegetation period (during reserve storage) and the onset of cambial activity (during cell division and vessel differentiation).# # Our work shows that the mean vessel size of the ring-porous chestnut contains ecophysiological information that can be used for research in dendrochronology.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gerra
#   Location: Switzerland
#   Northernmost_Latitude: 46.0
#   Southernmost_Latitude: 46.0
#   Easternmost_Longitude: 8.8667
#   Westernmost_Longitude: 8.8667
#   Elevation_m: 720
#--------------------
# Data_Collection
#   Collection_Name: SWIT214
#   First_Year: 1941
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Castanea sativa Mill.
#   Common_Name: sweet chestnut
#   Tree_Species_Code: CASA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## B0-1339_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-1339; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-1408_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-1408; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-248_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-248; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-308_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-308; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-384_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-384; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-461_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-461; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-47_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-47; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-4_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-4; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-763_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-763; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B0-893_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B0-893; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-1279_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-1279; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-296_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-296; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-593_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-593; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-595_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-595; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-768_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-768; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-838_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-838; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-95_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-95; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## B1-98_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: B1-98; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	B0-1339_raw	B0-1408_raw	B0-248_raw	B0-308_raw	B0-384_raw	B0-461_raw	B0-47_raw	B0-4_raw	B0-763_raw	B0-893_raw	B1-1279_raw	B1-1_raw	B1-296_raw	B1-2_raw	B1-593_raw	B1-595_raw	B1-768_raw	B1-838_raw	B1-95_raw	B1-98_raw
1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35	0	0	0
1942	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	1.75	0	0	0
1943	0	0	0	0	0	0	0	0	0	4.92	4.29	0	0	0	0	0	5.13	0	0	0
1944	0	0	0	0	6.24	0	0	0	0	4.92	3.8	0	0	0	0	0	4.42	0	0	0
1945	0	0	0	0	4.66	0	0	0	0	3.88	3.8	0	0	0	0	0	3.45	1.67	0	0
1946	0	0	0	0	7.69	0	0	0	0	2.58	5.5	0	0	0	0	0	5.27	1.91	0	0
1947	0	0	0	0	9.4	0	0	0	5.69	3.13	6.52	0	0	0	0	0	4.28	3.12	0	0
1948	0	0	0	0	9.28	0	0	0	6.22	3.9	7.12	0	0	0	0	0	4.67	2.14	0	0
1949	0	0	0	0	7.56	0	0	0	6.26	4.43	5.55	0	0	0	0	0	5.21	2.02	0	0
1950	0	0	0	0	8.05	0	0	0	6.19	6.18	6.02	0	0	0	0	2.45	4.54	2.85	0	0
1951	0	2.39	3.9	0	9.51	0	0	10.78	7.71	8.16	9.29	5.99	0	0	0	3.52	4.99	2.82	0	0
1952	0	1.41	4.17	5.26	6.76	0	7.57	8.11	7.56	4.55	6.68	7.1	4.76	0	0	5.21	4.99	2.75	0	0
1953	0	1.17	4.13	3.76	7.43	0	6.22	6.95	6.39	5.17	8.24	5.73	4.08	4.33	0	5.7	4.95	2.26	0	0
1954	0	1.47	5.09	3.45	8.57	4.98	4.91	6.3	5.98	5.39	8.78	5.58	4.53	2.99	0	5.51	4.84	2.63	8.44	4.72
1955	0	1.89	5.53	4.19	7.78	5.04	5.15	7.33	5.84	5.17	7.61	5.23	4.88	2.89	0	6.21	5.65	3.53	7.99	6.1
1956	2.7	2.02	4.68	3.62	6.85	4.21	5.09	5.92	5.62	3.61	6.76	4.95	4.25	2.38	0	3.67	3.77	3.17	5.77	5.14
1957	2.47	1.48	5.05	3.46	5.68	3.28	3.76	4.39	4.31	3.07	5.81	3.6	2.25	1.61	2.86	3.75	2.7	2.81	3.17	3.81
1958	3.74	1.11	7.27	4.19	7.22	3.68	4.67	5.4	3.64	4.61	4.68	4.01	3.31	1.97	3.94	2.99	3.37	3.19	4.57	6.62
1959	5.37	1.47	5.54	4.27	5.28	3.36	5.16	5.46	3.37	3.43	4.45	2.94	2.98	2.09	4.91	3.31	2.93	2.49	5.26	5.52
1960	4.8	2.62	3.15	5.11	5	2.34	4.09	4.85	3.6	4.36	5.01	1.68	2.41	1.58	5.02	2.74	3.16	1.96	3.96	2.8
1961	6.1	3.85	2.65	7	5.43	3.56	4.78	6.29	5.19	4.52	7.21	1.82	2.87	1.91	6.79	2.27	3.22	2.21	3.1	2.28
1962	4.38	1.56	2.01	3.65	3.32	2.87	3.69	4.49	5.2	3.49	4.83	2.02	1.87	1.4	4.02	1.83	3.08	1.79	3.95	3.52
1963	4.47	2.11	1.72	4.89	3.75	2.13	3.97	4.75	5.28	3.82	5.51	2.03	2.2	1.59	4.32	1.87	2.86	2.34	3.38	2.8
1964	4.59	3.21	3.41	5.86	4.49	3.6	4.89	4.64	5.08	4.74	7.49	3.47	2.35	2.49	5.21	2.29	3.92	4.23	3.68	3.85
1965	3.3	2.45	1.91	4.04	3.53	3	4.6	3.68	4.08	3.45	5.45	3.8	1.73	2.7	4.83	1.87	3.47	2.8	3.03	3.04
1966	3.75	2.63	2.58	5.03	3.41	2.57	3.87	3.65	3.6	3.82	6.26	4.3	1.63	2.31	4.05	1.87	2.82	3.44	2.88	2.9
1967	4.39	2.96	2.33	4.15	2.69	3.44	3.74	4.33	4.1	3.24	7.2	5.34	1.19	2.04	4.92	1.76	2.65	3.13	2.55	3.08
1968	3.63	3.75	2.1	4.32	3.13	3.22	3.48	3.03	3.7	3.27	6.38	4.44	2.13	1.92	4.11	1.91	2.77	3.34	2.1	3
1969	3.83	3.35	3.43	4.72	3.22	3.54	4.06	3.87	4.6	3.64	6.79	5.15	2.41	2.59	4.57	1.6	3.34	4.39	2.9	3.05
1970	2.81	3.09	2.93	3.85	2.36	2.73	3.99	3.38	4.58	2.38	3.79	4.66	2.9	2.44	4	1.75	2.34	4.3	2.72	2.63
1971	3.16	3.63	4.04	3.97	3.19	2.62	4.48	3.99	4.71	3.15	3.74	4.97	4.12	3.19	5.92	2.36	2.32	4.04	3.35	3.25
1972	3.42	3.53	2.94	3.39	2.71	1.73	2.73	3	3.95	2.18	2.54	3.89	2.39	2.97	5.8	1.74	1.87	2.16	2.45	2.23
1973	3.21	3.87	3.31	3.25	3.29	1.74	2.48	3.48	3.6	2.06	2.02	4.66	3.11	3.59	5.44	1.62	1.85	4.52	1.94	2.32
1974	2.62	2.61	1.9	2.17	3.22	1.64	1.2	2.86	2.92	1.99	1.73	3.82	1.79	3.18	4.12	1.11	1.7	2.86	1.54	3.15
1975	2.09	2.9	1.6	1.92	3.84	1.53	0.98	2.16	3.41	1.79	1.81	3.78	1.55	2.71	5	1.17	1.65	2.06	1.77	2.26
1976	1.86	2.73	1.15	1.09	1.82	1.29	0.78	1.53	2.49	1.35	1.17	3.51	0.75	2.18	2.55	0.91	1.57	1.49	1.17	2.65
1977	2.12	4.04	2.42	1.87	3.23	1.4	1.14	2.44	3.81	2.05	1.18	4.13	1.49	3.5	4.15	1.69	1.46	2.05	2.44	3.06
1978	1.95	4.75	3.77	2.55	3.39	2.1	1.51	3.92	5.57	2.14	1.25	3.7	2.01	4.44	5.14	1.68	1.89	4.52	2.86	3.03
1979	1.62	5.02	2.33	2.33	2.73	2.29	2.04	4.2	5.63	2.42	1.39	2.83	2.42	4.52	4.27	1.36	2.38	7.82	3.86	3.58
1980	1.15	5.29	1.85	1.59	2.57	1.73	1.64	3.11	5.56	2.18	1.08	2.41	2.32	3.3	3.69	1.31	3.14	6.19	3.38	2.89
1981	1.43	5.19	1.76	0.93	2.75	2.13	0.83	3.15	5.92	2.49	0.94	2.82	1.92	2.41	4.3	1.63	5.76	3.92	2.54	3.29
1982	1.11	3.32	1.22	0.55	1.88	1.39	0.66	2.42	7.12	1.98	0.68	1.25	0.88	1.67	2.32	1.55	2.97	3.49	2.19	2.43
1983	1.34	3.61	1.85	1.14	1.95	2.63	1.01	3.39	8.03	2.21	0.92	2.53	1.14	2.29	4.98	2.04	2.74	3.63	3.08	2.45
1984	1.01	2.67	1.36	1.23	1.23	2.1	0.77	2.51	5.73	1.7	0.52	2.42	0.83	1.91	4.97	1.89	2.59	2.32	2.58	2.08
1985	1.59	4.53	1.89	1.26	2.43	2.39	0.91	2.61	7.02	2.44	1.09	2.66	1.5	1.74	4.8	3.93	2.48	2.41	3.85	2.99
1986	1.77	3.16	1.19	0.93	1.88	2.4	1.21	2.98	6.96	1.74	0.79	2.77	1.77	3.01	4.12	1.42	2.15	2.56	4.53	2.85
1987	1.56	4.44	1.25	0.61	2.38	1.89	2.08	2.86	8.34	1.83	0.9	2.14	2.23	3.07	5.72	1.67	2.71	3.93	3.49	2.96
1988	1.61	4.51	1.29	1.23	4.24	3.36	2.87	3.28	8.26	2.92	1.13	2.12	2.18	4.05	6.54	3.06	2.54	4.22	3.27	3.04
1989	1.35	3.71	1.57	0.97	3.25	2.69	1.85	3.67	6.96	1.87	0.85	2.2	1.39	5.45	3.93	2.5	1.51	3.41	2.46	2.23
1990	1.57	3.65	1.52	0.7	2.51	2.11	2.71	3.04	7.93	1.7	0.76	2.12	1.11	5.01	3.32	2.4	1.42	2.7	2.23	1.56
1991	1.16	3.25	1.14	0.97	1.86	2.09	2.2	1.96	5.53	1.55	0.73	1.47	1.23	2.85	3.34	2.68	1.15	3.21	1.95	1.73
1992	0.91	1.94	0.68	0.52	2.44	1.28	1.13	0.86	3.76	1.88	0.44	0.97	1.04	1.47	3.09	3.47	1.51	3.33	1.07	1.19
1993	0.7	1.17	0.34	0.35	1.54	0.76	0.55	0.67	2.66	1.76	0.33	0.77	0.6	0.64	1.37	1.34	0.92	1.76	0.64	0.7
1994	1.22	2.47	0.67	0.58	3.25	2.76	1.07	1.94	6.35	2.49	0.45	2.77	1.6	2.53	3.74	2.22	1.21	2.87	1.64	1.84
