# Kairaitis - Naukaimis - QURO - ITRDB LITH038
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22301
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22301.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith038-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith038-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith038.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith038.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-17
#--------------------
# Title
#   Study_Name: Kairaitis - Naukaimis - QURO - ITRDB LITH038
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Naukaimis
#   Location: Lithuania
#   Northernmost_Latitude: 55.09
#   Southernmost_Latitude: 55.09
#   Easternmost_Longitude: 22.95
#   Westernmost_Longitude: 22.95
#   Elevation_m: 32
#--------------------
# Data_Collection
#   Collection_Name: LITH038
#   First_Year: 1841
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NAUKAI02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NAUKAI27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NAUKAI27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NAUKAI02_raw	NAUKAI04_raw	NAUKAI05_raw	NAUKAI07_raw	NAUKAI08_raw	NAUKAI09_raw	NAUKAI12_raw	NAUKAI13_raw	NAUKAI18_raw	NAUKAI20_raw	NAUKAI21_raw	NAUKAI24_raw	NAUKAI25_raw	NAUKAI26_raw	NAUKAI27_raw
1907	1.49	1.95	2.33	2.18	0.88	1.94	1.24	1.05	1.78	2.19	1.41	1.24	0.66	0.99	1.82
1908	0.91	1.46	1.91	1.85	0.83	1.19	1.01	0.77	1.62	1.38	1.13	0.81	0.55	0.94	1.03
1909	1.4	1.85	2.22	2.5	1.15	2.46	1.38	0.94	1.9	1.54	1.63	0.85	1.08	1.05	2.53
1910	1.84	2.11	3.04	3.12	1.87	2.16	2.01	1.07	2.02	1.99	2.27	1.63	1.99	2.05	3.92
1911	1.96	2.41	2.62	3.13	1.77	3.39	1.94	1.25	2.11	2.28	2.16	1.67	2.01	1.94	4.1
1912	1.54	2.14	2.71	3.26	1.77	3.34	1.81	1.68	2.18	2.32	2	1.55	1.67	1.97	3.33
1913	1.44	2.57	2.78	3.49	1.89	4.22	1.58	1.71	2.4	3.11	2.17	2.14	2.07	2.03	3.09
1914	1.69	1.55	2.09	1.56	1.6	2.4	1.3	1.41	1.64	2.22	2.19	2.08	1.87	1.88	2.61
1915	1.46	1.85	2.43	1.71	1.61	2.5	1.7	1.42	1.96	2.43	2.23	2.23	2.13	1.79	3.45
1916	1.97	1.21	2.97	1.93	2.16	1.99	2.42	1.31	1.81	2.73	2.2	1.65	2.86	2.01	2.56
1917	1.67	1.71	2.91	1.53	1.99	2.83	2.28	1.2	1.78	1.58	2.14	2.18	2.11	2.03	4.09
1918	1.02	0.89	2.52	1.44	2.2	1.81	2.74	0.88	1.16	1.82	1.88	2.16	2.67	2.16	2.85
1919	2.6	1.88	2.71	1.29	1.88	3.78	3.7	2.31	1.63	1.91	2.74	3.24	3.05	3.17	4.55
1920	2.56	1.9	2.66	1.55	1.66	1.21	3.57	2.62	1.41	1.72	2.77	3.48	3.11	3.02	3.84
1921	2.45	1.66	2.64	2.05	1.55	1.63	3.6	2.24	1.04	1.69	2.2	3.59	2.53	2.12	3.65
1922	2.4	1.64	2.63	1.72	1.37	1.77	3.53	2.27	1.09	1.87	2.33	2.83	2.48	2.22	3.16
1923	3	1.32	2.67	1.87	1.18	2.3	3.14	1.97	0.89	1.82	2.2	2.99	2.09	2.14	2.39
1924	2.66	1.69	3.19	2.54	1.26	2.36	3.61	1.77	1.2	1.97	2.25	3.18	2.1	2.12	2.51
1925	2.84	1.85	3.49	2.63	2	2.93	4.36	2	1.82	2	1.98	2.79	2.82	2.48	3.35
1926	2.43	1.69	3.03	2.07	1.77	3.02	3.3	2.06	1.67	1.82	1.68	3.13	2.05	2.13	2.98
1927	2.64	1.49	3.5	2.03	2.17	3.06	3.38	1.67	1.99	2.03	1.93	2.88	1.94	2.22	2.68
1928	2.08	0.75	2.62	1.28	1.58	1.95	2.86	1.16	1.62	1.97	1.72	1.58	1.37	1.5	1.32
1929	2.81	0.67	2.93	1.38	1.34	2.1	3.31	1.98	2	2.83	1.63	2.39	1.49	1.75	2.35
1930	1.73	0.63	2.49	1.71	1.7	2.11	2.61	1.47	1.6	2.13	1.59	2.33	1.11	1.99	2.27
1931	1.86	0.69	2.93	2	1.95	1.66	2.98	1.61	1.46	2.89	1.5	2.19	1.65	1.91	1.9
1932	1.32	0.62	2.59	1.63	1.89	1.46	2.51	1.27	1.46	2.01	1.84	1.64	1.54	1.93	2.39
1933	1.14	0.74	2	1.16	1.81	1.6	2.23	0.75	1.38	1.92	1.26	1.4	1.55	1.99	1.71
1934	1.45	0.64	2.27	1.29	1.73	2.33	2.02	0.98	1.47	1.48	1.15	1.41	1.23	1.75	2.84
1935	1.6	0.82	3.47	1.53	1.78	2.79	2.26	1.75	1.55	1.62	1.43	1.6	1.57	1.9	2.23
1936	1.61	0.95	3.63	1.07	1.5	2.75	2.44	2.19	1.58	2.05	1.45	1.71	1.34	1.68	1.8
1937	1.28	0.85	2.4	1.08	1.33	2.19	1.78	1.53	1.36	1.63	1.29	1.76	1.12	1.25	1.63
1938	1.44	0.79	2.59	1.31	1.5	1.68	1.99	1.5	1.27	1.79	1.28	1.81	0.98	1.28	1.49
1939	1.41	0.65	2.02	0.85	1.4	1.87	1.4	1.7	1.08	1.3	1.23	1.49	0.59	0.96	1.09
1940	1.65	0.58	1.7	0.89	1.26	1.65	1.1	1.95	0.77	1.5	1.19	1.45	0.65	0.99	1.41
1941	2.38	0.74	2.72	0.91	1.77	1.82	1.3	1.66	1.29	2.17	1.82	2.07	0.78	1.36	1.63
1942	2.98	0.74	2.8	0.94	1.64	1.78	1.41	1.36	1.08	2.99	2.09	1.97	0.86	1.1	1.43
1943	2.29	0.76	3.59	0.92	1.55	2.22	1.3	1.9	1	2.87	1.99	2.49	0.86	1.03	1.16
1944	2.38	1.3	4.02	1.06	1.59	2.33	1.57	2.02	1.26	2.99	2.05	2.32	0.95	1.14	1.22
1945	2.12	1.09	4.23	1.3	1.53	2.23	1.19	2.04	1.65	3.47	2.35	2.29	1.02	0.99	1.27
1946	2.67	1.09	3.83	1.44	1.3	1.88	1.47	1.81	2	3.65	2	2.44	1.04	1.09	1.25
1947	2.2	0.93	3.76	1.35	1.04	1.98	1.31	2.12	2.13	2.52	1.78	2.17	0.87	0.97	0.99
1948	1.76	0.99	3.86	1.13	1.09	1.22	1.43	1.61	2.25	1.99	1.71	1.8	0.72	1.12	0.99
1949	1.88	1.36	3.96	1.64	1.13	1.69	0.99	1.34	2.55	2.43	1.78	2	0.9	1	1.07
1950	1.91	1.54	3.87	2.04	1.4	1.77	1.35	2.08	2.76	2.47	1.94	2.21	1.14	1.35	1.29
1951	2.15	1.22	3.46	2.19	1.42	1.93	1.05	2.21	2.67	2.17	1.98	1.96	1.46	1.28	1.23
1952	1.63	1.22	3.82	1.81	1.37	1.05	1	1.33	2.17	1.86	2.01	1.79	1.23	1.01	1.15
1953	1.42	1.17	3.31	1.54	1.42	1.71	1	1.68	2.6	2.24	2.14	1.64	1.58	0.93	1.28
1954	1.86	1.19	3.62	1.71	1.43	1.73	1.07	1.52	2.4	2.23	2.1	1.67	1.59	1.02	0.86
1955	1.6	1.23	2.79	1.27	1.32	1.01	0.97	1.46	1.86	1.82	1.82	1.34	1.16	0.97	0.87
1956	2.12	1.33	2.86	1.25	1.36	1.56	0.76	1.83	1.92	2.56	1.06	1.83	1.2	0.91	1.04
1957	2.11	1.99	3.41	2.41	1.47	1.61	1.13	1.9	2.33	2.25	1.37	1.78	1.64	0.86	1.22
1958	2.55	2.54	3.85	3.22	1.61	2.03	1.39	1.9	2.03	2.35	1.58	2.29	1.65	1.02	1.41
1959	1.91	1.85	2.87	2.85	1.35	1.75	0.88	1.37	1.68	1.52	1.44	1.58	1.23	0.82	1.19
1960	2.03	2.39	3.2	2.72	1.48	1.98	1.05	1.4	1.68	1.53	1.39	1.73	1.26	0.86	1.33
1961	1.94	1.9	3.24	2.19	1.56	1.96	1.14	1.25	2.23	1.84	1.52	1.56	1.23	0.84	1.2
1962	2.17	2.28	3.33	2.47	1.68	1.53	1.07	1.22	2.57	1.94	1.54	1.68	1.44	1.11	1.15
1963	2.35	3.06	3.48	3.23	1.49	1.69	1.24	1.44	2.85	2.77	1.71	1.92	1.9	0.96	1.14
1964	1.66	2.35	2.91	2.59	1.42	1.66	1.03	1.4	2.44	2.11	1.32	1.39	0.95	0.79	1.13
1965	1.21	1.58	2.38	1.75	1.32	0.79	0.93	0.89	1.64	1.47	1.08	0.96	0.75	0.89	0.93
1966	1.57	1.75	2.27	1.69	1.43	1.39	0.84	0.85	2.02	1.53	1.18	1.01	1.09	0.81	0.98
1967	1.74	1.92	3.47	1.91	1.48	1.17	0.96	1.01	2.4	2.12	1.37	1.51	1.06	1	1.12
1968	1.62	1.85	2.45	2.02	1.19	1.17	0.85	1.12	2.07	1.7	1.12	1.21	0.82	0.84	1.03
1969	1.27	1.7	2.33	1.86	1.17	1.39	0.8	1.06	2.03	1.59	1.19	1.1	0.84	0.78	1.08
1970	1.69	1.87	3.24	1.91	1.44	1.45	0.74	1.17	2.46	1.82	0.98	1.09	0.83	0.82	0.9
1971	1.64	1.81	2.62	1.77	1.27	1.47	0.88	1.2	2.62	1.95	1.25	1.22	0.93	0.9	1.03
