# Kuniholm - Ravno Borje - PINI - ITRDB YUGO007
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3810
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3810.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/yugo007-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; yugo007-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/yugo007.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/yugo007.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kuniholm - Ravno Borje - PINI - ITRDB YUGO007
#--------------------
# Investigators
#   Investigators: Kuniholm, P.I.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ravno Borje
#   Location: Bosnia And Herzegovina
#   Northernmost_Latitude: 43.35
#   Southernmost_Latitude: 43.35
#   Easternmost_Longitude: 18.65
#   Westernmost_Longitude: 18.65
#   Elevation_m: 800
#--------------------
# Data_Collection
#   Collection_Name: YUGO007
#   First_Year: 1669
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 822011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 822021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 822031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 822043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 822051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 822000_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822000; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 822002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 822002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	822011_raw	822021_raw	822031_raw	822043_raw	822051_raw	822000_raw	822002_raw
1812	1.05	1.22	0.22	1.15	0.35	1.14	0.28
1813	1.44	1.34	0.26	1.3	0.4	1.36	0.33
1814	1.62	1.52	0.31	1.36	0.44	1.5	0.37
1815	1.47	1.6	0.25	1.14	0.45	1.4	0.35
1816	1.77	1.71	0.2	1.22	0.4	1.56	0.3
1817	1.88	1.47	0.18	0.99	0.37	1.44	0.27
1818	1.8	1.62	0.18	1.1	0.45	1.5	0.31
1819	1.71	1.45	0.35	0.94	0.52	1.36	0.43
1820	1.09	1.02	0.28	0.69	0.39	0.93	0.33
1821	1.4	1.64	0.38	0.98	0.44	1.34	0.41
1822	1.06	1.05	0.35	0.7	0.33	0.93	0.34
1823	0.83	0.91	0.3	0.7	0.34	0.81	0.32
1824	0.59	0.86	0.24	0.72	0.24	0.72	0.24
1825	0.75	0.98	0.36	0.81	0.28	0.84	0.32
1826	0.93	1.44	0.46	1.17	0.39	1.18	0.42
1827	0.94	1.19	0.45	1.38	0.39	1.17	0.42
1828	0.68	1	0.28	1.13	0.22	0.93	0.25
1829	0.71	1.05	0.26	1.24	0.3	1	0.28
1830	0.57	0.99	0.31	0.93	0.32	0.83	0.31
1831	0.73	1.17	0.34	1.52	0.36	1.14	0.35
1832	0.75	1.48	0.35	1.22	0.43	1.15	0.39
1833	0.5	1.21	0.27	1.08	0.41	0.93	0.34
1834	0.52	0.94	0.18	0.93	0.28	0.79	0.23
1835	0.43	0.8	0.32	0.83	0.37	0.68	0.34
1836	0.34	0.66	0.3	0.69	0.34	0.56	0.32
1837	0.41	1.11	0.27	0.89	0.42	0.8	0.34
1838	0.33	0.76	0.26	0.62	0.36	0.57	0.31
1839	0.33	0.83	0.24	0.62	0.24	0.59	0.24
1840	0.3	0.68	0.14	0.51	0.23	0.49	0.18
1841	0.39	0.77	0.26	0.64	0.36	0.6	0.31
1842	0.4	0.98	0.22	0.62	0.46	0.66	0.34
1843	0.62	1.12	0.28	0.92	0.58	0.88	0.43
1844	0.41	0.88	0.21	0.61	0.44	0.63	0.32
1845	0.84	1.32	0.41	1.05	0.7	1.07	0.55
1846	0.39	1.04	0.23	0.64	0.51	0.69	0.37
1847	0.31	1.2	0.29	0.54	0.47	0.68	0.38
1848	0.42	1.26	0.26	0.6	0.44	0.76	0.35
1849	0.47	0.97	0.26	0.57	0.37	0.67	0.31
1850	0.36	1.01	0.24	0.55	0.38	0.64	0.31
1851	0.86	1.02	0.33	0.53	0.44	0.8	0.38
1852	0.64	1.25	0.41	0.58	0.49	0.82	0.45
1853	0.36	1.15	0.37	0.7	0.39	0.73	0.38
1854	0.45	0.91	0.33	0.63	0.36	0.66	0.34
1855	0.53	0.9	0.38	0.65	0.43	0.69	0.4
1856	0.71	1.21	0.5	0.73	0.42	0.88	0.46
1857	1.08	1.31	0.96	1.19	0.68	1.19	0.82
1858	0.8	0.97	0.89	1.05	0.7	0.94	0.79
1859	1.07	1.32	1.02	1.42	0.63	1.27	0.82
1860	0.78	0.86	1.26	1.11	0.57	0.91	0.91
1861	0.4	0.55	0.8	0.6	0.43	0.51	0.61
1862	0.52	0.7	0.66	0.95	0.54	0.72	0.6
1863	0.54	0.7	0.58	0.79	0.44	0.67	0.51
1864	0.58	0.6	0.69	0.78	0.56	0.65	0.62
1865	0.55	0.48	0.78	0.61	0.5	0.54	0.64
1866	0.6	0.74	0.75	0.54	0.61	0.62	0.68
1867	0.31	0.43	0.4	0.54	0.27	0.42	0.33
1868	0.14	0.29	0.38	0.38	0.31	0.27	0.34
1869	0.5	0.39	0.48	0.43	0.38	0.44	0.43
1870	0.56	0.54	0.38	0.59	0.39	0.56	0.38
1871	0.85	0.79	0.51	0.67	0.66	0.77	0.58
1872	0.66	0.6	0.66	0.6	0.76	0.62	0.71
1873	0.79	0.62	0.59	0.77	0.84	0.72	0.71
1874	0.4	0.43	0.27	0.48	0.42	0.43	0.34
1875	0.35	0.35	0.26	0.45	0.34	0.38	0.3
1876	0.68	0.84	0.41	0.76	0.6	0.76	0.5
1877	0.58	0.64	0.29	0.37	0.47	0.53	0.38
1878	0.32	0.65	0.2	0.48	0.33	0.48	0.26
1879	0.46	0.57	0.19	0.36	0.25	0.46	0.22
1880	0.42	0.54	0.2	0.32	0.45	0.42	0.32
1881	0.62	0.92	0.26	0.52	0.57	0.68	0.41
1882	0.94	0.93	0.32	0.64	0.56	0.83	0.44
1883	0.86	0.93	0.36	0.66	0.7	0.81	0.53
1884	1.03	1.33	0.39	1.25	0.87	1.2	0.63
1885	0.92	1.35	0.54	1.25	1.5	1.17	1.02
1886	0.83	1.08	0.45	0.9	1.09	0.93	0.77
1887	0.86	1.1	0.4	0.99	0.86	0.98	0.63
1888	0.45	0.67	0.3	0.61	0.5	0.57	0.4
1889	0.29	0.55	0.35	0.46	0.47	0.43	0.41
1890	0.41	0.82	0.33	0.68	0.48	0.63	0.4
1891	0.22	0.47	0.33	0.36	0.39	0.35	0.36
1892	0.22	0.48	0.34	0.53	0.34	0.41	0.34
1893	0.24	0.45	0.4	0.49	0.42	0.39	0.41
1894	0.45	0.78	0.45	0.73	0.38	0.65	0.41
1895	0.46	0.8	0.61	0.79	0.53	0.68	0.57
1896	0.28	0.93	0.42	0.67	0.5	0.62	0.46
1897	0.46	1.3	0.59	0.77	0.37	0.84	0.48
1898	0.38	1.4	0.77	0.65	0.59	0.81	0.68
1899	0.54	1.93	0.67	0.92	0.68	1.13	0.67
1900	0.53	1.55	0.61	0.71	0.48	0.93	0.54
1901	0.52	1.4	0.31	0.69	0.45	0.87	0.38
1902	0.37	1.29	0.38	0.66	0.46	0.77	0.42
1903	0.38	1.16	0.46	0.65	0.65	0.73	0.55
1904	0.23	0.7	0.35	0.42	0.42	0.45	0.38
1905	0.16	0.7	0.16	0.5	0.26	0.45	0.21
1906	0.16	0.58	0.13	0.48	0.19	0.4	0.16
1907	0.12	0.49	0.13	0.28	0.17	0.29	0.15
1908	0.09	0.31	0.05	0.19	0.14	0.19	0.09
1909	0.06	0.29	0.23	0.14	0.22	0.16	0.22
1910	0.14	0.34	0.25	0.21	0.15	0.23	0.2
1911	0.16	0.41	0.12	0.24	0.15	0.27	0.13
1912	0.38	0.58	0.24	0.35	0.32	0.43	0.28
1913	0.35	0.74	0.28	0.51	0.37	0.53	0.32
1914	0.59	0.93	0.5	0.8	0.49	0.77	0.49
1915	0.52	0.73	0.44	0.78	0.46	0.67	0.45
1916	0.42	0.64	0.31	0.74	0.28	0.6	0.29
1917	0.31	0.47	0.29	0.6	0.25	0.46	0.27
1918	0.37	0.55	0.26	0.8	0.37	0.57	0.31
1919	0.36	0.47	0.28	0.61	0.25	0.48	0.26
1920	0.77	0.89	0.3	0.84	0.32	0.83	0.31
1921	0.73	0.73	0.3	0.74	0.35	0.73	0.32
1922	0.48	0.41	0.23	0.36	0.28	0.41	0.25
1923	0.69	0.58	0.44	0.3	0.32	0.52	0.38
1924	0.39	0.45	0.45	0.28	0.25	0.37	0.35
1925	0.67	0.66	0.34	0.43	0.27	0.58	0.3
1926	0.82	0.7	0.22	0.46	0.26	0.66	0.24
1927	0.47	0.43	0.19	0.28	0.24	0.39	0.21
1928	0.7	0.48	0.19	0.34	0.19	0.5	0.19
1929	0.59	0.42	0.16	0.3	0.24	0.43	0.2
1930	0.87	0.65	0.21	0.49	0.16	0.67	0.18
1931	0.58	0.34	0.14	0.23	0.12	0.38	0.13
1932	0.7	0.39	0.14	0.26	0.14	0.45	0.14
1933	0.73	0.41	0.17	0.2	0.14	0.44	0.15
1934	0.86	0.47	0.15	0.17	0.19	0.5	0.17
1935	0.68	0.34	0.39	0.23	0.34	0.41	0.36
1936	0.73	0.4	0.33	0.15	0.4	0.42	0.36
1937	0.85	0.32	0.33	0.17	0.23	0.44	0.28
1938	0.74	0.23	0.28	0.13	0.26	0.36	0.27
1939	0.63	0.56	0.34	0.23	0.35	0.47	0.34
1940	0.81	0.47	0.32	0.2	0.4	0.49	0.36
1941	1	0.63	0.48	0.24	0.73	0.62	0.6
1942	0.98	0.61	0.5	0.24	0.88	0.61	0.69
1943	0.73	0.59	0.34	0.24	1.06	0.52	0.7
1944	0.42	0.36	0.27	0.15	0.55	0.31	0.41
1945	0.3	0.25	0.18	0.11	0.33	0.22	0.25
1946	0.4	0.32	0.21	0.18	0.33	0.3	0.27
1947	0.29	0.34	0.14	0.17	0.19	0.26	0.16
1948	0.58	0.4	0.33	0.18	0.32	0.38	0.32
1949	0.37	0.34	0.35	0.14	0.44	0.28	0.39
1950	0.39	0.3	0.28	0.16	0.35	0.28	0.31
1951	0.35	0.44	0.28	0.17	0.46	0.32	0.37
1952	0.28	0.39	0.31	0.19	0.47	0.28	0.39
1953	0.28	0.49	0.32	0.2	0.57	0.32	0.44
1954	0.14	0.38	0.29	0.14	0.48	0.22	0.38
1955	0.21	0.51	0.23	0.15	0.53	0.29	0.38
1956	0.32	0.53	0.3	0.17	0.46	0.34	0.38
1957	0.18	0.4	0.16	0.13	0.32	0.23	0.24
1958	0.23	0.56	0.19	0.15	0.28	0.31	0.23
1959	0.34	0.72	0.41	0.23	0.72	0.43	0.56
1960	0.5	0.77	0.59	0.31	1.04	0.52	0.81
1961	0.6	0.97	0.4	0.37	0.96	0.64	0.68
1962	0.51	0.85	0.34	0.3	0.68	0.55	0.51
1963	0.31	0.66	0.15	0.22	0.34	0.39	0.24
1964	0.3	0.68	0.08	0.34	0.28	0.44	0.18
1965	0.14	0.52	0.1	0.33	0.17	0.33	0.13
1966	0.3	0.7	0.26	0.53	0.26	0.51	0.26
1967	0.33	0.58	0.17	0.59	0.27	0.5	0.22
1968	0.25	0.45	0.1	0.43	0.17	0.37	0.13
1969	0.38	0.65	0.19	0.46	0.27	0.49	0.23
1970	0.5	0.84	0.09	0.75	0.22	0.69	0.15
1971	0.3	0.51	0.09	0.49	0.1	0.43	0.09
1972	0.55	0.75	0.15	0.9	0.25	0.73	0.2
1973	0.65	0.88	0.2	0.94	0.3	0.82	0.25
1974	0.66	1.29	0.18	1	0.25	0.98	0.21
1975	0.7	1.44	0.38	1.05	0.53	1.06	0.45
1976	0.58	1.48	0.38	0.86	0.62	0.97	0.5
