# Pilcher - Lough Doon - QUPE - ITRDB BRIT009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4221
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4221.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; brit009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/brit009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/brit009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-08
#--------------------
# Title
#   Study_Name: Pilcher - Lough Doon - QUPE - ITRDB BRIT009
#--------------------
# Investigators
#   Investigators: Pilcher, J.R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lough Doon
#   Location: Ireland
#   Northernmost_Latitude: 52.83
#   Southernmost_Latitude: 52.83
#   Easternmost_Longitude: -8.67
#   Westernmost_Longitude: -8.67
#   Elevation_m: 30
#--------------------
# Data_Collection
#   Collection_Name: BRIT009
#   First_Year: 1850
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Q3391_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3391; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3385_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3385; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3386_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3386; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3388_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3388; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3389_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3389; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3390_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3390; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3393_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3393; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3394_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3394; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3396_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3396; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3397_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3397; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3398_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3398; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Q3399_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Q3399; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Q3391_raw	Q3385_raw	Q3386_raw	Q3388_raw	Q3389_raw	Q3390_raw	Q3393_raw	Q3394_raw	Q3396_raw	Q3397_raw	Q3398_raw	Q3399_raw
1909	0.17	0.3	0.62	1.3	0.27	0.35	0.44	0.4	0.36	1.13	0.22	0.4
1910	0.17	0.39	0.48	1.22	0.44	0.47	0.37	0.59	0.3	0.69	0.21	0.39
1911	0.19	0.49	0.34	1.39	0.53	0.48	0.47	0.41	0.27	0.9	0.18	0.36
1912	0.15	0.39	0.36	0.96	0.56	0.32	0.51	0.28	0.31	0.76	0.21	0.38
1913	0.16	0.28	0.4	0.55	0.53	0.27	0.35	0.26	0.22	0.56	0.18	0.41
1914	0.1	0.27	0.35	0.87	0.62	0.37	0.4	0.21	0.17	0.61	0.2	0.29
1915	0.1	0.3	0.38	1.09	0.54	0.36	0.3	0.27	0.21	0.72	0.18	0.34
1916	0.1	0.37	0.34	0.7	0.5	0.29	0.49	0.25	0.17	0.56	0.18	0.33
1917	0.11	0.42	0.39	0.63	0.59	0.28	0.48	0.33	0.24	0.5	0.21	0.39
1918	0.1	0.42	0.4	0.46	0.71	0.39	0.79	0.37	0.18	0.56	0.17	0.3
1919	0.07	0.28	0.35	0.49	0.66	0.66	0.55	0.36	0.17	0.47	0.17	0.23
1920	0.08	0.19	0.2	0.4	0.45	0.57	0.4	0.26	0.1	0.38	0.17	0.19
1921	0.12	0.23	0.23	0.44	0.59	0.62	0.4	0.18	0.11	0.61	0.17	0.2
1922	0.1	0.41	0.37	0.48	0.49	0.73	0.44	0.2	0.11	0.53	0.14	0.15
1923	0.1	0.27	0.42	0.42	0.57	0.68	0.32	0.17	0.12	0.48	0.1	0.16
1924	0.12	0.31	0.38	0.42	0.55	0.86	0.36	0.25	0.13	0.59	0.07	0.2
1925	0.14	0.22	0.21	0.39	0.62	0.69	0.37	0.25	0.15	0.65	0.1	0.21
1926	0.21	0.19	0.21	0.35	0.59	0.59	0.29	0.24	0.16	0.62	0.13	0.18
1927	0.26	0.37	0.27	0.4	0.73	0.69	0.3	0.35	0.26	0.59	0.14	0.17
1928	0.24	0.35	0.48	0.34	0.81	0.6	0.43	0.4	0.28	0.22	0.14	0.22
1929	0.19	0.22	0.4	0.36	0.74	0.48	0.28	0.38	0.2	0.1	0.1	0.16
1930	0.12	0.19	0.25	0.4	0.69	0.32	0.26	0.36	0.2	0.11	0.12	0.16
1931	0.17	0.19	0.31	0.37	0.65	0.42	0.32	0.28	0.23	0.12	0.1	0.16
1932	0.09	0.25	0.27	0.36	0.54	0.42	0.25	0.26	0.31	0.14	0.11	0.16
1933	0.08	0.25	0.24	0.22	0.52	0.31	0.19	0.17	0.26	0.09	0.1	0.1
1934	0.12	0.23	0.2	0.42	0.44	0.36	0.23	0.18	0.18	0.1	0.08	0.12
1935	0.13	0.39	0.25	0.66	0.56	0.57	0.26	0.19	0.27	0.15	0.1	0.14
1936	0.12	0.28	0.18	0.48	0.57	0.47	0.32	0.18	0.34	0.11	0.11	0.17
1937	0.13	0.33	0.36	0.44	0.45	0.42	0.25	0.2	0.27	0.1	0.11	0.28
1938	0.1	0.35	0.33	0.49	0.31	0.44	0.26	0.12	0.28	0.1	0.11	0.22
1939	0.13	0.32	0.33	0.48	0.4	0.43	0.29	0.17	0.25	0.1	0.12	0.26
1940	0.13	0.28	0.25	0.52	0.38	0.48	0.31	0.16	0.22	0.15	0.15	0.27
1941	0.12	0.28	0.31	0.59	0.33	0.39	0.22	0.15	0.19	0.1	0.12	0.22
1942	0.13	0.33	0.55	0.75	0.3	0.47	0.29	0.24	0.21	0.1	0.13	0.36
1943	0.13	0.28	0.3	0.34	0.3	0.29	0.2	0.23	0.18	0.08	0.12	0.27
1944	0.1	0.31	0.43	0.48	0.27	0.28	0.23	0.24	0.18	0.08	0.12	0.37
1945	0.14	0.31	0.51	0.48	0.27	0.24	0.32	0.25	0.15	0.12	0.14	0.33
1946	0.18	0.35	0.51	0.61	0.28	0.43	0.25	0.27	0.16	0.13	0.17	0.4
1947	0.19	0.48	0.59	0.71	0.3	0.52	0.33	0.34	0.18	0.22	0.2	0.44
1948	0.15	0.39	0.3	0.6	0.27	0.33	0.23	0.24	0.17	0.15	0.17	0.41
1949	0.11	0.32	0.24	0.88	0.38	1.15	0.25	0.21	0.18	0.19	0.15	0.36
1950	0.11	0.37	0.29	1.12	0.4	1.11	0.26	0.18	0.29	0.26	0.08	0.53
1951	0.14	0.32	0.38	1.12	0.52	0.84	0.22	0.2	0.2	0.28	0.15	0.5
1952	0.11	0.29	0.33	1.38	0.57	0.76	0.17	0.17	0.15	0.21	0.16	0.33
1953	0.19	0.31	0.28	0.71	0.58	0.75	0.14	0.22	0.28	0.34	0.14	0.33
1954	0.26	0.34	0.43	0.4	0.57	0.5	0.13	0.28	0.35	0.33	0.15	0.32
1955	0.28	0.42	0.78	0.55	0.55	0.25	0.15	0.36	0.49	0.36	0.19	0.41
1956	0.2	0.53	0.43	0.35	0.47	0.2	0.14	0.28	0.41	0.38	0.12	0.44
1957	0.21	0.29	0.45	0.23	0.5	0.18	0.13	0.21	0.44	0.33	0.14	0.25
1958	0.22	0.38	0.69	0.29	0.51	0.22	0.13	0.28	0.56	0.51	0.15	0.31
1959	0.24	0.49	0.48	0.34	0.43	0.25	0.16	0.26	0.56	0.45	0.16	0.28
1960	0.28	0.53	0.52	0.61	0.73	0.38	0.2	0.48	0.6	0.79	0.18	0.25
1961	0.21	0.39	0.34	0.31	0.56	0.22	0.18	0.47	0.52	0.59	0.12	0.19
1962	0.28	0.53	0.42	0.68	0.88	0.27	0.19	0.64	0.61	1.04	0.18	0.31
1963	0.17	0.41	0.3	0.3	0.54	0.18	0.17	0.68	0.41	0.62	0.15	0.2
1964	0.18	0.44	0.43	0.29	0.8	0.29	0.22	0.65	0.33	0.59	0.15	0.22
1965	0.24	0.42	0.45	0.41	0.65	0.23	0.2	0.44	0.34	0.55	0.17	0.2
1966	0.16	0.33	0.24	0.25	0.6	0.18	0.15	0.24	0.27	0.61	0.16	0.2
1967	0.13	0.27	0.25	0.2	0.47	0.14	0.1	0.18	0.21	0.42	0.13	0.17
1968	0.13	0.21	0.27	0.32	0.56	0.19	0.14	0.16	0.16	0.39	0.12	0.17
1969	0.17	0.24	0.27	0.26	0.53	0.25	0.16	0.16	0.21	0.41	0.11	0.17
1970	0.12	0.22	0.29	0.25	0.45	0.21	0.14	0.15	0.21	0.3	0.13	0.15
1971	0.13	0.18	0.34	0.22	0.55	0.14	0.1	0.2	0.32	0.4	0.11	0.18
1972	0.07	0.17	0.31	0.12	0.37	0.13	0.1	0.2	0.24	0.28	0.13	0.14
1973	0.09	0.23	0.27	0.14	0.29	0.18	0.11	0.14	0.16	0.48	0.1	0.14
1974	0.11	0.24	0.36	0.31	0.39	0.15	0.13	0.14	0.21	0.52	0.17	0.2
1975	0.1	0.23	0.33	0.15	0.21	0.2	0.1	0.11	0.15	0.59	0.12	0.19
1976	0.16	0.22	0.26	0.2	0.34	0.23	0.16	0.15	0.12	0.9	0.19	0.34
1977	0.13	0.16	0.35	0.15	0.26	0.15	0.12	0.11	0.14	0.76	0.15	0.34
1978	0.18	0.2	0.34	0.11	0.2	0.14	0.15	0.11	0.14	0.67	0.15	0.29
