# Meriläinen - Väistönselkä, Sauvasaaret Savonlinna - PISY - ITRDB FINL2
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4015
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4015.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl2-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; finl2-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/finl2.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/finl2.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2004-03-03
#--------------------
# File_Last_Modified_Date
#   Date: 2004-03-03
#--------------------
# Title
#   Study_Name: Meriläinen - Väistönselkä, Sauvasaaret Savonlinna - PISY - ITRDB FINL2
#--------------------
# Investigators
#   Investigators: Meriläinen, J.; Lindholm, M.; Timonen, M.; Huttunen, P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Väistönselkä, Sauvasaaret Savonlinna
#   Location: Ita-Suomen laani
#   Northernmost_Latitude: 61.67
#   Southernmost_Latitude: 61.67
#   Easternmost_Longitude: 29.17
#   Westernmost_Longitude: 29.17
#   Elevation_m: 90
#--------------------
# Data_Collection
#   Collection_Name: FINL2
#   First_Year: 1783
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OMA0101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0101A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0101B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0101B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0103B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0103B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0104B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0104B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0105A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0105B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0105B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0106B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0106B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0107B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0107B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0108A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0108B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0108B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0109A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0109A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0109B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0109B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0110B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0110B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0111B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0111B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0113A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0113B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0113B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0114A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0114A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0114B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0114B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0115A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0115A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0115B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0115B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0116A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0116A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0116B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0116B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0117A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0117A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0117B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0117B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0118A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0118A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0118B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0118B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0119A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0119A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0119B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0119B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0120A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0120A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OMA0120B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OMA0120B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OMA0101A_raw	OMA0101B_raw	OMA0103A_raw	OMA0103B_raw	OMA0104A_raw	OMA0104B_raw	OMA0105A_raw	OMA0105B_raw	OMA0106A_raw	OMA0106B_raw	OMA0107A_raw	OMA0107B_raw	OMA0108A_raw	OMA0108B_raw	OMA0109A_raw	OMA0109B_raw	OMA0110A_raw	OMA0110B_raw	OMA0111A_raw	OMA0111B_raw	OMA0112A_raw	OMA0113A_raw	OMA0113B_raw	OMA0114A_raw	OMA0114B_raw	OMA0115A_raw	OMA0115B_raw	OMA0116A_raw	OMA0116B_raw	OMA0117A_raw	OMA0117B_raw	OMA0118A_raw	OMA0118B_raw	OMA0119A_raw	OMA0119B_raw	OMA0120A_raw	OMA0120B_raw
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.98	NA	NA	NA	NA	NA	NA	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	1.23	NA	NA	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.94	NA	NA	NA	NA	NA	NA	NA	3.3	NA	NA	NA	NA	NA	NA	1.23	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.21	NA	NA	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	NA	NA	1.38	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.79	NA	NA	NA	NA	NA	NA	NA	3.04	NA	NA	NA	NA	NA	NA	1.83	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.76	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA	1.67	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.48	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	1.34	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	0.77	NA	NA	NA	NA	NA	0.76	NA	2.05	1.82	NA	NA	NA	NA	NA	1.46	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.97	NA	NA	NA	NA	NA	0.97	NA	2.21	2.49	NA	NA	NA	NA	1.71	1.6	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.82	NA	NA	NA	NA	NA	1.02	NA	1.65	1.5	NA	NA	NA	NA	1.75	2.36	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.67	NA	NA	NA	NA	NA	0.92	NA	1.54	1	NA	NA	NA	NA	1.52	1.34	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.52	NA	NA	NA	NA	NA	0.91	NA	1.33	1.47	NA	NA	NA	NA	1.08	0.7	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.24	NA	NA	NA	NA	NA	0.97	NA	0.36	0.76	NA	NA	NA	NA	1.01	0.54	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.45	NA	NA	NA	NA	NA	1.87	NA	0.21	0.33	NA	NA	NA	NA	2.13	1.27	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.45	NA	NA	NA	NA	NA	1.75	NA	0.21	0.26	NA	NA	NA	NA	1.47	1.2	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	0.86	NA	NA	NA	NA	NA	1.58	NA	0.43	0.72	NA	NA	NA	NA	1.39	0.94	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.64	NA	NA	NA	NA	NA	0.75	NA	0.51	0.87	NA	NA	NA	NA	0.86	0.7	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.85	NA	NA	NA	NA	NA	0.72	NA	0.68	0.87	NA	NA	NA	NA	1.24	0.99	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.65	NA	NA	NA	NA	NA	0.62	NA	0.57	0.54	NA	NA	NA	NA	1.4	1.05	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.9	NA	NA	NA	NA	NA	0.77	NA	0.82	0.96	NA	NA	NA	NA	1	0.97	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.54	NA	NA	NA	NA	NA	1.39	NA	0.72	0.84	NA	NA	NA	NA	0.94	0.68	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.73	NA	NA	NA	NA	NA	1.22	NA	0.6	0.63	NA	NA	NA	NA	0.97	0.84	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.6	NA	NA	NA	NA	NA	1.1	1.07	0.58	0.81	NA	NA	NA	NA	0.78	0.68	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.31	NA	NA	NA	NA	NA	1.3	1.25	0.37	0.71	NA	NA	NA	NA	0.45	0.59	NA	NA
