# Hartl - Berchtesgaden, Predigtstuhl mitte - PCAB - ITRDB DEU336
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37535
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37535.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu336-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu336.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu336.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Predigtstuhl mitte - PCAB - ITRDB DEU336
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Zang, Christian; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: B 69
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Predigtstuhl mitte
#   Location: Germany
#   Northernmost_Latitude: 47.695
#   Southernmost_Latitude: 47.695
#   Easternmost_Longitude: 12.871
#   Westernmost_Longitude: 12.871
#   Elevation_m: 1330
#--------------------
# Data_Collection
#   Collection_Name: DEU336
#   First_Year: 1806
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGPB101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB101A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB101E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB101E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB104A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB104E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB104E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB105A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB105A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB105E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB105E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB106A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB106E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB106E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB108A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB108E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB108E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB109A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB109A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB109E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB109E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB111A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB111E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB111E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB112A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB112E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB112E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB113A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB113E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB113E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB114A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB114A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGPB114E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BGPB114E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGPB101A_raw	BGPB101E_raw	BGPB104A_raw	BGPB104E_raw	BGPB105A_raw	BGPB105E_raw	BGPB106A_raw	BGPB106E_raw	BGPB108A_raw	BGPB108E_raw	BGPB109A_raw	BGPB109E_raw	BGPB111A_raw	BGPB111E_raw	BGPB112A_raw	BGPB112E_raw	BGPB113A_raw	BGPB113E_raw	BGPB114A_raw	BGPB114E_raw
1806	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	0.86	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	1.93	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	1.49	2.33	NA	NA	NA	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	1.28	1.7	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	1.77	1.92	NA	NA	NA	NA	1.66	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA
1814	1.55	1.66	NA	NA	NA	NA	1.63	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA
1815	1.16	1.53	NA	NA	NA	NA	1.38	NA	NA	0.76	NA	NA	NA	1.9	NA	NA	NA	NA	NA	NA
1816	1.16	1.35	NA	NA	NA	NA	1.38	NA	NA	0.79	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA
1817	1.17	0.88	NA	NA	NA	2.27	0.89	NA	NA	0.37	NA	NA	NA	2.53	NA	NA	NA	NA	NA	NA
1818	1.8	1.94	NA	NA	NA	1.98	1.16	NA	NA	0.9	NA	NA	NA	2.21	NA	NA	NA	NA	NA	NA
1819	1.39	1.65	NA	NA	NA	1.74	0.87	NA	NA	0.89	NA	NA	2.05	2.13	NA	NA	NA	NA	NA	NA
1820	1.28	1.43	NA	NA	NA	1.94	0.96	NA	NA	0.75	NA	NA	1.91	2.68	NA	NA	NA	NA	NA	NA
1821	0.93	1.17	NA	NA	NA	1.56	0.93	NA	NA	0.48	NA	NA	1.55	1.71	NA	NA	NA	NA	NA	NA
1822	1.18	1.32	NA	NA	NA	1.72	0.96	NA	NA	0.54	NA	NA	1.73	1.53	NA	NA	NA	NA	NA	NA
1823	1.52	1.42	NA	NA	NA	1.84	1.04	0.84	NA	0.62	NA	NA	2.56	2.4	NA	NA	NA	NA	NA	NA
1824	1.42	1.42	NA	NA	1.76	1.7	1.19	1.38	NA	0.66	NA	NA	1.88	2.45	NA	NA	NA	NA	NA	NA
1825	1.12	1.2	NA	NA	1.62	1.41	0.89	1.05	NA	0.49	NA	NA	1.91	2.02	NA	NA	NA	NA	NA	NA
1826	0.93	0.87	NA	NA	1.32	1.24	0.81	1.08	NA	0.44	NA	NA	1.55	1.41	NA	NA	NA	NA	NA	NA
1827	1.03	1.02	NA	NA	1.54	1.58	0.74	1.1	NA	0.51	NA	NA	1.72	1.66	NA	NA	NA	NA	NA	NA
1828	1.11	1.07	NA	NA	1.6	1.6	0.86	1.11	NA	0.49	NA	NA	1.64	1.77	NA	NA	2.27	NA	NA	NA
1829	1.09	0.93	NA	NA	1.48	1.55	0.74	0.77	NA	0.5	NA	NA	1.72	1.41	NA	NA	2.28	NA	NA	NA
1830	1.17	0.87	NA	NA	1.42	1.48	0.61	0.72	NA	0.51	NA	NA	1.76	1.38	NA	NA	2.12	NA	NA	NA
1831	1.41	1	NA	NA	1.35	1.28	0.61	0.71	NA	0.65	NA	NA	1.77	1.63	NA	NA	2.03	NA	NA	NA
1832	1.21	0.91	NA	NA	0.87	0.95	0.54	0.61	NA	0.54	NA	NA	1.18	1.28	NA	NA	1.74	NA	NA	NA
1833	1.06	0.83	NA	0.81	0.93	0.98	0.5	0.54	NA	0.4	NA	NA	1.04	0.88	NA	NA	1.81	NA	1.48	NA
1834	1.12	0.96	NA	0.78	0.91	0.93	0.48	0.54	NA	0.44	NA	NA	1	0.91	NA	NA	2.04	NA	1.7	NA
1835	1.03	1.04	NA	0.68	0.75	0.82	0.67	0.68	NA	0.52	NA	NA	1.32	1.31	NA	NA	2.1	1.76	2.13	NA
1836	0.75	0.86	NA	0.56	0.85	0.86	0.65	0.75	NA	0.43	NA	NA	1.03	0.98	NA	NA	1.73	1.84	1.51	NA
1837	0.68	0.72	NA	0.68	0.68	0.96	0.72	0.78	NA	0.59	NA	NA	0.76	0.79	NA	NA	2.47	2.3	1.76	NA
1838	0.75	0.93	NA	0.7	0.88	0.86	0.85	0.89	0.61	0.73	NA	NA	1.08	1.14	NA	NA	2.27	2.09	1.74	NA
1839	0.86	0.96	NA	0.54	0.85	0.72	0.69	0.82	0.7	0.92	NA	NA	0.75	1.01	NA	NA	1.98	2	1.25	1.57
1840	1.07	1.2	NA	0.43	0.98	0.93	0.84	0.88	0.79	1.1	NA	NA	0.59	0.86	NA	NA	2.64	2.48	1.57	1.94
1841	1.04	1.14	NA	0.76	0.77	0.62	0.69	0.73	0.75	0.72	NA	NA	0.52	0.68	NA	NA	2.09	2.06	1.46	1.56
1842	1.09	1.28	NA	0.96	1	0.67	1.03	1.04	1.04	1.01	NA	NA	0.8	0.85	NA	NA	2.97	2.98	1.75	1.98
1843	0.94	0.91	NA	0.84	0.87	0.8	0.86	0.84	0.71	0.81	NA	1.6	0.69	0.68	NA	NA	2.66	2.46	1.75	1.77
1844	0.89	0.89	1.26	1.79	1.04	0.78	0.79	0.72	0.82	0.87	1.1	1.27	0.72	0.79	NA	NA	2.53	2.08	1.95	1.69
1845	0.75	0.88	1.27	1.31	1.05	0.74	0.65	0.66	0.73	0.84	1.9	2.01	0.69	0.78	NA	NA	2.08	1.9	1.74	1.48
1846	1.08	1.24	1.07	1.24	1.12	0.89	0.85	0.78	0.78	1.03	1.7	1.75	0.91	1.14	NA	1.62	2.68	3	1.98	1.6
1847	1.21	1.45	1.51	1.16	1.18	1.32	0.89	0.94	1.03	1.31	1.88	1.65	0.96	1.26	NA	1.58	2.95	3.07	1.86	1.54
1848	1.08	1.1	1.07	0.72	0.7	0.72	0.54	0.62	0.7	0.91	1.23	1.07	0.5	0.71	NA	1.29	1.9	2.13	1.6	1.22
1849	0.97	1.15	1.15	0.91	0.81	0.76	0.58	0.61	0.71	0.86	0.92	0.95	0.64	0.8	NA	1.21	2.28	2.12	1.55	1.38
1850	0.83	1.09	1.5	1.18	0.84	0.93	0.61	0.6	0.79	1.13	1.31	1.26	0.86	1.07	NA	1.14	2.57	2.52	1.62	1.32
1851	0.81	0.97	1.68	1.29	0.89	0.89	0.7	0.75	0.82	0.97	1.19	1.25	0.82	0.82	NA	1.14	2.25	2.52	1.74	1.56
1852	0.93	1.13	1.32	0.97	0.82	0.75	0.6	0.63	0.94	1.02	1.02	1.16	0.81	0.76	NA	0.95	2.12	2.55	1.27	1.59
1853	1.16	1.49	1.45	1.15	0.89	0.95	0.79	0.84	1.07	1.26	1.34	1.38	0.79	0.89	NA	1.1	2.47	2.38	1.33	1.6
1854	1.28	1.69	1.48	1.29	1.13	1.21	1.07	0.99	1.29	1.62	1.66	1.59	1.12	1.32	NA	1.32	2.62	2.59	1.51	1.76
1855	1.4	1.58	1.42	1.03	1.17	1.01	1.14	0.79	1.59	1.62	1.37	1.48	0.99	1.31	NA	0.96	2.12	2.52	1.17	1.74
1856	0.99	1.21	1.35	0.89	0.91	0.71	0.96	0.75	1.39	1.47	1.22	1.32	0.65	0.87	NA	0.91	2.12	2.27	0.93	1.41
1857	1.31	1.89	1.58	1.01	1.14	0.89	0.96	0.79	1.63	1.47	1.39	1.24	1	1.18	1.58	1.1	2.73	2.59	1.21	1.57
1858	1.23	1.56	1.38	0.65	0.93	0.81	0.68	0.85	1.36	1.06	1.78	1.38	1.08	0.99	1.17	0.95	2.12	2.52	1.17	1.45
1859	1.17	1.67	1.32	0.79	0.82	0.92	0.61	0.7	1.07	0.86	1.59	1.45	1	0.95	1.22	1.42	2.4	3.06	1.14	1.49
