# Linderholm - Stortjäderberget - PISY - ITRDB SWED317
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6140
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6140.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed317-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed317-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed317.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed317.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-05
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-05
#--------------------
# Title
#   Study_Name: Linderholm - Stortjäderberget - PISY - ITRDB SWED317
#--------------------
# Investigators
#   Investigators: Linderholm, H.W.(https://orcid.org/0000-0002-1522-8919)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Stortjäderberget
#   Location: Sweden
#   Northernmost_Latitude: 64.53
#   Southernmost_Latitude: 64.53
#   Easternmost_Longitude: 19.0
#   Westernmost_Longitude: 19.0
#   Elevation_m: 290
#--------------------
# Data_Collection
#   Collection_Name: SWED317
#   First_Year: 1724
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TMBP0019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0079_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0079; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0089_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0089; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0177_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0177; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0189_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0189; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0209_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0209; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0219_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0219; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0299_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0299; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0319_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0319; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TMBP0329_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TMBP0329; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TMBP0019_raw	TMBP0079_raw	TMBP0089_raw	TMBP0099_raw	TMBP0101_raw	TMBP0177_raw	TMBP0189_raw	TMBP0209_raw	TMBP0219_raw	TMBP0299_raw	TMBP0319_raw	TMBP0329_raw
1724	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	0.51	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA
1737	0.55	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA
1738	0.37	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA
1739	0.51	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA
1740	0.41	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA
1741	0.24	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA
1742	0.29	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA
1743	0.38	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA
1744	0.38	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA
1745	0.17	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA
1746	0.31	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA
1747	0.24	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA
1748	0.33	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA
1749	0.19	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA
1750	0.28	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA
1751	0.41	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA
1752	0.62	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA
1753	0.51	NA	NA	NA	NA	NA	NA	0.4	NA	NA	NA	NA
1754	0.56	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA
1755	0.46	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA
1756	0.53	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA
1757	0.54	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA
1758	0.64	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA
1759	0.79	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA
1760	0.8	NA	NA	NA	NA	0.92	NA	0.68	NA	NA	NA	NA
1761	0.59	NA	NA	NA	NA	0.92	NA	0.51	NA	NA	NA	NA
1762	0.85	NA	NA	NA	NA	1.32	NA	0.61	NA	NA	NA	NA
1763	0.85	NA	NA	NA	NA	1.18	NA	0.57	NA	NA	NA	NA
1764	0.82	NA	NA	NA	NA	1.03	NA	0.58	NA	NA	NA	NA
1765	0.44	NA	NA	NA	NA	0.74	NA	0.58	NA	NA	NA	NA
1766	0.52	NA	NA	NA	NA	0.42	NA	0.58	NA	NA	NA	NA
1767	0.51	NA	NA	NA	NA	0.68	NA	0.47	NA	NA	NA	NA
1768	0.52	NA	NA	NA	NA	0.56	NA	0.27	NA	NA	NA	NA
1769	0.34	NA	NA	NA	NA	0.45	NA	0.27	NA	NA	NA	NA
1770	0.28	NA	NA	NA	NA	0.43	NA	0.21	NA	NA	NA	NA
1771	0.39	NA	NA	NA	NA	0.46	NA	0.19	NA	NA	NA	NA
1772	0.39	NA	NA	NA	NA	0.55	NA	0.19	NA	NA	NA	NA
1773	0.24	NA	NA	NA	NA	0.65	NA	0.22	NA	NA	NA	NA
1774	0.32	NA	NA	NA	NA	0.94	NA	0.24	NA	NA	NA	NA
1775	0.38	NA	NA	NA	NA	0.94	NA	0.26	NA	NA	NA	NA
1776	0.33	NA	NA	NA	NA	1.14	NA	0.27	NA	NA	NA	NA
1777	0.45	NA	NA	NA	NA	1.05	NA	0.34	NA	NA	NA	NA
1778	0.45	NA	NA	NA	NA	0.91	NA	0.35	NA	NA	NA	NA
1779	0.21	NA	NA	NA	NA	0.58	NA	0.18	NA	NA	NA	NA
1780	0.26	NA	NA	NA	NA	0.88	NA	0.21	NA	NA	NA	NA
1781	0.19	NA	NA	NA	NA	0.71	NA	0.17	NA	NA	NA	NA
1782	0.4	NA	NA	NA	NA	1	NA	0.33	NA	NA	NA	NA
1783	0.32	NA	NA	NA	NA	0.93	NA	0.29	NA	NA	NA	NA
1784	0.46	NA	NA	NA	NA	0.99	NA	0.55	NA	NA	NA	NA
1785	0.6	NA	NA	NA	NA	0.87	NA	0.5	NA	NA	NA	NA
1786	0.39	NA	NA	NA	NA	0.59	NA	0.32	NA	NA	NA	NA
1787	0.42	NA	NA	NA	NA	0.81	NA	0.33	NA	NA	NA	NA
1788	0.35	NA	NA	NA	NA	0.64	NA	0.33	NA	NA	NA	NA
1789	0.18	NA	NA	NA	NA	0.69	NA	0.36	NA	NA	NA	NA
1790	0.3	NA	NA	NA	NA	0.58	NA	0.24	NA	NA	NA	NA
1791	0.26	NA	NA	NA	NA	0.68	NA	0.42	NA	NA	NA	NA
1792	0.21	NA	NA	NA	NA	0.66	NA	0.33	NA	NA	NA	NA
