# Hartl - Nationalpark Kalkalpen, Zöbelboden Plateau - LADE - ITRDB AUT149
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37511
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37511.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut149-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut149.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut149.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Zöbelboden Plateau - LADE - ITRDB AUT149
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C.; C. Zang; U. Buntgen; J. Esper; A. Rothe; A. Gottlein; T. Dirnbock; K. Treydte
#   Published_Date_or_Year: 2014
#   Published_Title: Uniform climate sensitivity in tree-ring stable isotopes across species and sites in a mid-latitude temperate forest
#   Journal_Name: Tree Physiology
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1093/treephys/tpu096
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Zöbelboden Plateau
#   Location: Austria
#   Northernmost_Latitude: 47.84
#   Southernmost_Latitude: 47.84
#   Easternmost_Longitude: 14.451
#   Westernmost_Longitude: 14.451
#   Elevation_m: 894
#--------------------
# Data_Collection
#   Collection_Name: AUT149
#   First_Year: 1910
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKZP902A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP902A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP902I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP902I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP903A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP903A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP903I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP903I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP905A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP905A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP905I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP905I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP906A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP906A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP906I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP906I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP907A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP907A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP907I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP907I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP908A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP908A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP908I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP908I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP911A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP911A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP911I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP911I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP912A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP912A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP912I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP912I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP913A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP913A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP913I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP913I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP914A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP914A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKZP914I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKZP914I_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKZP902A_raw	NKZP902I_raw	NKZP903A_raw	NKZP903I_raw	NKZP905A_raw	NKZP905I_raw	NKZP906A_raw	NKZP906I_raw	NKZP907A_raw	NKZP907I_raw	NKZP908A_raw	NKZP908I_raw	NKZP911A_raw	NKZP911I_raw	NKZP912A_raw	NKZP912I_raw	NKZP913A_raw	NKZP913I_raw	NKZP914A_raw	NKZP914I_raw
1910	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	6.78	NA	NA	NA	NA	4.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	7.64	NA	NA	NA	NA	3.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	5.98	4.91	NA	NA	NA	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57
1914	7.03	5.17	NA	NA	6.15	2.86	NA	NA	NA	NA	NA	5.05	NA	NA	NA	NA	NA	NA	NA	3.46
1915	6.81	4.2	NA	NA	6.16	2.25	NA	NA	NA	NA	NA	5.23	NA	NA	4.9	NA	11.69	4.56	NA	3.61
1916	7.18	4.04	NA	NA	6.6	2.3	NA	NA	NA	NA	NA	6.8	NA	NA	7.17	6.59	9.54	6.78	NA	4.79
1917	6.47	3.61	NA	NA	7.37	3.2	NA	NA	NA	6.9	NA	6.17	NA	NA	3.99	4.05	8.08	5.51	NA	5.08
1918	6.15	2.03	NA	NA	6.79	3.44	NA	NA	NA	7.48	NA	5.93	NA	NA	8.19	5.66	8.38	6.15	NA	5.86
1919	5.03	3.54	NA	NA	5.91	2.66	NA	NA	NA	7.04	NA	5.56	8.05	NA	7.13	4.9	7.84	4.72	NA	4.86
1920	5.26	2.66	NA	NA	4.94	2.49	NA	NA	NA	6.24	NA	5.56	8.81	6.84	8.43	4.29	6.8	3.93	NA	5.13
1921	5.14	3.07	NA	NA	4.9	2.04	6.27	NA	NA	4.68	10.76	5.25	7.15	8.11	6.64	3.77	5.95	4.48	3.16	4.61
1922	5.29	3.44	7.4	NA	5.23	2.2	7.35	NA	6.48	5.19	7.27	5.44	7.22	8.2	5.58	3.47	4.88	3.97	3.03	3.44
1923	6.02	4.97	6.1	6.02	3.88	2.2	7	NA	6.17	4.8	6.1	5.64	7.64	10.31	5.77	3.42	4.48	4	3.77	3.37
1924	5.67	5	5.77	9.73	3.46	1.88	6.31	6.64	5.94	4	4.41	5.35	6.26	5.65	5.7	3.71	4.92	4.43	3.82	2.87
1925	6.08	4.82	6.56	7.13	3.35	1.81	6.71	5.38	6.19	4.96	4.92	5.76	6.18	6.61	7.05	4.11	4.66	4.65	3.73	3.98
1926	4.27	4.31	6.67	7.38	2.41	1.85	5.6	4.4	6	4.68	4.68	4.56	5.11	5.26	7.64	4.23	4.76	4.47	3.51	4.1
1927	4.43	3.76	5.93	6.36	2.3	1.35	4.51	4.29	4.54	3.04	5.15	4.27	4.38	4.5	5.23	3.06	4.2	4.16	3.73	3.98
1928	3.57	2.71	6.3	7.01	1.91	1.07	3.76	3.84	3.15	2.37	4.76	3.69	4.73	3.35	4.7	2.93	4.25	3.19	3.69	2.8
1929	4.67	2.29	5.68	6.02	1.82	1.19	4.07	3.81	4.11	3.56	4.33	3.37	6.39	2.83	4.49	2.76	4.44	3.29	3.88	3.01
1930	3.23	1.4	3.8	5.11	1.87	1.29	2.79	2.71	4.59	3.1	3.91	1.74	4.32	2.3	3.32	2.19	3.91	2.26	3.51	2.65
1931	2.69	1.51	4.71	5.06	2.22	1.59	3.47	3.69	5.18	3.37	4.09	2.51	3.54	2.88	3.8	2.71	4.25	2.33	3.94	2.38
1932	3.63	2.15	3.58	5.72	1.72	1.31	3.11	3.15	3.57	2.84	4.51	4.27	3.83	2.93	2.93	2.44	4.3	2.32	3.33	2.27
1933	3.09	2.11	2.62	4.6	1.59	1.26	2.72	2.98	3.38	2.56	3.47	3.73	2.62	2.45	2.78	2.3	3.82	1.9	2.82	2.03
1934	3.87	3.45	3.37	5.17	2	1.52	3.8	3.8	3.87	2.97	4.31	2.58	3.32	3.98	5.49	2.87	4.08	1.9	2.97	2.11
1935	3.31	2.88	2.54	3.54	1.39	1.18	2.64	2.8	3.16	2.01	3.11	1.96	2.69	2.68	3.65	2.53	3.16	1.55	2.96	1.67
1936	2.49	2.27	3.47	3.63	1.23	1.07	3.16	4.03	2.8	2.19	2.48	2.21	2.22	1.97	3.19	2.47	3.48	1.98	2.57	1.53
1937	2.46	1.73	2.63	2.69	1.45	0.78	3.9	3.94	3.24	2.52	1.6	1.86	2.33	1.58	4.11	1.88	3.03	1.86	2.71	1.54
1938	2.66	1.74	2.48	2.78	1.37	0.79	4.16	3.7	2.39	1.43	1.52	1.29	1.65	1.17	3.46	1.2	2.6	1.77	2	1.33
1939	2.44	1.5	2.56	3.55	1.12	1.1	4.17	3.61	1.69	1.59	1.49	1.3	1.6	1.16	2.66	1.06	2.66	2.01	2.29	1.09
1940	2.93	1.21	1.59	3.38	1.27	1.05	3.99	3.65	1.96	1.5	1.4	1.83	1.19	0.91	2.53	1.18	2.61	1.79	2.59	0.98
1941	2.68	1.13	1.86	2.5	1.56	1.03	3.87	3.32	2.88	1.5	1.98	2.14	1.28	1.08	3.08	1.42	2.66	1.75	2.63	0.86
1942	1.39	0.78	2.66	2.35	0.95	0.61	3.33	3.13	1.83	1	1.34	1.44	1.01	0.72	2.83	1.22	2.19	1.17	2.07	0.5
1943	1	0.72	2.57	2.39	0.6	0.38	2.52	2.61	1.23	0.8	1.14	1	0.85	0.48	1.9	0.93	1.68	0.98	1.4	0.44
1944	1.15	0.87	1.75	1.85	0.67	0.51	1.94	2.38	1.17	0.78	0.91	0.85	0.79	0.49	1.84	1.15	1.89	0.8	1.96	0.61
1945	1.3	1.06	1.9	1.82	0.97	0.88	2.13	2.49	1.23	0.75	1.02	1.13	1	0.69	2.6	1.68	1.98	0.88	2.64	0.74
1946	1.28	0.76	1.75	2.12	1.39	1.29	2.28	2.93	1.78	0.96	1.44	1.73	1.07	1.07	2.79	1.66	2.85	0.87	2.88	0.98
1947	1.56	1.01	1.67	2.18	1.41	0.97	2.75	2.94	2.28	0.92	1.69	2.07	1.2	1.52	2.86	2.05	3.03	1.1	2.84	1.25
1948	1.37	1.01	1.85	2.01	1.47	1.02	3.25	3.08	2.84	1.12	1.88	2.39	1.13	1.61	3.13	1.8	2.26	1.06	2.66	1.48
1949	1.31	0.88	2.26	2.47	1.23	1.34	2.7	3.51	2.39	1.59	2.67	2.44	1.13	1.47	2.67	1.45	1.82	1.01	2.5	1.84
1950	1.11	1.19	1.69	1.83	1.05	1.45	2.47	3.05	1.84	1.41	1.66	1.81	1.07	1.13	1.59	0.84	1.48	0.95	2.72	1.75
1951	1.39	1.3	2.03	1.88	1.03	0.94	3.53	2.95	1.81	1.28	1.96	1.81	1.15	1	2.6	1.14	1.83	1.06	3.28	1.27
1952	0.72	0.79	1.08	1.52	0.79	0.47	1.66	1.82	1.31	1.02	1.55	1.48	0.8	0.71	2.13	0.79	1.16	0.8	1.99	0.9
1953	0.84	0.68	1.15	1.38	0.8	0.45	2.25	2.18	2.07	0.81	1.43	1.43	0.97	0.67	2.13	0.82	1	0.53	2.25	1.08
1954	0.98	0.61	0.82	0.86	0.6	0.46	2.03	1.99	1.68	0.94	1.27	1.1	0.84	0.49	1.43	0.59	1.16	0.57	1.96	1.11
1955	1.3	0.73	0.93	1.13	0.48	0.54	2.12	2.45	2.55	1.09	1.49	1.21	1.19	0.61	2.22	0.67	1.57	0.61	2.93	1.13
1956	1.2	0.65	1.64	1.24	0.8	0.88	2.12	2.26	2.07	1.13	1.26	1.08	1.52	0.82	3.03	0.9	1.82	0.61	3.05	1.18
1957	1.73	0.75	1.45	1.94	0.72	1.02	2.31	2.37	1.95	1.67	1.41	1.3	2.04	1.02	2.73	1.16	2.07	0.74	3.92	1.17
1958	1.59	0.81	1.56	2.1	0.82	0.82	2.36	2.84	2.81	2.27	1.93	1.86	1.9	1.13	3.51	1.62	3.24	1.08	3.54	1.42
1959	0.11	0.01	0.48	0.81	0.26	0.25	0.85	1.17	0.4	0.59	0.91	0.8	0.5	0.32	1.1	0.69	0.09	0.01	0.25	0.27
1960	0.34	0.4	0.39	0.67	0.19	0.24	0.96	1.13	0.49	0.37	0.63	0.54	0.53	0.32	0.67	0.57	0.6	0.25	0.72	0.47
