# Kairaitis - Kaltinenai - QURO - ITRDB LITH031
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22294
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22294.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith031-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith031-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith031.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith031.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-13
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-13
#--------------------
# Title
#   Study_Name: Kairaitis - Kaltinenai - QURO - ITRDB LITH031
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kaltinenai
#   Location: Lithuania
#   Northernmost_Latitude: 55.565
#   Southernmost_Latitude: 55.565
#   Easternmost_Longitude: 22.395
#   Westernmost_Longitude: 22.395
#   Elevation_m: 170
#--------------------
# Data_Collection
#   Collection_Name: LITH031
#   First_Year: 1819
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KALTIN02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN36_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN36; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN44_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN44; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN46_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN46; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KALTIN49_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KALTIN49; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KALTIN02_raw	KALTIN03_raw	KALTIN05_raw	KALTIN10_raw	KALTIN12_raw	KALTIN26_raw	KALTIN27_raw	KALTIN31_raw	KALTIN34_raw	KALTIN35_raw	KALTIN36_raw	KALTIN38_raw	KALTIN44_raw	KALTIN46_raw	KALTIN49_raw
1819	3.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	1.97	NA	NA	NA	NA	NA	NA	NA	3.93	NA	NA	NA	NA	NA	NA
1821	2.2	NA	NA	NA	NA	NA	NA	NA	2.84	NA	NA	NA	NA	NA	NA
1822	2.8	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA
1823	3.05	NA	NA	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA
1824	2.82	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA
1825	2.29	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA
1826	2.36	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA
1827	2.33	NA	NA	NA	NA	NA	NA	1.91	1.52	NA	NA	NA	NA	NA	NA
1828	2.51	NA	NA	NA	NA	NA	NA	2.31	2.61	NA	NA	NA	NA	NA	NA
1829	2.82	NA	NA	NA	NA	NA	NA	1.89	2.47	NA	NA	NA	NA	NA	NA
1830	3.1	NA	NA	NA	NA	NA	NA	2.24	2.38	NA	NA	NA	NA	NA	NA
1831	3.09	NA	NA	NA	NA	NA	NA	1.9	2.05	NA	NA	NA	NA	NA	NA
1832	2.53	NA	NA	NA	NA	NA	NA	1.83	1.78	NA	NA	NA	NA	4.24	NA
1833	2.43	NA	NA	NA	NA	NA	NA	1.89	1.38	NA	NA	NA	NA	3.15	NA
1834	2.7	NA	NA	NA	NA	NA	NA	1.64	1.2	NA	NA	NA	NA	3.01	NA
1835	1.98	NA	NA	NA	NA	NA	NA	1.34	0.97	NA	NA	NA	NA	0.83	1.21
1836	2.19	NA	NA	NA	NA	NA	NA	1	1.21	NA	NA	NA	NA	0.95	1.01
1837	2.65	NA	NA	NA	NA	NA	NA	0.92	1.62	NA	NA	NA	NA	2.34	1.25
1838	2.45	NA	NA	NA	NA	NA	NA	1.05	1.64	NA	NA	NA	NA	2.57	1.29
1839	3.76	NA	NA	NA	NA	NA	NA	1.59	2.86	NA	NA	NA	NA	4.32	1.85
1840	2.43	NA	NA	NA	NA	NA	NA	1.86	2	NA	NA	3.82	1.44	3.52	1.59
1841	1.5	NA	2.16	NA	NA	NA	NA	1.26	1.11	NA	NA	3.14	0.7	2.37	1.1
1842	1.38	NA	1.64	NA	NA	NA	NA	1.92	1.56	NA	NA	1.92	0.82	2.09	1.6
1843	1.6	NA	1.6	NA	NA	NA	NA	1.56	1.21	NA	NA	1.63	1.02	2.5	1.54
1844	1.63	NA	2.17	NA	NA	NA	NA	1.74	0.93	NA	NA	1.59	0.91	2.63	1.48
1845	2.06	1.56	1.96	NA	NA	NA	NA	2.09	1.02	NA	NA	1.35	1.07	2.09	1.57
1846	1.8	1.26	2	NA	NA	NA	NA	1.72	1.38	NA	NA	0.76	1.01	2.42	1.2
1847	1.58	0.82	1.47	NA	NA	NA	NA	1.5	0.95	NA	NA	0.75	1.13	1.65	0.99
1848	1.99	1.16	1.37	NA	NA	NA	NA	1.42	1.11	NA	NA	0.94	0.56	1.4	0.8
1849	2.41	1.89	2.37	NA	NA	NA	NA	2.08	1.72	NA	NA	1.7	1.18	2.58	1.56
1850	2.75	2.76	2.56	NA	NA	NA	NA	2.33	1.25	NA	NA	1.88	0.94	3.98	1.58
1851	1.5	1.95	1.8	NA	1.35	NA	NA	1.43	1.29	NA	NA	1.33	0.45	1.94	0.78
1852	1.45	2.28	1.76	NA	1	NA	NA	1.72	1.42	NA	NA	0.81	0.3	1.84	0.82
1853	1.32	2.23	1.42	NA	0.71	NA	NA	1.6	0.86	NA	NA	0.74	0.25	1.64	0.82
1854	1.51	1.83	1.42	NA	0.76	NA	NA	2.04	1.04	NA	NA	0.57	0.21	1.77	0.59
1855	1.59	2.01	1.45	NA	1.27	NA	NA	1.48	0.71	NA	NA	0.35	0.36	1.6	0.72
1856	1.1	1.29	1.05	NA	1.17	0.82	NA	0.84	0.75	NA	NA	0.24	0.38	0.8	0.59
1857	0.71	1.57	0.82	NA	0.95	0.61	NA	1.06	0.9	NA	NA	0.34	0.55	1.09	0.6
1858	0.73	1.16	0.65	NA	0.65	0.68	NA	0.71	1.07	NA	NA	0.2	0.42	0.99	0.48
1859	0.63	1.36	0.69	NA	0.49	0.41	NA	0.63	1.13	NA	NA	0.24	0.3	1.15	0.5
1860	1.52	3.08	1.18	NA	0.64	0.76	NA	0.87	1.73	NA	NA	0.52	0.42	2.52	0.54
1861	1.55	3.98	2.01	NA	0.74	1.49	NA	1.33	2.27	NA	NA	0.82	0.39	3.53	0.78
1862	0.9	3.85	1.86	NA	0.63	0.8	NA	1.15	2.43	NA	NA	0.55	0.31	2.18	0.58
1863	1.07	3.31	1.59	NA	0.48	1.12	NA	1.27	2.24	NA	NA	0.52	0.45	2.27	0.78
1864	1.45	2.72	1.68	NA	0.56	1.81	NA	1.16	1.88	NA	NA	0.61	0.33	2.59	0.83
1865	0.83	2.67	1.26	NA	0.66	0.75	NA	1.15	1	NA	NA	0.61	0.24	1.29	0.4
1866	1.5	2.17	1.52	NA	0.72	1.13	NA	1.02	1.18	NA	NA	0.53	0.45	1.85	0.59
1867	1.51	1.67	1.34	NA	0.77	1.46	NA	0.78	1.54	NA	NA	0.54	0.34	1.11	0.63
1868	1.64	2	1.42	NA	0.79	2.31	NA	0.84	1.47	NA	NA	0.76	0.52	1.39	0.7
1869	0.86	1.71	1.68	NA	1.13	1.52	NA	0.76	1.97	NA	NA	0.51	0.8	1.11	0.8
1870	1.58	2.45	1.85	3.23	1.2	1.78	NA	1.04	2.46	2.12	NA	0.82	1.16	1.86	0.78
1871	1.57	2.51	2.05	2.66	1.29	1.21	NA	1.05	1.52	1.94	1.86	0.71	1.18	1.75	0.59
1872	1.32	1.39	1.39	2.73	1.51	0.8	NA	0.92	1.35	1.91	1.56	0.34	0.7	1.04	0.52
1873	1.21	1.35	1.36	1.94	1.44	1.13	NA	1.19	1.04	1.92	1.21	0.55	0.74	1.51	0.55
1874	1.32	1.55	1.2	1.81	1	0.88	NA	1.03	1.16	1.55	1.08	0.42	0.46	2.3	0.56
1875	1.8	1.86	1.2	2.11	1.24	1.78	NA	1.14	1.26	1.61	0.92	0.47	0.43	3.31	0.48
1876	1.52	1.97	1.43	1.9	1.1	1.53	NA	0.98	1.15	1.56	1.03	0.31	0.45	3.02	0.51
1877	1.27	2.65	1.56	2.24	1.22	1.64	2.38	1.17	1.4	2.04	1.32	0.74	0.39	3.18	0.59
1878	1.7	2.69	1.68	2.23	1.12	1.79	2.23	1.2	1.43	1.38	1.26	0.63	0.21	3.38	0.38
1879	1.61	2.97	1.66	2.51	1.31	1.71	2.14	1.15	1.56	1.31	1.43	0.65	0.44	3.41	0.45
1880	2.28	1.8	1.74	2.16	1.3	1.88	2.35	1.09	1.58	1.24	1.72	0.61	0.37	2.58	0.54
1881	0.71	0.98	0.89	0.54	0.83	0.81	1.05	0.95	0.71	0.88	1.22	0.29	0.24	0.85	0.35
1882	1.32	1.03	1.32	0.92	1.01	0.78	1.64	1	1.17	1.34	1.64	0.49	0.26	1.8	0.33
1883	1.03	1.74	1.33	0.95	1	1.04	2.19	1.34	1.16	1.41	2.06	0.4	0.28	2.17	0.44
1884	1.48	1.93	1.71	1.29	0.95	1.57	2.59	1.64	1.07	1.88	1.87	0.79	0.25	3.07	0.34
1885	1.7	2.69	1.7	1.89	1.11	1.81	2.72	1.87	1.31	2.13	1.9	0.82	0.37	2.78	0.39
1886	1.08	1.88	1.54	2.41	1.22	1.82	2.38	1.47	1.58	1.7	2.85	0.69	0.29	2.27	0.33
