# Manzanedo - Filabres - PINI - ITRDB SPAI079
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27612
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27612.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai079-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai079-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai079.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai079.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-07-09
#--------------------
# File_Last_Modified_Date
#   Date: 2019-07-09
#--------------------
# Title
#   Study_Name: Manzanedo - Filabres - PINI - ITRDB SPAI079
#--------------------
# Investigators
#   Investigators: Manzanedo, R.D.; Fischer, M.; Navarro-Cerrillo, R.M.; Allan, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: Rubén D. Manzanedo, Markus Fischer, Rafael María Navarro-Cerrillo, Eric Allan
#   Journal_Name: Methods in Ecology and Evolution
#   Published_Title: A new approach to study local adaptation in long-lived woody species: Virtual transplant experiments
#   Published_Date_or_Year: 2019
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/2041-210X.13267
#   Full_Citation: None
#   Abstract: Despite the importance of local adaptation and the extended literature that has addressed it, there are few methods available to explore local adaptation across large temporal scales. However, long-term patterns are likely to be essential to understanding adaptation in long-lived species, such as trees.#     Here, we propose a methodology named 'virtual transplant experiment' (VTE), which uses long-term climatic variability to explore local adaptation to climate in natural tree populations. VTEs evaluate the historical response of populations to their local climate and to climates representative of conditions in other populations. We tested our methodology using simulated data and applied it in two case studies on: (a) Pinus nigra populations at the edge of the species distribution, where previous research has suggested strong climate adaptation, and (b) Fagus sylvatica mesic populations, where parallel experiments showed no adaptation to macroclimate.#     VTE results from simulated and real-world data matched our expectations, suggesting that the method accurately identified the patterns of local adaptation to climate in tree populations. VTEs consistently discriminated locally adapted populations in synthetic data with a known degree of local adaptation. As expected, P. nigra populations showed adaptation to local climate in the VTE, while F. sylvatica populations showed no overall local advantage.#     Our method provides a new way to test for local adaptation over time scales encompassing the complete lifespan of trees. VTEs can complement current methods to study local adaptation by adding the ability to explore the long-term response to local climate in natural populations. The advantages and limitations of the different approaches to studying local adaptation stress the importance of combining multiple approaches to test for local adaptation in long‐lived organisms.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Filabres
#   Location: Spain
#   Northernmost_Latitude: 37.23
#   Southernmost_Latitude: 37.23
#   Easternmost_Longitude: -2.46
#   Westernmost_Longitude: -2.46
#   Elevation_m: 1850
#--------------------
# Data_Collection
#   Collection_Name: SPAI079
#   First_Year: 1890
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PNFI01R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI01R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI02R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI02R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI03R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI03R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI04R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI04R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI06R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI06R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI08R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI08R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI08R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI08R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI09R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI09R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI10R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI10R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI11R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI11R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI11R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI11R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI12R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI12R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI12R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI12R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI13R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI13R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI14R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI14R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI15R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI15R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI16R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI16R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI16R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI16R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI17R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI17R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI17R2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI17R2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI18R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI18R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PNFI19R1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PNFI19R1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PNFI01R2_raw	PNFI02R1_raw	PNFI03R1_raw	PNFI04R1_raw	PNFI06R1_raw	PNFI08R1_raw	PNFI08R2_raw	PNFI09R1_raw	PNFI10R2_raw	PNFI11R1_raw	PNFI11R2_raw	PNFI12R1_raw	PNFI12R2_raw	PNFI13R1_raw	PNFI14R1_raw	PNFI15R1_raw	PNFI16R1_raw	PNFI16R2_raw	PNFI17R1_raw	PNFI17R2_raw	PNFI18R1_raw	PNFI19R1_raw
1890	NA	0.14	0.245	0.195	0.104	0.156	NA	0.179	0.17	0.103	0.15	NA	0.354	0.159	0.17	0.131	NA	0.363	0.365	0.096	NA	0.181
1891	NA	0.139	0.242	0.263	0.144	0.286	NA	0.206	0.197	0.165	0.209	NA	0.487	0.185	0.177	0.231	NA	0.391	0.363	0.123	NA	0.229
1892	NA	0.136	0.277	0.207	0.101	0.359	NA	0.214	0.175	0.167	0.228	NA	0.531	0.193	0.178	0.197	NA	0.373	0.317	0.142	NA	0.199
1893	NA	0.104	0.268	0.154	0.116	0.264	NA	0.226	0.189	0.153	0.235	NA	0.36	0.165	0.177	0.126	NA	0.331	0.224	0.136	NA	0.241
1894	NA	0.083	0.247	0.112	0.061	0.223	NA	0.133	0.125	0.128	0.134	NA	0.251	0.135	0.12	0.137	NA	0.321	0.151	0.089	NA	0.166
1895	NA	0.082	0.159	0.128	0.122	0.2	NA	0.178	0.237	0.152	0.22	NA	0.41	0.102	0.13	0.114	NA	0.401	0.186	0.103	NA	0.272
1896	NA	0.086	0.179	0.125	0.105	0.189	NA	0.211	0.296	0.098	0.247	NA	0.258	0.09	0.107	0.107	NA	0.421	0.315	0.09	NA	0.24
1897	NA	0.092	0.097	0.14	0.115	0.134	NA	0.128	0.241	0.085	0.276	NA	0.322	0.1	0.117	0.128	NA	0.462	0.209	0.083	NA	0.19
1898	NA	0.111	0.093	0.087	0.034	0.212	NA	0.169	0.08	0.041	0.173	NA	0.269	0.05	0.09	0.097	NA	0.223	0.138	0.071	NA	0.211
1899	NA	0.171	0.044	0.123	0.027	0.168	NA	0.175	0.112	0.026	0.077	NA	0.131	0.023	0.074	0.072	NA	0.159	0.085	0.044	NA	0.321
1900	NA	0.103	0.032	0.12	0.033	0.119	NA	0.207	0.131	0.035	0.052	NA	0.146	0.053	0.101	0.048	NA	0.203	0.131	0.078	NA	0.128
1901	NA	0.046	0.034	0.072	0.071	0.096	NA	0.153	0.128	0.08	0.115	NA	0.181	0.068	0.116	0.07	NA	0.346	0.233	0.1	NA	0.138
1902	NA	0.114	0.058	0.222	0.086	0.104	NA	0.193	0.153	0.131	0.123	NA	0.242	0.126	0.14	0.076	NA	0.423	0.318	0.124	NA	0.18
1903	NA	0.141	0.075	0.104	0.072	0.13	NA	0.178	0.137	0.204	0.211	NA	0.222	0.105	0.17	0.055	NA	0.399	0.254	0.159	NA	0.377
1904	0.295	0.094	0.092	0.149	0.155	0.189	NA	0.303	0.219	0.207	0.251	NA	0.223	0.24	0.164	0.042	NA	0.407	0.325	0.161	NA	0.277
1905	0.279	0.06	0.077	0.171	0.092	0.213	NA	0.196	0.207	0.152	0.262	NA	0.266	0.228	0.118	0.023	NA	0.313	0.227	0.119	NA	0.324
1906	0.161	0.088	0.075	0.125	0.054	0.138	NA	0.201	0.088	0.146	0.169	NA	0.151	0.078	0.089	0.041	NA	0.147	0.179	0.101	NA	0.233
1907	0.306	0.13	0.147	0.253	0.134	0.14	NA	0.244	0.215	0.135	0.212	NA	0.236	0.113	0.123	0.054	NA	0.324	0.187	0.102	NA	0.398
1908	0.409	0.14	0.25	0.3	0.133	0.177	NA	0.238	0.311	0.166	0.169	NA	0.382	0.156	0.134	0.062	NA	0.42	0.285	0.117	NA	0.341
1909	0.165	0.143	0.18	0.208	0.127	0.169	NA	0.257	0.175	0.157	0.139	NA	0.273	0.151	0.085	0.068	NA	0.204	0.189	0.097	NA	0.294
1910	0.101	0.142	0.162	0.272	0.113	0.189	NA	0.182	0.226	0.169	0.142	NA	0.226	0.101	0.137	0.06	NA	0.238	0.127	0.092	NA	0.333
1911	0.286	0.15	0.208	0.243	0.141	0.197	NA	0.226	0.254	0.198	0.154	NA	0.149	0.1	0.153	0.063	NA	0.353	0.222	0.098	NA	0.315
1912	0.27	0.091	0.187	0.144	0.115	0.194	NA	0.187	0.166	0.207	0.139	NA	0.152	0.122	0.124	0.058	NA	0.419	0.159	0.116	NA	0.306
1913	0.111	0.088	0.055	0.104	0.054	0.26	NA	0.232	0.151	0.216	0.122	NA	0.19	0.116	0.15	0.071	NA	0.245	0.112	0.116	NA	0.155
1914	0.303	0.114	0.07	0.211	0.085	0.314	NA	0.242	0.234	0.194	0.127	NA	0.205	0.123	0.189	0.109	NA	0.358	0.19	0.129	NA	0.421
1915	0.338	0.084	0.141	0.138	0.147	0.245	NA	0.228	0.106	0.146	0.107	NA	0.215	0.118	0.105	0.075	NA	0.3	0.239	0.103	NA	0.328
1916	0.264	0.126	0.167	0.166	0.228	0.298	NA	0.28	0.116	0.138	0.121	NA	0.258	0.16	0.144	0.06	NA	0.325	0.235	0.109	NA	0.375
1917	0.222	0.123	0.1	0.138	0.186	0.299	NA	0.243	0.094	0.15	0.138	NA	0.203	0.123	0.15	0.069	NA	0.251	0.371	0.092	0.034	0.129
1918	0.166	0.098	0.096	0.067	0.074	0.298	NA	0.139	0.056	0.122	0.133	NA	0.114	0.117	0.106	0.085	NA	0.14	0.283	0.098	0.086	0.131
1919	0.14	0.191	0.198	0.114	0.118	0.183	NA	0.227	0.124	0.134	0.168	NA	0.202	0.138	0.146	0.078	NA	0.159	0.25	0.1	0.084	0.183
1920	0.174	0.352	0.266	0.223	0.212	0.26	NA	0.13	0.192	0.176	0.174	NA	0.144	0.162	0.251	0.115	NA	0.195	0.304	0.157	0.112	0.39
1921	0.106	0.27	0.094	0.11	0.056	0.199	NA	0.095	0.103	0.097	0.126	NA	0.086	0.108	0.175	0.09	NA	0.154	0.203	0.139	0.079	0.296
1922	0.077	0.141	0.045	0.069	0.058	0.237	NA	0.116	0.125	0.131	0.172	NA	0.094	0.119	0.156	0.083	NA	0.114	0.128	0.131	0.069	0.198
1923	0.116	0.153	0.091	0.055	0.067	0.245	NA	0.161	0.138	0.167	0.294	NA	0.162	0.137	0.166	0.074	NA	0.112	0.148	0.178	0.107	0.192
1924	0.155	0.164	0.134	0.07	0.097	0.14	NA	0.14	0.119	0.151	0.286	NA	0.153	0.078	0.18	0.069	NA	0.155	0.173	0.182	0.126	0.208
1925	0.15	0.208	0.188	0.129	0.103	0.289	NA	0.134	0.151	0.129	0.258	NA	0.141	0.064	0.132	0.078	NA	0.154	0.116	0.142	0.105	0.222
1926	0.221	0.243	0.31	0.188	0.151	0.316	NA	0.265	0.124	0.203	0.349	NA	0.182	0.125	0.148	0.097	NA	0.212	0.134	0.177	0.043	0.398
1927	0.257	0.175	0.241	0.186	0.124	0.236	NA	0.183	0.14	0.137	0.184	NA	0.125	0.123	0.124	0.061	NA	0.168	0.162	0.134	0.044	0.331
1928	0.142	0.116	0.193	0.139	0.093	0.23	NA	0.144	0.136	0.144	0.215	NA	0.068	0.101	0.192	0.049	NA	0.265	0.14	0.14	0.114	0.134
1929	0.178	0.151	0.016	0.181	0.079	0.179	NA	0.237	0.126	0.141	0.218	NA	0.072	0.075	0.16	0.085	NA	0.199	0.116	0.185	0.08	0.187
1930	0.215	0.164	0.035	0.151	0.129	0.267	NA	0.219	0.181	0.151	0.238	NA	0.103	0.176	0.15	0.124	NA	0.123	0.123	0.184	0.133	0.23
1931	0.161	0.126	0.036	0.131	0.069	0.223	NA	0.175	0.214	0.126	0.222	NA	0.093	0.154	0.096	0.093	NA	0.1	0.1	0.119	0.071	0.185
1932	0.129	0.129	0.038	0.136	0.063	0.265	NA	0.093	0.134	0.145	0.212	NA	0.112	0.084	0.075	0.117	NA	0.076	0.073	0.089	0.02	0.083
1933	0.184	0.164	0.099	0.187	0.068	0.242	NA	0.109	0.086	0.159	0.212	NA	0.041	0.002	0.038	0.079	NA	0.071	0.017	0.079	0.036	0.12
1934	0.153	0.133	0.11	0.134	0.055	0.103	NA	0.043	0.103	0.073	0.088	NA	0.05	0.013	0.02	0.078	NA	0.067	0.054	0.055	0.11	0.093
1935	0.142	0.128	0.107	0.117	0.051	0.18	NA	0.039	0.061	0.102	0.128	NA	0.001	0.012	0.051	0.095	NA	0.061	0.039	0.116	0.129	0.09
1936	0.169	0.16	0.135	0.139	0.058	0.288	NA	0.058	0.105	0.097	0.129	NA	0.001	0.049	0.056	0.111	NA	0.086	0.044	0.071	0.114	0.118
1937	0.208	0.147	0.199	0.168	0.041	0.174	NA	0.059	0.126	0.15	0.102	NA	0.174	0.112	0.066	0.046	NA	0.091	0.129	0.086	0.045	0.078
1938	0.245	0.083	0.134	0.214	0.028	0.138	NA	0.052	0.053	0.122	0.108	NA	0.209	0.113	0.062	0.027	NA	0.162	0.177	0.086	0.039	0.056
1939	0.093	0.024	0.044	0.131	0.014	0.128	NA	0.038	0.059	0.127	0.119	NA	0.067	0.077	0.064	0.022	NA	0.136	0.073	0.086	0.084	0.04
1940	0.167	0.035	0.065	0.144	0.001	0.099	NA	0.073	0.087	0.14	0.13	NA	0.085	0.033	0.05	0.02	0.096	0.091	0.104	0.064	0.032	0.063
1941	0.189	0.094	0.098	0.137	0.001	0.093	NA	0.112	0.115	0.122	0.107	NA	0.128	0.075	0.066	0.017	0.174	0.127	0.173	0.061	0.031	0.078
