# Schneider - Berlin Müritz National Park dmm07 - QUSP - ITRDB DEU318
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36432
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36432.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu318-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; deu318-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu318.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu318.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-05-11
#--------------------
# File_Last_Modified_Date
#   Date: 2022-05-11
#--------------------
# Title
#   Study_Name: Schneider - Berlin Müritz National Park dmm07 - QUSP - ITRDB DEU318
#--------------------
# Investigators
#   Investigators: Schneider, C.(https://orcid.org/0000-0002-9914-3217); Neuwirth, B.(https://orcid.org/0000-0001-7473-462X); Schneider, S.(https://orcid.org/0000-0003-3761-2054); Balanzategui, D.(https://orcid.org/0000-0002-1153-8637); Elsholz, S.; Fenner, D.(https://orcid.org/0000-0003-0967-8697); Meier, F.(https://orcid.org/0000-0003-0399-2757); Heinrich, I.(https://orcid.org/0000-0001-5800-6999)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-05-31.
#--------------------
# Publication
#   Authors: Schneider, Christoph, Burkhard Neuwirth, Sebastian Schneider, Daniel Balanzategui, Stefanie Elsholz, Daniel Fenner, Fred Meier, Ingo Heinrich
#   Journal_Name: Urban Ecosystems
#   Published_Title: Using the dendro‑climatological signal of urban trees as a measure of urbanization and urban heat island
#   Published_Date_or_Year: 2022
#   Volume: 25
#   Pages: 849–865
#   Issue: 
#   Report_Number: 
#   DOI: 10.1007/s11252-021-01196-2
#   Full_Citation: None
#   Abstract: Using dendroclimatological techniques this study investigates whether inner city tree-ring width (TRW) chronologies from eight tree species (ash, beech, fir, larch, lime, sessile and pedunculate oak, and pine) are suitable to examine the urban heat island of Berlin, Germany. Climate-growth relationships were analyzed for 18 sites along a gradient of increasing urbanization covering Berlin and surrounding rural areas. As a proxy for defining urban heat island intensities at each site, we applied urbanization parameters such as building fraction, impervious surfaces, and green areas. The response of TRW to monthly and seasonal air temperature, precipitation, aridity, and daily air-temperature ranges were used to identify climate-growth relationships. Trees from urban sites were found to be more sensitive to climate compared to trees in the surrounding hinterland. Ring width of the deciduous species, especially ash, beech, and oak, showed a high sensitivity to summer heat and drought at urban locations (summer signal), whereas conifer species were found suitable for the analysis of the urban heat island in late winter and early spring (winter signal). The summer and winter signals were strongest in tree-ring chronologies when the urban heat island intensities were based on an area of about 200 m to 3000 m centered over the tree locations, and thus reflect the urban climate at the scale of city quarters. For the summer signal, the sensitivity of deciduous tree species to climate increased with urbanity. These results indicate that urban trees can be used for climate response analyses and open new pathways to trace the evolution of urban climate change and more specifically the urban heat island, both in time and space.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Berlin Müritz National Park dmm07
#   Location: Germany
#   Northernmost_Latitude: 53.334722
#   Southernmost_Latitude: 53.334722
#   Easternmost_Longitude: 13.202778
#   Westernmost_Longitude: 13.202778
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: DEU318
#   First_Year: 1696
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dmm0701m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0701m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0702m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0702m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0703m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0703m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0704m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0704m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0705m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0705m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0706m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0706m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmm0707m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmm0707m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dmm0701m_raw	dmm0702m_raw	dmm0703m_raw	dmm0704m_raw	dmm0705m_raw	dmm0706m_raw	dmm0707m_raw
1696	NA	NA	1.04	NA	NA	NA	NA
1697	NA	NA	1.248	NA	NA	NA	NA
1698	NA	NA	1.567	NA	NA	NA	NA
1699	NA	NA	1.568	NA	NA	NA	NA
1700	NA	NA	0.778	NA	NA	NA	NA
1701	0.611	NA	0.553	0.878	NA	NA	NA
1702	0.747	NA	0.38	1.024	NA	NA	NA
1703	0.668	NA	0.288	1.451	NA	NA	NA
1704	0.642	NA	0.203	1.001	NA	NA	NA
1705	0.861	NA	0.233	0.995	NA	NA	NA
1706	1.104	NA	0.259	1.269	NA	NA	NA
1707	1.069	NA	0.347	1.519	NA	NA	NA
1708	1.011	NA	0.373	1.596	NA	NA	NA
1709	0.913	NA	0.345	1.08	NA	NA	NA
1710	0.793	NA	0.4	1.334	NA	NA	NA
1711	0.751	NA	0.36	1.231	NA	NA	NA
1712	0.778	NA	0.3	1.169	NA	NA	NA
1713	1.211	NA	0.377	1.552	NA	NA	NA
1714	0.743	NA	0.335	0.521	NA	NA	NA
1715	1.127	NA	0.555	1.256	NA	NA	NA
1716	0.684	NA	0.383	1.585	NA	NA	NA
1717	0.72	NA	1.055	1.468	NA	NA	NA
1718	0.888	NA	1.155	1.495	NA	NA	NA
1719	0.702	NA	0.616	0.671	NA	NA	NA
1720	0.393	NA	0.441	0.555	NA	NA	NA
1721	0.506	NA	0.624	0.969	NA	NA	NA
1722	1.007	NA	1.009	1.355	NA	NA	NA
1723	1.112	NA	0.838	1.209	NA	NA	NA
1724	0.616	NA	0.54	0.703	NA	NA	NA
1725	0.627	NA	0.816	1.056	NA	NA	NA
1726	0.489	NA	0.606	0.512	NA	NA	NA
1727	0.56	NA	0.587	0.699	NA	NA	NA
1728	0.406	NA	0.55	0.327	NA	NA	NA
1729	0.536	NA	0.648	0.622	NA	NA	NA
1730	0.558	NA	0.853	0.717	NA	NA	NA
1731	0.446	NA	0.668	0.413	NA	NA	NA
1732	0.458	NA	0.508	0.78	NA	NA	NA
1733	0.411	NA	0.787	0.658	NA	NA	NA
1734	0.452	NA	1.104	0.683	NA	NA	NA
1735	0.548	NA	1.008	0.634	NA	NA	NA
1736	0.588	NA	0.622	0.758	NA	NA	NA
1737	0.428	NA	0.58	0.497	NA	NA	NA
1738	0.532	NA	2.16	0.739	NA	NA	NA
1739	0.498	NA	2.01	0.702	NA	NA	NA
1740	0.486	NA	0.486	0.493	NA	NA	NA
1741	0.556	NA	0.394	0.498	NA	NA	NA
1742	0.518	NA	0.305	0.4	NA	NA	NA
1743	0.638	NA	0.643	0.523	NA	NA	NA
1744	0.482	NA	0.486	0.962	NA	NA	NA
1745	0.761	NA	1.002	1.023	NA	NA	NA
1746	0.63	NA	1.08	0.563	NA	NA	NA
1747	0.804	NA	0.87	0.759	NA	NA	NA
1748	0.663	NA	0.485	0.708	NA	NA	NA
1749	0.729	NA	0.722	0.751	NA	NA	NA
1750	0.799	NA	0.724	0.97	NA	NA	NA
1751	0.75	NA	0.528	0.529	0.483	NA	NA
1752	0.684	0.856	0.631	0.634	0.705	NA	NA
1753	0.646	0.638	0.587	0.515	0.556	NA	NA
1754	0.744	0.872	0.896	0.725	0.728	NA	NA
1755	1.014	0.763	1.17	0.904	0.917	NA	NA
1756	0.87	0.765	0.89	0.537	0.477	NA	NA
1757	0.62	0.876	0.792	0.412	0.352	NA	NA
1758	0.533	0.746	0.634	0.358	0.388	NA	NA
1759	0.582	1.07	0.584	0.316	0.37	NA	NA
1760	0.547	0.802	0.457	0.349	0.447	NA	NA
1761	0.562	0.838	0.584	0.524	0.522	NA	NA
1762	0.368	0.708	0.394	0.234	0.335	NA	NA
1763	0.528	0.807	0.493	0.547	0.48	NA	NA
1764	0.617	1.007	0.434	0.494	0.786	NA	NA
1765	0.475	0.942	0.584	0.382	0.497	NA	NA
1766	0.62	1.233	1.217	0.421	0.572	NA	NA
1767	0.848	1.563	1.196	0.581	0.696	NA	NA
1768	0.804	1.209	1.387	0.486	0.474	NA	NA
1769	0.707	1.546	1.364	0.504	0.518	NA	NA
1770	0.711	1.508	0.921	0.702	0.71	NA	NA
1771	0.569	1.372	1.032	0.603	0.804	NA	NA
1772	0.672	1.095	1.166	0.711	1.012	NA	NA
1773	0.743	1.84	1.006	0.784	0.772	NA	NA
1774	0.652	1.841	1.178	0.64	0.846	NA	NA
1775	0.614	1.594	1.116	0.579	0.62	NA	NA
1776	0.686	1.622	0.979	0.66	0.598	NA	NA
1777	0.667	1.836	1.058	0.496	0.65	NA	0.741
1778	0.817	2.16	1.251	0.563	0.853	NA	0.803
1779	0.491	1.706	1.144	0.572	0.684	NA	0.914
1780	0.642	1.837	0.761	0.658	1.054	NA	0.882
1781	0.511	1.263	0.833	0.44	0.63	NA	0.772
1782	0.576	1.602	0.92	0.568	1.021	NA	1.103
1783	0.643	1.7	1.04	0.526	0.942	NA	1.182
1784	0.668	1.53	0.726	0.553	1.112	NA	1.938
1785	0.837	1.614	1.011	0.386	1.114	NA	2.726
1786	0.554	1.404	1.042	0.294	0.728	NA	1.937
1787	0.913	1.518	1.231	0.529	1.026	NA	2.756
1788	0.7	1.285	0.811	0.496	0.85	NA	1.513
1789	0.724	1.273	0.768	0.57	0.997	NA	3.228
1790	0.564	1.117	0.606	0.392	0.461	2.664	2.467
1791	0.519	1.185	0.691	0.596	0.812	2.767	2.365
1792	0.685	1.341	0.836	0.756	1.048	2.187	2.026
1793	0.742	1.306	0.694	0.66	1.176	2.404	2.465
1794	0.715	1.312	0.82	0.566	0.822	1.898	1.962
1795	0.624	0.928	0.65	0.376	0.526	1.136	1.562
1796	0.864	1.304	0.9	0.5	0.796	1.944	2.143
1797	0.829	1.355	0.891	0.409	0.709	1.413	1.99
1798	0.825	1.314	0.925	0.432	0.727	1.41	2.032
1799	0.789	1.495	0.931	0.445	0.85	1.207	1.749
1800	0.583	1.214	0.742	0.423	0.414	0.952	1.492
1801	0.848	1.782	0.904	0.849	0.879	1.504	2.014
1802	0.778	1.327	0.846	0.839	1.107	1.58	2.438
1803	1.122	1.368	1.094	0.628	0.585	1.13	1.643
1804	0.622	1.241	0.811	0.442	0.607	1.182	1.715
1805	0.76	1.412	0.854	0.64	0.857	1.017	1.678
1806	0.541	0.992	0.618	0.437	0.863	0.9	2.253
1807	0.891	1.416	1.094	1.142	1.069	1.297	1.837
1808	0.79	1.234	0.89	0.881	0.944	1.48	1.844
1809	0.711	1.016	0.668	0.482	0.684	1.008	1.124
1810	0.797	1.078	0.728	0.907	1.018	1.116	1.317
1811	0.735	1.14	0.833	1.112	0.802	1.176	1.523
1812	0.902	1.31	1.073	1.056	1.782	1.578	1.833
1813	0.723	1.316	0.84	1.607	0.778	1.166	1.714
1814	0.775	1.134	0.661	1.162	0.866	1.114	1.266
1815	0.827	1.421	0.718	1.256	1.319	1.395	2.32
1816	0.937	1.587	0.97	1.882	2.352	2.095	2.891
1817	0.935	1.463	0.914	1.464	1.966	2.27	2.92
1818	0.883	1.305	0.842	1.14	1.974	2.115	2.165
1819	0.857	1.228	0.758	1.006	1.468	2.044	2.089
1820	0.937	1.365	0.846	1.271	1.693	1.841	1.768
1821	0.682	1.026	0.612	1.398	1.318	1.699	2.017
1822	0.753	1.191	0.703	1.397	1.295	1.649	2.045
1823	1.095	1.459	1.093	1.439	1.002	1.822	2.076
1824	0.724	1.191	0.688	2.344	1.289	1.74	2.088
1825	1.07	1.725	0.881	2.166	1.974	1.84	2.047
1826	0.912	1.42	0.723	1.963	1.135	2.097	2.081
1827	0.961	1.442	0.771	1.801	1.259	1.592	1.719
1828	0.987	1.944	1.046	1.738	1.532	2.155	2.096
1829	0.986	1.658	0.947	1.86	1.247	1.586	1.822
1830	0.75	1.457	0.618	1.552	1.196	1.347	1.802
1831	0.904	1.844	1.088	1.506	1.27	0.959	1.163
1832	0.833	1.47	1.034	2.197	1.528	1.433	1.705
1833	0.815	1.312	0.825	2.018	1.301	1.188	1.485
1834	1.101	1.833	1.473	2.194	1.754	1.784	2.272
1835	0.787	1.179	0.847	1.15	1.042	1.251	1.451
1836	0.778	1.245	0.727	1.447	1.227	1.315	1.47
1837	0.954	1.515	1.001	1.602	1.505	1.544	1.694
1838	0.817	1.448	0.856	1.223	1.35	1.142	1.162
1839	0.868	1.406	0.822	1.363	1.425	1.33	1.461
1840	0.58	1.017	0.462	1.038	1.187	1.09	1.182
1841	0.534	1.217	0.64	1.164	1.029	1.137	1.385
1842	0.811	1.328	0.756	1.447	1.281	1.302	1.194
1843	0.792	1.31	0.692	1.507	1.252	1.416	1.306
1844	0.718	1.116	0.635	1.156	1.256	1.279	1.144
1845	0.799	1.188	0.629	1.286	0.877	1.19	1.073
1846	0.973	1.358	0.884	1.874	1.516	1.579	1.725
1847	0.792	1.275	0.73	1.133	1.157	1.308	1.301
1848	0.725	1.468	0.728	1.568	1.262	1.298	1.309
1849	0.695	1.185	0.644	1.313	1.294	1.335	1.371
1850	0.802	1.369	0.703	1.302	1.406	1.523	1.483
1851	0.892	1.482	0.898	1.563	1.575	1.534	1.647
1852	0.896	1.398	0.898	1.552	1.443	1.693	1.552
1853	0.756	0.993	0.55	0.87	0.966	1.325	1.23
1854	0.65	1.258	0.783	1.151	1.35	1.588	1.419
1855	0.836	1.476	0.89	1.015	1.353	1.55	1.252
1856	0.788	1.354	0.85	1.334	1.509	1.648	1.489
1857	0.814	1.395	0.738	1.385	1.168	1.619	1.331
1858	0.721	1.027	0.75	0.943	0.729	1.13	1.003
1859	0.687	0.997	0.504	0.936	0.826	1.036	1.035
1860	0.814	1.474	0.784	0.905	1.083	1.108	1.061
1861	0.89	1.6	0.922	1.092	1.101	1.178	1.245
1862	0.791	1.362	0.71	0.83	1.015	1.079	1.002
1863	0.888	1.275	0.82	1.053	0.985	1.17	1.161
1864	0.829	1.39	0.798	0.778	0.862	1.079	1.013
1865	0.61	1.176	0.548	0.669	0.703	1.017	1.088
1866	0.894	1.162	0.836	0.824	0.863	1.131	0.887
1867	0.797	1.508	1.12	1.108	1.156	1.387	1.491
1868	0.725	1.076	0.617	0.749	0.746	1.051	1.177
1869	0.842	1.351	0.734	1.137	1.11	1.515	1.313
1870	0.962	1.554	0.839	1.27	1.142	1.8	1.732
1871	1.078	1.656	0.96	1.634	1.45	2.028	1.513
1872	0.857	1.302	0.686	1.21	1.148	1.523	1.295
1873	1.007	1.266	0.791	1.26	1.293	1.646	1.387
1874	0.738	0.892	0.596	0.74	0.867	1.166	1.072
1875	0.801	1.136	0.722	0.849	1.01	1.369	1.031
1876	0.731	1.004	0.582	1.16	0.875	0.998	0.916
1877	0.703	1.168	0.598	1.062	1.158	1.247	1.177
1878	0.887	1.296	0.78	1.23	1.481	1.316	1.045
1879	0.933	1.343	0.82	1.1	1.397	1.307	1.455
1880	0.753	1.165	0.669	0.743	0.95	1.084	0.936
1881	0.712	1.209	0.676	0.877	0.946	1.012	1.009
1882	0.906	1.336	0.808	1.07	1.327	1.16	1.12
1883	0.777	1.131	0.689	0.972	0.913	1.035	0.916
1884	0.915	1.519	1.033	1.214	1.314	1.306	1.342
1885	0.875	1.393	1.029	1.013	1.253	1.264	1.235
1886	0.723	1.154	0.748	0.834	0.928	1.142	0.978
1887	0.736	1.247	0.764	0.662	0.88	1.155	0.994
1888	0.631	1.228	0.808	0.56	1.018	1.154	1.12
1889	0.591	1.018	0.684	0.7	0.699	1.075	0.869
1890	0.78	1.369	0.819	0.797	1.161	1.391	1.344
1891	0.811	1.318	0.926	0.652	1.017	1.146	1.084
1892	0.73	1.228	0.882	0.838	1.193	1.184	1.305
1893	0.718	0.981	0.736	0.724	0.852	1.214	1.039
1894	0.775	1.21	0.874	0.783	1.343	1.241	1.208
1895	0.637	1.17	0.666	0.677	1.068	1.234	1.114
1896	0.871	1.362	0.965	0.878	1.14	1.225	1.19
1897	0.712	1.212	0.874	0.797	1.079	1.095	1.115
1898	0.674	1.22	1.015	0.761	1.201	1.094	1.113
1899	0.722	1.277	1.09	1.13	1.117	1.282	1.056
1900	0.634	1.076	0.842	0.81	0.837	1.23	1.041
1901	0.647	1.04	0.737	0.72	0.839	1.297	1.126
1902	0.783	1.288	0.932	0.85	1.146	1.186	1.318
1903	0.735	1.406	0.99	0.989	1.212	1.378	1.173
1904	0.72	1.285	0.792	0.813	0.958	1.158	1.173
1905	0.695	1.3	0.596	0.871	1.262	1.384	1.248
1906	0.794	1.272	0.773	0.818	0.995	1.208	1.028
1907	0.839	1.528	0.937	1.038	1.479	1.304	1.223
1908	0.899	1.37	0.928	1.082	1.361	1.553	1.408
1909	0.762	1.012	0.613	0.776	1.112	1.115	0.877
1910	0.735	1.177	0.714	1.016	1.205	1.456	1.306
1911	0.748	1.029	0.628	0.882	1.027	1.302	0.982
1912	0.743	1.032	0.564	0.608	0.922	1.137	0.981
