# Büntgen - Tale - PCAB - ITRDB SVK005
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16806
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16806.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/svk005-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; svk005-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/svk005.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/svk005.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - Tale - PCAB - ITRDB SVK005
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Nievergelt, D.; Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Tale
#   Location: Slovakia
#   Northernmost_Latitude: 48.8667
#   Southernmost_Latitude: 48.8667
#   Easternmost_Longitude: 19.6
#   Westernmost_Longitude: 19.6
#   Elevation_m: 800
#--------------------
# Data_Collection
#   Collection_Name: SVK005
#   First_Year: 1891
#   Last_Year: 2003
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## bstta01z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta01z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta02z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta02z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta03z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta03z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta04z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta04z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta05z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta05z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta06z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta06z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta07z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta07z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta08z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta08z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta09z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta09z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta10z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta10z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta11z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta11z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta13z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta13z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta14z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta14z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta16z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta16z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta17z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta17z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta18z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta18z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta19z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta19z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta20z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta20z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta22z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta22z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta23z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta23z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta24z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta24z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bstta25z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bstta25z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	bstta01z_raw	bstta02z_raw	bstta03z_raw	bstta04z_raw	bstta05z_raw	bstta06z_raw	bstta07z_raw	bstta08z_raw	bstta09z_raw	bstta10z_raw	bstta11z_raw	bstta13z_raw	bstta14z_raw	bstta16z_raw	bstta17z_raw	bstta18z_raw	bstta19z_raw	bstta20z_raw	bstta22z_raw	bstta23z_raw	bstta24z_raw	bstta25z_raw
1935	3.14	1.56	0.56	1.77	0.65	1.03	1.37	1.92	1.5	1.67	1.39	1.79	1.14	1.06	0.66	1.52	1.86	2.04	1.3	1.99	3.09	1.89
1936	2.17	1.89	0.69	1.63	0.92	0.75	1.58	2.13	1.56	1.84	1.68	1.87	0.86	1.2	0.89	1.47	2.51	2.64	1.89	1.37	3.65	2.15
1937	2.68	1.65	0.71	1.58	0.87	0.91	1.43	2.45	1.23	1.9	2.33	1.93	1	1.54	0.9	1.14	2.1	2.71	1.31	1.58	2.96	2.76
1938	2.18	2.04	0.75	1.53	0.98	0.74	1.04	3.05	1.14	2.18	2.69	1.64	1.04	1.6	0.64	1.25	2.07	3.37	0.85	1.95	3.13	3.86
1939	1.79	2.03	0.71	2.26	0.91	1	1.32	3.1	1.22	1.94	2.62	1.68	1.04	1.6	0.65	1.07	1.99	4.13	0.92	2.06	3.35	3.03
1940	2.54	1.59	1.01	2.42	0.83	1.49	1.4	2.93	1.39	1.9	1.59	1.84	1.09	1.41	1.14	0.9	1.34	3.32	1	2.28	2.9	2.63
1941	3.18	2	1.51	2.42	0.89	1.47	1.29	3.77	1.75	1.54	1.94	2.09	1.42	1.63	1.49	1.47	1.47	3.95	1.03	2.42	3.22	2.62
1942	2.23	1.28	1.1	2.09	0.61	1.38	1	2.4	2.09	1.31	1.46	1.4	1.14	1.75	1.16	0.87	1.28	3.26	1.08	2.33	2.89	2.03
1943	3.09	1.47	0.72	1.41	0.6	1.82	0.91	2.44	2.14	1.26	1.3	1.78	1.03	1.32	1.53	0.8	1.31	2.47	0.98	1.73	3.03	2.1
1944	3.07	1.08	1.18	1.34	0.32	1.33	0.96	1.93	2.12	1.31	1.05	1.56	0.68	1.3	0.87	0.47	0.92	2.55	0.79	1.45	2.5	2.18
1945	2.96	1.38	1.2	1.71	0.62	1.47	0.85	2.18	2.24	1.07	1.54	1.78	0.93	1.37	1.2	0.61	1.04	3.05	0.83	1.42	2.95	2.65
1946	3.3	1.27	1.14	2.01	0.58	1.99	1.05	2.42	1.64	1.02	1.99	1.82	1.14	1.84	1.17	0.98	1.99	3.56	1.1	1.85	3.82	2.17
1947	1.57	1.04	0.76	1.37	0.34	1.35	0.77	1.24	0.88	1.01	1.11	1.04	1.09	1.5	0.71	0.53	1.39	2.11	1.06	1.85	2.67	1.05
1948	1.09	1.15	0.68	1.2	0.15	0.84	0.7	1.1	0.51	1.15	1.15	1	0.74	1.27	0.39	0.42	1.22	2.67	0.76	1.24	2.9	0.52
1949	1.21	0.89	1.05	2.13	0.18	0.53	0.84	1.19	0.55	1.03	1.55	1.02	0.76	1.28	0.45	0.5	1.47	2.5	0.5	1.02	2	0.52
1950	1.15	1.2	0.74	1.57	0.2	0.63	0.75	1.1	0.68	0.81	1.16	1.13	1.37	1.39	0.71	0.46	1.2	2.6	0.63	1.28	1.93	0.79
1951	0.97	1.7	0.84	1.04	0.17	0.62	0.59	1.61	0.94	1.08	1.12	0.97	1.25	1.35	0.43	0.35	1.16	4.13	0.67	0.96	1.95	0.78
1952	1	1.33	0.72	0.95	0.29	0.54	0.61	1.29	0.75	0.86	1.33	1.05	1.24	1.25	0.62	0.31	1.18	2.72	0.82	1.07	1.84	0.77
1953	1.41	1.48	0.54	0.95	0.23	1.19	0.6	1.81	0.44	0.81	1.38	1.3	1.1	1.17	0.62	0.4	1.16	2.08	0.68	1.08	1.63	0.73
1954	1.5	1.18	0.72	1.05	0.21	0.91	0.51	2.35	0.47	0.47	1.32	1.32	1.01	1.24	0.57	0.54	1.12	2.25	0.52	1.04	1.62	1.56
1955	2	1.53	0.9	1.56	0.21	1.8	0.87	2.41	1.06	0.77	2.13	1.72	1.37	1.42	0.91	0.62	1	2.72	0.52	1.06	1.96	1.65
1956	1.06	1.99	0.75	2.84	0.17	1.95	0.77	1.92	1.52	0.92	2.98	1.93	1.21	1.68	1.3	0.6	1.59	2.74	0.64	1.54	1.81	2.16
1957	1.76	1.6	0.52	2.61	0.15	1.56	0.76	1.8	1.41	0.89	2.86	1.85	0.91	1.29	1.05	0.53	1.41	2.71	0.69	1.35	1.84	1.52
1958	0.76	1.12	0.81	0.8	0.19	1.03	0.58	1.11	0.61	0.42	1.1	1.22	0.74	0.99	0.52	0.58	0.01	3.42	0.38	0.7	2.04	1.03
1959	1.75	2.03	1.07	1.55	0.15	2.43	0.84	2.99	1.04	0.65	2.37	2.08	1.17	1.45	0.93	0.67	1.37	4.28	0.55	1.31	3.41	1.54
1960	2.8	1.55	1.31	1.91	0.01	2.14	0.53	3.51	2.35	0.78	1.62	1.71	1.41	1.42	0.98	0.73	1.36	3.07	0.59	1.22	3.65	1.77
1961	3.39	1.8	0.97	2.55	0.01	2.27	0.91	3.36	3.08	0.96	1.9	1.79	1.83	1.38	1.15	0.78	1.43	3.82	0.63	1.66	4.23	1.51
1962	2.94	1.04	0.33	1.67	0.01	1.46	0.53	2.51	1.25	0.49	1.05	1.06	1.14	1.03	0.62	0.39	0.91	1.97	0.52	1.59	2.35	0.8
1963	3.13	1.18	0.66	2.05	0.1	1.6	0.93	2.44	0.97	0.52	1.71	1.05	1.21	1.08	0.74	0.4	0.94	2.45	0.71	2.16	2.42	0.69
1964	2.2	1.05	0.41	2.16	0.09	1.54	0.81	2.24	1.68	0.77	1.73	1.15	1.26	0.99	0.53	0.29	0.91	1.8	0.47	2.05	1.59	1.68
1965	1.2	1.29	0.48	2.27	0.14	1.1	0.99	2.39	1.32	0.45	1.42	1.16	0.82	0.93	0.51	0.39	0.68	1.88	0.31	1.9	1.52	1.29
1966	1.73	2.06	0.31	2.41	0.19	1.48	1.03	2.68	0.85	0.43	1.33	0.77	1.38	1.33	0.84	0.35	0.61	1.69	0.41	2.36	1.67	0.99
1967	1.36	1.97	0.63	1.81	0.18	1.35	0.83	1.67	0.73	0.54	1.68	1.04	1.43	1.46	0.61	0.35	0.53	1.49	0.55	1.87	1.38	0.89
1968	1.55	1.42	0.67	1.97	0.18	1.41	0.63	1.37	0.79	0.66	1.52	0.92	1.51	1.23	0.56	0.33	0.75	1.47	0.57	1.77	1.09	1.15
1969	1.74	1.82	1.06	2.1	0.17	1.4	0.74	1.62	0.99	0.68	1.61	0.91	1.92	1.12	0.92	0.38	0.66	1.9	0.57	1.54	1.51	1.44
1970	1.65	1.59	0.95	3.16	0.17	1.42	0.94	2.03	1.48	1.17	1.95	1.22	1.91	1.06	1.59	0.31	0.7	2.69	0.69	1.23	2.23	2.09
1971	0.88	1.37	0.64	2.76	0.13	1.02	0.6	2.29	2.15	1.11	1.65	1.69	1.59	1.14	1.02	0.3	0.59	1.67	0.31	0.82	1.15	1.55
1972	1.31	1.87	0.6	2.16	0.17	1.05	0.7	2.42	1.92	1.11	1.44	1.63	1.56	1.24	1.18	0.24	0.35	1.42	0.28	0.76	0.83	1.44
1973	1.41	1.58	0.7	1.03	0.41	0.62	0.75	3.34	2.23	1.05	1.15	1.53	1.12	1.54	0.72	0.27	0.37	1.29	0.44	0.62	0.65	1.15
1974	1.72	1.53	0.7	0.92	0.74	0.62	0.95	2.95	2.79	1.2	1.47	1.84	0.9	0.77	0.91	0.14	0.14	1.21	0.18	1.22	0.46	1.48
1975	1.32	1.42	0.85	0.79	0.82	0.87	0.76	1.96	2.15	1.03	1.77	1.05	1.02	0.5	1.34	0.25	0.45	1.16	0.46	0.95	0.37	1.71
1976	0.87	1.31	0.73	0.98	0.65	0.43	0.71	2.35	1.87	0.93	1.51	0.5	0.84	0.85	0.86	0.27	0.1	1.48	0.34	0.68	0.23	1.16
1977	1.2	2.02	0.65	1.13	0.78	0.81	0.79	2.95	1.93	1.2	1.86	0.78	0.93	0.88	1.38	0.4	0.37	1.96	0.53	0.72	0.3	1.14
1978	2.96	2.43	1.27	1.71	1.19	1.46	1.31	3.83	2.52	1.38	1.97	1.22	1.08	0.99	0.96	0.45	0.47	2.29	0.52	0.84	0.37	0.96
1979	2.16	1.51	1.4	1.77	0.69	2.02	1.25	3.45	2.98	1.5	1.72	1.06	0.85	0.97	0.95	0.56	0.7	1.68	0.63	1.15	0.37	0.82
1980	1.49	2.25	1.47	1.04	0.97	1.3	1.33	2.88	2.33	1.22	1.13	0.98	0.44	0.7	0.62	0.55	0.34	2.12	0.2	0.67	0.31	1.31
1981	2.14	2.61	1.93	1.97	1.4	2.35	1.87	4.88	2.8	2.74	1.96	1.4	0.49	1.07	0.8	0.59	0.26	2.45	0.44	1.38	0.37	2.45
1982	1.4	2.39	1.48	1.85	0.87	1.65	1.35	4.66	1.34	1.2	1.93	1.13	0.63	0.96	0.66	0.43	0.08	1.76	0.28	1.19	0.35	1.83
1983	1.04	2.42	1.4	1.43	0.69	1.63	0.75	3.57	1.32	1.06	1.94	1.05	0.55	0.98	0.69	0.58	0.5	1.67	0.42	1.05	0.72	1.25
1984	1.71	3.1	1.79	0.28	0.47	1.81	0.77	3.8	2.46	0.89	2.34	0.77	0.56	0.68	0.83	0.57	0.35	1.05	0.38	0.93	0.53	1.02
1985	3.79	2.49	1.78	0.28	0.69	2.34	0.71	4.15	2.65	0.86	2.92	1.03	0.76	0.83	0.97	0.66	0.37	1.59	0.45	0.98	1.33	1.99
1986	3.68	2.65	1.67	0.25	0.75	1.97	0.53	3.96	2.34	0.97	2.87	1.16	0.98	0.97	0.88	0.94	0.52	1.62	0.45	1.31	2.32	3.65
1987	2.55	2.38	2.04	0.67	0.83	1.73	0.67	3.27	2.45	1	2.21	1.31	1.18	1.22	1.13	0.96	0.38	2.79	0.77	0.97	2.28	3.48
1988	1.34	2.22	2	0.08	0.83	1.08	0.62	1.79	1.86	0.88	0.96	0.68	0.72	0.89	0.67	1.55	0.65	4.27	0.54	0.64	1.85	2.83
1989	1.65	2.45	1.66	0.33	1.06	1.09	0.39	2.46	2.17	0.66	0.96	1.19	0.8	1.01	1.14	1.47	0.41	4.68	0.66	1.17	1.52	2.53
1990	1.46	2.05	1.96	0.44	0.89	1.37	0.54	2.54	1.83	0.56	1.04	0.86	1.47	0.83	1.15	1.54	0.52	5.01	0.76	1.19	1.83	2.12
1991	1.25	2.69	2.36	0.36	0.86	1.44	0.52	2.76	1.64	0.72	1.62	1.16	1.21	0.9	1	1.57	0.8	5.3	0.89	1.12	2.22	2.72
1992	0.8	2.33	2.13	0.01	0.77	1.31	0.52	1.89	1.8	0.52	0.69	0.79	0.88	0.53	0.65	1.29	0.72	4.79	0.51	0.75	1.48	2.47
1993	1.06	2.14	1.94	0.2	0.41	1.3	0.64	2.99	1.93	0.7	0.93	0.71	1.08	0.79	0.64	1.29	0.79	4.46	0.3	0.87	3.15	1.12
1994	1.02	1.92	2.37	0.52	0.54	1.1	0.39	2.47	1.35	0.72	0.86	0.53	1.24	0.81	0.89	1.48	0.89	3.9	0.42	1.09	4.17	1.49
1995	1.28	1.94	2.73	0.41	0.64	0.76	0.44	3.13	1.9	0.93	1.18	0.72	1.49	1.2	0.59	1.16	0.93	3.88	0.43	1.02	4.87	1.28
1996	1.24	1.76	3.05	0.52	0.44	1.28	0.58	3.78	2.61	1.02	1.08	0.71	1.49	1.15	1.88	0.95	0.63	2.73	0.33	1.37	5.36	1.61
1997	1.83	2.76	2.87	1.06	0.45	1.74	0.7	4.25	2.87	1.31	1.65	0.63	1.88	1.16	2.59	1.14	1.12	3.46	0.54	1.62	6.14	2.37
1998	1.74	2.91	2.44	1.38	0.64	1.35	0.67	3.86	2.41	1.32	2.06	0.88	2.27	1.18	1.87	1.39	1.84	3.68	0.39	1.67	6.65	2.67
1999	0.85	2.96	2.11	1.56	0.56	1.45	0.56	4.55	2.84	1.29	1.7	1.17	2.12	1.12	1.24	1.03	1.08	3.79	0.51	1.51	5.73	1.86
2000	0.41	1.83	1.03	0.78	0.11	0.94	0.26	2.66	1.64	0.68	1.15	0.44	1.45	1.21	0.51	1.07	0.66	2.06	0.28	1.03	5.62	0.94
2001	0.48	2.59	1.54	1.56	0.21	1.42	0.52	3.8	1.86	1.2	1.28	0.75	1.56	1.15	0.66	1.68	1.08	2.28	0.42	1.33	5.25	1.86
2002	0.87	2.69	1.6	2.06	0.12	1.43	0.34	3.69	2.11	0.92	1.24	1.07	1.92	1.14	0.94	1.93	1.33	2.13	0.34	1.66	3.89	2.82
2003	0.63	1.42	1.09	0.53	0.11	0.62	0.29	2.12	1.2	0.47	0.57	0.58	1.22	1	0.59	1.69	1.48	1.26	0.36	1.07	2.38	1.41
