# Cherubini - Punta Tesorino 2 - PIPN - ITRDB ITAL033
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16753
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16753.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital033-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ital033-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital033.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ital033.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Punta Tesorino 2 - PIPN - ITRDB ITAL033
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X); Raddi, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Impact on sea erosion on coastal forests
# # 
# # Cores are stored at: 
# # 
# # Notes: 
# # Cecina, 1 km north
# # Four plots were located at a distance from current seashore position of 80, 155, 245 and 320 m
# # Formerly pt_sea
# # 
# # References:
# # Raddi et al (2009): 
# # The impact of sea erosion on oastal Pinus pinea stands: 
# # A diachronic analysis combining tree-rings and ecological markers, 
# # FEaM 527, 773-781. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Punta Tesorino 2
#   Location: Italy
#   Northernmost_Latitude: 43.3
#   Southernmost_Latitude: 43.3
#   Easternmost_Longitude: 10.4833
#   Westernmost_Longitude: 10.4833
#   Elevation_m: 1
#--------------------
# Data_Collection
#   Collection_Name: ITAL033
#   First_Year: 1930
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus pinea L.
#   Common_Name: Italian stone pine
#   Tree_Species_Code: PIPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## pt0122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0124_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0124; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0233_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0233; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0323_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0323; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0322_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0322; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0414_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0414; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0415_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0415; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0511_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0511; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0512_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0512; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0613_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0613; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0614_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0614; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0712_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0712; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0713_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0713; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0811_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0811; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0813_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0813; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0913_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0913; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0912_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0912; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1115_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1115; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1114_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1114; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1213_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1213; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	pt0122_raw	pt0124_raw	pt0232_raw	pt0233_raw	pt0323_raw	pt0322_raw	pt0414_raw	pt0415_raw	pt0511_raw	pt0512_raw	pt0613_raw	pt0614_raw	pt0712_raw	pt0713_raw	pt0811_raw	pt0813_raw	pt0913_raw	pt0912_raw	pt1012_raw	pt1011_raw	pt1115_raw	pt1114_raw	pt1213_raw	pt1212_raw
1930	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	0.941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	0.829	NA	0.793	NA	0.806	NA	0.913	0.695	NA	NA	0.675	NA	NA	0.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	0.994	0.97	0.857	0.779	0.916	NA	0.87	0.761	NA	0.963	0.679	0.939	NA	0.576	NA	0.748	NA	NA	NA	NA	NA	NA	NA	NA
1934	0.758	0.711	0.783	0.996	0.851	0.902	0.782	0.699	0.708	0.832	0.753	0.754	0.982	0.656	0.515	0.692	0.655	NA	NA	NA	NA	NA	NA	NA
1935	0.628	0.6	0.658	0.905	0.607	0.72	0.875	0.929	0.754	0.732	0.715	0.847	0.993	0.805	0.576	0.699	0.839	NA	0.823	NA	NA	NA	0.914	0.846
1936	0.387	0.456	0.449	0.797	0.603	0.632	0.78	0.7	0.527	0.612	0.616	0.813	0.886	0.529	0.419	0.54	0.668	NA	0.524	0.405	NA	NA	0.828	0.756
1937	0.359	0.376	0.403	0.619	0.605	0.642	0.708	0.577	0.5	0.553	0.613	0.719	0.814	0.567	0.602	0.674	0.721	0.65	0.506	0.393	NA	NA	0.841	0.721
1938	0.27	0.324	0.406	0.455	0.49	0.67	0.464	0.722	0.516	0.449	0.507	0.58	0.737	0.544	0.603	0.526	0.449	0.47	0.371	0.4	0.705	NA	0.665	0.503
1939	0.223	0.328	0.372	0.477	0.425	0.53	0.484	0.588	0.478	0.487	0.53	0.567	0.772	0.486	0.587	0.488	0.389	0.414	0.388	0.409	0.412	0.851	0.607	0.554
1940	0.107	0.267	0.301	0.386	0.328	0.442	0.415	0.535	0.415	0.479	0.431	0.5	0.67	0.394	0.541	0.478	0.251	0.439	0.297	0.372	0.417	0.949	0.515	0.506
1941	0.111	0.245	0.314	0.34	0.333	0.357	0.358	0.467	0.369	0.369	0.401	0.376	0.496	0.319	0.431	0.447	0.293	0.412	0.306	0.301	0.421	0.796	0.463	0.517
1942	0.1	0.21	0.294	0.333	0.278	0.344	0.308	0.394	0.329	0.365	0.328	0.356	0.46	0.259	0.371	0.454	0.207	0.337	0.31	0.256	0.344	0.582	0.375	0.373
1943	0.087	0.168	0.262	0.217	0.245	0.279	0.246	0.327	0.313	0.272	0.305	0.345	0.4	0.258	0.34	0.425	0.288	0.298	0.196	0.236	0.31	0.521	0.344	0.306
1944	0.063	0.15	0.277	0.229	0.227	0.293	0.181	0.312	0.285	0.262	0.288	0.274	0.3	0.188	0.288	0.353	0.222	0.327	0.193	0.236	0.261	0.372	0.26	0.265
1945	0.088	0.147	0.258	0.205	0.164	0.19	0.133	0.238	0.172	0.216	0.211	0.209	0.172	0.111	0.229	0.196	0.133	0.261	0.161	0.156	0.271	0.251	0.214	0.2
1946	0.115	0.171	0.213	0.129	0.153	0.171	0.1	0.138	0.065	0.131	0.169	0.143	0.154	0.075	0.164	0.121	0.115	0.156	0.132	0.131	0.168	0.209	0.185	0.159
1947	0.214	0.213	0.207	0.278	0.171	0.188	0.12	0.195	0.073	0.113	0.154	0.144	0.139	0.096	0.124	0.072	0.197	0.148	0.093	0.114	0.176	0.219	0.218	0.22
1948	0.189	0.237	0.218	0.436	0.164	0.198	0.15	0.184	0.177	0.138	0.174	0.15	0.083	0.054	0.143	0.116	0.258	0.146	0.12	0.164	0.192	0.282	0.22	0.272
1949	0.228	0.196	0.273	0.301	0.099	0.205	0.146	0.137	0.153	0.12	0.164	0.186	0.045	0.051	0.108	0.167	0.238	0.149	0.091	0.124	0.176	0.217	0.185	0.125
1950	0.195	0.114	0.17	0.144	0.057	0.135	0.098	0.133	0.111	0.116	0.124	0.113	0.015	0.03	0.07	0.113	0.139	0.05	0.091	0.079	0.119	0.217	0.106	0.119
1951	0.271	0.17	0.236	0.272	0.066	0.189	0.139	0.158	0.15	0.155	0.132	0.129	0.049	0.077	0.033	0.113	0.166	0.08	0.107	0.062	0.158	0.226	0.079	0.12
1952	0.35	0.17	0.31	0.365	0.129	0.198	0.169	0.194	0.176	0.183	0.224	0.194	0.061	0.089	0.059	0.156	0.218	0.089	0.126	0.075	0.088	0.249	0.054	0.179
1953	0.298	0.098	0.179	0.204	0.103	0.119	0.091	0.156	0.064	0.14	0.093	0.143	0.036	0.035	0.047	0.122	0.134	0.132	0.075	0.089	0.078	0.206	0.022	0.214
1954	0.27	0.084	0.19	0.183	0.079	0.113	0.111	0.149	0.115	0.125	0.168	0.161	0.038	0.046	0.048	0.113	0.085	0.076	0.081	0.062	0.065	0.161	0.009	0.24
1955	0.33	0.122	0.203	0.205	0.095	0.117	0.099	0.14	0.143	0.12	0.143	0.2	0.021	0.039	0.032	0.146	0.075	0.068	0.087	0.069	0.083	0.145	0.01	0.261
1956	0.224	0.108	0.122	0.109	0.071	0.093	0.067	0.113	0.077	0.077	0.104	0.123	0.013	0.037	0.029	0.082	0.047	0.102	0.08	0.041	0.054	0.084	0.011	0.171
1957	0.137	0.08	0.133	0.113	0.074	0.137	0.073	0.123	0.115	0.054	0.096	0.137	0.042	0.074	0.067	0.108	0.097	0.098	0.079	0.061	0.086	0.102	0.019	0.236
1958	0.179	0.078	0.155	0.147	0.055	0.155	0.068	0.145	0.165	0.059	0.164	0.172	0.068	0.14	0.107	0.111	0.171	0.168	0.079	0.108	0.108	0.188	0.036	0.279
1959	0.214	0.092	0.151	0.123	0.072	0.16	0.081	0.174	0.132	0.071	0.168	0.144	0.073	0.142	0.15	0.126	0.245	0.244	0.125	0.198	0.159	0.167	0.065	0.302
1960	0.395	0.147	0.237	0.159	0.125	0.276	0.144	0.312	0.19	0.153	0.221	0.161	0.11	0.219	0.228	0.141	0.371	0.331	0.265	0.414	0.318	0.236	0.067	0.37
1961	0.331	0.268	0.254	0.178	0.149	0.371	0.211	0.381	0.242	0.207	0.203	0.175	0.135	0.282	0.294	0.241	0.306	0.338	0.284	0.459	0.494	0.328	0.127	0.472
1962	0.318	0.363	0.31	0.248	0.153	0.394	0.233	0.346	0.217	0.282	0.226	0.213	0.189	0.393	0.378	0.268	0.352	0.345	0.315	0.474	0.394	0.452	0.197	0.453
1963	0.249	0.236	0.262	0.185	0.142	0.274	0.177	0.291	0.141	0.211	0.257	0.178	0.173	0.332	0.248	0.355	0.338	0.303	0.287	0.411	0.354	0.239	0.148	0.381
1964	0.17	0.148	0.096	0.083	0.078	0.191	0.106	0.183	0.14	0.131	0.108	0.092	0.156	0.253	0.127	0.185	0.24	0.24	0.186	0.352	0.29	0.119	0.121	0.195
1965	0.163	0.15	0.085	0.083	0.063	0.131	0.08	0.146	0.184	0.137	0.119	0.15	0.103	0.135	0.118	0.102	0.208	0.164	0.16	0.288	0.284	0.11	0.112	0.165
1966	0.184	0.154	0.095	0.084	0.066	0.142	0.103	0.214	0.181	0.167	0.205	0.174	0.115	0.208	0.132	0.197	0.209	0.193	0.245	0.45	0.432	0.23	0.158	0.242
1967	0.178	0.108	0.058	0.096	0.033	0.133	0.111	0.192	0.093	0.157	0.156	0.134	0.071	0.218	0.142	0.153	0.193	0.195	0.184	0.308	0.3	0.128	0.142	0.2
1968	0.192	0.103	0.074	0.12	0.08	0.13	0.115	0.184	0.106	0.123	0.167	0.138	0.065	0.213	0.167	0.19	0.25	0.179	0.204	0.279	0.293	0.126	0.179	0.239
1969	0.104	0.078	0.044	0.081	0.093	0.116	0.061	0.122	0.072	0.093	0.128	0.095	0.047	0.153	0.145	0.122	0.16	0.143	0.166	0.325	0.249	0.138	0.099	0.198
1970	0.09	0.101	0.029	0.084	0.106	0.145	0.054	0.123	0.088	0.097	0.108	0.058	0.058	0.164	0.192	0.17	0.176	0.158	0.195	0.265	0.273	0.126	0.095	0.216
1971	0.082	0.088	0.011	0.069	0.052	0.07	0.056	0.113	0.06	0.086	0.045	0.086	0.06	0.161	0.109	0.089	0.144	0.15	0.133	0.212	0.154	0.045	0.097	0.187
