# Sangüesa - Puerto de Gudar Low - PISY - ITRDB SPAI062
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10470
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10470.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai062-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai062-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai062.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai062.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-03-01
#--------------------
# File_Last_Modified_Date
#   Date: 2010-03-01
#--------------------
# Title
#   Study_Name: Sangüesa - Puerto de Gudar Low - PISY - ITRDB SPAI062
#--------------------
# Investigators
#   Investigators: Sangüesa, G.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # Ecology, Effects of mistletoe on growth 
# # 
# # Cores stored at:  
# # Instituto Pirenaico de Ecologia (CSIC-Zaragoza) 
# # 
# # Reference: 
# # EFECTOS DEL MUERDAGO (Viscum album L.) SOBRE EL CRECIMIENTO SECUNDARIO DEL PINO SILVESTRE (Pinus sylvestris L.) EN LA SIERRA DE GUDAR (TERUEL):
# # INTERACCIONES CON EL CLIMA.  
# # PROYECTO FINAL DE CARRERA DE INGENIERO DE MONTES ESCOLA TECNICA SUPERIOR D' ENGINYERIA AGRARIA (ETSEA) LLEIDA
# # www.recercat.net/bitstream/2072/17900/1/sanguesa.pdf NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Puerto de Gudar Low
#   Location: Spain
#   Northernmost_Latitude: 40.35
#   Southernmost_Latitude: 40.35
#   Easternmost_Longitude: -0.6833
#   Westernmost_Longitude: -0.6833
#   Elevation_m: 1500
#--------------------
# Data_Collection
#   Collection_Name: SPAI062
#   First_Year: 1956
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 3SE144NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE144NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE144SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE144SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE145NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE145NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE145SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE145SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE153NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE153NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE153SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE153SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE159NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE159NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE159SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE159SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE170NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE170NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE170SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE170SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE173NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE173NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE173SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE173SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE174NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE174NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE174SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE174SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE175NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE175NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE175SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE175SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE180NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE180NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE180SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE180SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE181NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE181NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE181SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE181SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE183NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE183NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE184NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE184NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE184SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE184SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE188NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE188NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE188SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE188SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE190NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE190NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE190SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE190SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE191NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE191NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE191SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE191SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE194NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE194NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3SE194SO_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3SE194SO; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	3SE144NE_raw	3SE144SO_raw	3SE145NE_raw	3SE145SO_raw	3SE153NE_raw	3SE153SO_raw	3SE159NE_raw	3SE159SO_raw	3SE170NE_raw	3SE170SO_raw	3SE173NE_raw	3SE173SO_raw	3SE174NE_raw	3SE174SO_raw	3SE175NE_raw	3SE175SO_raw	3SE180NE_raw	3SE180SO_raw	3SE181NE_raw	3SE181SO_raw	3SE183NE_raw	3SE184NE_raw	3SE184SO_raw	3SE188NE_raw	3SE188SO_raw	3SE190NE_raw	3SE190SO_raw	3SE191NE_raw	3SE191SO_raw	3SE194NE_raw	3SE194SO_raw
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.75	3.82	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.45	3.47	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	2.24	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.45	3.21	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	3.14	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	3.11	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	2.48	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	2.13	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	2.08	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	2.15	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	1.91	NA	1.82	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.39	2.13	NA	3.07	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	1.59	NA	2.28	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	1.94	NA	2.51	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73	1.73	NA	3.4	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	1.8	NA	3.93	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	0.93	NA	1.84	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26	1.81	NA	2.5	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	0.96	NA	1.3	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.34	1.62	NA	2.1	NA	NA
1920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	1.19	NA	1.81	NA	NA
1921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	1.13	NA	1.86	NA	NA
1922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	1.24	NA	2.38	NA	NA
1923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.85	NA	1.47	NA	NA
1924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	0.66	NA	1.18	NA	NA
1925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	0.93	NA	1.27	NA	NA
1926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43	0.91	NA	0.89	NA	NA
1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.83	8.07	NA	NA	NA	NA	NA	NA	NA	2.94	1.34	NA	1.72	NA	NA
1928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25	3.7	NA	NA	NA	NA	NA	NA	3.17	1.93	1.05	NA	1.17	NA	NA
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.76	4.76	NA	NA	NA	NA	NA	6.44	3.24	1.69	0.89	NA	1.49	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.29	4.35	NA	NA	NA	NA	NA	3.87	2.74	1.88	0.86	2.01	1.89	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.7	3.74	NA	NA	NA	NA	NA	1.38	1.02	0.91	0.34	1.77	0.67	NA	NA
1932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.96	4.39	NA	NA	NA	NA	NA	2.13	1.72	1.83	0.7	1.9	0.71	NA	NA
1933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.27	2.37	NA	NA	NA	NA	NA	1.62	2.14	1.37	0.5	1.16	1.04	NA	NA
1934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.26	2.76	NA	NA	NA	NA	NA	1.7	2.57	1.47	0.52	2.19	1.16	NA	NA
1935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.4	2.84	NA	NA	NA	NA	NA	1.05	1.69	1.46	0.61	0.81	0.72	NA	NA
1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.08	1.78	NA	NA	NA	NA	NA	0.85	1.48	1.45	0.65	0.37	0.81	NA	NA
1937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.7	2.55	NA	NA	NA	NA	NA	0.92	1.56	1.11	0.65	0.65	0.97	NA	NA
1938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.93	1.73	NA	NA	NA	NA	NA	0.87	1.41	0.93	0.5	0.37	0.82	NA	NA
1939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.68	2.16	NA	NA	NA	NA	NA	1.22	1.77	1.16	0.61	0.21	1.1	NA	NA
1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.18	2.13	NA	NA	NA	NA	NA	1.02	1.87	1.13	0.59	0.71	1.22	NA	NA
1941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1.85	NA	NA	NA	NA	NA	1.09	1.3	0.78	0.42	0.37	0.84	NA	NA
1942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23	1.6	NA	NA	NA	NA	NA	1.32	1.39	0.87	0.4	0.66	0.81	NA	NA
1943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88	1.69	1.17	1.87	NA	NA	NA	1.33	1.71	0.92	0.42	0.61	0.58	NA	NA
1944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14	1.6	1.2	1.85	NA	NA	NA	1.87	2.02	1.27	0.66	0.84	0.85	NA	NA
1945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.34	1.44	1.41	1.19	NA	NA	NA	1.84	2.54	0.71	0.33	1.15	0.6	NA	NA
1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	1.16	0.89	1.25	NA	NA	NA	2.03	1.95	0.69	0.55	0.81	0.98	NA	NA
1947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	1.38	1.46	0.97	NA	NA	NA	1.14	1.65	1.04	0.52	0.97	0.77	NA	NA
1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	1.21	1.15	2.19	NA	2.21	3.33	0.96	1.13	0.8	0.34	0.83	0.55	NA	NA
1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.04	1.22	1.88	NA	2.7	2.47	1.06	1.35	0.61	0.41	0.51	0.37	NA	NA
