# Fischer - Nordrhein-Westfalen/Kottenforst-Ville drb13 - QURO - ITRDB GERM169
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16685
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16685.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ169-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ169-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ169.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ169.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Fischer - Nordrhein-Westfalen/Kottenforst-Ville drb13 - QURO - ITRDB GERM169
#--------------------
# Investigators
#   Investigators: Fischer, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Nordrhein-Westfalen/Kottenforst-Ville drb13
#   Location: Germany
#   Northernmost_Latitude: 50.6667
#   Southernmost_Latitude: 50.6667
#   Easternmost_Longitude: 7.0333
#   Westernmost_Longitude: 7.0333
#   Elevation_m: 185
#--------------------
# Data_Collection
#   Collection_Name: GERM169
#   First_Year: 1836
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## drb1301m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1301m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1302m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1302m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1303m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1303m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1304m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1304m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1305m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1305m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1306m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1306m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1307m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1307m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1308m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1308m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1309m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1309m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1310m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1310m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1311m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1311m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## drb1312m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: drb1312m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	drb1301m_raw	drb1302m_raw	drb1303m_raw	drb1304m_raw	drb1305m_raw	drb1306m_raw	drb1307m_raw	drb1308m_raw	drb1309m_raw	drb1310m_raw	drb1311m_raw	drb1312m_raw
1836	NA	NA	NA	NA	NA	NA	NA	2.89	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	3.47	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	3.53	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	3.94	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	3.83	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	3.94	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	3.4	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	2.97	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	3.42	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	3.11	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	2.54	NA	NA	NA	NA
1847	NA	NA	NA	NA	1.69	NA	NA	3.08	NA	NA	NA	NA
1848	NA	NA	NA	NA	1.78	NA	NA	3.12	NA	NA	NA	NA
1849	NA	NA	NA	NA	0.75	NA	NA	2.62	NA	NA	NA	NA
1850	NA	NA	NA	NA	1.59	NA	NA	3	5.2	NA	NA	NA
1851	NA	NA	NA	NA	1.46	NA	NA	2.84	4.17	NA	NA	1.93
1852	NA	NA	NA	NA	2.87	NA	NA	1.54	2.58	NA	NA	3.31
1853	NA	NA	NA	NA	3.12	NA	NA	1.58	4.22	NA	NA	2.84
1854	NA	NA	NA	3.13	1.96	NA	NA	1.44	3.18	NA	NA	3.18
1855	NA	NA	NA	3.87	1.44	NA	NA	2.02	4.4	NA	NA	3.18
1856	NA	NA	2.22	3.81	1.64	NA	2.3	1.72	3.68	NA	NA	2.9
1857	NA	NA	2.23	3.53	1.82	NA	1.95	1.7	2.57	NA	NA	2.62
1858	NA	NA	1.16	2.22	1.23	NA	1.05	1.46	1.78	NA	1.08	2.02
1859	NA	NA	2.21	2	2.08	NA	1.67	1.78	2.57	NA	1.7	2.76
1860	NA	NA	3.13	2.27	2.68	NA	1.89	2.5	2.9	3.69	0.99	2.81
1861	NA	NA	3.43	2.25	3.17	NA	1.89	2.74	3.1	3.97	1.67	3.94
1862	NA	NA	3.94	3.04	3.56	NA	2.81	2.42	3.92	3.66	1.57	4.12
1863	NA	NA	3.52	3.52	2.85	NA	2.11	2.14	3.43	3.22	1.41	2.67
1864	NA	NA	3.21	2.72	2.74	NA	1.99	1.93	3.25	2.18	1.2	2.2
1865	NA	NA	1.7	1.86	1.86	NA	1.18	2.14	2.36	1.74	1.11	1.92
1866	NA	NA	1.68	1.72	1.39	NA	1.58	1.94	1.97	1.65	1.31	1.99
1867	NA	NA	3.07	2.26	2.62	NA	2.79	2.52	3.13	2.7	1.57	2.66
1868	NA	3.1	2.89	2.36	3.01	NA	3.3	1.9	3.16	2.56	1.85	2.4
1869	NA	2.68	1.7	1.9	2.64	NA	1.91	1.26	2.92	2.38	1.71	1.12
1870	NA	2.61	1.98	1.66	2.52	NA	1.62	1.61	3	2.08	1.91	1.23
1871	NA	2.84	1.69	1.7	1.89	NA	1.72	1.62	2.96	2.11	2.39	1.45
1872	NA	1.97	0.96	1.44	1.34	NA	1.34	1.64	1.38	1.42	1.35	1.14
1873	NA	2.54	1.31	1.5	2.03	NA	2.2	1.88	1.9	2.1	2.13	1.92
1874	NA	2.07	1.19	1.86	1.65	NA	2.11	1.82	1.9	1.82	2.21	1.74
1875	NA	2.35	1.44	2.38	2.54	NA	3.12	2.56	3.33	2.56	2.79	2.84
1876	NA	2.18	1.9	2.77	2.62	NA	3.56	2.23	3.17	2	3.32	2.1
1877	NA	2.75	1.6	2.4	2.51	2.37	2.76	2.12	4.38	3	2.23	1.92
1878	NA	2.75	2.71	2.67	3.24	4.09	3.44	2.4	5.48	4.14	2.73	2.56
1879	3.04	2.04	3.08	3.02	2.79	1.79	2.88	2.24	4.22	3.54	2.36	2.52
1880	1.75	1.05	1.9	2.3	1.53	1.73	1.48	2.02	2.47	2.13	1.08	1.67
1881	2.13	1.45	2.2	2.08	1.98	2.55	1.25	2.06	2.74	2.28	1.22	1.94
1882	1.9	2.54	2.39	1.92	2.45	2.62	1.49	1.8	3.02	1.99	3.05	1.62
1883	1.84	2.08	2.18	1.82	2.08	1	1.36	1.81	2.7	1.84	3.42	1.59
1884	1.86	2.27	1.88	1.5	1.82	1.12	1.24	1.77	2.63	2.4	3.41	1.04
1885	1.44	1.72	1.74	1.42	1.55	1.62	1.35	1.8	2.16	1.8	2.57	1.3
1886	1.56	1	1.2	1.28	1.2	1.41	0.94	1.52	1.24	1	2.18	0.96
1887	1.83	1.12	1.3	1.12	0.99	1.08	1.05	1.44	1.33	1.24	2.15	0.9
1888	4.32	0.53	0.9	0.99	0.64	0.71	0.72	1.28	0.93	0.72	1.79	0.53
1889	4.5	0.96	1.27	1.02	1.39	0.71	1.43	1.51	2.14	1.5	1.77	1.16
1890	3.18	1.1	1.18	1.3	1.26	0.55	1.25	1.8	2.63	1.78	1.95	1.14
1891	3.78	1.38	1.84	1.36	1.47	0.47	1.48	1.84	2.64	2.29	3.16	1.78
1892	3.37	1.32	1.75	1.42	1.52	0.68	1.61	1.79	2.32	2.36	2.7	1.78
1893	2.1	1.29	1.38	1.2	1.17	0.75	1.02	1.38	1.32	1.51	2.01	1.16
1894	2.42	1.64	1.38	0.98	1.26	0.78	1.15	1.74	1.52	1.52	2.26	1.18
1895	3.06	1.66	1.58	1.18	1.09	0.91	1.24	1.92	1.62	1.8	2.44	1.34
1896	3.99	1.2	1.48	0.95	1.9	0.85	0.96	1.94	1.78	1.74	2.21	1.33
1897	3.64	1.52	2.14	1.12	2.38	1.82	1.57	2.4	2.47	2.22	2.92	2.1
1898	3.22	1.66	2.32	1.61	3.19	2.35	1.92	2.16	2.91	2.4	2.91	2.29
1899	2.18	1.97	2.34	1.82	2.3	2.28	1.37	1.74	2.64	2.22	3.04	2.03
1900	2.66	2.25	2.52	1.88	2.51	3.17	1.26	2.4	2.72	2.33	3.3	1.83
1901	2.58	1.6	1.8	1.44	1.9	2.59	0.98	1.6	1.85	1.91	2.44	1.74
1902	4.22	1.58	1.89	1.28	1.29	2.51	1.26	1.56	1.9	1.77	2.89	1.47
1903	4.86	1.91	2.44	1.48	1.87	3.06	1.54	2.22	2.36	2.36	3.76	2.4
1904	3.92	1.12	2.26	1.58	1.29	1.89	1.63	1.42	1.58	2.05	2.72	1.48
1905	3.22	1.23	2.08	1.48	1.36	1.84	1.58	1.85	2.06	2.08	3.54	1.78
1906	3.07	1.84	2.12	1.62	1.56	1.94	1.58	2.06	2.22	2.97	3.46	2.12
