# Kairaitis - Kurtuvenai - QURO - ITRDB LITH036
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22299
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22299.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith036-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith036-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith036.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith036.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-17
#--------------------
# Title
#   Study_Name: Kairaitis - Kurtuvenai - QURO - ITRDB LITH036
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kurtuvenai
#   Location: Lithuania
#   Northernmost_Latitude: 55.875
#   Southernmost_Latitude: 55.875
#   Easternmost_Longitude: 22.965
#   Westernmost_Longitude: 22.965
#   Elevation_m: 130
#--------------------
# Data_Collection
#   Collection_Name: LITH036
#   First_Year: 1837
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KURTUV14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV46_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV46; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV52_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV52; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV57_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV57; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV58_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV58; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV60_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV60; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KURTUV70_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KURTUV70; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KURTUV14_raw	KURTUV17_raw	KURTUV19_raw	KURTUV20_raw	KURTUV21_raw	KURTUV23_raw	KURTUV29_raw	KURTUV32_raw	KURTUV34_raw	KURTUV46_raw	KURTUV52_raw	KURTUV57_raw	KURTUV58_raw	KURTUV60_raw	KURTUV70_raw
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.77	NA	NA
1838	NA	NA	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA
1839	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	3.93	NA	NA
1840	NA	NA	NA	2.46	NA	NA	NA	NA	NA	NA	NA	NA	3.58	NA	NA
1841	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA	NA
1842	NA	NA	NA	2.24	NA	NA	NA	NA	NA	NA	NA	NA	3.04	NA	NA
1843	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	3.02	NA	NA
1844	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	NA	NA	2.58	NA	NA
1845	NA	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	NA
1846	NA	NA	NA	2.65	NA	2.63	NA	NA	NA	NA	NA	NA	2.72	NA	NA
1847	NA	NA	NA	2.41	NA	2.03	NA	NA	NA	NA	NA	NA	2.17	NA	NA
1848	NA	NA	NA	2.84	NA	2.22	NA	NA	NA	NA	NA	NA	2.18	NA	NA
1849	NA	NA	NA	3.43	NA	2.37	NA	NA	NA	NA	NA	NA	2.71	4.09	NA
1850	5.25	NA	NA	2.96	NA	2.56	NA	NA	NA	3.05	NA	NA	2.91	3.72	NA
1851	4.11	NA	NA	3.25	NA	1.94	NA	NA	NA	3.52	NA	NA	2.32	3.49	NA
1852	5.3	NA	NA	4.01	NA	2.24	NA	NA	NA	3.37	NA	NA	2.87	3.72	NA
1853	3.86	NA	NA	3.16	NA	2.25	NA	NA	NA	4.26	NA	NA	2.62	3.79	2.65
1854	4.43	NA	NA	3.62	NA	2.46	NA	NA	NA	4.26	NA	NA	2.96	3.53	3
1855	4.89	NA	NA	2.73	NA	1.81	NA	NA	NA	1.77	NA	NA	1.96	2.31	2.7
1856	4.59	NA	NA	1.82	NA	1.17	NA	NA	NA	2.26	NA	NA	1.49	2.2	1.95
1857	5.13	NA	NA	2.33	NA	1.71	NA	NA	NA	2.43	NA	NA	1.53	2.04	2.63
1858	2.7	NA	NA	1.62	NA	0.76	NA	NA	NA	1.91	NA	NA	0.87	0.94	1.61
1859	2.21	NA	NA	2.3	NA	1.06	NA	NA	NA	1.94	NA	NA	0.7	0.98	1.7
1860	3.55	NA	NA	2.87	NA	1.4	NA	NA	NA	1.87	NA	NA	1.24	1.94	2.29
1861	1.92	NA	NA	3.22	NA	1.91	3.5	5.69	NA	2.84	NA	NA	1.69	2.53	2.84
1862	2.57	NA	NA	2.28	NA	1.92	4	5.47	NA	3.77	NA	NA	1.51	3.05	2
1863	2.24	NA	NA	1.51	NA	1.9	3.22	3.92	NA	2.23	NA	NA	1.3	2.29	2.47
1864	3.07	NA	NA	2.34	NA	1.98	2.52	3.86	NA	2.91	1.55	NA	1.5	2.11	2.99
1865	2.05	NA	NA	1.68	1.15	0.91	1.97	3.77	NA	1.1	1.46	NA	1.5	1.78	2.57
1866	2.46	NA	NA	1.58	1.17	1.02	1.77	3.48	NA	1.43	1.61	3.51	1.85	2.31	2.13
1867	3.52	NA	NA	2.02	1.65	1.39	2.42	3.87	NA	1.77	1.75	3.21	2.35	2.53	1.77
1868	4.19	1.77	3.5	2.14	1.34	1	1.83	3.54	NA	1.61	1.18	1.7	1.84	2.19	1.79
1869	3.61	2.33	4.46	1.67	1.72	1.48	2	3.32	NA	2.98	1.6	2.76	2.49	2.21	1.72
1870	2.14	2.01	3.74	1.49	1.46	1.45	1.68	3.25	NA	2.21	1.57	2.28	1.83	1.87	1.86
1871	1.56	1.76	4.74	1.39	1.41	1.14	1.32	2.71	NA	1.85	1.43	1.79	1.75	1.48	2
1872	1.4	1.9	5.16	1.21	1.32	0.89	0.84	2.93	NA	1.5	1.25	1.72	1.62	1.48	1.73
1873	2.19	2.71	3.66	1.77	2.05	1.66	1.15	3.8	NA	3.08	1.58	2.49	2.22	1.92	2.15
1874	1.67	2.53	2.46	1.45	1.93	1.54	0.99	2.95	2.1	2.2	1.57	1.98	2.01	1.74	1.55
1875	1.52	2.83	2.43	1.7	2.17	1.28	0.91	2.85	2.22	2.05	1.43	2.36	2.17	1.89	1.92
1876	1.79	2.75	2.06	1.78	1.83	1.55	1.29	2.96	2.57	2.08	1.73	2.23	2.21	2.37	2.04
1877	2.26	3.02	2.66	2.11	1.98	1.84	1.46	3.32	2.5	2.02	1.58	1.89	2.32	2.41	2.17
1878	1.88	2.15	2.39	1.5	1.2	1.21	0.94	3.5	1.63	2.06	1.68	1.63	1.89	2.21	1.67
1879	2.19	2.25	3.12	1.35	1.33	1.84	1.34	3.94	2.21	2.15	1.35	1.31	2.2	2.24	1.77
1880	2.5	1.61	3.17	1.31	1.84	1.99	1.14	2.78	1.93	2.22	1.17	2.45	1.91	1.91	1.99
1881	1.77	1.84	3.23	1.33	1.56	1.36	0.81	2.27	1.34	1.5	1.24	1.61	1.47	1.31	1.53
1882	1.93	2.24	2.88	1.42	1.95	1.68	1.57	2.63	2.5	1.83	1.19	3.01	1.94	1.73	2.33
1883	1.62	2.26	1.92	1.09	1.77	1.48	1.02	1.98	2.35	1.79	1.1	1.83	1.54	1.55	1.56
1884	2.09	2.17	2.56	1.21	2.38	1.83	1.27	2.73	2.32	2.1	1.29	1.72	1.81	1.8	1.66
1885	2.31	2.22	2.18	1.1	2.27	1.69	1.11	2.31	2.85	2.19	1.64	1.65	2.13	1.97	2.01
1886	2.77	2.7	2.9	1.19	2.43	2.11	1.64	2.86	2.66	2.57	1.49	2.77	2.18	2.45	2.27
1887	2.07	2.11	1.59	1.33	2.03	1.7	1.29	2.11	2.51	1.65	1.51	1.03	1.85	1.9	2.06
1888	1.81	2.11	1.67	1.08	1.74	1.61	1.25	1.81	1.9	1.7	1.36	1.08	1.66	1.73	1.71
1889	2.13	2.36	2.58	1.29	1.77	1.65	1.37	2.18	1.98	1.36	1.64	1.45	1.61	2.11	1.59
1890	2.49	2.89	3.19	1.5	2	2.57	1.93	3.13	1.89	2.12	3.06	2.35	2.77	2.62	2.04
1891	1.68	2.14	2.1	1.05	1.66	1.58	1.48	2.2	1.52	1.78	2.14	1.47	2.1	1.78	1.6
1892	1.32	2.37	2.77	0.96	1.75	1.92	1.13	1.97	2.54	1.5	1.88	1.4	1.91	1.88	1.36
1893	1.19	2.07	2.59	0.91	1.38	1.41	0.82	1.71	2.62	0.98	1.47	1.34	1.65	1.32	1.51
1894	1.67	2.66	3.7	1.32	2.03	2.05	1.22	1.71	3.31	1.48	1.89	1.72	2.29	1.74	1.92
1895	1.51	2.77	3.12	1	1.56	1.46	2.13	1.44	2.96	1.47	1.5	1.64	1.95	1.64	1.6
1896	1.46	2.32	1.65	1.33	1.6	2.64	3.26	1.75	3.28	1.68	1.48	1.86	2.07	1.65	2.05
1897	1.75	2.11	2.06	0.95	1.57	3.15	3.67	1.29	4.43	1.62	1.5	2.1	1.76	1.7	2.41
1898	1.59	2.45	1.82	1.2	1.72	3.23	3.25	1.69	3.62	1.54	1.96	2.19	1.92	1.7	2.54
1899	1.09	1.51	0.99	0.92	1.56	2.57	2.39	1.57	2.21	0.95	1.82	1.62	1.48	1.45	1.94
1900	1.06	2.04	1.72	0.87	1.7	3.03	2.68	1.15	2.28	1.21	1.99	1.52	1.71	1.37	2.03
1901	1.11	2.38	3.2	1.06	2.44	3.46	2.55	2.07	3.25	1.23	2.57	2.81	2.44	1.99	2.68
1902	1.15	1.97	1.5	1.06	1.61	2.83	2.29	1.26	2.59	1.23	1.92	1.76	1.57	1.73	2.05
