# Bräker - Etang du Milieu, Bois-des Boulats - QUSP - ITRDB SWIT213
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/10784
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-10784.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit213-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit213-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit213.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit213.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Bräker - Etang du Milieu, Bois-des Boulats - QUSP - ITRDB SWIT213
#--------------------
# Investigators
#   Investigators: Bräker, O.U.; Zingg, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Etang du Milieu, Bois-des Boulats
#   Location: Switzerland
#   Northernmost_Latitude: 47.4667
#   Southernmost_Latitude: 47.4667
#   Easternmost_Longitude: 7.1667
#   Westernmost_Longitude: 7.1667
#   Elevation_m: 450
#--------------------
# Data_Collection
#   Collection_Name: SWIT213
#   First_Year: 1833
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus spp. L.
#   Common_Name: oak
#   Tree_Species_Code: QUSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BONF1001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF1001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF1002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF1002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF1003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF1003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF1041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF1041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF2001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF2001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF2002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF2002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF2003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF2003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF2004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF2004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF3001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF3001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF3002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF3002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF3003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF3003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF3004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF3004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BONF3005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BONF3005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BONF1001_raw	BONF1002_raw	BONF1003_raw	BONF1041_raw	BONF2001_raw	BONF2002_raw	BONF2003_raw	BONF2004_raw	BONF3001_raw	BONF3002_raw	BONF3003_raw	BONF3004_raw	BONF3005_raw
1896	2.62	NA	1.98	2.36	2.53	2.75	2.24	2.92	1.97	3.42	1.67	2.13	1.96
1897	2.09	NA	1.89	2.51	1.81	2.04	1.76	2.63	1.26	3.11	1	1.67	1.6
1898	1.5	NA	1.86	2.5	1.33	1.85	1.71	1.98	1.58	1.96	0.83	1.37	1.54
1899	2.03	NA	2.1	2.48	1.68	1.74	1.83	2.11	2.08	2.9	1.34	1.86	2.06
1900	1.42	NA	1.9	1.89	1.8	2.42	2.06	2.07	1.87	2.98	0.98	1.31	1.67
1901	1.45	NA	1.94	2.19	2.36	2.76	2.02	2.19	1.92	2.84	1.89	1.28	2.06
1902	1.84	NA	2.05	1.92	2.48	2.86	1.98	2.38	2.08	1.85	2.04	1.27	2.07
1903	1.59	2.1	2.19	2.32	2.19	2.72	1.49	2.64	2.54	2.33	2.19	1.38	1.8
1904	1.3	1.75	2.19	2.35	2.26	2.7	1.59	1.95	2.57	2.25	1.8	1.09	2.04
1905	0.89	1.95	2.32	1.53	1.65	1.48	1.36	1.49	1.78	2.27	1.46	0.76	1.37
1906	0.83	1.39	1.58	0.79	1.23	0.92	0.99	1.19	1.36	1.48	0.8	0.48	0.76
1907	1.14	1.61	1.53	0.52	1.24	0.93	0.77	0.94	1.4	1.41	0.63	0.52	0.53
1908	0.84	1.99	1.55	0.74	1.26	1.09	0.75	1.24	2.24	2.32	0.6	0.44	0.53
1909	1.4	1.88	1.79	1.38	1.19	1.42	0.8	1.48	3.17	2.04	1.16	0.52	0.94
1910	2.21	2.19	2.09	2.4	1.76	2.54	1.59	1.95	3.48	2.54	1.48	0.53	2
1911	1.31	1.74	1.53	1.76	1.1	1.83	1.35	1.42	2.07	1.9	0.78	0.31	1.86
1912	1.25	2.5	1.75	2.5	1.14	2.42	1.52	1.69	2.69	2.17	1.56	0.46	1.95
1913	1.29	2.41	2.05	2.28	1.15	1.87	1.24	1.48	3.54	2.58	1.8	0.48	2.16
1914	1.35	2.41	1.94	2.2	0.96	2.32	1.75	1.58	3.67	2.55	1.52	0.68	1.69
1915	0.93	1.45	1.49	1.35	0.85	2.23	1.12	1.39	2.69	2.14	1.13	0.52	1.34
1916	0.81	1.71	1.89	1.34	1.03	2.67	1.07	1.45	2.57	1.71	0.97	0.56	1.23
1917	1.03	1.83	2.02	1.59	1.02	2.86	1.43	1.68	3.1	1.91	1.08	0.54	1.34
1918	1.62	1.92	2.16	1.31	0.99	1.92	1.11	1.23	2.29	1.77	0.76	0.5	0.86
1919	1.01	1.43	1.42	0.78	0.59	0.82	0.87	0.69	1.03	1.17	0.58	0.32	0.55
1920	0.69	0.87	0.78	0.27	0.46	0.59	0.51	0.62	1.24	1.45	0.56	0.23	0.49
1921	0.4	1	1.09	0.6	0.53	0.59	0.43	0.99	1.14	0.96	0.41	0.31	0.52
1922	0.55	1.21	1.41	1	0.78	1.07	0.54	1.19	2.32	1.65	0.73	0.44	0.75
1923	1.03	1.81	1.47	1.08	0.72	1.21	0.53	1.19	2.25	1.88	0.94	0.41	0.9
1924	1.33	1.88	1.71	1.25	1.33	1.69	1.22	1.14	2.9	2.61	1.1	0.63	1.04
1925	1.69	2.33	1.94	1.41	1.14	1.59	1.36	0.78	2.31	2.69	1.29	0.48	1.02
1926	0.84	1.37	1.17	0.75	0.84	1.48	1.29	0.83	1.84	1.99	0.84	0.33	0.61
1927	0.58	2	1.55	0.56	0.99	1.95	1.82	1.1	2.86	2.36	1.31	0.53	1.06
1928	0.45	1.8	1.48	0.85	0.89	1.29	1.13	1.04	1.56	1.6	1.14	0.58	1.22
1929	0.47	1.36	1.56	0.56	1.3	1.4	0.77	0.59	1.68	1.08	0.93	0.39	1.11
1930	0.57	1.98	2.29	0.88	1.13	1.47	0.63	1.04	2.02	1.31	1.77	0.48	1.51
1931	0.69	2.22	1.96	0.83	1.72	1.97	0.78	1.23	1.96	0.7	2.08	0.58	1.55
1932	0.69	1.69	1.59	0.7	1.35	1.11	0.7	0.95	1.33	1.21	1.03	0.5	1.14
1933	0.55	1.47	1.47	0.55	1.12	0.81	0.63	0.88	1.38	0.73	0.75	0.46	0.92
1934	0.51	1.37	1.3	0.63	1.07	1.03	0.53	1.03	1.56	0.9	1.55	0.32	1.51
1935	0.31	1.1	1.16	0.42	0.98	0.9	0.58	0.9	1.32	1.16	0.81	0.39	0.85
1936	0.32	0.51	0.73	0.31	1.44	1.57	0.64	1.02	1.63	0.83	0.73	0.27	0.91
1937	0.43	0.77	0.94	0.36	1.21	1.07	0.51	0.77	1.62	1.56	1.01	0.3	1.13
1938	0.43	1.11	1.43	0.39	1.28	1.63	0.55	0.97	1.71	1.86	1.15	0.27	1.1
1939	0.73	1.25	1.18	0.43	0.89	0.82	0.48	0.57	1.29	1.6	1.3	0.23	1.19
1940	0.56	1.42	1.09	0.41	0.75	1.1	0.42	0.65	1.1	1.32	1.55	0.22	0.87
1941	0.52	1.43	0.85	0.36	0.9	0.87	0.51	0.69	0.97	1.51	1.58	0.2	0.8
1942	0.45	1.36	0.99	0.29	0.55	0.63	0.35	0.69	1.11	1.05	1.14	0.29	0.57
1943	0.43	1.73	1.5	0.52	1.25	1.23	0.4	0.87	1.34	1.39	1.64	0.17	1.13
1944	0.23	1.03	0.82	0.27	1.51	1.37	0.35	0.6	1.14	0.65	1.13	0.15	0.71
1945	0.42	0.99	0.77	0.28	0.75	0.83	0.29	0.65	1.03	0.63	0.91	0.31	0.8
1946	0.65	1.35	1.02	0.41	1.63	1.63	0.46	0.89	1.64	1.35	1.51	0.26	0.83
1947	0.69	1.13	0.91	0.35	1.74	1.35	0.77	0.7	1.65	1.46	1.05	0.31	1.19
1948	0.92	1.21	1.18	0.55	1.34	2.32	0.6	0.7	2.51	1.73	1.36	0.39	0.85
1949	0.6	1.12	0.98	0.45	1.61	2.03	0.6	0.96	1.76	1.89	1.35	0.49	1.08
1950	0.43	0.95	1.12	0.72	2.4	2.35	0.55	0.83	1.71	1.53	1.47	0.56	1.02
1951	0.32	0.97	1.54	0.66	2.15	2.33	0.87	1.38	2.52	2.55	2.12	1.29	1.52
1952	0.29	0.78	1.02	1.23	1.76	2.5	0.75	1.21	1.52	1.74	1.78	0.79	1.74
1953	0.29	0.7	0.88	0.54	1.49	1.98	0.57	1.03	1.37	1.57	1.59	1.01	1.12
1954	0.27	0.82	0.98	0.53	1.16	0.96	0.46	0.72	1.01	0.68	0.71	0.34	0.54
1955	0.35	0.72	0.8	0.44	1.51	0.82	0.53	0.97	1.15	0.82	0.61	0.64	0.72
1956	0.38	0.54	0.47	0.42	1.21	0.67	0.26	0.84	2.01	1.13	0.85	0.79	0.61
1957	0.45	0.57	0.34	0.31	0.98	0.58	0.3	0.7	NA	0.74	0.75	0.63	0.52
1958	0.39	1.09	0.36	0.58	1.42	1.94	0.31	1.17	NA	1.48	1.46	1.14	0.91
1959	0.45	0.76	0.39	0.72	0.98	0.94	0.24	0.76	NA	1.03	1.04	0.7	0.66
1960	0.38	0.95	0.38	0.7	1.4	1.59	0.36	0.72	NA	0.91	0.83	0.51	0.51
1961	0.23	1.48	0.33	1.06	1.72	1.99	0.37	0.78	NA	1.4	1.45	0.59	0.56
1962	0.38	1.57	0.38	1.09	1.27	2.09	0.41	0.99	NA	1.2	1.66	0.73	0.53
1963	0.46	1.21	0.32	1.15	1.35	2.44	0.45	0.67	NA	1.25	1.76	0.77	0.51
1964	0.41	1.52	0.49	1.18	1.23	2.07	0.53	0.76	NA	1.07	1.82	0.7	0.46
1965	0.43	1.56	0.53	1.23	1.43	1.39	0.38	1.01	NA	1.42	1.67	0.76	0.53
1966	0.37	1.06	0.46	0.5	1.05	0.89	0.45	0.62	NA	1.1	1.51	0.46	0.37
1967	0.36	1.76	0.36	0.59	1.23	0.9	0.46	0.72	NA	1.13	1.85	0.56	0.58
1968	0.38	1.5	0.3	0.62	1.54	1.17	0.43	0.83	NA	1.02	2.38	0.88	0.78
1969	0.68	2.19	0.4	1.38	1.79	2.1	0.37	0.94	NA	1.23	2.83	0.97	0.95
1970	NA	1.49	0.6	1.09	1.39	1.55	0.38	0.82	NA	1.07	2.2	0.76	0.64
1971	NA	1.14	0.39	0.46	1.17	1.33	0.61	0.76	NA	0.66	2.32	0.74	0.39
1972	NA	1.17	0.28	0.56	1.26	1.01	0.54	0.82	NA	0.54	1.68	0.55	0.58
1973	NA	1.26	0.29	0.64	1.62	1.38	0.54	0.78	NA	0.72	2.31	0.74	0.75
1974	NA	1.57	0.3	0.48	1.53	1.11	0.79	0.76	NA	0.46	1.57	0.66	0.46
1975	NA	1.36	0.36	0.67	1.43	1.56	0.72	0.69	NA	0.76	1.57	0.5	0.86
1976	NA	1.34	0.3	0.58	1.06	0.99	0.6	0.69	NA	0.39	1.51	0.44	0.63
1977	NA	1.12	0.3	0.38	1.47	0.7	0.79	0.57	NA	0.47	0.88	0.38	0.42
1978	NA	1.41	0.42	0.34	1.03	0.43	0.77	0.53	NA	0.48	1.13	0.67	0.32
1979	NA	0.69	0.33	0.32	1.34	0.6	0.65	0.52	NA	0.5	1.49	0.6	0.32
1980	NA	0.76	0.38	0.32	1.35	0.44	0.4	0.43	NA	0.43	1.41	0.51	0.29
1981	NA	1.07	0.42	0.24	1.22	0.51	0.52	0.46	NA	0.71	1.49	1	0.2
1982	NA	1.13	0.61	0.49	1.49	1.07	0.61	0.57	NA	1.18	3.06	1.23	0.24
1983	NA	1.15	NA	0.46	1.23	0.56	0.28	0.4	NA	0.83	2.13	0.86	0.25
1984	NA	0.84	NA	0.24	0.95	0.57	0.37	0.48	NA	0.76	2.07	0.85	0.3
1985	NA	1.36	NA	0.47	1.21	0.98	0.44	0.51	NA	1.17	2.91	0.93	0.27
1986	NA	1.36	NA	0.32	0.95	1.65	0.31	0.48	NA	0.77	2.46	0.78	0.34
1987	NA	1.1	NA	0.46	1.34	1.69	0.28	0.48	NA	1.04	2.52	1.26	0.34
1988	NA	0.93	NA	0.36	1.77	2.19	0.29	0.71	NA	1.1	2.99	1.63	0.33
1989	NA	0.79	NA	0.35	1.3	1.5	0.47	0.6	NA	0.95	1.94	0.83	0.26
1990	NA	0.89	NA	0.44	1.66	1.98	0.62	0.58	NA	1.57	1.62	0.73	0.35
