# Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4388
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4388.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fran016e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/fran016e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fran016e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-31
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-31
#--------------------
# Title
#   Study_Name: Schweingruber - Col D'Allos - PCAB - ITRDB FRAN016
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-08. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Col D'Allos
#   Location: France
#   Northernmost_Latitude: 44.27
#   Southernmost_Latitude: 44.27
#   Easternmost_Longitude: 6.57
#   Westernmost_Longitude: 6.57
#   Elevation_m: 1900
#--------------------
# Data_Collection
#   Collection_Name: FRAN016
#   First_Year: 1792
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 257030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257220_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257220; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257230_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257230; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 257260_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 257260; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	257030_raw	257070_raw	257090_raw	257120_raw	257150_raw	257160_raw	257220_raw	257230_raw	257260_raw
1865	0.68	0.26	0.82	NA	0.53	0.44	0.73	0.23	0.51
1866	0.73	0.3	0.67	NA	0.5	0.44	0.66	0.4	0.58
1867	0.65	0.31	0.63	NA	0.63	0.45	0.67	0.42	0.61
1868	0.51	0.19	0.48	NA	0.61	0.4	0.71	0.42	0.59
1869	0.54	0.12	0.56	NA	0.51	0.24	0.71	0.32	0.6
1870	0.44	0.15	0.43	NA	0.51	0.31	0.56	0.4	0.59
1871	0.48	0.12	0.64	NA	0.47	0.33	0.63	0.39	0.53
1872	0.49	0.18	0.58	NA	0.42	0.35	0.52	0.47	0.58
1873	0.46	0.19	0.6	NA	0.47	0.39	0.6	0.47	0.56
1874	0.61	0.17	0.73	NA	0.66	0.35	0.97	0.66	0.74
1875	0.69	0.12	0.88	NA	0.58	0.3	1.2	0.65	1.02
1876	0.65	0.18	0.72	NA	0.52	0.32	0.96	0.65	0.99
1877	0.6	0.16	0.7	NA	0.43	0.32	1.27	0.51	0.88
1878	0.45	0.22	0.58	NA	0.44	0.23	0.91	0.51	1.1
1879	0.39	0.1	0.37	NA	0.33	0.21	0.82	0.48	1.12
1880	0.47	0.14	0.69	NA	0.51	0.3	1.28	0.65	1.31
1881	0.65	0.19	0.47	0.99	0.42	0.25	0.83	0.57	1.37
1882	0.33	0.07	0.32	0.68	0.35	0.17	0.69	0.36	0.87
1883	0.6	0.26	0.73	1.36	0.53	0.45	1.13	0.89	1.22
1884	0.54	0.28	0.57	1.12	0.36	0.22	0.89	0.56	1.03
1885	0.46	0.24	0.51	1.24	0.42	0.36	1.02	0.61	1.05
1886	0.51	0.17	0.52	0.98	0.34	0.26	0.83	0.58	0.75
1887	0.48	0.16	0.44	0.88	0.43	0.34	0.78	0.68	0.89
1888	0.45	0.1	0.56	1	0.44	0.31	0.81	0.73	0.85
1889	0.58	0.2	0.65	1.24	0.45	0.38	0.87	0.92	1.05
1890	0.57	0.09	0.48	1.3	0.32	0.3	0.82	0.71	0.81
1891	0.66	0.14	0.52	1.25	0.41	0.3	0.79	0.71	0.66
1892	0.73	0.1	0.4	1.31	0.41	0.33	0.75	0.79	0.79
1893	0.72	0.11	0.5	1.61	0.55	0.38	0.84	0.85	0.99
1894	0.6	0.09	0.42	1.07	0.37	0.19	0.83	0.61	0.76
1895	0.63	0.16	0.55	1.18	0.47	0.44	0.81	0.52	0.47
1896	0.5	0.17	0.58	1.04	0.35	0.31	0.98	0.67	0.8
1897	0.72	0.28	0.59	1.23	0.37	0.44	1.04	0.89	0.74
1898	0.49	0.14	0.49	1.02	0.29	0.37	0.98	0.77	0.61
1899	0.41	0.1	0.46	0.92	0.22	0.31	1.06	0.61	0.69
1900	0.43	0.07	0.38	0.73	0.15	0.19	0.8	0.54	0.7
1901	0.58	0.16	0.54	1.36	0.41	0.38	1.4	0.97	0.99
1902	0.59	0.25	0.4	0.82	0.26	0.41	0.92	0.64	0.6
1903	0.55	0.27	0.61	0.94	0.36	0.48	1.06	0.65	0.81
1904	0.5	0.25	0.48	1.3	0.49	0.42	1.37	0.8	0.74
1905	0.41	0.22	0.45	0.79	0.34	0.45	0.86	0.53	0.46
1906	0.49	0.17	0.62	1.05	0.4	0.56	1.04	0.64	0.5
1907	0.28	0.05	0.5	0.55	0.28	0.31	0.82	0.3	0.15
1908	0.52	0.09	0.6	0.99	0.36	0.4	1.16	0.63	0.53
1909	0.51	0.01	0.46	0.74	0.23	0.33	0.97	0.38	0.27
1910	0.62	0.13	0.5	0.91	0.33	0.37	1.23	0.77	0.46
1911	0.5	0.18	0.59	0.85	0.34	0.46	1.12	0.71	0.41
1912	0.49	0.06	0.58	0.69	0.35	0.31	1.04	0.63	0.27
1913	0.62	0.09	0.5	0.66	0.36	0.42	0.87	0.44	0.2
1914	0.73	0.15	0.77	0.88	0.54	0.68	1.26	0.58	0.42
1915	0.66	0.17	0.75	0.93	0.58	0.68	1.25	0.88	0.43
1916	0.52	0.1	0.55	0.8	0.38	0.52	1	0.44	0.32
1917	0.62	0.11	0.51	0.93	0.49	0.6	1.31	0.58	0.48
1918	0.57	0.08	0.54	0.75	0.32	0.47	1.1	0.5	0.34
1919	0.49	0.05	0.48	0.4	0.34	0.51	0.89	0.48	0.35
1920	0.58	0.21	0.75	0.38	0.5	0.68	1.1	0.69	0.49
1921	0.52	0.16	0.49	0.4	0.41	0.43	1.07	0.83	0.57
1922	0.48	0.17	0.5	0.55	0.36	0.53	1.23	0.75	0.46
1923	0.56	0.26	0.78	0.69	0.45	0.58	1.39	1.11	0.58
1924	0.57	0.33	0.81	0.76	0.41	0.55	1.75	1.23	0.77
1925	0.83	0.63	0.68	0.66	0.44	0.71	2.23	1.33	0.84
1926	0.8	0.79	0.86	0.65	0.57	0.76	1.95	0.97	0.61
1927	0.58	1.11	0.74	0.54	0.49	0.85	1.94	0.91	0.88
1928	0.58	0.9	1.05	0.46	0.61	0.88	1.72	0.95	1.03
1929	0.53	1.08	0.97	0.31	0.42	0.63	1.25	0.92	0.96
1930	0.59	1.27	0.93	1.23	0.36	1.06	1.38	0.56	1.29
1931	0.74	1.07	0.7	0.73	0.29	1	0.99	0.75	0.82
1932	0.74	1.53	0.82	0.86	0.3	0.91	1.18	0.82	0.87
1933	0.97	1.37	0.77	0.53	0	0.94	1.17	0.57	0.66
1934	1.12	1.41	0.92	0.29	0	0.95	1.34	0.79	0.98
1935	1.1	1.33	0.87	0.38	0	0.78	1.34	0.88	0.96
1936	1.25	1.79	0.96	0.56	0	1.02	2.15	0.9	1.33
1937	1.25	1.18	0.78	0.37	0	0.96	1.96	0.08	1.38
1938	0.98	0.77	0.96	0.42	0.38	0.94	1.87	0.42	1.3
1939	1.14	0.98	1.13	0.54	0.35	1.1	1.63	0.23	1.39
1940	1.08	0.93	1.37	0.62	0.44	1.05	1.39	0.75	1.21
1941	1.09	1.19	1.46	0.68	0.78	1.13	1.76	0.49	1.61
1942	1.12	0.87	1.05	0.48	0.88	0.91	1.18	0.53	0.91
1943	1.27	0.78	1.33	0.54	1.16	0.96	1.26	0.55	0.92
1944	1.09	0.65	1.28	0.6	0.8	0.85	1.26	0.58	0.92
1945	0.94	0.6	1.24	0.64	0.7	0.86	1.04	0.56	0.87
1946	1.08	0.78	1.36	0.59	0.83	0.96	1.07	0.76	1.07
1947	1.42	0.81	1.42	0.71	0.75	1.01	1.06	0.51	1.32
1948	0.79	0.5	1.23	0.48	0.67	0.85	0.86	0.36	0.9
1949	0.71	0.52	1.29	0.62	0.65	1	1.13	0.52	1.09
1950	0.75	0.55	1.05	0.55	0.6	0.98	0.8	0.45	0.81
1951	0.69	0.58	1.17	0.57	0.51	0.81	0.83	0.56	0.95
1952	0.92	0.66	1.22	0.68	0.52	0.87	0.96	0.59	0.86
1953	0.99	0.58	1.3	0.77	0.6	0.94	1.61	0.71	1.14
1954	0.91	0.62	1.32	0.71	0.59	1.12	1.63	0.63	1.37
1955	1.41	0.89	1.69	0.93	0.82	1.34	2.02	0.96	2.16
1956	1.24	0.79	1.6	0.75	0.84	1.22	1.37	0.73	1.68
1957	1.13	0.78	1.63	0.92	0.76	1.15	1.16	0.79	1.59
1958	1.3	0.88	1.9	0.95	0.75	1.21	1.23	0.63	1.46
1959	1.38	0.92	1.56	0.89	0.55	1.12	0.89	0.55	1.4
1960	1.42	0.93	1.58	0.94	0.65	1.15	1.35	0.57	1.65
1961	1.36	0.83	1.7	0.91	0.73	1.05	1.54	0.66	1.5
1962	0.95	0.74	1.14	0.62	0.51	0.88	0.93	0.36	0.95
1963	1.2	0.67	1.93	0.74	0.75	1.21	0.96	0.61	1.13
1964	1.22	0.68	1.97	0.91	0.87	1.27	1.34	0.64	1.63
1965	1.18	0.64	1.43	0.7	0.73	0.96	0.85	0.49	1.14
1966	1.17	0.6	1.53	0.72	0.75	0.93	0.77	0.44	0.99
1967	1.08	0.88	1.52	0.76	0.83	0.89	0.82	0.7	1.19
1968	0.87	0.74	1.09	0.87	0.74	0.94	1.09	0.7	1.19
1969	1	0.89	1.43	1.08	0.82	1.1	1.52	0.49	1.45
1970	1	0.88	1.18	0.9	0.68	0.86	1.01	0.7	1.53
1971	0.94	0.85	1.4	0.93	0.77	1.04	0.94	0.59	1.68
1972	0.98	0.9	1.51	0.82	0.81	0.93	0.89	0.77	2.26
1973	1.2	0.81	1.51	0.98	0.96	1.17	0.91	0.76	1.53
1974	1.04	0.75	1.63	1.28	0.72	0.99	1.02	0.8	1.27
1975	0.97	0.76	1.2	0.88	0.71	0.97	0.66	0.56	1.14
