# Bigler - Ruschein GR La Caglia - QUPE - ITRDB SWIT270
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14106
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14106.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit270-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit270-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit270.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit270.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-23
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-23
#--------------------
# Title
#   Study_Name: Bigler - Ruschein GR La Caglia - QUPE - ITRDB SWIT270
#--------------------
# Investigators
#   Investigators: Bigler, C.; Schneider, E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ruschein GR La Caglia
#   Location: Switzerland
#   Northernmost_Latitude: 46.7833
#   Southernmost_Latitude: 46.7833
#   Easternmost_Longitude: 9.1833
#   Westernmost_Longitude: 9.1833
#   Elevation_m: 1000
#--------------------
# Data_Collection
#   Collection_Name: SWIT270
#   First_Year: 1876
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus petraea (Matt.) Liebl. = Quercus sessiliflora Salisb.
#   Common_Name: durmast oak
#   Tree_Species_Code: QUPE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RC01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RC16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RC16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RC01_raw	RC02_raw	RC03_raw	RC04_raw	RC05_raw	RC06_raw	RC07_raw	RC08_raw	RC09_raw	RC10_raw	RC11_raw	RC12b_raw	RC13_raw	RC14_raw	RC15_raw	RC16_raw
1930	5.16	3.38	1.94	4.26	2.09	2.48	5.02	4.47	3.97	2.77	5.14	3.11	2.38	0.64	2.14	5.09
1931	8.55	3.62	2.85	4.38	3.87	3.1	5.16	4.86	3.47	2.68	5.38	3.88	3.88	1.31	3.19	5
1932	8.37	2.53	2.18	3.66	3.22	2.76	5.72	4.18	3.29	2.39	5.83	4.02	3.08	1.16	2.63	4.69
1933	4.61	2.51	1.94	2.39	2.26	2.18	3.85	3.42	2.27	2.26	5.52	2.96	3.17	0.82	2.18	6.02
1934	4.07	1.66	1.52	1.91	1.62	2.07	3.6	3.35	2.89	2.13	5.4	2.47	1.68	0.84	1.7	5.61
1935	2.99	1.41	1.6	2.23	1.66	2.21	3.51	2.92	2.63	1.62	3.28	2.53	2.01	1.07	1.66	3.72
1936	2.88	2.08	1.86	2.77	1.9	1.81	4.42	4.04	2.97	2.19	4.9	3.42	3.04	0.87	1.87	4.26
1937	2.14	2.36	2.24	2.76	1.62	1.94	3.19	3.74	2.19	1.76	4.51	2.46	2.14	0.86	2.12	4.1
1938	2.09	1.69	2.13	2.39	2.29	1.25	2.13	3.63	2.03	1.58	3.24	2.65	1.62	0.85	1.17	2.89
1939	2.51	2.4	2.41	2.98	3.09	1.62	4.35	5.2	2.43	1.82	5.87	3.15	2.78	0.77	1.41	4.24
1940	2.36	1.32	2.48	2.23	2.71	1.75	2.06	3.47	1.77	1.71	4.6	2.65	2.74	0.81	1.7	3.7
1941	2.82	1.42	1.97	1.81	1.74	1.19	1.6	2.6	1.92	2.02	3.95	2.21	1.61	0.66	1.38	3.41
1942	4.46	1.92	2.21	2.09	2.04	1.15	3.15	3.83	2.29	1.83	3.68	1.89	2.07	0.7	1.64	3.02
1943	4.79	2.15	2.81	3.03	2.08	1.9	3.89	3.27	3.56	1.19	3.81	2.69	1.92	0.75	2.88	4.42
1944	3.96	2.81	2.49	2.36	2.29	1.86	3.72	4.26	3.07	1.44	4.74	2.36	2.13	0.91	2.52	4.76
1945	3.11	2.56	2.22	2.5	1.92	1.68	3.19	3.48	2.51	1.32	5.26	2.22	2.77	0.96	2.53	4.79
1946	3.58	3.25	2.23	2.71	2.59	1.48	3.48	3.77	2.55	1.05	5.18	2.4	3.94	0.91	1.69	6.47
1947	3.64	2.5	2.36	2.14	1.91	1.5	3.87	2.2	3.14	1.24	4.18	2.02	2.61	0.86	2.71	4.97
1948	3.52	2.19	1.36	2.05	2.23	1.01	3.35	2.08	3.44	1.48	3.91	2.27	1.81	0.51	1.44	3.58
1949	3.29	2.51	1.91	2.65	1.88	1.58	2.56	2.21	2.51	1.33	2.96	2.29	1.79	0.68	2.56	3.29
1950	2.18	3.84	1.69	1.94	1.55	1.7	3.1	2.57	2.19	0.69	4.07	1.88	1.61	0.55	2.33	3.31
1951	2.47	3.8	3.3	2.31	1.73	1.47	4.12	3.84	2.68	0.77	4.33	2.76	2.73	0.68	2.69	3.97
1952	3.12	3.21	3.37	2.91	1.21	1.95	3.41	2.74	2.58	1.1	2.9	2.28	2.11	0.55	2.2	2.76
1953	1.52	2.01	2.64	1.12	1.11	0.81	3	2.25	1.64	0.72	2.97	1.5	1.54	0.47	1.44	1.4
1954	2.14	2.17	2.42	2.38	1.96	1.17	3.04	2.74	2.2	1.07	2.76	1.78	1.96	0.69	1.74	1.81
1955	2.45	2.68	1.71	2.54	1.62	1.2	4.11	3.01	3.46	1.12	2.66	1.55	3	0.6	1.73	1.96
1956	4.52	1.99	1.82	2.54	1.68	0.97	2.91	2.57	2.34	1.39	2.77	1.51	2.02	0.5	2.55	1.52
1957	3.08	1.32	1.16	1.87	1.23	0.77	1.97	1.99	3.67	1.04	2.19	1.33	1.9	0.53	1.81	1.82
1958	3.86	1.17	1.87	2.54	1.57	1.4	2.99	3.58	3.72	2.25	3.01	1.61	2.36	0.77	2.23	2.42
1959	2	1.84	1.26	2.02	1.16	1.07	2.13	1.95	4.22	1.67	2.06	1.48	1.68	0.59	1.64	1.48
1960	3.92	2.27	1.44	2.26	2.01	1.18	2.92	2.32	4.01	1.14	2.98	1.67	2.44	0.47	2.11	1.48
1961	4.71	2.63	1.59	3.47	2.11	1.86	3.48	2.99	5.35	2	3.5	2.05	2.53	0.58	3.02	1.79
1962	3.16	2.44	2.03	2.12	1.82	1.46	2.44	2.16	3.57	1.35	3.24	1.71	1.9	0.56	1.96	1.98
1963	3.38	2.08	2.28	2.37	2.32	1.22	2.56	2.5	2.26	0.75	3.57	1.52	1.75	0.51	1.15	1.24
1964	3.52	2.66	2.48	2.1	2.16	1.36	2.54	2.51	2.35	1.15	2.93	1.45	1.68	0.57	1.8	1.31
1965	3.38	2.35	1.67	2.07	1.9	1.69	2.19	2.3	2.37	0.72	2.83	1.14	1.52	0.43	1.69	0.87
1966	4.19	1.9	1.43	1.83	1.87	1.54	2.51	1.88	2.64	0.91	3.01	1.18	1.36	0.51	2.49	1.08
1967	3.32	2.2	1.81	2.71	2.01	1.9	2.26	1.85	2.89	1.22	2.65	1.28	1.71	0.74	2.73	1
1968	2.09	2.37	1.36	1.5	1.64	1.31	1.84	1.64	1.77	0.99	2.31	1.23	1.46	0.67	1.93	0.79
1969	2.28	2.45	1.54	2.18	1.46	1.61	2.14	1.47	1.99	1.31	2.44	1.28	1.36	0.65	2.15	0.61
1970	1.96	2.13	1.26	1.65	1.33	1.35	2.38	2.4	1.79	1.16	2.71	1.3	1.41	0.65	1.76	0.76
1971	2.63	2.38	1.43	2.1	1.23	1.57	1.91	2.47	2.07	1.16	2.67	0.93	1.58	0.68	1.82	0.55
1972	1.88	2.87	1.38	1.98	1.52	1.5	1.91	2.36	2.02	1.24	2.69	1.05	1.6	0.59	1.7	0.83
1973	2.38	3.1	1.48	1.44	1.59	1.51	3.58	2.46	2.43	0.99	2.99	1.04	2.14	0.55	1.47	0.7
1974	1.45	1.94	1.71	1.13	1.33	1.09	2.56	1.79	1.37	1.06	2.79	1.23	1.61	0.56	1.16	1.19
1975	1.33	2.39	1.36	1.12	1.14	1.25	3.04	2.02	2.08	1.3	2.73	1.04	1.99	0.57	1.69	0.94
1976	1.43	1.61	1.57	1.36	1.14	1.15	1.57	1.42	1.35	1.25	2.08	0.95	1.24	0.53	1.32	1.12
1977	3.18	2.6	1.46	1.89	1.55	0.89	2.87	3.06	1.5	1.21	3.84	1.3	1.93	0.51	1.21	1.57
1978	3.61	3.17	1.85	1.94	1.65	1.33	3.42	2.66	2.06	2.49	4.22	1.47	2.51	0.58	1.71	1.73
1979	5.07	2.89	1.7	2.26	1.95	1.4	2.96	3.18	3.57	1.99	3.51	1.44	2.02	0.63	2.14	1.95
1980	3.99	2.46	1.21	1.98	1.92	1.66	2.49	3.16	2.61	1.61	2.55	1.53	1.97	0.45	1.35	2.06
1981	2.3	1.41	0.78	1.13	1.27	0.78	1.61	1.53	1.14	1.22	2.45	1.03	1.33	0.38	0.62	1.36
1982	2.75	2.34	1.16	1.65	1.47	1.49	1.88	2.39	2.7	1.83	2.12	1.25	1.39	0.62	1.46	2.02
1983	2.06	2.06	0.74	1.44	1.38	1.14	1.67	1.92	2.4	1.19	1.78	1.17	1.26	0.47	1.4	1.57
1984	1.12	2.04	0.8	1.62	1.51	1.49	1.46	2.72	1.82	0.99	2.24	1.18	1.59	0.45	0.81	1.81
1985	1.27	2.22	0.98	1.71	1.67	1.07	1.71	2.67	2.08	1.51	2.15	1.13	0.96	0.44	1.14	1.28
1986	1.13	1.85	1.21	2.01	2.31	2.56	2.39	3.04	1.76	1.97	2.7	1.25	1.55	0.59	0.87	1.12
1987	1.85	1.95	0.89	1.64	1.89	1.25	2.26	1.45	1.47	1.84	2.92	1.01	1.03	0.5	0.91	1.2
1988	3.27	1.91	0.86	1.25	1.58	1.98	2.05	2.83	1.3	2.04	2.69	1.39	1.56	0.52	0.74	1.11
1989	3.15	2.35	0.75	1.46	1.34	1.74	2.8	2.15	1	2.31	2.98	1.26	1.61	0.41	0.93	1.15
1990	2.62	2.99	0.91	1.77	1.99	2.13	2.31	3.18	1.55	2.03	3.09	1.27	1.8	0.56	1.05	1.62
1991	2.77	2.18	0.66	1.64	1.82	1.35	2.2	2.18	1.88	1.79	2.8	1.32	1.34	0.58	1.09	1.79
1992	2.18	2.14	0.79	1.09	1.22	1.43	2.06	1.85	1.42	1.32	2.56	1.28	1.4	0.59	0.79	1.34
1993	1.69	2.63	0.89	1.06	1.15	1.41	2.12	2.18	1.34	1.27	2.29	1.41	1.34	0.65	0.53	1.53
1994	1.57	2.55	0.73	1.39	1.23	2	2.08	2.9	1.69	1.86	2.38	1.37	1.7	0.51	0.74	2.17
1995	1.45	2.3	0.74	2.18	1.11	2.18	2.21	2.83	1.63	2.41	2.37	1.27	1.84	0.56	0.82	1.74
1996	1.87	1.91	0.65	1.56	1.14	1.2	1.6	2.13	1.49	1.77	1.53	1.04	1.33	0.53	0.66	1.18
