# Neuwirth - Hessen/Kellerwald dhk01 - FASY - ITRDB GERM148
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16658
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16658.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ148-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; germ148-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/germ148.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/germ148.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-02-27
#--------------------
# File_Last_Modified_Date
#   Date: 2014-02-27
#--------------------
# Title
#   Study_Name: Neuwirth - Hessen/Kellerwald dhk01 - FASY - ITRDB GERM148
#--------------------
# Investigators
#   Investigators: Neuwirth, B.(https://orcid.org/0000-0001-7473-462X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection:
# # climate/growth relationship NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Johannes Andreas Schultz and Burkhard Neuwirth
#   Journal_Name: Agricultural and Forest Meteorology
#   Published_Title: A new atmospheric circulation tree-ring index (ACTI) derived from climate proxies: Procedure, results and applications
#   Published_Date_or_Year: 2012
#   Volume: 164
#   Pages: 149-160
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.agrformet.2012.05.007
#   Full_Citation: None
#   Abstract: This paper introduces a new procedure to investigate the influence of weather types on spatio-temporal tree-ring growth patterns. Within the framework of the procedure a new proxy-based climate index termed as the atmospheric circulation tree-ring index (ACTI) is calculated that combines weather-type classification data with climate proxies. The new approach is tested using a Central European multi-species tree-ring width network consisting of 115 sites. The procedure used to calculate the ACTI time series includes: 1. Monte Carlo simulations, 2. multiple testing correction, and 3. selection and grouping algorithms. The tree-ring width series are grouped according to their weather-type responses, and the ACTI time series were computed for each group.# # The new procedure explains the climate signal preserved in tree-ring chronologies more comprehensively because the complex interaction between the different climate elements is taken into account by using weather-type classification data. Strong correlations between the ACTI and tree-ring width series (r = 0.69) and between the ACTI time series and climate gridded datasets (r > 0.6) were observed. Further a correlation between ACTI and northern hemisphere mean temperatures (r = 0.5) were found. These results indicate that the ACTI enables the investigation of weather-type growth relationships.
#--------------------
#   Authors: Stefanie Fischer and Burkhard Neuwirth
#   Journal_Name: ISRN Forestry
#   Published_Title: Vulnerability of Trees to Climate Events in Temperate Forests of West Germany
#   Published_Date_or_Year: 2013
#   Volume: 2013
#   Pages: 
#   Issue: 201360
#   Report_Number: 
#   DOI: 10.1155/2013/201360
#   Full_Citation: None
#   Abstract: An improved understanding of the spatiotemporal climate/growth relationship of our forests is of particular importance for assessing the consequences of climate warming. A total of 67 stands of beech (Fagus sylvatica L.), pedunculate oak (Quercus robur L.), sessile oak (Quercus petraea (Matt.) Liebl.), Scots pine (Pinus sylvestris L.), and spruce (Picea abies Karst.) from sites located in the transition zone from the lowlands to the low mountain ranges of West Germany have been analysed. A combination of pointer year and cluster analysis was used to find groups with similar growth anomaly patterns over the 1941-2000 period. Shifted reaction patterns especially characterise differences in the growth behaviour of the clusters. These are controlled by different reactions to the climate conditions in winter and spring and are determined by a complex system of forcing factors. Results of this study reflect the enormous importance of the length of the growing season. Increasing the duration of the vegetation period climate warming can change the climate/growth relationship of trees, thereby confounding climate reconstructions which use tree rings. Since forcing factors have been detected that are more important than the tree species, we recommend the application of growth-specific approaches for the analysis of tree species' vulnerability to climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hessen/Kellerwald dhk01
#   Location: Germany
#   Northernmost_Latitude: 51.1667
#   Southernmost_Latitude: 51.1667
#   Easternmost_Longitude: 8.95
#   Westernmost_Longitude: 8.95
#   Elevation_m: 340
#--------------------
# Data_Collection
#   Collection_Name: GERM148
#   First_Year: 1770
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Fagus sylvatica L.
#   Common_Name: European beech
#   Tree_Species_Code: FASY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dhk0114m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0114m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0113m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0113m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0112m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0112m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0110m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0110m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0109m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0109m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0108m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0108m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0107m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0107m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0106m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0106m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0105m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0105m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0104m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0104m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0103m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0103m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0102m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0102m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dhk0101m_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dhk0101m; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dhk0114m_raw	dhk0113m_raw	dhk0112m_raw	dhk0110m_raw	dhk0109m_raw	dhk0108m_raw	dhk0107m_raw	dhk0106m_raw	dhk0105m_raw	dhk0104m_raw	dhk0103m_raw	dhk0102m_raw	dhk0101m_raw
1770	NA	NA	NA	NA	NA	NA	NA	3.02	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	2.64	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	1.81	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	2.76	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	1.75	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	2.36	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	1.99	NA	NA	1.24	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	2.19	NA	NA	0.98	NA	NA	NA	2.2	NA
1799	NA	NA	NA	NA	1.59	NA	NA	0.94	NA	NA	NA	1.6	NA
1800	NA	NA	NA	NA	1.13	NA	NA	1.19	NA	NA	NA	1.61	NA
1801	NA	NA	NA	NA	1.29	NA	NA	1.38	NA	NA	NA	3.48	NA
1802	NA	NA	NA	NA	0.33	NA	NA	0.82	NA	NA	NA	2.34	NA
1803	NA	NA	NA	NA	2.56	NA	NA	1.22	NA	NA	NA	2.29	NA
1804	NA	NA	NA	NA	3.34	NA	NA	0.68	NA	NA	NA	2.5	NA
1805	NA	NA	NA	NA	2.43	NA	NA	1.03	NA	NA	NA	1.82	NA
1806	NA	NA	NA	NA	1.75	NA	NA	0.51	NA	NA	NA	1.02	NA
1807	NA	NA	NA	NA	1.56	NA	NA	0.68	NA	NA	NA	1.02	NA
1808	NA	NA	NA	NA	3.24	NA	NA	1.08	NA	NA	NA	2.93	NA
1809	NA	NA	NA	NA	2.51	NA	NA	0.92	NA	NA	NA	2.59	NA
1810	NA	NA	NA	NA	2.91	NA	NA	0.97	1.37	NA	NA	3.07	NA
1811	NA	NA	NA	NA	2.29	NA	NA	0.91	1.23	NA	NA	2.25	NA
1812	NA	NA	NA	NA	2.84	NA	NA	1.04	0.93	NA	NA	3.14	NA
1813	NA	NA	NA	NA	3.42	NA	NA	0.94	1.1	NA	NA	3.28	NA
1814	NA	NA	NA	NA	0.81	NA	NA	0.88	0.46	NA	NA	2.48	NA
1815	NA	NA	NA	NA	1.7	NA	NA	0.62	0.63	NA	NA	1.7	NA
1816	NA	NA	NA	NA	2.83	NA	NA	0.64	1.28	NA	NA	2.78	NA
1817	NA	NA	NA	NA	3.21	NA	NA	0.61	1.52	NA	NA	2.96	NA
1818	NA	NA	NA	NA	1.79	NA	NA	0.38	0.97	NA	NA	1.5	NA
1819	NA	NA	NA	NA	2.25	NA	NA	0.4	0.91	NA	NA	1.84	NA
1820	NA	NA	NA	NA	2.35	NA	NA	0.4	0.83	NA	NA	2.14	NA
1821	NA	NA	NA	NA	3.4	NA	NA	2.78	2.9	NA	NA	3.05	NA
1822	NA	NA	NA	NA	1.66	NA	NA	3.36	4.06	NA	NA	1.52	NA
1823	NA	NA	NA	NA	2.89	NA	NA	3.68	4.64	NA	NA	1.26	NA
1824	NA	NA	NA	NA	2.22	NA	NA	3.67	6.27	NA	NA	1.49	NA
1825	NA	NA	NA	NA	2.9	NA	NA	2.53	6.1	NA	NA	2.46	NA
1826	NA	NA	NA	NA	3.5	NA	NA	3.58	5.63	NA	NA	2.32	NA
1827	NA	NA	NA	NA	2.72	NA	NA	2.37	4.98	NA	NA	2.2	NA
1828	NA	NA	NA	NA	2.86	NA	NA	3.56	6.23	NA	NA	2.58	NA
1829	NA	NA	NA	NA	3.97	NA	NA	4.97	7.26	NA	NA	4.73	NA
1830	NA	NA	NA	NA	3.55	NA	NA	4.78	6.88	NA	NA	4.46	NA
1831	NA	NA	NA	NA	2.18	NA	NA	4.32	5.9	NA	NA	3.07	NA
1832	NA	NA	NA	NA	1.77	NA	NA	2.86	4.46	NA	NA	3.2	NA
1833	NA	NA	NA	NA	1.46	NA	NA	2.53	3.85	NA	NA	2.15	NA
1834	NA	NA	NA	NA	1	NA	NA	3.74	4.82	NA	NA	2.28	NA
1835	NA	NA	NA	NA	1.06	NA	NA	1.98	3.22	NA	NA	1.98	NA
1836	NA	NA	NA	NA	0.55	NA	NA	2.9	3.68	NA	NA	2.3	NA
1837	NA	NA	NA	NA	1.32	NA	NA	3.86	3.96	NA	NA	3.02	NA
1838	NA	NA	NA	NA	0.39	NA	NA	3.3	1.06	NA	NA	1.42	NA
1839	NA	NA	NA	NA	1.31	NA	NA	2.75	2.96	NA	NA	3.02	NA
1840	NA	NA	NA	NA	2	NA	NA	3.74	4.55	NA	NA	4.84	NA
1841	NA	NA	NA	NA	1.38	NA	NA	2.9	3.93	NA	NA	3.32	NA
1842	NA	NA	NA	NA	1.08	NA	NA	2.14	2.68	NA	NA	2.22	NA
1843	NA	NA	NA	NA	1.65	NA	NA	3.54	4.34	NA	NA	2.84	NA
1844	NA	NA	NA	NA	1.58	NA	NA	3.08	4.52	NA	NA	3.44	NA
1845	NA	NA	NA	NA	1.34	NA	NA	2.72	3.56	NA	NA	2.7	NA
1846	NA	NA	NA	NA	0.66	NA	NA	1.61	1.8	NA	NA	1.38	NA
1847	NA	NA	NA	NA	0.94	NA	NA	1.74	2.3	NA	NA	1.56	NA
1848	NA	NA	NA	NA	0.74	NA	NA	1.99	2.44	NA	NA	1.76	NA
1849	NA	NA	NA	NA	0.89	NA	NA	1.91	2.64	NA	NA	1.9	1.64
1850	NA	NA	NA	NA	1.08	NA	NA	3.56	3.76	NA	NA	3.06	1.88
1851	NA	NA	NA	NA	1.12	NA	NA	2.78	3.19	NA	NA	3.06	1.79
1852	NA	NA	NA	NA	1.22	NA	NA	3.8	4.71	NA	NA	4.22	1.5
1853	NA	NA	NA	NA	1.24	NA	NA	2.73	4.06	NA	NA	3.96	1.03
1854	NA	NA	NA	NA	1.47	NA	NA	2.59	2.8	NA	NA	4.84	1.3
1855	NA	NA	NA	NA	1.62	NA	NA	2.14	2.68	NA	NA	4.03	1.1
1856	NA	NA	NA	NA	1.28	NA	NA	1.46	2.36	NA	NA	2.72	1.02
1857	NA	NA	NA	NA	0.75	1.78	NA	0.95	1.86	NA	NA	1.48	0.92
1858	NA	NA	NA	NA	0.26	0.61	NA	0.44	0.68	NA	NA	0.6	0.9
1859	NA	NA	NA	NA	0.66	1.45	NA	1.36	1.88	NA	NA	1.53	1.16
1860	NA	NA	NA	NA	0.88	1.04	NA	1.68	2.66	NA	NA	1.65	1.48
