# Axelson - Lerbäck, Askersund - PISY - ITRDB SWED307
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2668
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2668.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed307-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swed307-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swed307.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swed307.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-26
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-26
#--------------------
# Title
#   Study_Name: Axelson - Lerbäck, Askersund - PISY - ITRDB SWED307
#--------------------
# Investigators
#   Investigators: Axelson, T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lerbäck, Askersund
#   Location: Sweden
#   Northernmost_Latitude: 58.95
#   Southernmost_Latitude: 58.95
#   Easternmost_Longitude: 15.03
#   Westernmost_Longitude: 15.03
#   Elevation_m: 130
#--------------------
# Data_Collection
#   Collection_Name: SWED307
#   First_Year: 1778
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus sylvestris L.
#   Common_Name: Scots pine
#   Tree_Species_Code: PISY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## Lerb11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb21a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb21a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb21b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb21b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb22a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb22a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb22b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb22b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb23a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb23a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb24a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb24a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb25a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb25a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb26a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb26a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb31a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb31a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb31b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb31b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb32a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb32a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb33a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb33a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Lerb34d_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Lerb34d; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	Lerb11a_raw	Lerb11b_raw	Lerb12a_raw	Lerb12b_raw	Lerb13a_raw	Lerb13b_raw	Lerb14a_raw	Lerb14b_raw	Lerb21a_raw	Lerb21b_raw	Lerb22a_raw	Lerb22b_raw	Lerb23a_raw	Lerb24a_raw	Lerb25a_raw	Lerb26a_raw	Lerb31a_raw	Lerb31b_raw	Lerb32a_raw	Lerb33a_raw	Lerb34a_raw	Lerb34b_raw	Lerb34c_raw	Lerb34d_raw
1827	1.84	2.2	2.05	NA	1.7	1.66	1.44	1.67	NA	NA	1.94	1.59	1.64	1.88	2.74	2.53	1.12	1.7	NA	1.41	0.91	0.42	0.28	NA
1828	1.97	1.96	2.39	NA	1.89	1.96	2	1.64	NA	NA	2.11	2.47	2.28	1.63	2.99	2.76	1.37	1.89	NA	1.93	0.46	0.32	0.24	NA
1829	1.86	1.61	1.56	NA	1.31	1.3	1.1	1.13	NA	NA	1.05	1.29	2.08	1.94	1.96	2.76	0.91	1.26	1.56	1.73	0.28	0.23	0.16	NA
1830	2.11	1.73	1.62	NA	1.34	1.87	1.73	1.93	NA	NA	1.44	1.51	2.57	2.86	1.86	3.39	1.22	1.61	2.06	1.96	0.21	0.25	0.17	NA
1831	2.07	1.67	1.38	NA	1.38	1.43	1.65	1.77	NA	NA	1.45	1.43	2.32	1.97	1.84	3.01	1.16	1.49	1.81	1.87	0.27	0.23	0.28	NA
1832	1.65	1.28	1.1	NA	1.04	0.85	0.95	1.33	NA	NA	1.1	1.13	2.14	1.46	1.77	2.31	0.93	1.32	1.57	1.32	0.34	0.27	0.29	NA
1833	1.58	1.21	1.18	NA	1.09	1.39	1.14	1.11	NA	1.61	1.07	1.05	1.57	1.51	1.77	1.55	0.84	1	1.41	1.47	0.34	0.28	0.25	NA
1834	2.36	1.34	0.95	NA	1.2	1.62	0.89	1.17	NA	1.81	1.19	1.17	1.97	1.32	1.76	2.33	0.95	1.29	1.56	1.21	0.45	0.36	0.25	NA
1835	1.85	1.06	0.83	NA	1.1	1.3	0.94	1.09	NA	1.79	1.25	1.33	1.45	1.11	1.62	1.81	1.07	1.09	1.67	0.93	0.31	0.29	0.29	NA
1836	1.54	0.97	1.13	NA	1.03	1.33	1.02	1.15	NA	1.86	0.99	1.27	1.82	1.06	1.49	1.88	0.85	NA	1.66	1.13	0.3	0.21	0.23	NA
1837	1.5	0.92	1.08	NA	1.08	1.5	1.21	1.31	NA	2.33	0.68	1.05	1.55	1.12	1.96	1.68	0.86	NA	1.55	1	0.39	0.29	0.38	NA
1838	1.53	0.73	0.71	NA	0.92	1.19	0.75	0.88	2.17	1.76	0.62	0.74	1.39	0.85	1.37	1.27	0.72	NA	1.2	0.98	0.24	0.19	0.26	NA
1839	1.64	0.85	1.25	1.07	1.12	1.53	0.99	1.14	2.62	1.96	0.87	0.8	1.61	1.21	1.35	1.39	0.77	NA	1.39	1.38	0.3	0.28	0.27	NA
1840	1.31	0.8	1.23	1.2	1.1	1.28	0.82	1.04	2.4	1.57	1.03	0.94	1.44	0.96	1.7	1.31	0.7	NA	1.34	1.19	0.28	0.26	0.34	NA
1841	1.11	0.81	0.98	0.97	0.87	0.95	0.87	0.94	2.41	1.44	0.87	0.9	1.09	0.82	1.01	1.06	0.66	NA	1.05	0.85	0.35	0.32	0.42	NA
1842	1.44	0.88	0.89	1.15	0.86	1.21	0.75	0.86	3.34	2	0.85	0.82	0.86	0.84	0.95	1.17	0.72	NA	0.69	0.88	0.24	0.38	0.39	NA
1843	1.08	0.98	1.17	0.97	0.92	1.48	0.83	0.87	2.93	2.64	0.74	0.88	1.17	0.77	1.04	1.24	0.74	NA	0.86	0.89	0.24	0.31	0.28	NA
1844	1.38	1.11	1.41	1.26	1.45	1.72	1	1.03	2.9	2.56	0.69	0.98	1.48	1.03	1.1	1.32	0.76	NA	1.17	1.05	0.22	0.29	0.32	NA
1845	1.33	0.86	1.53	1.38	1.45	1.64	1.09	1.03	3	2.48	0.72	1.05	1.52	0.96	1.35	1.31	0.85	NA	1.18	0.96	0.18	0.22	0.3	NA
1846	1.33	1.03	1.45	1.51	1.58	2.03	1.08	1.43	2.84	2.75	1.07	1.34	1.39	0.96	1.14	1.26	0.96	NA	1.25	1.06	0.2	0.24	0.27	NA
1847	1.41	1.07	1.09	0.99	1.3	1.73	0.96	1.01	2.08	2.21	1.09	1.08	0.73	0.81	0.77	0.76	0.8	NA	0.98	0.57	0.2	0.33	0.3	NA
1848	1.42	0.77	1.33	1.03	1.56	2.16	0.94	1.46	2.77	2.14	1.12	1.1	1.17	0.8	0.99	1.06	0.8	NA	1.38	0.84	0.25	0.26	0.33	NA
1849	0.95	0.75	1.16	0.65	1.65	1.65	0.94	1.21	2.62	2.4	1.13	1.03	1.4	0.84	1.09	1.09	0.74	NA	1.06	0.63	0.25	0.16	0.21	NA
1850	0.68	0.6	0.82	0.82	1.07	1.5	1.04	1.19	2	1.86	0.98	0.87	1.41	0.51	0.81	0.86	0.75	NA	0.79	0.53	0.32	0.17	0.34	NA
1851	0.6	0.57	0.7	0.71	0.99	1.18	1.07	0.99	1.99	1.52	0.96	0.83	1.26	0.66	0.8	0.93	0.93	NA	1.06	0.63	0.48	0.26	0.4	NA
1852	0.49	0.34	0.75	0.71	0.94	1.2	0.92	0.95	1.51	1.21	0.93	0.77	0.79	0.59	1	0.68	0.99	NA	0.93	0.69	0.31	0.35	0.4	NA
1853	0.48	0.29	0.43	0.4	0.65	0.98	0.57	0.68	0.87	1.1	0.59	0.74	0.79	0.47	0.62	0.58	0.71	NA	0.72	0.51	0.38	0.28	0.33	NA
1854	0.61	0.45	0.78	0.82	1.16	1.66	1.16	1.34	1.43	1.74	1.07	1.1	0.99	0.62	0.78	1	0.62	NA	0.99	0.9	0.61	0.5	0.74	NA
1855	0.75	0.48	0.8	1.03	1.11	1.37	1.11	1.15	1.47	1.6	0.83	1.04	0.93	0.84	0.85	1.22	0.94	NA	1.02	1.03	0.8	0.74	0.86	NA
1856	0.68	0.52	0.84	0.62	0.93	1.29	0.86	1.1	1.54	1.68	0.91	0.96	0.86	0.74	0.98	1.02	0.97	NA	0.9	0.73	0.7	0.72	NA	NA
1857	0.76	0.46	0.68	0.44	0.84	1.23	0.85	0.96	1.59	1.63	0.93	0.95	0.97	0.62	0.9	0.89	1.17	NA	1.09	0.67	0.66	0.79	NA	NA
1858	1.13	0.96	0.76	0.79	1.07	1.37	0.94	1.03	1.91	2.43	0.94	1.24	0.77	0.59	0.92	0.89	1.14	NA	1.58	1.13	0.68	1.01	NA	NA
1859	1.5	0.69	1.01	1.35	1.23	1.54	1.04	1.27	1.48	1.85	1.29	1.57	0.95	0.85	1.06	1.02	1.13	NA	1.67	1.11	0.58	0.62	NA	NA
1860	1.57	0.8	1.15	1.37	1.38	1.93	1.07	1.26	1.6	1.97	1.19	1.27	1.01	1	1.31	1.07	1.11	NA	1.39	0.91	1.41	0.97	NA	NA
1861	1.09	0.96	0.91	1.02	1.03	1.43	0.92	1.18	0.93	1.24	1.08	1.1	0.66	0.62	1.19	1.05	1.13	NA	1.18	0.69	0.93	0.49	NA	NA
1862	1.09	1.1	0.76	0.75	0.93	1.25	0.64	0	0.66	1.11	1.06	0.95	0.53	0.28	0.87	0.69	1.17	NA	0.92	0.63	0.52	0.38	NA	NA
1863	0.96	0.8	0.65	0.62	1.17	1.42	0.86	0	0.96	1.23	1.62	1.02	0.75	0.24	0.81	0.71	1.02	NA	0.89	0.67	0.6	0.57	NA	NA
1864	0.86	0.96	0.76	0.61	1.02	1.23	1.12	0	1.61	1.42	1.67	0.96	0.88	0.41	0.81	0.82	1.02	NA	0.65	0.71	0.69	0.69	NA	NA
1865	0.87	1.02	1.2	1.01	1.19	1.21	1.18	0	1.94	1.6	1.51	1.32	0.86	0.84	0.87	1.28	1.02	NA	0.64	1.01	0.53	0.78	NA	NA
1866	0.76	1.04	0.96	1.07	1.37	1.48	0.91	0	2.49	1.67	1.54	1.34	0.6	0.78	0.83	1.31	1	NA	0.89	0.97	0.56	0.79	NA	NA
1867	0.67	0.98	0.96	0.8	1.1	0.95	0.76	0	2.14	1.89	1.1	1.29	0.57	0.78	0.71	0.84	1	NA	0.72	0.66	0.72	0.8	NA	NA
1868	0.94	1.18	0.99	0.81	1.25	1.14	0.67	0	1.87	1.97	1.13	1.31	0.79	0.82	0.78	0.73	0.76	NA	0.77	0.6	0.52	0.68	NA	NA
1869	0.91	1.01	1.03	0.76	1.11	1.24	0.67	0	1.71	1.83	0.91	1.07	0.73	0.63	0.5	0.77	0.85	NA	0.75	0.45	0.41	0.59	NA	NA
1870	0.97	0.96	1.27	1.53	1.51	2.08	1.1	0	1.84	1.55	1.26	1.39	0.9	1.27	0.61	1.38	1.16	NA	1.03	0.83	0.47	0.87	NA	NA
1871	1.05	0.8	1.11	1.48	1.3	1.67	1.04	0	1.5	2.1	1.12	1.08	1.1	1.12	0.58	1.25	1.01	NA	1.17	0.76	0.45	1.33	NA	NA
1872	1.01	0.66	0.77	1.46	1.12	1.64	1.01	0	1.6	1.75	1.25	1.07	1.04	1.02	0.66	1.09	0.82	NA	1.1	0.66	0.39	1.1	NA	NA
1873	0.82	0.81	0.49	1.2	0.99	1.13	0.53	0	1.21	1.56	0.97	0.93	0.88	0.84	0.42	0.61	0.55	NA	0.73	0.47	0.58	0.99	NA	NA
1874	0.67	0.99	0.74	0.89	1.19	1.22	0.69	0	1.62	1.56	0.94	0.97	0.79	0.96	0.63	0.58	0.76	NA	0.89	0.63	0.61	0.88	NA	NA
1875	0.91	0.94	0.96	1.12	1.1	1.21	0.54	0	1.73	1.65	0.89	0.89	0.95	0.75	0.58	0.99	0.55	NA	0.63	0.51	0.67	0.89	NA	NA
1876	0.89	0.97	0.8	0.91	1.01	1	0.79	0	1.79	1.82	0.91	0.82	1.28	0.63	0.66	1.27	0.61	NA	0.98	0.6	0.52	0.69	NA	NA
1877	1.04	1.12	0.72	0.8	0.95	1.29	0.59	0	1.56	1.5	0.79	0.67	0.86	0.65	0.77	1.4	0.59	NA	1.02	0.62	0.47	0.66	NA	NA
1878	1.09	1.18	0.68	0.86	0.72	0.97	0.85	0.8	1.56	1.64	0.82	0.61	0.94	0.6	0.76	1.02	0.68	NA	1.02	0.58	0.66	1.18	NA	NA
1879	1.09	0.97	0.67	0.68	0.74	0.93	0.71	0.56	1.32	1.45	0.63	0.46	0.75	0.54	0.69	0.62	0.67	NA	0.77	0.38	0.55	0.74	NA	NA
1880	1.12	0.93	0.68	0.89	0.69	1.16	0.59	0.79	1.73	1.36	0.76	0.58	0.86	0.62	0.54	0.7	0.65	NA	0.75	0.54	0.5	0.7	NA	NA
1881	1.1	0.95	0.78	0.71	0.92	1.06	0.65	0.8	1.57	1.3	0.67	0.47	0.79	0.75	0.46	0.75	0.62	NA	0.65	0.41	0.47	0.74	NA	NA
1882	1.45	1.75	1.06	1.3	1.28	1.57	0.99	1.39	2.2	1.49	0.99	0.71	0.86	0.98	0.4	1.01	1.24	NA	0.98	0.54	0.67	1.1	NA	NA
1883	0.73	1.14	0.51	0.68	0.74	0.77	0.42	0.71	1.5	1.28	0.52	0.42	0.53	0.51	0.37	0.53	0.87	NA	0.47	0.31	0.73	1.27	NA	NA
1884	1.45	1.41	0.8	0.99	0.98	1.35	0.69	0.71	1.76	1.27	0.63	0.56	0.73	0.77	0.4	0.59	0.88	NA	0.52	0.43	0.62	1.37	NA	NA
1885	1.6	1.48	0.8	0.72	1.07	1.2	0.66	0.79	1.37	1.16	0.57	0.63	0.68	0.87	0.57	0.61	1.09	NA	0.64	0.34	0.82	1.12	NA	NA
1886	1.32	1.07	0.73	0.81	0.9	1	0.69	0.7	1.7	1.19	0.57	0.56	0.71	1	0.47	0.78	1.39	NA	0.86	0.53	0.9	1.31	NA	NA
1887	1.02	0.81	0.6	0.76	0.89	1.06	0.71	0.52	1.61	1.08	0.43	0.33	0.64	0.79	0.33	0.69	1.12	NA	0.7	0.43	0.58	1.04	NA	NA
1888	0.82	0.59	0.52	0.56	0.68	0.69	0.44	0.46	1.04	0.76	0.33	0.43	0.6	0.6	0.33	0.55	0.7	NA	0.41	0.32	0.63	0.85	NA	NA
1889	0.61	0.55	0.37	0.34	0.63	0.89	0.47	0.53	1.17	0.67	0.34	0.34	0.49	0.68	0.38	0.4	0.69	NA	0.31	0.4	0.62	0.74	NA	NA
1890	0.79	0.85	0.7	0.75	0.7	0.88	0.45	0.65	1.69	1.14	0.43	0.38	0.63	0.81	0.35	0.58	0.61	NA	0.52	0.49	0.52	0.87	NA	NA
1891	0.72	0.69	0.6	0.66	0.94	1.06	0.56	0.61	1.37	0.94	0.69	0.52	0.46	0.58	0.29	0.42	0.73	NA	0.73	0.53	0.4	0.76	NA	NA
1892	0.8	0.85	0.77	0.66	0.91	1.07	0.55	0.63	1.46	0.99	0.76	NA	0.51	0.79	0.24	0.36	0.74	NA	0.57	0.52	0.71	0.89	NA	NA
1893	0.97	1.18	0.84	0.96	0.81	1.12	0.71	0.77	1.6	1.2	0.76	NA	0.71	0.77	0.29	0.61	0.88	NA	0.6	0.72	0.67	1.14	NA	NA
1894	1.4	1.59	1.05	1	1.14	1.51	0.93	0.95	1.95	1.3	0.68	NA	1.06	0.87	0.38	0.62	1.13	NA	0.71	0.81	0.85	1.28	NA	NA
1895	1.04	1.24	0.64	0.64	0.79	1.15	0.6	0.68	1.04	0.89	0.55	NA	0.79	0.67	0.35	0.45	0.93	NA	0.43	0.51	0.56	1.2	NA	NA
1896	1.04	1.22	0.87	0.86	0.79	1.03	0.78	0.71	1.2	1.11	0.67	NA	0.64	0.74	0.28	0.66	0.89	NA	0.43	0.78	0.74	1.31	NA	NA
1897	1.47	0.82	0.66	0.8	0.69	0.86	0.72	0.46	1.44	1.3	0.82	NA	0.82	0.76	0.21	0.6	0.88	NA	0.6	0.6	0.85	1.16	NA	NA
1898	1.64	1.11	0.88	0.97	0.86	0.87	1.07	0.8	1.28	1.33	0.65	NA	0.88	0.79	0.35	0.48	0.91	NA	0.71	0.52	0.79	0.93	NA	NA
1899	0.82	0.69	0.72	0.7	0.63	0.59	0.7	0.38	1.04	0.97	0.44	NA	0.62	0.52	0.26	0.66	0.67	NA	0.56	0.45	0.48	0.87	NA	NA
1900	0.6	0.64	0.57	0.52	0.55	0.34	0.54	0.42	0.97	0.91	0.22	NA	0.79	0.49	0.24	0.66	0.51	NA	0.5	0.47	0.4	0.76	NA	NA
1901	0.43	0.63	0.52	0.41	0.54	0.36	0.41	0.35	1.21	1.03	0.14	NA	0.82	0.54	0.23	0.65	0.55	NA	0.37	0.28	0.34	0.8	NA	NA
1902	0.5	0.6	0.54	0.57	0.46	0.31	0.31	0.37	0.95	0.83	0.14	NA	0.83	0.4	0.29	0.4	0.32	NA	0.44	0.24	0.31	0.53	NA	NA
1903	0.78	0.59	0.72	0.83	0.79	0.55	0.74	0.72	1.28	0.79	0.43	NA	0.77	0.53	0.33	0.57	0.32	NA	0.61	0.36	0.34	0.99	NA	NA
1904	0.97	0.91	0.66	1.01	0.61	0.65	0.68	0.58	1.69	0.87	0.43	NA	0.97	0.65	0.49	0.97	0.51	NA	0.75	0.51	0.32	0.57	NA	NA
1905	0.67	0.57	0.51	0.5	0.5	0.28	0.64	0.5	1.25	0.89	0.26	NA	0.95	0.58	0.49	0.66	0.57	NA	0.52	0.51	0.3	0.65	NA	NA
1906	0.56	0.53	0.45	0.59	0.51	0.39	0.62	0.45	1.31	0.93	0.25	NA	0.97	0.59	0.47	0.72	0.46	NA	0.61	0.42	0.28	0.7	NA	NA
1907	0.86	0.83	0.69	0.78	0.83	0.56	0.69	0.63	1.29	1.06	0.31	NA	1.04	0.68	0.55	0.56	0.52	NA	0.84	0.27	0.26	0.36	NA	NA
1908	0.69	0.61	0.45	0.38	0.72	0.41	0.36	0.29	0.81	0.64	0.28	NA	0.79	0.47	0.31	0.33	0.28	NA	0.53	0.21	0.24	0.34	NA	NA
1909	0.58	0.56	0.45	0.49	0.66	0.32	0.29	0.25	0.85	0.96	0.19	NA	0.97	0.49	0.27	0.42	0.21	NA	0.41	0.21	0.24	0.36	NA	NA
1910	0.69	0.7	0.77	0.63	0.72	0.56	0.37	0.41	0.97	1.11	0.32	NA	1.17	0.57	0.34	0.5	0.31	NA	0.77	0.38	0.24	0.44	NA	NA
1911	0.73	0.53	0.62	0.4	0.55	0.52	0.31	0.33	0.79	0.9	0.2	NA	1.22	0.31	0.3	0.47	0.36	NA	0.86	0.32	0.23	0.49	NA	NA
1912	0.6	0.56	0.57	0.47	0.58	0.43	0.31	0.35	0.68	0.78	0.16	NA	0.97	0.4	0.21	0.41	0.23	NA	0.48	0.34	0.34	0.59	NA	NA
1913	0.35	0.36	0.46	0.34	0.5	0.39	0.24	0.31	0.43	0.63	0.06	NA	0.64	0.37	0.16	0.33	0.13	NA	0.47	0.23	0.18	0.22	NA	NA
1914	0.43	0.49	0.42	0.4	0.66	0.43	0.35	0.2	0.57	0.73	0.16	NA	0.68	0.4	0.24	0.39	0.19	NA	0.65	0.25	0.16	0.27	NA	NA
1915	0.39	0.35	0.31	0.42	0.64	0.39	0.31	0.26	0.66	0.69	0.14	NA	0.73	0.31	0.24	0.44	0.24	NA	0.78	0.32	0.18	0.25	NA	NA
1916	0.44	0.46	0.36	0.53	0.8	0.78	0.41	0.43	0.69	0.76	0.19	NA	0.68	0.38	0.24	0.27	0.1	NA	0.6	0.21	0.16	0.3	NA	NA
1917	0.41	0.58	0.28	0.43	0.77	0.62	0.46	0.39	0.78	0.8	0.25	NA	0.77	0.45	0.31	0.46	0.23	NA	0.52	0.32	0.15	0.19	NA	NA
1918	0.28	0.36	0.38	0.55	0.73	0.42	0.41	0.43	0.81	0.92	0.21	NA	0.6	0.24	0.29	0.44	0.16	NA	0.32	0.25	0.1	0.26	NA	NA
1919	0.39	0.5	0.34	0.59	0.67	0.61	0.36	0.39	1.04	1.02	0.17	NA	0.73	0.13	0.35	0.29	0.1	NA	0.27	0.17	0.17	0.3	NA	NA
1920	0.39	0.71	0.35	0.56	1.06	0.62	0.46	0.38	1.07	0.69	0.14	NA	0.97	0.26	0.49	0.37	0.1	NA	0.47	0.19	0.17	0.25	NA	NA
1921	0.39	0.83	0.55	0.79	1.08	1	0.69	0.68	1.15	0.81	0.25	NA	1.26	0.35	0.56	0.42	0.3	NA	0.48	0.17	0.23	0.28	NA	NA
1922	0.39	0.84	0.59	0.77	1.39	1.2	0.85	0.64	0.96	0.88	0.34	NA	1.27	0.35	0.76	0.42	0.33	NA	0.56	0.3	0.24	0.36	NA	NA
1923	0.43	1.01	0.76	0.87	1.47	1.43	0.89	0.71	0.79	0.85	0.38	NA	1.02	0.42	0.72	0.68	0.24	NA	0.57	0.28	0.31	0.55	NA	NA
1924	0.84	1.27	1.16	0.93	1.67	1.85	0.75	0.6	1	0.89	0.32	NA	1.02	0.4	0.62	0.61	0.33	NA	0.47	0.26	0.34	0.55	NA	NA
1925	1.42	1.19	1.46	0.79	1.81	2.04	0.72	0.67	0.76	0.98	0.22	NA	0.97	0.33	0.83	1.05	0.42	NA	0.53	0.3	0.32	0.46	NA	NA
1926	1.53	0.68	1.78	1.02	1.87	1.85	0.79	1.02	0.8	0.95	0.27	NA	1.06	0.4	0.53	1.25	0.47	NA	0.55	0.42	0.42	0.76	NA	NA
1927	1.45	0.82	1.78	0.96	1.88	2.18	1.26	1.26	1.09	0.85	0.38	NA	1.17	0.55	0.74	1.62	0.88	NA	0.62	0.53	0.54	0.49	NA	NA
1928	0.87	0.77	1.15	0.78	1.54	1.3	0.69	0.63	1.22	1.07	0.34	NA	0.82	0.26	0.81	1.46	0.51	NA	0.33	0.43	0.42	0.47	NA	NA
1929	0.69	0.89	1.01	0.63	1.44	1.49	0.56	0.76	1.13	1.08	0.26	NA	0.69	0.38	0.75	1.29	0.33	NA	0.34	0.32	0.36	0.42	NA	NA
1930	0.56	0.74	0.97	0.72	1.07	1.1	0.52	0.49	0.9	0.69	0.25	NA	0.53	0.38	0.56	1.22	0.27	NA	0.23	0.19	0.3	0.36	NA	NA
1931	0.43	0.6	0.95	0.78	1	0.84	0.47	0.41	0.77	0.76	0.14	NA	0.53	0.44	0.6	0.96	0.41	NA	0.23	0.17	0.36	0.44	NA	NA
