# Richter - Las Banas II - PIPI - ITRDB SPAI028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4260
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4260.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Richter - Las Banas II - PIPI - ITRDB SPAI028
#--------------------
# Investigators
#   Investigators: Richter, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Banas II
#   Location: Spain
#   Northernmost_Latitude: 37.97
#   Southernmost_Latitude: 37.97
#   Easternmost_Longitude: -2.93
#   Westernmost_Longitude: -2.93
#   Elevation_m: 1380
#--------------------
# Data_Collection
#   Collection_Name: SPAI028
#   First_Year: 1836
#   Last_Year: 1985
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus pinaster Aiton
#   Common_Name: maritime pine
#   Tree_Species_Code: PIPI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## E230401A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230401A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230401B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230401B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230402A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230402A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230402B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230402B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230404A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230404A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230404B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230404B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230405A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230405A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230405B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230405B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230406A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230406A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230406B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230406B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230407A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230407A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230407B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230407B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230408A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230408A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230408B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230408B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230409A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230409A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230411A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230411A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230411B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230411B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230412A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230412A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230412B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230412B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	E230401A_raw	E230401B_raw	E230402A_raw	E230402B_raw	E230404A_raw	E230404B_raw	E230405A_raw	E230405B_raw	E230406A_raw	E230406B_raw	E230407A_raw	E230407B_raw	E230408A_raw	E230408B_raw	E230409A_raw	E230411A_raw	E230411B_raw	E230412A_raw	E230412B_raw
1836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.18	NA	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.42	NA	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.94	NA	NA	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.96	NA	NA	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.07	NA	NA	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.15	NA	NA	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.86	NA	NA	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.92	NA	NA	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.53	NA	NA	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.72	NA	NA	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.29	NA	NA	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.56	NA	NA	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.28	NA	NA	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.87	NA	NA	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.72	NA	NA	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.74	NA	NA	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.16	NA	7.53	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.67	NA	6.6	NA	NA	NA	NA
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.54	NA	5.59	NA	NA	NA	NA
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.84	NA	4.88	NA	NA	NA	NA
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.94	5	4.24	NA	NA	NA	NA
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.03	4.78	5.6	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.68	4.37	4	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25	5.38	4.46	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	6.07	3.85	NA	NA	NA	NA
1863	NA	9.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08	5.99	4.13	NA	NA	NA	NA
1864	NA	10.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	6.23	3.86	NA	NA	NA	NA
1865	NA	8.32	NA	NA	NA	NA	NA	NA	2.13	NA	NA	NA	3.05	5.02	4.79	NA	NA	NA	NA
1866	NA	8.16	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	3.16	5.43	4.32	NA	NA	NA	NA
1867	NA	7.91	NA	NA	NA	NA	NA	NA	2.05	NA	NA	NA	2.88	5.12	2.99	NA	NA	NA	NA
1868	NA	6.26	NA	NA	NA	NA	NA	NA	3.92	NA	NA	NA	3.22	4.43	2.91	NA	NA	NA	NA
1869	NA	5.56	NA	NA	NA	NA	NA	NA	5.41	NA	5.37	NA	2.53	4.09	3.79	NA	NA	NA	NA
1870	NA	6.05	NA	NA	NA	NA	NA	NA	4.56	NA	4.39	NA	2.48	4	4.47	NA	NA	NA	NA
1871	NA	4.75	NA	NA	NA	NA	NA	NA	4.93	NA	3.7	NA	2.18	2.54	2.69	NA	NA	NA	NA
1872	NA	4.48	NA	NA	NA	NA	NA	NA	5.13	5.99	3.69	NA	2.38	2.91	2.25	NA	NA	NA	NA
1873	7.49	4.25	NA	NA	NA	NA	NA	NA	4.23	5.36	3.26	5.85	2.62	3.46	1.73	NA	NA	6.02	NA
1874	8.95	5.23	NA	NA	NA	NA	NA	NA	6.61	6.17	4.21	5.24	3.62	4.85	2.95	NA	NA	7.19	NA
1875	6.45	4.08	NA	NA	NA	NA	NA	NA	6.23	4.81	5.3	5.35	2.93	3.86	3.22	NA	NA	6.92	NA
1876	5.88	3.75	NA	NA	NA	NA	NA	NA	6.71	5.35	4.69	5.47	2.16	3.69	3.82	NA	NA	6.71	NA
1877	7.37	4.65	NA	NA	NA	NA	NA	NA	8.01	5.63	4.97	5.43	3.44	6.01	5.44	NA	NA	7.88	NA
1878	6.45	4.76	NA	NA	NA	NA	NA	NA	5.99	4.51	5.42	5.08	3.06	5.36	4.56	NA	NA	10.19	NA
1879	3.76	2.79	NA	NA	NA	NA	NA	NA	3.93	2.81	3.44	3.26	1.97	2.77	2.66	NA	NA	5.18	4.38
1880	4.45	3.73	NA	NA	NA	NA	NA	NA	5.07	4	5.36	4.82	2.44	2.85	3.32	NA	NA	8.15	7.23
1881	6.05	3.7	NA	NA	NA	6.82	NA	NA	6.25	4.77	5.62	5.09	2.34	2.91	2.71	NA	NA	8.35	11.01
1882	5.61	3.82	NA	NA	6.28	5.96	NA	NA	7.65	5.33	5.36	5.22	2.54	2.9	3.62	NA	NA	9.74	10.52
1883	5.23	3.55	NA	NA	7.95	5.91	NA	NA	7.17	4.83	5.39	5.07	2.57	2.79	3.88	NA	NA	9.25	10.96
1884	5.28	3.59	NA	NA	7.88	5.83	NA	NA	7.1	5.03	5.38	4.74	3.26	2.75	4.14	NA	NA	9.1	12.38
1885	4.79	4.3	NA	NA	7.09	6.21	NA	NA	8.94	6.37	5.93	4.66	2.69	3.02	4.14	NA	NA	8.35	11.31
1886	4.32	3.96	NA	NA	5.78	4.83	NA	NA	6.97	4.56	5.99	5.04	2.61	3.21	3.6	NA	NA	6.75	11.58
1887	2.68	3.33	NA	NA	4.21	3.68	NA	NA	4.49	3.45	3.72	4.33	1.76	1.47	2.86	NA	NA	5.95	7.91
1888	2.87	3.29	NA	NA	4.49	4.39	NA	NA	4.89	3.43	4.74	4.36	1.6	1.4	2.72	NA	NA	5.21	7.6
1889	3.14	3.84	NA	NA	4.2	4.53	NA	NA	4.83	3.18	4.91	4.02	1.69	1.89	3.11	NA	NA	5.02	7.34
1890	3.07	3.03	NA	NA	4.49	4.45	NA	NA	3.81	2.67	4.26	4.06	1.48	1.88	2.75	NA	NA	6.27	7.56
1891	3.13	3.64	NA	NA	5.18	4.54	NA	NA	3.79	3.31	4.84	4.47	1.06	1.17	2.26	NA	NA	6.88	6.52
1892	3.55	3.21	NA	NA	4.4	4.95	NA	NA	5.56	3.05	5.16	3.92	1.2	1.98	3.04	NA	NA	6.86	7.84
1893	3.33	2.73	NA	NA	4.16	4.99	NA	NA	4.42	3.23	4.39	3.88	1.03	1.96	2.9	NA	NA	6.39	6.77
1894	2.82	2.09	NA	NA	3.93	4.3	NA	NA	2.89	2.52	3.12	3.33	0.94	1.7	2.47	NA	NA	6.07	6.04
1895	3.36	2.63	NA	NA	4.56	4.11	3.93	NA	3.31	3.11	2.9	3.53	1.08	1.7	2.35	NA	NA	5.54	4.75
1896	3.77	3.42	NA	NA	5.27	4.27	2.55	NA	3.99	2.74	3.93	3.1	1.58	1.48	2.91	NA	NA	6.63	6.66
1897	2.01	2.07	NA	NA	3.76	3.22	2.04	NA	4.72	2.21	2.79	2.74	1.1	1.32	2.29	NA	NA	4.18	4.08
1898	2.82	2.63	NA	NA	3.77	3.28	2.62	NA	4.08	2.51	2.89	2.56	1.28	1.47	1.92	NA	NA	4.93	4.13
1899	2.78	3.02	NA	NA	4.83	4.27	4.39	NA	3.65	3.38	3.71	3.4	1.73	1.96	2.09	NA	NA	6.99	6.49
1900	3.38	3.21	NA	7.23	3.66	3.48	3.95	NA	5	3.67	3.81	3.15	1.45	1.26	2.83	NA	NA	5.85	5.38
1901	2.9	2.89	6.3	6.06	3.09	2.77	4.63	NA	3.21	1.89	2.96	3.08	1.14	0.82	2.2	NA	NA	4.13	4.91
1902	2.06	1.97	5.96	6.92	3.27	3.17	5.24	NA	2.71	1.7	2.61	3.2	0.75	0.96	1.57	NA	NA	2.42	3.82
1903	2.28	2.19	7.69	7.8	3.81	4.16	6.47	NA	3.07	2.57	4.09	3.32	1.08	1.57	1.68	NA	NA	3.49	5.69
1904	2.09	1.59	5.94	6.71	2.89	3.22	3.17	5.49	3.25	2.25	2.57	2.48	0.99	0.8	1.37	NA	NA	2.73	4.09
1905	2.18	2.18	8.15	9.43	3.07	3.93	5.64	7.16	3.94	3.25	3.55	3.45	1.03	0.7	2.05	NA	NA	3.35	5.32
1906	2.04	1.65	6.45	6.56	2.46	2.81	4.71	4.84	3.38	2.95	2.49	3.21	0.63	0.6	1.54	NA	NA	2.99	3.82
1907	2.38	3.45	6.97	7.83	3.37	4.25	6.21	5.15	5.08	3.28	2.51	3.15	0.75	1	1.7	NA	NA	3.34	4.17
1908	3.31	3.44	6.34	8.28	3.67	3.64	6.58	5.58	4.52	2.87	3.56	3.91	1.1	1.04	1.87	NA	NA	3.17	3.12
1909	1.99	2.36	6.22	7.72	3.63	2.83	6.59	5.21	3.07	1.88	2.85	2.93	0.79	0.56	1.4	NA	NA	2.37	2.6
1910	2.3	2.23	5.97	7.49	3.58	2.77	6.51	5.82	2.67	1.9	3.18	3.34	0.68	0.93	1.47	NA	NA	2.98	2.71
1911	2.1	2.26	6.45	7.79	3.69	3.16	7.36	6.17	2.09	1.99	3	3.64	0.73	0.63	1.6	NA	NA	2.62	3.31
1912	3.51	3.85	6.96	8.33	3.99	3.66	7.33	5.67	2.22	2.02	3.5	3.85	1.19	0.95	2.22	NA	NA	4.11	4.43
1913	3.22	3.69	4.91	5.39	3.11	3.23	6.55	4.02	2.35	2.25	2.9	3.23	0.96	1	2.35	NA	NA	3.59	4.22
1914	3.77	4.11	6.11	4.66	3.59	4.16	9	6.09	3.42	2.54	3.28	3.94	1.2	1.02	2.7	NA	NA	3.94	6.1
1915	2.82	3.07	5.99	5.56	1.31	2.55	6.46	4.04	1.75	1.39	1.82	2.36	0.41	0.55	1.83	NA	NA	2.2	3.67
