# Kairaitis - Pagegiai - QURO - ITRDB LITH039
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22302
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22302.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith039-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; lith039-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/lith039.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/lith039.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2017-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2017-02-17
#--------------------
# Title
#   Study_Name: Kairaitis - Pagegiai - QURO - ITRDB LITH039
#--------------------
# Investigators
#   Investigators: Kairaitis, J.; Sohar, K.; Vitas, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: Kristina Sohar, Adomas Vitas, Alar Läänelaid
#   Journal_Name: Dendrochronologia
#   Published_Title: Sapwood estimates of pedunculate oak (Quercus robur L.) in eastern Baltic
#   Published_Date_or_Year: 2012
#   Volume: 30
#   Pages: 49-56
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2011.08.001
#   Full_Citation: None
#   Abstract: Pedunculate oak (Quercus robur L.) is one of the widely used and dendrochronologically investigated species in Europe. Still, it is a problematical dating object if its outermost section is missing partly or totally. Thus, we need sapwood estimation of living trees. As sapwood amount varies geographically, numbers of sapwood rings have been published for different regions in Europe but no such estimation has been done for the Baltic States yet. Therefore, this paper deals with the estimation of pedunculate oak sapwood growing in the eastern Baltic region, i.e. in Finland, Estonia, Latvia, and Lithuania.# # In total, 668 oak core samples of living trees from 43 stands were investigated. Ring widths were measured and the number of sapwood rings was determined according to two criteria: difference of colour and absence of tyloses in earlywood vessels. The samples were divided into two sets, according to the tH-values between site chronologies and the major geobotanical sub-provinces. Thus, the nine Finnish and western Estonian sites were attributed to the western region and the 34 eastern Estonian, Latvian and Lithuanian sites to the eastern region.# # As the result of a statistical analysis, we explain that the number of oak sapwood rings ranges from 4.09 to 20.85 and 6.45 to 18.02 within 95% confidence limits in the western and eastern regions, respectively. For the three Baltic countries and southern Finland in general, we recommend to consider a sapwood estimate of 6.18-18.71 rings. Regarding earlier studies, the general European trend of decreasing sapwood ring number towards the east was confirmed. A geographical pattern of eastward decrease of the median sapwood ring number was noticed in the Baltics as well. The chronology based upon 668 samples of living oak trees from all sites covered the period of 1631-2008.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pagegiai
#   Location: Lithuania
#   Northernmost_Latitude: 55.19
#   Southernmost_Latitude: 55.19
#   Easternmost_Longitude: 21.89
#   Westernmost_Longitude: 21.89
#   Elevation_m: 17
#--------------------
# Data_Collection
#   Collection_Name: LITH039
#   First_Year: 1827
#   Last_Year: 1971
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus robur L. = Quercus pendunculata Ehrl.
#   Common_Name: English oak
#   Tree_Species_Code: QURO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PAGEGI01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PAGEGI25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PAGEGI25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PAGEGI01_raw	PAGEGI02_raw	PAGEGI05_raw	PAGEGI06_raw	PAGEGI08_raw	PAGEGI10_raw	PAGEGI11_raw	PAGEGI12_raw	PAGEGI13_raw	PAGEGI14_raw	PAGEGI19_raw	PAGEGI20_raw	PAGEGI22_raw	PAGEGI23_raw	PAGEGI24_raw	PAGEGI25_raw
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.25
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.48
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.81
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.33
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.57
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.05
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43	NA	NA	3.04
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.98	NA	NA	3.43
1835	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.93	NA	NA	3.11
1836	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.53	NA	NA	4.38
1837	2.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	3.54
1838	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	0.63	NA	NA	2.03
1839	3.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	0.78	NA	NA	3.5
1840	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	0.47	NA	NA	2.54
1841	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	0.4	NA	NA	1.85
1842	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	0.51	NA	NA	2.12
1843	2.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	0.52	NA	NA	1.18
1844	3.22	NA	NA	NA	NA	NA	1.81	NA	NA	NA	0.69	NA	0.51	NA	NA	0.96
1845	2.32	NA	NA	NA	NA	NA	1.72	NA	NA	NA	0.97	NA	0.44	NA	NA	1.64
1846	3.43	NA	NA	NA	NA	NA	2.06	NA	NA	NA	1.01	NA	0.87	NA	NA	1.73
1847	1.96	NA	NA	NA	NA	NA	1.45	NA	NA	NA	0.47	NA	0.71	NA	NA	5.16
1848	1.37	NA	NA	NA	NA	NA	1.47	NA	NA	NA	0.31	NA	0.67	NA	NA	3.28
1849	3.59	NA	NA	NA	NA	NA	2.61	NA	NA	NA	0.71	NA	1.13	NA	NA	5.91
1850	2.7	NA	NA	NA	NA	NA	1.75	NA	NA	NA	0.74	NA	1.18	NA	NA	2.83
1851	3.25	NA	NA	NA	NA	NA	1.86	NA	NA	NA	0.55	NA	1.52	NA	NA	1.52
1852	2.96	NA	NA	2.52	NA	NA	1.59	NA	NA	NA	0.56	NA	1.43	NA	NA	0.72
1853	2.17	NA	NA	2.86	5.74	NA	1.8	NA	NA	NA	0.51	NA	1.28	NA	NA	0.93
1854	1.93	NA	NA	1.88	4.54	0.5	1.28	NA	NA	NA	0.5	NA	1.41	NA	NA	0.54
1855	1.96	NA	NA	1.34	2.91	0.36	1.22	NA	NA	NA	0.4	NA	1.37	NA	NA	0.7
1856	2.11	NA	NA	0.82	1.84	0.3	0.9	NA	NA	NA	0.31	NA	1.31	NA	NA	0.53
1857	2.63	NA	NA	1.04	1.92	0.41	1.33	NA	NA	NA	0.47	NA	1.63	NA	NA	0.98
1858	1.02	NA	NA	0.71	1.79	0.29	0.89	NA	NA	NA	0.42	NA	1.04	NA	NA	0.49
1859	1.52	NA	NA	1.18	2.66	0.56	1.31	NA	NA	NA	0.44	NA	1.59	NA	NA	1.03
1860	1.85	NA	NA	2.12	2.09	0.4	1.87	NA	NA	NA	0.53	0.7	1.79	NA	NA	1.03
1861	1.87	NA	NA	2.45	3.42	0.61	2.15	NA	NA	NA	0.6	0.61	1.93	2.87	NA	1.1
1862	2.19	NA	NA	2.68	2.76	0.3	1.62	NA	NA	NA	0.65	0.63	2.52	2.8	NA	0.71
1863	2.72	NA	NA	3.36	3.31	0.32	1.58	NA	NA	NA	0.7	0.72	1.83	2.85	NA	1.06
1864	2.08	NA	NA	2.39	3.28	0.43	1.29	NA	NA	NA	0.45	0.69	2.16	2.36	0.77	1.3
1865	1.72	NA	NA	3.45	3.1	0.37	0.89	NA	NA	NA	0.41	0.69	1.83	2.32	0.44	0.61
1866	2.63	NA	NA	2.76	3.02	0.63	1.39	NA	NA	NA	0.65	0.96	2.41	1.65	0.84	1.14
1867	2.48	NA	NA	2.29	3.52	0.6	1.4	NA	NA	NA	0.62	0.85	2.31	2.29	1.45	0.84
1868	2.52	NA	NA	3.2	4.74	0.42	1.02	NA	NA	NA	1.18	1.13	1.5	2.03	2.1	1.15
1869	3.05	NA	NA	1.62	3.42	0.38	0.82	NA	NA	NA	1.1	1.03	2.41	1.96	1.83	1.16
1870	3.24	NA	NA	1.6	3.31	0.18	0.87	1.44	NA	NA	0.56	0.81	2.59	2.28	1.56	1
1871	2.64	NA	NA	1.31	2.67	0.17	0.7	1.42	NA	NA	0.63	0.46	1.8	1.19	1.06	0.58
1872	2.33	NA	NA	1.04	1.79	0.19	0.51	1.56	NA	NA	1.16	0.43	1.35	0.69	0.87	0.75
1873	2.25	NA	NA	3.37	3.26	0.7	1.08	2.2	NA	NA	1.21	1.05	2.09	1.09	1.34	1.5
1874	1.96	NA	3.06	3.66	2.96	0.49	1.16	2.23	NA	NA	0.81	0.67	1.85	1.03	0.85	1.13
1875	2.02	NA	2.02	5.53	4.32	0.43	0.86	2.6	NA	2.21	0.85	0.49	1.57	1.46	0.79	1.05
1876	1.81	NA	2.35	4.34	3.06	1.37	0.95	2.48	NA	1.93	1.54	0.98	1.48	1.63	0.73	0.84
1877	2.11	NA	3.1	4.35	3.03	1.41	1.01	2.1	NA	2.94	1.57	1.09	1.24	1.88	0.93	1.35
1878	1.67	NA	2.56	2.94	2.06	1.46	0.9	2.33	2.7	2.77	1.88	0.91	1.28	1.55	0.78	1.23
1879	1.6	NA	1.99	2.6	2.97	1.62	0.86	2.32	2.59	3.08	2.49	1.36	1.29	2.59	0.77	1.38
1880	1.68	NA	1.56	2.21	2.3	1.96	0.96	2.54	2.36	3.33	3.19	1.13	1.6	2.43	0.75	1.51
1881	1.44	NA	1.27	1.95	2.2	1	0.64	1.46	1.96	2.49	1.88	1.05	1.43	2.56	0.47	0.86
1882	2.15	NA	1.73	3.18	2.85	1.33	1.06	1.93	2.35	2.31	1.7	1.61	1.41	3.07	0.48	0.92
1883	1.67	2.7	1.72	2.06	2.7	1.23	0.76	1.68	2	1.31	0.58	1.28	0.92	2.67	0.49	0.72
1884	2.31	2.17	2	3.05	2.22	2.79	0.85	2.54	2.38	2.62	5.63	2.48	1.67	2.68	0.91	0.96
1885	1.85	3.02	1.7	2.16	2.35	3.57	1.18	2.45	2.1	1.72	7.84	3.07	1.78	2.77	1.44	0.96
1886	1.73	2.2	1.8	1.87	2.32	5.23	1.84	4	2.85	3.27	9.36	4.1	2.82	2.18	3.31	1.34
1887	1.56	3.19	1.9	1.36	1.81	3.32	1.8	3.5	1.89	1.24	6.25	2.72	2.25	2.15	2.79	0.97
1888	1.6	1.56	2.2	1.19	1.71	3.91	2.27	4.2	3.55	2.57	5.97	3.87	2.87	1.85	2.94	1.44
1889	1.7	1.7	2.47	1.42	1.88	2.98	1.78	4.07	2.33	1.55	3.71	3.27	2.17	1.72	2.5	1.25
1890	2.86	1.7	3.19	1.71	2.2	4.8	2.28	5.3	4.64	4.51	2.95	4.12	3.35	2.26	4.41	1.74
1891	2.2	2.58	2.24	1.34	2.13	3.88	2.17	4.86	2.79	2.52	1.95	3.47	2.17	2.35	3.18	1.59
1892	1.46	2.06	2.33	1.81	1.95	4.66	1.63	4.71	3.13	2.57	2.11	3.13	2.08	2.71	3.32	1.54
