# Richter - Puerto Llano - PINI - ITRDB SPAI026
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4261
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4261.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai026-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; spai026-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/spai026.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/spai026.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Richter - Puerto Llano - PINI - ITRDB SPAI026
#--------------------
# Investigators
#   Investigators: Richter, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-19. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Puerto Llano
#   Location: Spain
#   Northernmost_Latitude: 37.82
#   Southernmost_Latitude: 37.82
#   Easternmost_Longitude: -2.95
#   Westernmost_Longitude: -2.95
#   Elevation_m: 1800
#--------------------
# Data_Collection
#   Collection_Name: SPAI026
#   First_Year: 1585
#   Last_Year: 1985
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## E230201A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230201A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230201B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230201B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230203A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230203B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230203B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230204B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230204B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230205A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230205B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230205B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230205C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230205C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230206A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230206A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230206B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230206B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230206C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230206C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230206D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230206D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230207A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230207A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230207B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230207B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230208A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230208A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230208B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230208B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230208C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230208C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230209A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230209A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230209B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230209B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230210A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230210A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230210B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230210B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230211A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230211A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230211B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230211B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230212A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230212A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## E230212B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: E230212B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	E230201A_raw	E230201B_raw	E230203A_raw	E230203B_raw	E230204A_raw	E230204B_raw	E230205A_raw	E230205B_raw	E230205C_raw	E230206A_raw	E230206B_raw	E230206C_raw	E230206D_raw	E230207A_raw	E230207B_raw	E230208A_raw	E230208B_raw	E230208C_raw	E230209A_raw	E230209B_raw	E230210A_raw	E230210B_raw	E230211A_raw	E230211B_raw	E230212A_raw	E230212B_raw
1585	NA	NA	NA	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	4.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	5.17	3.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	5.23	3.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	5.43	4.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	5.41	4.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	5.03	4.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	5.15	4.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	6.24	6.48	NA	NA	4.2	NA	NA	NA	NA	NA	NA	4.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	5.17	4.97	NA	NA	2.72	5.52	NA	NA	NA	NA	NA	3.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	3.8	3.09	NA	NA	2.77	4.17	NA	NA	NA	NA	NA	3.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	3.23	3.27	NA	NA	2.79	4.67	NA	NA	NA	NA	NA	5.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	2.94	3.22	NA	NA	3.13	4.06	NA	NA	NA	NA	NA	3.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	3.26	4.04	NA	NA	2.9	3.63	NA	NA	NA	NA	NA	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	1.87	2.46	NA	NA	1.43	2.18	NA	NA	NA	NA	NA	3.06	NA	NA	NA	NA	NA	NA	NA	4.17	NA	NA	1.75	NA
1601	NA	NA	3.01	2.73	NA	NA	2.52	2.38	NA	NA	NA	NA	4.18	3.82	NA	NA	NA	NA	NA	NA	NA	4.26	NA	NA	2.18	NA
1602	1.85	NA	4.48	4.33	NA	NA	2.65	3.04	NA	NA	NA	NA	6.89	5.24	NA	NA	NA	NA	NA	NA	NA	5.77	NA	NA	2.67	NA
1603	1.17	NA	2.8	3.24	NA	NA	2.47	2.35	NA	NA	NA	NA	3.97	3.34	NA	NA	NA	NA	NA	NA	4.55	3.72	NA	NA	1.91	NA
1604	1.75	NA	3.88	3.6	NA	NA	3.15	2.79	NA	NA	NA	NA	5.58	3.99	NA	NA	NA	NA	NA	NA	4.17	3.76	NA	NA	2.37	NA
1605	2.07	NA	4.55	3.58	NA	NA	3.03	3.31	NA	NA	NA	NA	5.83	3.39	NA	NA	NA	NA	NA	NA	3.94	3.92	NA	NA	2.26	NA
1606	2.53	NA	3.74	2.72	NA	NA	2.71	1.85	NA	NA	NA	NA	4.19	2.86	NA	NA	NA	NA	NA	NA	3.95	3.94	NA	NA	2.16	NA
1607	3.72	NA	3.02	2.75	NA	NA	3.41	2.92	NA	NA	NA	NA	6.61	4.18	NA	NA	NA	NA	NA	NA	4.43	4.74	NA	NA	2.22	2.73
1608	2.56	NA	2.25	1.63	NA	2.88	2.48	2.37	NA	NA	NA	NA	3.3	3.06	NA	NA	NA	NA	NA	NA	3.14	3.47	NA	NA	1.98	2.99
1609	1.88	NA	2.92	1.72	NA	2.67	3.08	2.99	NA	NA	NA	3.71	5.28	3.51	NA	NA	NA	NA	NA	7.12	3.81	4.21	NA	NA	2.68	3.35
1610	1.53	NA	3.57	2.17	NA	2.79	3.83	2.87	NA	NA	NA	4.92	4.61	3.31	NA	NA	NA	NA	NA	6.37	4.46	4.08	NA	NA	2.51	2.7
1611	2.14	NA	3.1	2.47	NA	2.51	3.03	2.89	NA	NA	NA	4.1	5.64	3.06	NA	NA	NA	NA	NA	7.2	4.46	3.54	NA	NA	1.96	3.04
1612	3.08	NA	4.03	4.24	NA	3.73	4.27	3.75	NA	NA	NA	5.53	7.21	3.99	NA	NA	NA	NA	NA	8.13	5.83	5.17	NA	NA	2.77	3.18
1613	2.49	NA	3.95	3.82	NA	3.56	4.16	3.51	NA	NA	NA	5.54	5.64	3.05	NA	NA	NA	NA	NA	6.41	4.31	4.27	NA	NA	2.77	2.92
1614	1.37	NA	2.34	2.59	NA	2.28	2.16	1.34	NA	NA	NA	3.25	4.31	1.72	NA	NA	NA	NA	NA	3.93	2.6	2.77	NA	NA	1.47	3.47
1615	2.22	NA	2.59	2.87	NA	3.53	2.61	1.84	NA	NA	NA	2.52	4.51	1.95	NA	NA	NA	NA	NA	3.57	3.47	3.01	NA	NA	1.87	3.15
1616	2.03	NA	2.27	3.14	NA	3.43	2.5	2.08	NA	NA	NA	3.8	4.18	2.58	NA	NA	NA	NA	NA	4.74	4.59	4.58	NA	NA	2.06	1.95
1617	2.72	NA	3.27	3.35	NA	4	2.92	2.4	NA	NA	NA	3.54	4.6	3.24	NA	NA	NA	NA	NA	4.88	4.23	3.87	NA	NA	2.2	2.62
1618	2.14	NA	2.7	2.94	NA	2.58	2.37	1.92	NA	NA	NA	3.6	3.91	2.34	NA	NA	NA	NA	NA	3.5	3.81	3.34	NA	NA	2.18	2.81
1619	1.85	NA	3.18	3.21	2.85	3.51	2.47	2.37	NA	NA	NA	4.39	5.17	2.6	NA	NA	NA	NA	NA	3.84	3.73	3.33	NA	NA	2.1	2.77
1620	1.96	NA	2.57	2.71	2.91	3.14	2.83	2.2	NA	NA	NA	3.7	4.97	2.25	NA	2.41	NA	NA	NA	3.38	2.64	2.8	NA	NA	1.9	2.19
1621	2	NA	2.41	2.81	3.25	2.97	2.79	1.92	NA	NA	NA	3.83	4.83	2.25	NA	2.6	NA	NA	NA	3.52	2.59	3.35	NA	NA	1.74	2.2
1622	2.26	NA	2.28	2.1	3.31	3.16	3.2	2.4	NA	NA	NA	2.68	3.74	2.97	NA	2.21	NA	NA	NA	3.46	2.68	2.93	NA	NA	2.2	1.76
1623	1.19	NA	1.06	1.22	1.5	2.03	1.64	1.41	NA	NA	NA	1.87	1.71	1.73	NA	1.4	NA	NA	NA	1.99	1.86	1.89	NA	NA	1.73	1.44
1624	1.69	NA	1.7	1.92	1.9	1.99	2.58	1.58	NA	NA	NA	2.86	2.96	2.38	NA	2.35	NA	NA	NA	3.06	2.93	2.38	NA	NA	2.21	1.78
1625	1.71	NA	2.4	2.76	3	2.74	2.07	1.61	NA	NA	NA	1.98	3.24	3.14	NA	2.21	NA	NA	NA	3.87	2.84	2.5	NA	NA	2.5	4.07
1626	1.96	NA	1.84	2.56	2.75	2.78	1.42	1.62	NA	NA	NA	2.93	3.98	2.36	NA	2.41	NA	NA	NA	3.18	2.7	2.69	NA	NA	2.06	4.22
1627	1.48	NA	1.4	1.76	2.44	2.58	1.31	1.35	NA	NA	NA	2	3.3	1.83	NA	1.9	NA	NA	NA	3.15	2.54	2.13	NA	NA	1.41	1.95
1628	1.79	NA	1.47	2.39	2.8	2.28	1.56	1.81	NA	NA	NA	2.86	3.93	2.12	6.41	2.27	NA	NA	NA	2.89	2.15	2.45	NA	NA	1.43	2.28
1629	1.73	NA	1.46	1.86	3.3	3.5	2.65	2.1	NA	NA	NA	2.29	3.8	2.87	6.24	3.06	NA	NA	NA	3.38	3.19	2.61	NA	NA	1.6	2.07
1630	1.37	NA	1.21	1.91	2.31	2.51	2.01	1.39	NA	NA	NA	2.06	2.54	2.12	5.01	1.89	NA	NA	NA	2.56	2.01	1.71	NA	NA	1.44	2.31
1631	1.53	NA	1.78	2.3	2.56	3.35	2.26	2.1	NA	NA	NA	1.61	3.11	2.54	4.97	1.88	NA	NA	NA	2.58	2.3	1.94	NA	NA	1.15	2.53
1632	1.22	NA	1.86	2.21	2.91	2.63	1.44	1.49	NA	NA	NA	1.95	3.14	2.16	3.34	1.76	NA	NA	NA	2.52	1.28	1.65	NA	NA	1.29	2.37
1633	1.69	NA	1.93	1.83	2.5	2.36	1.51	1.34	NA	NA	NA	1.87	2.9	2.16	3.44	1.83	NA	NA	NA	3.01	2.12	1.95	NA	NA	1.38	2
1634	1.54	NA	1.5	1.97	1.9	2.47	1.84	1.55	NA	NA	NA	1.94	3.05	2.56	3.6	1.6	NA	NA	NA	2.87	2.38	2.23	NA	NA	1.25	2.39
1635	1.28	NA	1.31	1.75	2.48	2.95	1.32	1.72	NA	NA	NA	1.95	2.36	2.81	3.73	1.61	NA	NA	NA	2.79	2.87	1.74	NA	NA	1.46	2.13
1636	1.15	NA	1.04	1.32	2.47	2.45	1.47	1.3	NA	NA	NA	2.07	2.11	2.16	3.13	1.55	NA	NA	NA	1.8	1.95	2.17	NA	NA	1.01	1.99
1637	1.21	NA	1.1	1.29	2.3	2.12	1.05	1.37	NA	NA	NA	1.39	1.82	1.89	2.94	1.16	NA	NA	NA	1.5	1.49	1.59	NA	NA	1.04	1.52
1638	0.77	NA	1.2	1.54	1.56	1.63	0.88	1.08	NA	NA	NA	1.42	1.35	1.53	2.26	0.92	NA	NA	NA	1.16	1.34	1.45	NA	NA	1.08	1.02
1639	1.02	NA	1.34	1.49	1.42	1.68	0.78	0.99	NA	NA	NA	1.66	2.18	1.73	2.93	1.22	NA	NA	NA	1.82	1.72	1.22	NA	NA	1.18	1.67
1640	0.92	NA	0.98	1.15	0.96	1.12	0.72	0.87	NA	NA	NA	0.92	1.55	1.45	2.68	0.7	NA	NA	NA	1.78	1.55	1.34	NA	NA	1.35	1.53
