# Cherubini - Punta Tesorino - PIPN - ITRDB ITAL032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16752
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16752.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital032-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ital032-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/ital032.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ital032.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Cherubini - Punta Tesorino - PIPN - ITRDB ITAL032
#--------------------
# Investigators
#   Investigators: Cherubini, P.(https://orcid.org/0000-0002-9809-250X); Raddi, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: Collection purpose: 
# # Impact on sea erosion on coastal forests
# # 
# # Cores are stored at: 
# # 
# # Notes: 
# # Cecina, 1 km north
# # Four plots were located at a distance from current seashore position of 80, 155, 245 and 320 m
# # Formerly pt_interior
# # 
# # References:
# # Raddi et al (2009): 
# # The impact of sea erosion on oastal Pinus pinea stands: 
# # A diachronic analysis combining tree-rings and ecological markers, 
# # FEaM 527, 773-781. NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Punta Tesorino
#   Location: Italy
#   Northernmost_Latitude: 43.3
#   Southernmost_Latitude: 43.3
#   Easternmost_Longitude: 10.4833
#   Westernmost_Longitude: 10.4833
#   Elevation_m: 1
#--------------------
# Data_Collection
#   Collection_Name: ITAL032
#   First_Year: 1929
#   Last_Year: 1996
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus pinea L.
#   Common_Name: Italian stone pine
#   Tree_Species_Code: PIPN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## pt0141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0242_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0242; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0341_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0341; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0342_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0342; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0442_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0442; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0441_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0441; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0541_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0541; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0543_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0543; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0642_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0642; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0643_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0643; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0743_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0743; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0742_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0742; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0841_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0841; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0842_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0842; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0941_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0941; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt0942_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt0942; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1043_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1043; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1243_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1243; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## pt1241_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: pt1241; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	pt0141_raw	pt0142_raw	pt0241_raw	pt0242_raw	pt0341_raw	pt0342_raw	pt0442_raw	pt0441_raw	pt0541_raw	pt0543_raw	pt0642_raw	pt0643_raw	pt0743_raw	pt0742_raw	pt0841_raw	pt0842_raw	pt0941_raw	pt0942_raw	pt1041_raw	pt1043_raw	pt1141_raw	pt1142_raw	pt1243_raw	pt1241_raw
1929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	0.63	0.632	0.484	NA	NA	NA	0.802	NA	0.597	0.609	0.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	0.521	NA	0.897	0.88	0.774	0.969	NA	1.795	0.933	NA	0.76	0.826	0.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	0.698	0.757	0.811	0.782	1.047	0.909	NA	1.085	0.962	0.957	0.784	0.862	0.196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	0.764	0.84	0.65	0.706	0.881	0.672	NA	0.966	0.953	0.984	0.74	0.839	0.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	NA
1936	0.6	0.481	0.39	0.67	0.713	0.608	NA	1.087	0.778	1.093	0.67	0.712	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824	NA
1937	0.554	0.524	0.518	0.557	0.802	0.717	NA	0.943	0.805	0.861	0.61	0.708	0.226	NA	NA	0.941	NA	NA	NA	0.601	NA	NA	0.976	1.342
1938	0.481	0.516	0.34	0.369	0.453	0.56	NA	0.93	0.554	0.462	0.516	0.594	0.314	0.822	NA	0.577	NA	NA	NA	0.69	NA	NA	0.686	1.195
1939	0.431	0.297	0.384	0.432	0.462	0.645	NA	0.83	0.599	0.475	0.465	0.504	0.167	0.57	NA	0.377	NA	0.675	0.726	0.49	1.014	1.185	0.697	0.775
1940	0.383	0.256	0.389	0.443	0.513	0.469	0.351	0.629	0.52	0.365	0.391	0.367	0.085	0.457	NA	0.196	0.817	0.628	0.617	0.416	0.806	0.576	0.632	0.748
1941	0.378	0.215	0.317	0.333	0.38	0.393	0.501	0.595	0.361	0.347	0.253	0.268	0.143	0.381	NA	0.161	0.506	0.41	0.42	0.338	0.651	0.593	0.406	0.828
1942	0.288	0.2	0.324	0.264	0.344	0.328	0.491	0.489	0.385	0.37	0.181	0.299	0.204	0.341	NA	0.09	0.504	0.388	0.245	0.331	0.516	0.473	0.381	0.695
1943	0.252	0.184	0.235	0.228	0.304	0.221	0.385	0.388	0.266	0.274	0.151	0.278	0.091	0.287	NA	0.091	0.294	0.315	0.256	0.252	0.431	0.516	0.323	0.579
1944	0.213	0.152	0.232	0.181	0.314	0.217	0.305	0.323	0.203	0.275	0.152	0.227	0.177	0.198	NA	0.046	0.271	0.294	0.152	0.178	0.467	0.375	0.3	0.537
1945	0.208	0.16	0.237	0.196	0.304	0.172	0.173	0.251	0.167	0.212	0.152	0.136	0.132	0.124	NA	0.052	0.195	0.145	0.105	0.108	0.443	0.2	0.209	0.411
1946	0.163	0.134	0.217	0.246	0.244	0.149	0.108	0.174	0.133	0.18	0.108	0.102	0.083	0.12	0.146	0.042	0.155	0.153	0.082	0.106	0.373	0.191	0.224	0.372
1947	0.218	0.21	0.223	0.31	0.218	0.163	0.123	0.214	0.166	0.139	0.15	0.135	0.21	0.198	0.183	0.068	0.187	0.157	0.079	0.127	0.474	0.201	0.194	0.46
1948	0.243	0.174	0.261	0.309	0.272	0.218	0.138	0.258	0.243	0.144	0.203	0.169	0.004	0.098	0.172	0.062	0.144	0.148	0.087	0.116	0.403	0.244	0.203	0.379
1949	0.285	0.213	0.183	0.198	0.219	0.155	0.108	0.227	0.203	0.131	0.174	0.154	0.134	0.077	0.111	0.023	0.13	0.11	0.04	0.049	0.238	0.151	0.061	0.144
1950	0.142	0.099	0.114	0.111	0.108	0.068	0.057	0.099	0.1	0.089	0.086	0.074	0.046	0.054	0.104	0.02	0.075	0.094	0.057	0.041	0.156	0.12	0.03	0.088
1951	0.199	0.144	0.212	0.18	0.182	0.093	0.101	0.161	0.141	0.127	0.178	0.168	0.086	0.102	0.164	0.03	0.171	0.132	0.092	0.039	0.227	0.155	0.058	0.149
1952	0.232	0.211	0.262	0.225	0.228	0.152	0.14	0.239	0.144	0.142	0.181	0.193	0.156	0.23	0.317	0.084	0.253	0.222	0.206	0.111	0.361	0.275	0.15	0.256
1953	0.122	0.12	0.164	0.173	0.142	0.087	0.111	0.131	0.118	0.106	0.149	0.141	0.082	0.118	0.267	0.108	0.143	0.168	0.186	0.084	0.202	0.164	0.118	0.171
1954	0.123	0.142	0.175	0.124	0.153	0.105	0.095	0.14	0.113	0.104	0.173	0.137	0.12	0.105	0.32	0.196	0.154	0.19	0.197	0.115	0.149	0.162	0.171	0.186
1955	0.098	0.178	0.144	0.123	0.129	0.106	0.088	0.128	0.098	0.069	0.163	0.162	0.107	0.127	0.259	0.26	0.208	0.215	0.258	0.121	0.159	0.153	0.147	0.2
1956	0.09	0.126	0.109	0.088	0.116	0.089	0.05	0.109	0.079	0.052	0.098	0.098	0.1	0.082	0.1	0.195	0.151	0.149	0.198	0.064	0.085	0.146	0.137	0.107
1957	0.062	0.111	0.131	0.129	0.133	0.104	0.089	0.127	0.124	0.105	0.147	0.133	0.11	0.123	0.169	0.242	0.173	0.152	0.208	0.085	0.087	0.133	0.147	0.122
1958	0.109	0.143	0.126	0.161	0.241	0.185	0.111	0.096	0.126	0.132	0.198	0.134	0.144	0.22	0.255	0.249	0.344	0.351	0.229	0.102	0.136	0.136	0.159	0.076
1959	0.098	0.098	0.168	0.204	0.226	0.236	0.108	0.143	0.171	0.138	0.164	0.14	0.163	0.234	0.31	0.308	0.45	0.393	0.29	0.127	0.129	0.124	0.183	0.074
1960	0.148	0.129	0.198	0.244	0.232	0.28	0.125	0.215	0.315	0.157	0.247	0.246	0.259	0.281	0.474	0.386	0.497	0.454	0.378	0.227	0.166	0.197	0.196	0.133
1961	0.15	0.18	0.201	0.228	0.225	0.305	0.171	0.245	0.295	0.214	0.285	0.344	0.376	0.295	0.556	0.443	0.502	0.506	0.423	0.228	0.215	0.214	0.261	0.202
1962	0.227	0.223	0.22	0.177	0.286	0.267	0.221	0.301	0.287	0.236	0.289	0.424	0.483	0.413	0.335	0.456	0.469	0.631	0.417	0.317	0.262	0.237	0.352	0.199
1963	0.197	0.168	0.221	0.163	0.14	0.19	0.168	0.241	0.243	0.205	0.247	0.268	0.405	0.377	0.276	0.449	0.42	0.526	0.348	0.3	0.214	0.146	0.261	0.194
1964	0.102	0.098	0.17	0.188	0.106	0.112	0.115	0.25	0.149	0.132	0.193	0.201	0.281	0.235	0.258	0.268	0.395	0.373	0.311	0.142	0.142	0.086	0.183	0.138
1965	0.088	0.086	0.107	0.135	0.09	0.086	0.088	0.163	0.164	0.093	0.173	0.147	0.159	0.218	0.235	0.206	0.317	0.216	0.247	0.087	0.112	0.077	0.125	0.124
1966	0.188	0.108	0.155	0.172	0.152	0.115	0.072	0.208	0.201	0.146	0.158	0.205	0.212	0.186	0.37	0.171	0.357	0.259	0.243	0.165	0.17	0.13	0.149	0.139
1967	0.158	0.099	0.101	0.139	0.132	0.115	0.087	0.186	0.184	0.123	0.166	0.183	0.159	0.163	0.299	0.15	0.382	0.206	0.134	0.119	0.121	0.122	0.142	0.171
1968	0.179	0.083	0.119	0.176	0.106	0.146	0.106	0.2	0.201	0.118	0.165	0.208	0.244	0.232	0.285	0.144	0.208	0.276	0.133	0.163	0.104	0.136	0.155	0.179
1969	0.13	0.065	0.115	0.114	0.102	0.104	0.115	0.152	0.143	0.079	0.127	0.172	0.207	0.212	0.24	0.11	0.236	0.158	0.114	0.132	0.109	0.08	0.111	0.089
1970	0.117	0.08	0.083	0.105	0.063	0.094	0.129	0.178	0.117	0.083	0.122	0.141	0.169	0.192	0.292	0.148	0.298	0.206	0.23	0.154	0.132	0.086	0.187	0.126
1971	0.059	0.053	0.051	0.046	0.079	0.071	0.084	0.153	0.105	0.082	0.102	0.125	0.098	0.109	0.221	0.197	0.322	0.238	0.218	0.088	0.135	0.067	0.159	0.105
