# Hartl - Berchtesgaden, Mittereisalm - LADE - ITRDB DEU354
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37553
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37553.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu354-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu354.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu354.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Mittereisalm - LADE - ITRDB DEU354
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Mittereisalm
#   Location: Germany
#   Northernmost_Latitude: 47.551
#   Southernmost_Latitude: 47.551
#   Easternmost_Longitude: 12.805
#   Westernmost_Longitude: 12.805
#   Elevation_m: 1560
#--------------------
# Data_Collection
#   Collection_Name: DEU354
#   First_Year: 1766
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGMA901G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA901G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA901K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA901K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA902G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA902G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA902K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA902K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA903G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA903G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA903K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA903K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA904G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA904G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA904K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA904K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA905G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA905G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA905K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA905K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA906G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA906G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA906K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA906K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA907G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA907G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA907K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA907K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA908G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA908G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA908K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA908K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA909G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA909G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA909K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA909K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA910G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA910G_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGMA910K_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGMA910K_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGMA901G_raw	NGMA901K_raw	NGMA902G_raw	NGMA902K_raw	NGMA903G_raw	NGMA903K_raw	NGMA904G_raw	NGMA904K_raw	NGMA905G_raw	NGMA905K_raw	NGMA906G_raw	NGMA906K_raw	NGMA907G_raw	NGMA907K_raw	NGMA908G_raw	NGMA908K_raw	NGMA909G_raw	NGMA909K_raw	NGMA910G_raw	NGMA910K_raw
1824	NA	NA	0.92	0.55	0.96	1.05	1.37	1.32	1.82	2.04	1.67	1.25	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	0.81	0.54	0.9	0.85	1.12	1.15	1.12	1.7	0.92	0.94	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	0.44	0.35	0.55	0.55	1.14	1.38	0.9	1.07	0.72	0.78	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	0.78	0.46	0.91	0.74	1.44	1.68	0.78	0.74	1.19	0.94	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	0.87	0.39	0.88	1.01	1.62	1.54	0.56	0.26	0.99	0.79	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	0.89	0.63	0.99	1.28	1.36	1.3	0.73	0.4	0.99	0.91	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	1.35	0.76	0.81	1.12	1.5	1.32	1	0.49	1.26	0.96	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	1.51	0.82	0.69	1.05	1.7	1.7	1.05	0.64	0.8	0.75	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	0.58	0.42	0.57	0.78	1.2	1.31	0.72	0.43	0.91	0.73	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	NA	1.61	1.2	1.48	1.81	2.13	2.19	1.97	1.16	2.04	1.52	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	NA	1.51	1.37	1.29	1.57	2.38	2.18	1.94	1.14	2.14	1.58	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	NA	0.98	1.23	1.15	1.12	1.85	1.75	1.39	0.61	2	1.21	NA	NA	NA	NA	NA	NA	NA	NA
1836	NA	NA	1.24	1.39	1.14	1.12	1.21	1.29	1.35	0.44	1.71	1.06	NA	NA	NA	NA	NA	NA	NA	NA
1837	NA	NA	0.44	0.77	1.16	1.12	1.16	1.49	1.09	0.47	1.28	0.79	NA	NA	NA	NA	NA	NA	NA	NA
1838	NA	NA	0.81	1.26	1.62	1.38	1.21	1.65	1.22	0.63	1.42	1.26	NA	NA	NA	NA	NA	NA	NA	NA
1839	NA	NA	0.84	1.34	1.85	1.24	1.24	1.55	1.06	0.44	2.25	0.81	NA	NA	NA	NA	NA	NA	NA	NA
1840	NA	NA	0.99	0.85	2.28	1.41	1	1.49	0.86	0.38	2.89	0.87	NA	NA	NA	NA	NA	NA	NA	NA
1841	NA	NA	1.49	0.93	1.82	1.06	0.95	1.33	0.76	0.28	1.79	0.99	NA	NA	NA	NA	NA	NA	NA	NA
1842	NA	NA	1.65	1.46	2.2	1.53	2.44	2.68	1.1	0.79	0.72	0.75	NA	NA	NA	NA	NA	NA	NA	NA
1843	NA	NA	1.64	1.04	1.49	1.11	1.47	2.06	0.78	0.55	0.93	0.76	NA	NA	NA	NA	NA	NA	NA	NA
1844	NA	NA	1.86	0.93	1.57	1.41	1.9	2.43	1.09	0.63	1.59	1.38	NA	NA	NA	NA	NA	NA	NA	NA
1845	NA	NA	1.65	0.91	1.45	1.59	1.43	1.74	1.09	0.66	2.38	1.31	NA	NA	NA	NA	NA	NA	NA	NA
1846	NA	NA	2.47	1.84	1.68	1.89	2.44	2.74	1.55	0.8	3.15	1.47	NA	NA	NA	NA	NA	NA	NA	NA
1847	NA	NA	1.57	1.54	1.92	1.86	2.23	2.16	1.4	0.78	2.43	1.43	NA	NA	NA	NA	NA	NA	NA	NA
1848	NA	NA	1.77	1.37	1.41	1.49	1.94	1.63	1.72	0.85	1.73	0.77	NA	NA	NA	NA	NA	NA	NA	NA
1849	NA	NA	1.92	1.48	1.66	1.99	2.23	2.08	2.02	1.04	2.48	1.3	NA	NA	NA	NA	NA	NA	NA	NA
1850	NA	NA	1.94	1.08	1.27	1.46	1.67	1.67	1.52	0.76	1.82	1.05	NA	NA	NA	NA	NA	NA	NA	NA
1851	NA	NA	1.66	0.73	0.64	0.86	1.24	1.14	0.95	0.69	1.68	0.69	NA	NA	NA	NA	NA	NA	NA	NA
1852	NA	NA	1.44	0.66	0.6	0.85	1.51	1.34	1.29	0.58	1.61	0.97	NA	NA	NA	NA	NA	NA	NA	NA
1853	NA	NA	1.58	0.72	0.44	0.52	1.35	1.14	1.48	0.65	1.62	1	NA	NA	NA	NA	NA	NA	NA	NA
1854	NA	NA	1.67	0.73	0.75	0.71	1.47	1.39	1.62	0.78	1.94	1.44	NA	NA	NA	NA	NA	NA	NA	NA
1855	NA	NA	1.51	0.91	0.93	0.82	1.48	1.28	1.51	0.78	1.42	1.46	NA	NA	NA	NA	NA	NA	NA	NA
1856	NA	NA	1.26	0.69	0.79	0.87	1.24	1.22	1.23	0.61	1.78	1.72	NA	NA	NA	NA	NA	NA	NA	NA
1857	NA	NA	1.49	0.67	0.94	1.44	1.71	1.92	1.64	0.66	1.92	2.68	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	1.3	0.69	0.92	1.31	1.47	1.46	1.51	0.68	1.32	2.21	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	1.45	0.64	1.08	1.32	1.52	1.45	1.37	0.61	1.04	3.29	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	1.23	0.51	1.61	1.47	1.5	1.16	1.53	0.82	0.9	2.92	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	1.22	0.55	1.53	1.14	1.55	1.31	1.32	1.1	1	2.78	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	1.47	0.91	1.34	1.17	1.67	1.45	1.44	0.83	1.08	2.29	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	2.02	1.13	1.5	1.46	2.32	1.98	1.94	1.42	1.29	2.14	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	1.31	0.88	1.11	1.11	1.91	1.53	1.38	1.37	0.96	1.26	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	1.46	1.25	1.01	0.92	1.46	1.24	1.67	1.31	1.31	1.78	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	1.17	1.04	0.93	1.02	1.55	1.31	1.46	1.2	1.21	1.66	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	1.22	1.23	1.4	1.09	1.94	1.57	1.17	0.93	1.14	1.46	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	0.67	0.85	1.58	0.99	1.97	1.35	1.42	0.78	0.96	1.45	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	0.74	0.77	1.34	0.87	1.99	1.62	1.06	0.6	0.67	0.78	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	0.61	0.63	1.22	0.86	1.12	0.94	0.92	0.6	0.68	0.66	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	0.43	0.45	0.81	0.76	0.77	0.68	0.75	0.48	0.35	0.4	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	0.44	0.75	0.89	0.98	0.88	0.74	0.82	0.52	0.85	0.6	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	0.43	0.79	0.81	0.8	0.94	0.99	0.83	0.43	0.72	0.59	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	0.47	1.04	0.96	0.87	1.02	1.09	0.86	0.49	1	0.64	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	0.35	0.64	1.24	0.99	1.24	1.13	0.51	0.14	0.86	0.6	NA	NA	NA	NA	NA	1.83	NA	NA
1876	NA	NA	0.45	0.64	1.17	0.95	1.28	1.37	0.66	0.39	0.9	0.52	NA	NA	NA	NA	NA	1.64	NA	NA
1877	NA	NA	0.57	0.86	1.02	0.91	0.99	1	0.7	0.38	0.92	0.52	NA	NA	NA	NA	NA	1.19	NA	NA
1878	NA	NA	0.86	0.9	1.55	1.03	1.42	1.42	0.8	0.49	0.89	0.6	NA	NA	NA	NA	NA	1.05	NA	NA
1879	NA	NA	0.78	0.79	1.39	0.76	1.04	1	0.8	0.52	0.92	0.55	NA	NA	NA	NA	NA	1.46	NA	NA
1880	NA	NA	0.81	1.2	1.58	0.87	0.9	0.9	0.84	0.48	0.83	0.58	NA	NA	NA	NA	NA	1.44	NA	NA
1881	NA	NA	0.96	1.07	1.64	1.06	0.81	1.12	0.97	0.53	0.79	0.6	NA	NA	NA	2.56	NA	2.71	NA	NA
1882	NA	NA	1.17	1.14	1.71	1.21	0.63	0.89	1.16	0.54	0.8	0.59	NA	NA	NA	2.06	NA	1.97	NA	NA
1883	NA	NA	1.15	1.12	1.2	1.06	0.85	1.04	1.13	0.69	0.76	0.69	NA	NA	NA	2.13	NA	2.16	NA	NA
1884	NA	NA	1.06	0.83	0.95	0.92	0.73	0.96	0.83	0.69	0.64	0.45	NA	NA	NA	2.23	NA	1.61	NA	NA
1885	NA	NA	1.66	1.27	1.42	1.19	1.26	1.23	0.92	1.06	0.91	0.6	NA	NA	NA	2.72	NA	2.49	NA	NA
1886	NA	NA	1.23	0.73	1.56	1.2	1.1	1.14	0.98	1.21	0.88	0.61	NA	NA	3.72	3.39	2.79	2.4	NA	NA
1887	NA	NA	1.39	0.99	1.73	1.26	1.35	1.36	0.78	1.26	1.25	0.75	NA	NA	2.04	1.92	2.44	1.97	NA	NA
1888	NA	NA	1.48	0.95	1.57	1.14	0.94	1.09	0.75	0.86	0.88	0.41	NA	NA	1.86	1.84	1.92	2.06	NA	NA
1889	NA	NA	1.65	1.01	1.88	1.3	1.14	1.26	0.78	0.92	0.96	0.44	NA	NA	1.46	1.52	1.83	2.08	1.03	NA
1890	NA	NA	1.16	0.4	1.43	0.68	0.26	0.31	0.4	0.38	0.37	0.1	NA	NA	1.89	1.57	1.74	1.8	1.13	NA
1891	NA	NA	1.8	0.72	1.62	0.95	0.95	0.99	0.68	0.58	0.88	0.53	NA	NA	2.12	1.69	1.46	2.62	1.94	NA
1892	NA	NA	1.81	0.76	1.83	1.21	1.2	1.25	0.97	0.91	1.28	0.53	NA	2.46	2.25	1.58	1.99	3.3	2.36	NA
1893	NA	NA	1.75	0.67	1.48	1.05	1.28	1.21	0.9	0.81	1.26	0.45	1.69	2.08	2.32	1.75	1.98	3.14	2.26	NA
1894	NA	NA	1.59	0.63	1.08	0.95	1.26	1.17	0.74	0.77	1.11	0.56	1.92	1.8	2.04	1.74	3.45	3.8	1.68	NA
1895	NA	NA	1.63	0.63	1.28	1.15	0.79	0.77	0.56	0.59	0.83	0.6	1.61	1.92	2.47	2.32	2.87	2.61	2.02	NA
1896	NA	NA	2.13	0.85	1.52	1.66	1.57	1.38	0.71	0.64	1.31	0.86	1.7	1.35	2.97	2.53	2.95	3.85	2.43	NA
1897	NA	NA	1.95	0.79	1.74	1.5	1.33	1.28	0.94	0.69	1.03	0.56	1.55	1.65	2.44	2.84	2.61	4.48	2.8	2.75
1898	NA	NA	1.09	0.47	0.88	0.78	0.63	0.6	0.72	0.37	0.6	0.29	1.57	1.75	2.55	2.4	2.49	2.98	2.95	2.93
1899	NA	NA	0.99	0.54	0.93	0.72	1.02	1.17	0.86	0.75	0.8	0.43	1.64	1.59	2.81	2.4	2.86	2.85	2.95	3.16
1900	NA	NA	0.82	0.45	0.97	0.66	0.97	1.08	0.92	0.82	1.06	0.73	1.33	2.05	2.68	2.88	2.49	2.65	2.7	2.69
1901	NA	NA	0.53	0.35	1.22	0.97	1.13	1.06	0.85	0.93	1.09	0.86	1.12	2.04	2.02	2.73	1.93	2.85	3.03	3.1
1902	NA	NA	0.51	0.36	0.96	0.82	1.03	0.96	1.24	0.84	1.06	0.81	1.32	1.67	2.58	3.27	1.88	3.03	2.44	3.02
1903	NA	NA	0.56	0.34	1.06	1.04	1.13	0.89	1.51	0.92	0.94	1.01	1.5	1.43	3.46	3.12	1.39	2.6	1.9	2.76
1904	NA	NA	0.79	0.52	1.03	1.09	1.65	1.39	2.17	1.46	1.49	1.34	1.82	1.97	4.38	3.65	1.45	3.47	2.29	3.75
1905	NA	NA	0.59	0.4	0.84	0.83	1.25	0.95	0.87	0.81	1.1	0.89	1.69	1.74	3.04	2.69	1.14	1.95	1.59	3.43
1906	NA	NA	0.17	0.06	0.47	0.44	0.44	0.32	0.1	0.1	0.14	0.12	1.41	1.4	0.67	0.65	0.13	0.38	0.77	1.48
1907	NA	NA	0.23	0.25	0.72	0.66	0.71	0.56	0.32	0.27	0.46	0.39	1.85	1.64	1.49	1.18	0.67	1.13	1.68	2.4
1908	NA	NA	0.41	0.34	1.14	0.8	1.1	0.87	0.24	0.19	0.39	0.23	2.62	2.14	2.17	1.25	0.7	1.38	2.21	3.12
1909	NA	NA	0.32	0.31	0.88	0.8	0.8	0.85	0.28	0.16	0.33	0.25	2.24	2.08	2.11	1.54	0.69	1.88	2.26	2.78
1910	NA	NA	0.46	0.37	1.15	0.91	0.85	0.99	0.29	0.28	0.58	0.45	2.95	2.59	3.13	2.06	1.64	3.11	3.15	3.8
1911	NA	NA	0.43	0.38	1.35	1.06	1	0.99	0.29	0.31	0.5	0.37	2.56	2.32	2.59	1.91	1.96	2.12	3.18	2.82
1912	NA	NA	0.59	0.48	1.6	1.03	1.05	1	0.43	0.47	0.8	0.61	3.39	2.66	2.55	2.63	2	1.96	3.42	2.82
1913	NA	NA	0.44	0.37	1.06	0.61	0.36	0.36	0.2	0.17	0.38	0.4	1.16	1.59	1.24	1.59	0.97	1.15	1.57	1.74
1914	NA	NA	0.25	0.23	1.33	0.58	0.61	0.51	0.11	0.06	0.52	0.53	2.65	1.92	1.59	2.04	0.9	0.97	1.82	2.48
1915	NA	NA	0.33	0.3	1.5	1.1	0.4	0.48	0.45	0.34	0.63	0.67	2.18	2.04	0.9	1.69	0.34	0.59	1.57	1.71
1916	NA	NA	0.44	0.37	1.29	1.24	0.55	0.68	0.41	0.38	0.83	0.74	2.81	2.71	1.64	2.24	1.05	1.2	2.61	2.5
1917	NA	NA	0.68	0.76	1.34	1.34	1.05	1.37	0.6	0.61	1.04	1	3.64	3.77	2.97	3.63	1.56	1.44	3.48	3.44
1918	NA	NA	0.4	0.36	1.02	0.85	0.71	0.74	0.45	0.52	0.6	0.98	2.64	2.56	1.81	2.76	1.25	0.97	2.65	2.24
1919	NA	NA	0.47	0.58	1.12	1.01	0.77	1.04	0.72	0.77	0.71	1.05	3.06	2.29	2.38	3.03	1.69	1	2.33	1.77
1920	NA	NA	0.62	0.6	1.17	1.23	0.82	1.09	0.78	0.68	0.8	1.03	2.55	2.03	1.65	1.77	1.53	0.9	2.66	1.62
1921	NA	NA	0.56	0.58	0.92	0.6	0.74	0.78	0.5	0.46	0.94	0.97	1.78	1.59	1.54	1.74	1.16	0.68	2.34	1.46
1922	NA	NA	0.91	0.76	1.36	0.86	1.2	1.13	0.82	0.75	1.18	1.12	3.17	2.77	1.92	2.12	1.37	1.59	2.97	2.03
1923	NA	NA	0.52	0.46	1.1	0.6	0.84	0.71	0.42	0.49	0.9	0.81	2.59	2.14	2.13	2.1	1.02	1.95	2.9	2.12
1924	NA	NA	1.1	0.83	1.02	0.83	0.92	0.63	0.77	0.7	1.59	0.95	2.67	1.87	2.09	1.44	0.57	0.98	2.19	1.6
1925	NA	NA	1.17	0.83	1.05	0.81	0.82	0.87	0.91	0.89	1.49	1.05	2.18	2.27	1.94	1.37	0.74	1.18	2.15	1.48
1926	NA	NA	0.63	0.33	0.43	0.29	0.13	0.12	0.19	0.2	0.41	0.15	0.79	0.94	1.17	1.01	0.4	0.74	0.69	0.42
1927	NA	NA	1.51	1.06	0.61	0.31	1.28	1.26	0.81	0.56	1.11	1.12	1.72	1.6	1.62	2.04	0.71	1.52	1.49	1.13
1928	NA	NA	1.4	0.82	0.58	0.39	0.85	0.93	0.58	0.42	0.87	0.55	1.48	1.34	1.3	1.6	0.54	1.52	1.31	1.05
1929	NA	NA	0.93	0.37	0.66	0.64	0.57	0.44	0.46	0.34	0.56	0.41	2	1.78	1.05	0.85	0.3	0.61	2.18	1.43
1930	NA	NA	0.94	0.66	0.66	0.55	0.9	0.93	0.52	0.41	0.66	0.54	2.18	1.88	1.26	1.25	0.5	1.31	1.94	2.3
1931	NA	NA	0.73	0.54	0.86	0.71	1.2	1.2	0.59	0.5	0.91	0.66	2.93	2.21	1.52	1.93	0.8	2.09	2.83	3.73
1932	NA	NA	0.81	0.52	0.89	0.74	0.93	0.76	0.54	0.57	0.77	0.5	2.47	1.98	1.47	1.78	1	2.3	2.44	3.45
1933	NA	NA	0.46	0.35	0.68	0.49	0.71	0.78	0.24	0.33	0.34	0.34	2.19	1.85	1.21	1.36	0.88	1.66	1.29	2.51
1934	NA	NA	0.69	0.5	1.07	0.7	0.58	0.6	0.46	0.68	0.46	0.63	3.3	2.45	1.43	2.23	0.86	2.09	1.78	2.61
1935	NA	NA	0.95	1.05	1.13	1.05	1.1	1.13	0.5	0.83	0.61	0.68	3.32	2.64	1.75	1.84	1.04	1.94	1.75	2.25
1936	NA	NA	0.63	0.49	0.75	0.61	0.84	0.78	0.27	0.47	0.49	0.48	2	1.78	0.91	1.05	0.67	1.19	1.42	1.97
1937	NA	NA	0.73	0.7	0.64	0.65	0.99	1.19	0.29	0.45	0.43	0.66	2.53	1.63	1.06	1.35	0.42	0.65	1.69	1.87
1938	NA	NA	1.05	0.96	1.11	1	1.09	1.18	0.59	0.56	0.49	0.69	2.5	1.93	1.62	1.27	0.36	0.64	1.83	1.89
1939	NA	NA	0.99	0.96	0.89	0.76	1.04	0.96	0.51	0.63	0.49	0.66	2.19	2.09	1.53	1.08	0.36	0.75	1.9	1.96
1940	NA	NA	1.1	1	0.9	0.73	0.8	0.78	0.53	0.68	0.5	0.43	2.59	2.57	1.55	1.08	0.61	0.85	1.68	2.03
1941	1.07	NA	1.24	1.48	0.92	0.67	1.05	1.06	0.68	0.78	0.66	0.63	2.21	2.36	2.23	1.24	0.56	1.15	1.78	2.22
1942	1.05	NA	1.02	1.22	1.26	1.16	0.88	0.72	0.65	0.66	0.77	0.66	2.19	2.33	2.42	1.34	0.71	1.01	1.72	1.64
1943	1.12	NA	1.05	1.11	1.37	1.21	1.17	0.94	0.8	0.8	0.97	0.97	1.83	2.08	2.34	1.22	0.86	1.06	1.33	1.29
1944	0.9	NA	1.1	1.11	1.48	1.21	1.34	1.16	0.7	0.85	0.94	1	2.09	2.69	2.14	1.58	1.04	1.38	1.34	1.34
1945	1.24	NA	0.58	0.84	1.06	0.86	0.82	0.68	0.59	0.8	0.82	0.75	2.32	3.1	2.67	1.57	0.98	1.3	1	1.06
1946	1.18	NA	0.27	0.39	0.58	0.41	0.33	0.18	0.3	0.38	0.41	0.34	1.31	1.5	0.97	0.54	0.36	0.52	0.2	0.17
1947	1.69	NA	0.65	0.83	0.77	0.59	0.67	0.67	0.36	0.64	0.48	0.58	2.76	2.38	1.44	0.79	0.33	0.57	0.57	0.8
1948	0.83	NA	0.36	0.47	0.61	0.51	0.61	0.5	0.33	0.39	0.5	0.41	1.95	2.36	1.38	0.82	0.49	0.58	0.34	0.64
1949	1.95	NA	0.44	0.75	0.83	0.59	0.81	0.67	0.48	0.74	0.51	0.33	2.15	2.07	1.39	1.2	0.45	0.62	0.29	0.6
1950	2.12	2.7	0.92	1.17	1.33	0.88	0.8	0.58	0.47	0.64	0.91	0.86	2.9	3.38	1.32	1.74	0.72	1.04	1.03	0.96
1951	2.26	2.24	1.2	1.36	1.47	0.93	1.29	0.92	0.56	0.68	1.21	0.8	2.02	3.16	1.84	1.9	0.94	1.29	1.55	1.13
1952	2.07	1.72	1.24	1.23	1.08	0.86	0.97	0.72	0.5	0.57	1.07	0.57	1.83	2.42	1.83	1.53	0.69	1.16	1.15	0.92
