# Hartl - Berchtesgaden, Hocheisalm - LADE - ITRDB DEU348
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37547
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37547.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu348-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu348.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu348.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Berchtesgaden, Hocheisalm - LADE - ITRDB DEU348
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Dittmar, Christoph; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Christoph Dittmar; Christian Zang; Andreas Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Mountain forest growth response to climate change in the Northern Limestone Alps
#   Journal_Name: Trees
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1007/s00468-014-0994-1
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Hartl-Meier, Claudia; Jan Esper; Andrew Liebhold; Oliver Konter; Andreas Rothe; Ulf Büntgen
#   Published_Date_or_Year: 2017
#   Published_Title: Effects of host abundance on larch budmoth outbreaks in the European Alps
#   Journal_Name: Agr Forest Entomol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/afe.12216
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Minister of the Environment and Consumer Protection
#   Grant: FO 03/5/16
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  Berchtesgaden National Park
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Berchtesgaden, Hocheisalm
#   Location: Germany
#   Northernmost_Latitude: 47.561
#   Southernmost_Latitude: 47.561
#   Easternmost_Longitude: 12.815
#   Westernmost_Longitude: 12.815
#   Elevation_m: 1620
#--------------------
# Data_Collection
#   Collection_Name: DEU348
#   First_Year: 1730
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Larix decidua Mill.
#   Common_Name: European larch
#   Tree_Species_Code: LADE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NGHS901A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS901A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS901E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS901E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS903A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS903A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS903E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS903E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS904A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS904A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS904E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS904E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS905A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS905A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS905E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS905E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS906A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS906A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS906E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS906E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS907A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS907A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS907E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS907E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS910A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS910A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS910E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS910E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS911A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS911A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS911E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS911E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS912A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS912A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS912E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS912E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS914A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS914A_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NGHS914E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NGHS914E_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NGHS901A_raw	NGHS901E_raw	NGHS903A_raw	NGHS903E_raw	NGHS904A_raw	NGHS904E_raw	NGHS905A_raw	NGHS905E_raw	NGHS906A_raw	NGHS906E_raw	NGHS907A_raw	NGHS907E_raw	NGHS910A_raw	NGHS910E_raw	NGHS911A_raw	NGHS911E_raw	NGHS912A_raw	NGHS912E_raw	NGHS914A_raw	NGHS914E_raw
1730	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	2.05	1.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	0.94	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	0.92	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	0.8	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	1.5	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	1.83	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	1.34	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	0.59	0.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	0.7	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	0.89	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	0.78	1.43	1.79	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	1.02	1.51	1.82	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	1.3	1.92	2.03	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	3.09	NA	NA	NA	1.47	1.72	1.94	NA	NA	NA	1.39	NA	NA	NA	2.83	NA	NA	NA	2.57	NA
1748	3.56	NA	NA	NA	2.05	2.5	2.07	NA	NA	NA	1.57	NA	NA	NA	3.35	NA	NA	NA	3.09	NA
1749	3.67	NA	NA	NA	1.42	1.7	1.13	NA	NA	NA	2.28	NA	NA	NA	1.97	NA	NA	NA	1.65	NA
1750	2.04	NA	NA	NA	0.98	1.27	1.33	NA	NA	NA	1.73	NA	NA	NA	1.45	NA	NA	NA	1.13	NA
1751	1.63	NA	NA	NA	1.14	1.17	1.13	NA	NA	NA	1.23	NA	NA	1.61	1.52	NA	NA	NA	1.52	NA
1752	3.03	NA	NA	NA	1.6	2.01	1.96	NA	NA	NA	1.78	NA	NA	1.56	2.09	NA	NA	NA	1.64	NA
1753	4.78	NA	NA	NA	1.56	1.8	1.88	NA	NA	NA	2.53	NA	NA	2.63	2.2	NA	NA	NA	2.31	NA
1754	4.95	NA	NA	NA	1.54	2.03	1.81	NA	NA	NA	2.48	2.94	2.36	2.89	2.76	NA	NA	NA	3.92	NA
1755	1.99	2.71	NA	NA	1.11	1.6	1.44	NA	NA	NA	1.17	1.79	1.96	2.49	2.01	NA	NA	NA	1.66	NA
1756	1.61	2.56	NA	NA	1.62	1.55	1.3	NA	NA	NA	2.93	2.71	1.71	2.05	1.95	1.93	NA	NA	1.6	NA
1757	2.94	3.28	NA	NA	1.96	1.84	1.68	NA	NA	NA	2.12	2.79	2.3	2.57	1.34	1.16	NA	NA	1.67	NA
1758	2.39	1.73	NA	NA	1.28	1.43	1.58	1.33	NA	NA	1.03	1.73	2.05	2.4	1.45	1.26	NA	NA	1.06	NA
1759	3.12	1.64	NA	NA	1.57	1.62	1.71	1.5	NA	NA	0.96	1.77	1.89	2.85	1.96	1.94	NA	NA	0.99	NA
1760	3.87	2.06	NA	NA	1.94	2.38	2.2	1.99	NA	NA	1.61	2.35	2.77	3.34	2.34	2.13	NA	NA	1.91	NA
1761	5.24	2.33	NA	NA	2.73	2.85	2.17	2.59	NA	NA	2.08	2.86	2.14	3.24	2.47	2.97	NA	NA	2.6	NA
1762	2.15	1.19	NA	NA	1.99	2.03	2.11	2.01	NA	NA	1.16	1.67	1.61	2	1.83	1.94	NA	NA	1.63	NA
1763	2.52	1.19	NA	NA	1.87	2.07	2.14	1.83	NA	NA	1.28	1.63	1.95	2.19	1.71	1.89	NA	NA	1.66	NA
1764	2.22	1.14	NA	NA	1.82	1.74	2.54	1.95	NA	NA	1.57	1.73	2.34	1.85	1.94	2.27	NA	NA	1.91	NA
1765	1.96	1	NA	NA	1.24	1.19	1.84	1.52	NA	NA	1.15	1.36	2.21	1.83	1.33	1.88	NA	NA	1.3	NA
1766	2.19	1.08	NA	NA	1.17	1.14	1.94	1.45	NA	NA	1.19	1.39	2.27	2.27	0.86	1.06	NA	NA	1.79	NA
1767	2.86	1.67	NA	NA	1.48	1.41	2.22	1.71	NA	NA	1.37	1.92	2.23	1.98	1.35	1.33	NA	NA	1.43	NA
1768	3.79	2.13	NA	NA	2.31	1.48	1.8	1.02	NA	NA	1.61	2.2	1.86	1.98	1.65	1.74	NA	NA	1.71	1.94
1769	5.07	2.79	NA	NA	2.05	1.84	1.72	1.39	NA	NA	1.42	2.29	2.26	1.97	2.04	2.03	NA	NA	1.94	2.04
1770	4.65	2.73	NA	NA	1.05	1.73	1.81	1.57	NA	NA	2.51	1.64	1.72	1.82	1.69	2.03	NA	NA	1.87	1.36
1771	4.45	2.61	NA	NA	0.62	0.9	1.93	1.57	NA	NA	3.42	2.39	2.02	1.92	1.55	2.08	NA	NA	1.5	1.65
1772	4.3	2.7	NA	NA	0.59	0.94	1.92	1.52	NA	NA	2.49	2.05	2.45	2.29	1.72	2.29	NA	NA	2.28	1.96
1773	3.73	3.2	NA	NA	0.67	1.21	2.03	1.78	NA	NA	2.53	2.73	2.2	1.92	2.07	2.85	NA	NA	3.25	2.84
1774	2.38	2.12	NA	NA	0.74	1.04	1.46	1.12	NA	NA	1.99	2.66	2.78	2.31	1.93	2.55	NA	NA	3.28	3.62
1775	2.21	2.03	NA	NA	1.26	2.01	1.62	1.52	2.83	NA	1.8	2.47	2.28	1.87	2.38	2.94	NA	NA	2.76	3.36
1776	1.94	2.04	NA	NA	0.93	1.75	1.56	1.22	2.31	2.59	1.66	2.11	2.64	2.12	1.84	1.89	NA	NA	2.29	2.68
1777	1.65	1.72	NA	NA	0.8	1.21	0.97	0.83	1.79	1.95	1.65	1.84	2.62	2.04	1.6	1.85	NA	NA	1.58	1.99
1778	1.59	1.68	NA	NA	0.88	1.86	1.2	1.13	2.07	2.48	1.68	1.78	2.29	2.25	1.66	1.91	NA	NA	1.69	2.02
1779	1.33	1.03	NA	NA	0.56	1.15	0.82	0.79	1.06	1.92	1.78	1.98	1.98	1.61	1.15	1.34	NA	NA	1.1	1.48
1780	1.23	1.06	NA	NA	0.74	1.65	1.16	1.01	1.79	1.73	1.69	1.86	2.04	2.08	1.28	1.37	NA	NA	1.08	1.42
1781	0.24	0.16	NA	NA	0.03	0.21	0.3	0.01	0.38	0.52	0.33	0.31	0.42	0.66	0.35	0.26	NA	NA	0.18	0.29
1782	0.41	0.48	NA	NA	0.33	0.65	0.39	0.08	0.96	0.66	0.22	0.32	0.65	0.62	0.66	0.48	NA	NA	0.55	0.43
1783	0.52	0.64	NA	NA	0.27	0.64	0.63	0.4	0.88	1.24	0.28	0.31	1.07	1.01	0.69	0.58	NA	NA	0.86	1.12
1784	0.72	0.94	NA	NA	0.61	1.24	1.25	0.52	1.6	3.58	0.75	0.75	1.86	1.99	1.39	1.12	NA	NA	1.83	1.67
