# Strumia - Kammersteinhuette - PINI - ITRDB AUST110
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5057
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5057.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust110l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; aust110l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aust110l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aust110l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Strumia - Kammersteinhuette - PINI - ITRDB AUST110
#--------------------
# Investigators
#   Investigators: Strumia, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Kammersteinhuette
#   Location: Austria
#   Northernmost_Latitude: 48.12
#   Southernmost_Latitude: 48.12
#   Easternmost_Longitude: 16.25
#   Westernmost_Longitude: 16.25
#   Elevation_m: 582
#--------------------
# Data_Collection
#   Collection_Name: AUST110
#   First_Year: 1804
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus nigra J.F. Arnold
#   Common_Name: Austrian pine
#   Tree_Species_Code: PINI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## KamPN01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN02a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN02a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN02b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN02b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN06b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN06b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN10b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN10b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## KamPN11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: KamPN11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	KamPN01a_raw	KamPN01b_raw	KamPN02a_raw	KamPN02b_raw	KamPN03a_raw	KamPN03b_raw	KamPN04a_raw	KamPN04b_raw	KamPN05a_raw	KamPN05b_raw	KamPN06a_raw	KamPN06b_raw	KamPN07a_raw	KamPN07b_raw	KamPN09a_raw	KamPN09b_raw	KamPN10a_raw	KamPN10b_raw	KamPN11a_raw	KamPN11b_raw
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	0.42	NA	NA	NA	NA	NA	0.15	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.5	NA	0.43	NA	NA	NA	NA	NA	0.3	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.73	NA	0.53	NA	NA	NA	NA	NA	1.63	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.73	NA	0.77	NA	NA	NA	NA	NA	0.83	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.94	NA	0.6	NA	NA	NA	NA	0.57	0.69	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	1	1.46	NA	0.57	NA	NA	NA	NA	0.76	0.68	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	1.05	1.04	NA	0.63	NA	NA	NA	NA	1.3	1.02	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.97	NA	0.39	NA	NA	NA	NA	1.15	0.55	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	1.63	1.54	NA	0.45	NA	NA	NA	NA	0.97	1.16	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	0.86	1.03	NA	0.8	NA	NA	NA	NA	0.83	0.95	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	0.89	2.47	NA	0.62	NA	NA	NA	NA	1.47	1.05	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.94	NA	0.45	NA	0.5	NA	NA	0.74	0.56	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	0.54	1.24	0.9	0.28	NA	1.1	NA	NA	1.24	1.52	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.65	0.6	0.23	NA	0.97	NA	NA	0.77	0.96	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.27	0.74	0.29	NA	0.63	NA	NA	0.63	1.5	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.11	0.31	0.29	NA	0.19	NA	NA	0.26	0.12	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.57	0.59	0.28	NA	0.9	NA	NA	0.59	1.08	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.44	0.51	0.3	1.7	0.86	NA	NA	0.58	0.77	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.66	0.64	0.46	0.94	0.79	NA	NA	0.46	1.08	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.78	0.57	0.52	0.47	0.5	NA	NA	0.55	0.24	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.49	0.54	0.23	0.28	0.15	NA	NA	0.32	0.67	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	0.64	1.07	0.71	0.32	0.62	0.87	NA	NA	1.17	0.99	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.07	0.7	0.64	0.7	1.25	NA	NA	0.93	1.8	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.6	0.84	0.39	0.27	0.45	NA	NA	0.51	0.77	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.67	0.6	0.44	0.44	0.83	NA	NA	0.95	0.85	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.48	0.37	0.23	0.42	0.72	NA	NA	0.64	0.56	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	0.11	0.5	0.33	0.18	0.36	0.64	NA	NA	0.49	0.65	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.31	0.56	0.41	0.45	0.59	NA	NA	0.53	0.55	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.35	0.38	0.35	0.33	0.36	NA	NA	0.18	0.2	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.56	0.31	0.22	0.19	0.34	NA	NA	0.45	0.33	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	NA	0.01	0.72	0.79	0.5	0.36	0.65	NA	NA	0.66	0.72	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.14	0.24	0.14	0.05	0.25	NA	NA	0.1	0.12	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.44	0.22	0.13	0.15	0.47	NA	NA	0.15	0.23	NA	NA
1840	NA	NA	NA	NA	NA	NA	0.72	NA	0.46	0.83	1.03	0.47	0.65	0.5	NA	NA	0.73	0.67	NA	NA
1841	NA	NA	NA	NA	NA	NA	0.43	NA	0.43	0.74	0.96	0.52	0.7	1.03	NA	NA	0.37	0.48	NA	NA
1842	NA	NA	NA	NA	NA	NA	0.13	NA	0.31	0.45	0.58	0.42	0.44	0.49	NA	NA	0.25	0.46	NA	NA
1843	NA	NA	NA	NA	NA	NA	0.75	NA	0.51	0.75	1.09	0.64	0.58	1.06	NA	NA	0.61	1.03	NA	NA
1844	NA	NA	NA	NA	NA	0.66	0.97	NA	0.47	0.58	0.51	0.45	0.49	0.67	NA	NA	0.73	0.64	NA	NA
1845	2	NA	NA	NA	NA	0.8	0.57	NA	0.37	0.37	0.52	0.39	0.49	0.68	NA	NA	0.52	0.79	NA	NA
1846	1.53	NA	NA	NA	NA	0.64	0.61	NA	0.43	0.68	0.48	0.36	0.53	0.71	NA	NA	0.82	1.11	NA	NA
1847	0.7	NA	NA	NA	NA	0.11	0.48	NA	0.58	0.71	0.62	0.29	0.41	0.63	NA	NA	0.63	0.59	NA	NA
1848	1	NA	NA	NA	NA	0.65	0.81	NA	0.48	0.5	0.41	0.15	0.48	0.86	NA	NA	0.56	0.53	NA	NA
1849	0.86	NA	NA	NA	NA	0.38	0.53	NA	0.27	0.42	0.1	0.08	0.16	0.36	NA	NA	0.14	0.23	NA	NA
1850	0.9	NA	NA	NA	NA	0.46	0.49	NA	0.26	0.39	0.28	0.12	0.33	0.36	NA	NA	0.21	0.32	NA	NA
1851	0.77	NA	NA	NA	NA	0.38	0.53	NA	0.43	0.81	0.44	0.08	0.47	0.58	NA	NA	0.8	0.67	NA	NA
1852	0.28	NA	0.47	0.65	NA	0.37	0.66	NA	0.25	0.92	0.15	0.12	0.18	0.3	NA	NA	0.32	0.28	NA	NA
1853	0.6	NA	0.52	0.57	NA	0.37	0.75	NA	0.39	0.75	0.42	0.22	0.32	0.62	NA	NA	0.56	0.51	NA	NA
1854	0.6	NA	0.58	0.99	NA	0.52	0.77	NA	0.4	0.99	0.35	0.3	0.28	0.81	NA	NA	0.59	0.89	NA	NA
