# Vanoni - Spluegen - PCAB - ITRDB SWIT402
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33050
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33050.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit402-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; swit402-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/swit402.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/swit402.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-03-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-03-05
#--------------------
# Title
#   Study_Name: Vanoni - Spluegen - PCAB - ITRDB SWIT402
#--------------------
# Investigators
#   Investigators: Vanoni, M.; Frey, H.-U.; Bigler, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: Reference: 
# # Vanoni M. 2012. Klimatische Einflusse auf die Wachstumsvariabilitat von Weisstanne und Fichte entlang des Weisstannen-Ausbreitungsgradienten. Master thesis. ETH Zurich, Zurich. NOAA Template Raw Measurements file added 2021-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Spluegen
#   Location: Switzerland
#   Northernmost_Latitude: 46.559829
#   Southernmost_Latitude: 46.559829
#   Easternmost_Longitude: 9.35523
#   Westernmost_Longitude: 9.35523
#   Elevation_m: 1480
#--------------------
# Data_Collection
#   Collection_Name: SWIT402
#   First_Year: 1829
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SGF02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SGF16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SGF16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SGF02_raw	SGF04_raw	SGF05_raw	SGF06_raw	SGF07_raw	SGF08_raw	SGF09_raw	SGF10_raw	SGF11_raw	SGF12_raw	SGF13_raw	SGF14_raw	SGF15_raw	SGF16_raw
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.88	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.11	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.85	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	3.76	NA	NA	NA	4.65	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	4.25	NA	NA	NA	4.07	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	4.74	NA	NA	NA	3.74	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	3.12	NA	NA	NA	2.81	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	2.51	NA	NA	NA	2.68	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	2.27	NA	NA	NA	3.05	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	1.95	NA	NA	NA	2.42	NA	NA	NA	NA
1840	NA	NA	NA	NA	NA	1.97	NA	NA	NA	2.55	NA	NA	NA	NA
1841	NA	NA	NA	NA	NA	1.9	NA	NA	NA	2.63	NA	NA	NA	NA
1842	NA	NA	NA	NA	NA	1.95	NA	NA	NA	2.99	NA	NA	NA	NA
1843	NA	NA	NA	NA	NA	1.66	NA	NA	NA	2.42	NA	NA	NA	NA
1844	NA	NA	NA	NA	NA	1.7	NA	NA	NA	3.18	NA	NA	NA	NA
1845	NA	NA	NA	NA	NA	1.62	NA	NA	NA	3.56	NA	NA	NA	NA
1846	NA	NA	NA	NA	NA	1.76	NA	NA	NA	3.51	NA	NA	NA	NA
1847	NA	NA	NA	NA	NA	1.49	NA	NA	NA	3.7	NA	NA	NA	NA
1848	NA	NA	NA	NA	NA	1.47	NA	NA	NA	3.12	NA	NA	NA	NA
1849	NA	NA	NA	NA	NA	1.69	NA	NA	NA	2.8	NA	NA	NA	NA
1850	NA	NA	NA	NA	NA	1.71	NA	NA	NA	2.44	NA	NA	NA	NA
1851	NA	NA	NA	NA	NA	1.85	NA	NA	3.99	2.7	NA	NA	NA	NA
1852	NA	NA	NA	NA	NA	1.42	NA	NA	3.39	2.68	NA	NA	NA	NA
1853	NA	NA	NA	NA	NA	1.66	NA	NA	4.06	3.04	NA	NA	NA	NA
1854	NA	NA	NA	NA	NA	1.86	NA	NA	3.65	2.22	NA	NA	NA	NA
1855	NA	NA	NA	NA	NA	1.69	NA	NA	4.01	2.36	NA	1.54	NA	NA
1856	NA	NA	NA	NA	NA	1.78	NA	NA	3.75	2.46	3.29	1.44	NA	NA
1857	NA	NA	NA	NA	NA	1.81	NA	NA	3.38	2.23	3.05	1.12	NA	NA
1858	NA	NA	NA	NA	NA	1.6	NA	NA	3.61	2.37	3.39	1.09	NA	NA
1859	NA	NA	NA	NA	NA	1.67	NA	NA	2.77	2.15	2.31	1.13	NA	NA
1860	NA	NA	NA	NA	NA	1.45	NA	NA	2.85	1.82	2.29	0.89	NA	NA
1861	NA	NA	NA	NA	NA	2.15	NA	NA	3.87	2.14	2.51	1.08	NA	NA
1862	NA	NA	NA	NA	NA	2.13	NA	NA	3.21	1.81	2.32	1.01	NA	NA
1863	NA	NA	NA	NA	NA	1.84	NA	NA	3.25	1.9	2.89	1.18	NA	NA
1864	NA	NA	NA	NA	NA	1.89	NA	NA	3.01	2.09	2.68	1.42	NA	NA
1865	NA	NA	NA	NA	NA	1.94	NA	NA	2.53	2.29	2.32	1.46	NA	NA
1866	NA	NA	NA	NA	NA	2.37	NA	NA	2.9	2.51	2.41	1.75	NA	NA
1867	NA	NA	NA	NA	NA	2.19	NA	NA	2.89	2.53	2.1	1.86	NA	NA
1868	NA	NA	NA	NA	NA	2.07	NA	NA	2.02	2.14	1.68	1.65	NA	NA
1869	NA	NA	NA	NA	NA	1.6	NA	NA	2.23	1.96	1.2	1.61	NA	NA
1870	NA	NA	NA	NA	NA	1.57	NA	NA	2.17	1.81	1.21	1.15	NA	NA
1871	NA	NA	NA	NA	NA	1.77	NA	NA	2.36	2.01	1.52	1.24	NA	NA
1872	NA	NA	NA	NA	NA	1.68	NA	NA	2.12	1.87	1.26	1.28	NA	NA
1873	NA	NA	NA	NA	NA	1.99	NA	NA	2	2.05	1.23	1.27	NA	NA
1874	NA	NA	NA	NA	NA	1.34	NA	NA	1.79	1.81	1.34	1.1	NA	NA
1875	NA	NA	NA	NA	NA	1.38	NA	NA	1.89	1.73	1.36	1.23	2.59	NA
1876	NA	NA	NA	NA	NA	1.49	NA	NA	1.76	1.79	1.14	1.15	2.37	NA
1877	NA	NA	NA	NA	NA	1.46	NA	NA	1.82	1.91	1.37	1.08	2.52	NA
1878	NA	NA	NA	NA	NA	1.34	NA	NA	2	1.85	1.47	1.13	2.47	NA
1879	NA	NA	NA	NA	NA	1.14	NA	NA	1.61	1.44	1.47	1.21	2.3	NA
1880	NA	NA	NA	NA	NA	1.28	NA	NA	1.59	1.56	1.41	1.11	2.13	NA
1881	NA	NA	NA	NA	NA	1.31	NA	NA	1.51	1.4	1.46	0.99	1.86	NA
1882	NA	NA	NA	NA	NA	0.96	NA	NA	1.43	1.35	1.35	1.04	2.03	NA
1883	NA	NA	NA	NA	NA	1.19	NA	NA	1.41	1.29	1.42	1	1.79	NA
1884	NA	NA	NA	NA	NA	0.79	NA	NA	1.26	1.27	1.27	0.82	1.7	NA
1885	NA	NA	NA	NA	NA	0.77	NA	NA	1.02	1.17	1.25	0.8	1.46	NA
1886	NA	NA	NA	NA	NA	0.67	NA	NA	1.11	1.28	1.21	0.76	1.55	NA
1887	NA	NA	NA	NA	NA	0.96	NA	NA	1.34	1.38	1.26	0.92	1.47	NA
1888	NA	NA	NA	NA	NA	0.79	NA	NA	1.1	1.01	1.18	0.71	1.37	NA
1889	NA	NA	NA	NA	NA	0.77	NA	NA	1.16	1.17	1.2	0.74	1.87	NA
1890	NA	NA	NA	NA	NA	1.07	NA	NA	1.21	1.14	1.16	0.7	1.79	NA
