# Hartl - Schliersee, Maroldschneid - PCAB - ITRDB DEU416
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37615
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37615.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu416-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/deu416.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/deu416.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Schliersee, Maroldschneid - PCAB - ITRDB DEU416
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Schliersee, Maroldschneid
#   Location: Germany
#   Northernmost_Latitude: 47.643
#   Southernmost_Latitude: 47.643
#   Easternmost_Longitude: 11.977
#   Westernmost_Longitude: 11.977
#   Elevation_m: 1450
#--------------------
# Data_Collection
#   Collection_Name: DEU416
#   First_Year: 1859
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SSMS101C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS101C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS101O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS101O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS104C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS104C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS104O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS104O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS106C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS106C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS106O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS106O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS107C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS107C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS107O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS107O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS108C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS108C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS108O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS108O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS110C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS110C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS110O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS110O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS111C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS111C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS111O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS111O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS112C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS112C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS112O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS112O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS113C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS113C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS113O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS113O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS114C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS114C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SSMS114O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SSMS114O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SSMS101C_raw	SSMS101O_raw	SSMS104C_raw	SSMS104O_raw	SSMS106C_raw	SSMS106O_raw	SSMS107C_raw	SSMS107O_raw	SSMS108C_raw	SSMS108O_raw	SSMS110C_raw	SSMS110O_raw	SSMS111C_raw	SSMS111O_raw	SSMS112C_raw	SSMS112O_raw	SSMS113C_raw	SSMS113O_raw	SSMS114C_raw	SSMS114O_raw
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.51	NA	NA	NA	NA	3.58	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.61	NA	NA	NA	NA	2.27	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73	NA	NA	NA	NA	2.38	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	NA	NA	NA	NA	1.87	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA	NA	NA	NA	1.77	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	1.97	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	2.09	1.78	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	2.37	1.91	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.33	2.69	NA	NA	1.73	1.55	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	2.56	NA	NA	1.45	1.46	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48	2.26	NA	NA	1.76	2.06	2.46	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78	2.09	NA	NA	1.93	1.83	2.4	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.38	3.02	NA	NA	2.19	2.17	2.48	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.34	2.81	NA	NA	2.01	1.94	2.61	3.17
1875	NA	NA	NA	NA	3.56	NA	NA	NA	NA	NA	NA	NA	3.71	2.97	3.43	NA	2.32	1.79	2.73	2.89
1876	NA	NA	NA	NA	2.67	NA	NA	NA	NA	NA	NA	NA	2.37	2.03	1.93	NA	2.47	1.33	1.75	2.32
1877	2.58	NA	NA	NA	2.41	NA	NA	NA	NA	3.27	NA	NA	2.31	2.48	1.6	NA	1.75	1.37	1.48	2.47
1878	2.56	NA	NA	NA	2.43	NA	NA	NA	NA	2.26	NA	NA	2.37	2.74	1.49	NA	2.47	1.75	2.43	1.7
1879	3.07	NA	NA	NA	2.58	NA	NA	NA	NA	2.19	NA	NA	2.05	1.94	1.4	NA	2.09	1.25	2.37	2.59
1880	1.6	NA	NA	NA	1.54	1.98	NA	NA	NA	2.28	NA	NA	1.91	2.29	1.82	2.44	1.86	1.39	2.16	2.31
1881	1.38	NA	NA	NA	2.17	2.27	NA	NA	NA	2.74	NA	NA	2.16	2.96	2.41	2.93	2.81	2.2	2.31	1.95
1882	1.77	NA	NA	NA	2.13	2.06	1.69	NA	NA	2.17	NA	NA	2.39	2.81	3.19	3.29	2.25	1.97	2.23	1.48
1883	1.4	NA	NA	NA	1.79	2.23	2.15	2.36	NA	1.99	NA	NA	2.17	2.49	2.92	3.14	1.69	1.62	1.71	1.07
1884	1.79	NA	NA	NA	1.87	2.09	1.35	1.27	NA	1.4	NA	NA	1.97	1.95	2.82	2.65	1.51	1.55	1.45	1.06
1885	1.63	1.71	NA	NA	2.25	2.65	1.84	1.76	NA	1.59	NA	NA	1.43	1.76	3.11	2.62	2.47	1.84	1.72	1.21
1886	1.4	1.56	NA	NA	2.06	2.38	2.06	2.29	NA	1.61	NA	NA	1.2	1.76	2.5	2.36	1.99	2.02	1.68	0.96
1887	1.59	1.41	NA	NA	2.2	2.21	1.91	2.21	NA	1.56	NA	NA	1.12	1.44	2.4	2.04	2.33	1.96	1.66	0.9
1888	1.85	1.28	NA	2.01	2.31	2.02	1.51	1.76	NA	1.59	NA	NA	1.37	1.59	2.3	2.4	1.86	1.7	1.71	1.26
1889	2.31	1.55	NA	2.8	2.68	2.49	1.5	2.16	NA	2.16	NA	NA	2.2	2.37	3.02	3.1	2.76	2.49	1.7	1.8
1890	1.55	1.51	NA	2.51	1.84	1.88	1.11	1.18	NA	1.53	NA	NA	2.1	2.03	1.93	2.05	1.86	1.66	1.65	1.24
1891	1.4	1.64	NA	1.97	1.76	2.16	1.09	1.41	NA	1.35	NA	NA	1.79	1.71	1.84	2.08	1.58	1.65	1.88	1.1
1892	1.45	0.95	NA	1.65	1.38	1.36	0.91	0.99	1.82	1.47	NA	NA	1.69	1.55	1.75	1.75	1.58	1.38	1.5	1.17
1893	1.49	0.98	NA	1.62	1.87	1.87	0.88	0.94	2.25	1.63	NA	1.07	1.81	1.8	1.86	1.59	1.75	1.8	1.56	1.08
1894	1.41	1.25	NA	1.74	1.79	1.97	1	1.22	2.53	1.59	NA	1.68	1.66	1.47	1.93	1.55	1.47	1.3	1.41	0.94
1895	1.48	1.36	NA	2.32	2.37	2.35	1.25	1.4	2.44	1.39	NA	1.96	2.06	1.43	2.44	2.11	1.57	1.33	1.34	0.86
1896	1.35	1.1	NA	1.87	2.1	1.95	1.21	1.2	1.58	1.04	NA	1.36	1.68	1.34	2.21	1.99	1.45	1.17	1.31	0.86
1897	1.6	1.37	2.26	2.24	2.43	1.96	1.52	1.43	2.24	1.44	NA	1.27	2.15	1.44	3.16	2.62	1.63	1.42	1.73	1.39
1898	1.54	1.34	1.69	1.67	2.19	1.74	1.17	1.37	1.82	1.36	NA	1.09	1.86	1.18	2.85	2.41	1.31	1.09	1.91	1.36
1899	1.45	1.5	1.61	1.28	1.89	1.58	1.02	1.13	2.05	1.38	NA	1.42	1.44	1.12	2.56	2.12	1.07	1.08	1.55	1.1
1900	1.31	1.36	1.4	1.49	2.01	1.24	0.99	1.06	1.79	1.2	NA	1.45	1.18	0.9	2.31	1.84	1.01	0.89	1.35	1.06
1901	1.44	1.99	1.91	1.9	2.71	1.49	1.27	1.39	2.31	1.65	NA	2.23	1.16	0.93	2.55	1.9	1.23	1.03	1.93	1.12
1902	1.37	1.32	2.04	1.46	2.48	1.55	1.33	1.14	1.98	1.48	NA	1.87	1.06	0.8	1.82	1.79	1.11	1	1.52	0.89
1903	1.38	1.35	2.35	1.64	2.45	1.69	1.47	1.17	1.88	1.55	NA	1.45	1.34	0.92	2.12	1.93	1.36	0.96	1.73	0.96
1904	1.29	1.79	2.51	1.7	2.47	1.67	1.95	1.46	2.26	1.6	NA	1.85	1.32	1	2.18	1.93	1.38	1.04	1.74	0.81
1905	1.55	1.53	2.23	1.41	2.3	1.6	1.82	1.46	1.88	1.61	NA	1.42	1.07	0.88	2.18	1.8	1.46	0.85	1.52	0.9
1906	1.46	1.4	2.5	1.77	1.67	1.16	1.52	1.38	1.99	1.17	1.22	1.39	1	0.58	1.98	1.7	1.29	0.95	1.53	0.91
1907	1.65	0.9	2.32	1.64	1.57	1.01	1.62	0.96	1.09	0.82	0.73	0.97	1.07	0.61	1.58	1.32	1.21	0.8	1.5	0.93
1908	1.22	0.64	2.39	1.6	1.47	0.95	1.79	1.14	1.03	0.82	0.7	0.68	1.09	0.55	1.49	1.03	1.31	0.88	2.05	0.8
1909	1.61	0.58	3.15	1.74	1.87	1.05	1.97	1.53	1.27	1.02	0.97	0.69	1.34	0.7	1.53	1.22	1.52	1	1.84	0.75
1910	1.58	0.41	2.28	1.6	1.94	1.34	1.74	1.43	1.59	0.97	0.85	0.7	1.3	0.8	1.62	1.34	1.63	1.19	1.81	0.93
1911	1.25	0.26	1.45	1.21	1.56	1.13	1.28	1.06	1.12	0.72	0.68	0.6	0.96	0.72	1.2	0.94	1.47	0.99	1.54	0.87
