# Hartl - Nationalpark Kalkalpen, Großer Größtenberg unten - PCAB - ITRDB AUT133
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37495
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37495.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut133-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/aut133.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/aut133.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-02-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-02-17
#--------------------
# Title
#   Study_Name: Hartl - Nationalpark Kalkalpen, Großer Größtenberg unten - PCAB - ITRDB AUT133
#--------------------
# Investigators
#   Investigators: Hartl, Claudia; Rothe, Andreas
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Hartl-Meier, C; C Zang; C Dittmar; J Esper; A Göttlein; A Rothe
#   Published_Date_or_Year: 2014
#   Published_Title: Vulnerability of Norway spruce to climate change in mountain forests of the European Alps
#   Journal_Name: Clim. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3354/cr01226
#   Full_Citation:
#   Abstract:
#--------------------
# Publication
#   Authors: Zang, Christian; Claudia Hartl-Meier; Christoph Dittmar; Andreas Rothe; Annette Menzel
#   Published_Date_or_Year: 2014
#   Published_Title: Patterns of drought tolerance in major European temperate forest trees: climatic drivers and levels of variability
#   Journal_Name: Glob Change Biol
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1111/gcb.12637
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Bavarian State Ministry for Food, Agriculture and Forestry
#   Grant: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:  EU program INTERREG 
#   Grant:   J00183
#--------------------
# Site_Information
#   Site_Name: Nationalpark Kalkalpen, Großer Größtenberg unten
#   Location: Austria
#   Northernmost_Latitude: 47.76
#   Southernmost_Latitude: 47.76
#   Easternmost_Longitude: 14.42
#   Westernmost_Longitude: 14.42
#   Elevation_m: 1350
#--------------------
# Data_Collection
#   Collection_Name: AUT133
#   First_Year: 1860
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Picea abies (L.) H. Karst.
#   Common_Name: Norway spruce
#   Tree_Species_Code: PCAB
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## NKGU102C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU102C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU102O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU102O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU103C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU103C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU103O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU103O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU104C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU104C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU104O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU104O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU105C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU105C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU105O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU105O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU107C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU107C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU107O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU107O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU109C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU109C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU109O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU109O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU110C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU110C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU110O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU110O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU111C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU111C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU111O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU111O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU113C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU113C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU113O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU113O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU114C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU114C_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## NKGU114O_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: NKGU114O_raw; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	NKGU102C_raw	NKGU102O_raw	NKGU103C_raw	NKGU103O_raw	NKGU104C_raw	NKGU104O_raw	NKGU105C_raw	NKGU105O_raw	NKGU107C_raw	NKGU107O_raw	NKGU109C_raw	NKGU109O_raw	NKGU110C_raw	NKGU110O_raw	NKGU111C_raw	NKGU111O_raw	NKGU113C_raw	NKGU113O_raw	NKGU114C_raw	NKGU114O_raw
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.82	NA	NA	NA	4.54	NA	NA	NA	NA
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.72	NA	NA	NA	3.93	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.38	NA	NA	NA	3.4	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.91	NA	NA	NA	2.39	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.23	4.39	NA	NA	4.1	2.17	NA	NA	2.03	NA
1866	NA	NA	NA	NA	NA	3.12	NA	NA	NA	NA	3.63	4.49	NA	NA	3.04	2.91	NA	NA	2.53	NA
1867	NA	NA	NA	NA	NA	2.52	NA	NA	NA	NA	4.86	4.57	NA	NA	2.44	3.36	NA	NA	2.28	1.99
1868	NA	NA	NA	NA	NA	3.48	3.73	NA	NA	NA	4.83	4.86	NA	NA	2.25	3.11	NA	NA	2.37	2.17
1869	NA	NA	NA	NA	NA	3.45	2.91	NA	NA	NA	4.26	5.07	NA	NA	1.39	3.44	NA	NA	2.38	1.89
1870	NA	NA	NA	NA	NA	3.4	3.31	NA	NA	NA	3.8	4.25	NA	NA	1.8	3.29	NA	NA	2.73	2.64
1871	NA	NA	NA	NA	NA	2.82	3.05	NA	NA	NA	3.22	4.08	NA	NA	2.13	2.84	NA	NA	2.49	2.58
1872	NA	NA	NA	NA	NA	2.93	2.62	NA	NA	NA	2.6	3.49	NA	NA	2.13	2.05	NA	NA	1.88	2.04
1873	NA	NA	NA	NA	NA	4.07	2.65	NA	NA	NA	3.15	4.07	NA	NA	1.89	2.99	NA	NA	2.62	2.4
1874	NA	NA	NA	NA	NA	3.55	3.39	NA	NA	NA	4.67	3.79	NA	NA	2.37	3.02	NA	NA	3.17	3.52
1875	NA	NA	NA	NA	NA	4.66	4.12	NA	NA	NA	5.17	4.28	NA	NA	2.27	2.27	NA	NA	3.35	3.38
1876	NA	NA	NA	NA	NA	4.27	4.15	NA	NA	NA	5.15	4.21	NA	NA	2.64	3.37	NA	NA	3.31	3.46
1877	NA	NA	NA	NA	NA	3.49	3.65	NA	NA	NA	4.8	3.35	NA	NA	2.77	3.01	NA	NA	2.74	2.71
1878	NA	NA	NA	NA	NA	3.22	2.55	NA	NA	NA	4.98	3.45	NA	NA	2.95	3.49	NA	NA	2.45	2.32
1879	NA	NA	NA	NA	NA	3.6	3.12	NA	NA	NA	4.81	3.1	NA	2.58	2.81	3.28	NA	NA	2.11	2.43
1880	NA	NA	NA	NA	2.53	3.39	3.04	1.96	3.24	NA	4.69	2.77	NA	2.5	2.6	2.66	NA	2.14	2.93	3.07
1881	NA	NA	NA	NA	3.27	3.79	3.42	2.6	2.56	NA	6.34	3.42	NA	3.31	3.19	3	NA	2.52	3.74	3.81
1882	NA	NA	NA	2.56	3.58	4.03	2.96	1.38	1.65	1.68	5.68	3.55	NA	3.53	3.24	3.48	NA	2.87	3	2.94
1883	NA	NA	NA	1.92	2.31	2.95	2.35	1.51	1.98	1.95	3.76	2.5	NA	2.72	2.34	2.39	NA	2.83	2.68	2.66
1884	NA	NA	NA	1.69	1.89	2.7	2.2	3	1.83	1.67	3.57	1.93	NA	3.05	2.71	2.42	2.73	2.92	3.16	3.32
1885	NA	NA	NA	2.18	2.31	2.96	2.68	2.34	2.64	2.6	4.67	2.95	NA	3.6	2.44	3.23	3.28	3.55	3.49	3.43
1886	NA	NA	NA	2.19	2.07	2.81	2.46	1.98	1.96	1.93	4.17	2.96	NA	3.54	2.02	2.35	2.98	2.84	3.1	3.14
1887	NA	NA	NA	3	2.52	3.31	2.37	1.79	3.1	2.92	3.36	2.87	NA	3.08	1.77	2.26	3.26	3.05	3.41	2.92
1888	NA	NA	NA	2.45	2.88	2.92	2.25	2.11	2.94	2.48	2.87	2.69	NA	3.1	2.25	2.79	2.14	2.22	3.42	2.91
1889	NA	NA	NA	2.79	3.52	3.7	2.42	2.44	3.44	2.82	3.67	3.29	2.8	3.01	2.7	2.87	2.91	3.02	4.19	3.55
1890	NA	NA	NA	2.33	3.04	2.66	2.2	2.24	2.92	2.87	3.44	2.57	2.48	3.07	2.4	2.51	1.99	2.15	3.83	3.15
1891	NA	NA	NA	2.14	2.95	2.56	1.87	1.99	2.44	2.81	2.84	2.16	2.05	2.62	1.65	2.12	1.84	2.25	3.05	2.61
1892	NA	NA	NA	2.07	3.26	2.66	1.88	1.99	2.44	2.3	2.38	1.9	2.08	2.23	1.58	2.25	1.73	2.08	2.99	2.53
1893	NA	NA	NA	1.41	3.13	2.86	1.94	2.03	2.66	2.03	2.65	2.1	2.4	1.99	2.24	2.15	1.53	2.06	3.35	2.88
1894	NA	3.97	NA	1.78	3.28	2.7	1.93	1.91	2.94	2.06	2.81	2.32	2.06	2.06	2.57	2.65	1.64	2.32	3.09	2.96
1895	NA	4.34	NA	1.84	3.2	2.7	1.91	2.02	3.35	2.64	2.97	2.16	2.07	1.95	2.34	2.51	1.8	1.97	3.01	3.09
1896	NA	4.48	NA	2.13	3	2.63	2.37	2.26	3.14	2.42	2.05	1.65	2.22	2.07	2.34	1.95	2.2	2.53	2.68	2.88
1897	NA	4.12	2.55	2.63	3.01	2.49	2.26	2.25	3.34	3.38	2.36	1.89	2.55	2.35	1.93	1.91	1.86	2.38	2.36	2.82
1898	NA	4.15	2.21	2.2	2.66	1.68	2.15	2.07	3.18	3.35	2.01	1.53	2.37	2.19	1.7	1.72	1.5	1.97	2.55	2.25
1899	3.93	4.3	2.14	2.09	2.44	1.79	2.08	1.85	3.28	3.61	2.12	1.87	2.27	2.5	1.57	1.8	2.12	2.5	2.69	2.59
1900	3.65	3.74	2.48	2.06	2.42	1.75	2.23	1.69	2.95	3.15	2.14	1.73	2.13	2.47	1.46	1.85	1.63	1.99	2.17	2
1901	3.97	3.98	2.97	2.35	2.97	2.14	2.65	2.06	3.4	3.32	1.83	1.4	2.62	3.1	1.94	2.34	2.16	2.63	2.39	1.94
1902	3.02	3.32	2.61	1.87	2.48	1.84	2.4	2.16	2.72	3.01	2.01	1.55	2.25	2.38	1.66	1.83	1.88	2.38	1.96	1.91
1903	3.25	3.28	2.67	2.05	2.82	2.06	2.37	2.38	3.03	3.08	2.29	1.63	2.13	2.45	1.87	1.93	1.74	2.21	2.57	2.06
1904	3.1	3.24	2.81	2.01	2.6	1.89	2.4	2.27	2.97	3.06	1.95	1.54	2.15	2.21	1.34	1.4	1.73	1.99	2.47	1.92
1905	3.22	3.09	3.09	1.88	3.15	2.47	2.36	2.06	3.42	3.24	1.76	1.59	2.03	2.07	1.27	1.49	1.89	2.1	2.55	2.22
1906	2.96	2.69	2.62	1.73	2.72	1.98	2.16	1.77	2.69	2.85	1.46	1.09	1.97	2.15	1.24	1.59	1.48	1.43	1.9	1.72
1907	3.1	3.08	3.07	2.02	2.96	2.3	2.19	2.11	3.12	3.1	2.01	1.5	2.21	2.56	1.62	1.67	2.05	1.91	1.99	1.75
1908	3.29	3.14	2.87	1.56	2.81	1.85	2.44	2.01	3.37	3.07	1.64	1.45	1.76	2.36	1.68	2.19	2.67	2.4	2.03	1.74
1909	2.44	2.61	2.25	1.44	2.76	1.43	2.24	1.95	3.23	2.85	1.37	1.2	2.22	2.12	1.88	2.07	1.44	1.96	1.44	1.8
1910	2.77	2.86	2.59	1.92	3.19	1.72	2.36	2.12	3.5	2.76	1.7	1.29	2.1	2.18	1.83	2.14	1.78	2.43	1.52	1.92
1911	2.24	2.66	2.35	1.77	2.61	1.62	2.13	1.69	3.06	2.4	1.47	1.21	1.74	1.78	1.48	1.84	1.52	2.73	1.35	1.63
1912	2.94	3.04	2.15	1.55	2.06	1.36	2.43	1.84	2.6	2.58	1.56	1.26	1.71	2.3	1.36	1.74	2.11	2.68	1.7	1.8
